date,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO
2021-01-12 00:00:00,27,5,0.1851851851851852,1.0,1.0,1
2021-01-11 00:00:00,438,71,0.1621004566210046,12.0,6.0,0.5
2021-01-10 00:00:00,138,20,0.1449275362318841,1.0,0.0,0
2021-01-09 00:00:00,180,53,0.2944444444444445,1.0,1.0,1
2021-01-08 00:00:00,422,80,0.1895734597156398,7.0,3.0,0.4285714285714286
2021-01-07 00:00:00,410,93,0.226829268292683,28.0,9.0,0.3214285714285715
2021-01-06 00:00:00,485,123,0.2536082474226804,11.0,4.0,0.3636363636363637
2021-01-05 00:00:00,501,105,0.2095808383233533,8.0,3.0,0.375
2021-01-04 00:00:00,705,147,0.2085106382978723,6.0,2.0,0.3333333333333333
2021-01-03 00:00:00,114,30,0.2631578947368421,,,
2021-01-02 00:00:00,195,51,0.2615384615384616,1.0,1.0,1
2021-01-01 00:00:00,78,23,0.2948717948717949,1.0,0.0,0
2020-12-31 00:00:00,281,75,0.2669039145907473,3.0,1.0,0.3333333333333333
2020-12-30 00:00:00,311,72,0.2315112540192926,7.0,3.0,0.4285714285714286
2020-12-29 00:00:00,311,89,0.2861736334405145,9.0,5.0,0.5555555555555556
2020-12-28 00:00:00,314,88,0.2802547770700637,9.0,2.0,0.2222222222222222
2020-12-27 00:00:00,93,26,0.2795698924731183,,,
2020-12-26 00:00:00,86,31,0.3604651162790698,1.0,1.0,1
2020-12-25 00:00:00,41,18,0.4390243902439025,2.0,1.0,0.5
2020-12-24 00:00:00,172,38,0.2209302325581396,5.0,2.0,0.4
2020-12-23 00:00:00,206,61,0.2961165048543689,9.0,3.0,0.3333333333333333
2020-12-22 00:00:00,255,74,0.2901960784313726,4.0,2.0,0.5
2020-12-21 00:00:00,356,64,0.1797752808988764,17.0,7.0,0.4117647058823529
2020-12-20 00:00:00,82,24,0.2926829268292683,2.0,0.0,0
2020-12-19 00:00:00,165,47,0.2848484848484849,2.0,0.0,0
2020-12-18 00:00:00,273,65,0.2380952380952381,11.0,3.0,0.2727272727272727
2020-12-17 00:00:00,251,52,0.2071713147410359,12.0,3.0,0.25
2020-12-16 00:00:00,364,99,0.271978021978022,5.0,2.0,0.4
2020-12-15 00:00:00,385,61,0.1584415584415585,13.0,3.0,0.2307692307692308
2020-12-14 00:00:00,329,64,0.1945288753799392,8.0,2.0,0.25
2020-12-13 00:00:00,65,20,0.3076923076923077,,,
