date,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA
2021-01-12 00:00:00,19,4,0.2105263157894737,,,
2021-01-11 00:00:00,132,33,0.25,4.0,3.0,0.75
2021-01-10 00:00:00,55,9,0.1636363636363636,,,
2021-01-09 00:00:00,60,13,0.2166666666666667,3.0,2.0,0.6666666666666666
2021-01-08 00:00:00,188,39,0.2074468085106383,1.0,1.0,1
2021-01-07 00:00:00,128,18,0.140625,12.0,4.0,0.3333333333333333
2021-01-06 00:00:00,180,42,0.2333333333333334,5.0,0.0,0
2021-01-05 00:00:00,165,35,0.2121212121212121,4.0,2.0,0.5
2021-01-04 00:00:00,166,32,0.1927710843373494,6.0,2.0,0.3333333333333333
2021-01-03 00:00:00,58,14,0.2413793103448276,1.0,0.0,0
2021-01-02 00:00:00,72,21,0.2916666666666667,1.0,1.0,1
2021-01-01 00:00:00,120,29,0.2416666666666667,,,
2020-12-31 00:00:00,91,22,0.2417582417582418,3.0,0.0,0
2020-12-30 00:00:00,93,29,0.3118279569892473,1.0,0.0,0
2020-12-29 00:00:00,88,20,0.2272727272727273,5.0,0.0,0
2020-12-28 00:00:00,186,39,0.2096774193548387,3.0,1.0,0.3333333333333333
2020-12-27 00:00:00,51,13,0.2549019607843137,3.0,0.0,0
2020-12-26 00:00:00,68,7,0.1029411764705882,,,
2020-12-25 00:00:00,15,3,0.2,,,
2020-12-24 00:00:00,54,13,0.2407407407407408,1.0,0.0,0
2020-12-23 00:00:00,134,28,0.208955223880597,3.0,2.0,0.6666666666666666
2020-12-22 00:00:00,130,32,0.2461538461538462,3.0,1.0,0.3333333333333333
2020-12-21 00:00:00,156,34,0.217948717948718,2.0,0.0,0
2020-12-20 00:00:00,48,9,0.1875,1.0,1.0,1
2020-12-19 00:00:00,62,16,0.2580645161290323,1.0,0.0,0
2020-12-18 00:00:00,139,14,0.1007194244604317,3.0,0.0,0
2020-12-17 00:00:00,156,27,0.1730769230769231,11.0,1.0,0.0909090909090909
2020-12-16 00:00:00,133,24,0.1804511278195489,4.0,1.0,0.25
2020-12-15 00:00:00,111,6,0.0540540540540541,3.0,0.0,0
2020-12-14 00:00:00,236,29,0.1228813559322034,1.0,0.0,0
2020-12-13 00:00:00,54,8,0.1481481481481482,,,
2020-12-12 00:00:00,44,5,0.1136363636363636,,,
2020-12-11 00:00:00,98,21,0.2142857142857143,3.0,0.0,0
2020-12-10 00:00:00,328,32,0.0975609756097561,3.0,1.0,0.3333333333333333
2020-12-09 00:00:00,136,14,0.1029411764705882,,,
2020-12-08 00:00:00,159,25,0.1572327044025157,8.0,1.0,0.125
2020-12-07 00:00:00,302,32,0.1059602649006623,26.0,3.0,0.1153846153846154
2020-12-06 00:00:00,43,8,0.186046511627907,,,
2020-12-05 00:00:00,41,8,0.1951219512195122,,,
2020-12-04 00:00:00,202,37,0.1831683168316832,4.0,1.0,0.25
2020-12-03 00:00:00,137,19,0.1386861313868613,10.0,0.0,0
2020-12-02 00:00:00,137,15,0.1094890510948905,10.0,0.0,0
2020-12-01 00:00:00,128,30,0.234375,15.0,0.0,0
2020-11-30 00:00:00,135,16,0.1185185185185185,15.0,0.0,0
2020-11-29 00:00:00,52,12,0.2307692307692308,3.0,0.0,0
2020-11-28 00:00:00,52,12,0.2307692307692308,6.0,1.0,0.1666666666666667
2020-11-27 00:00:00,70,16,0.2285714285714286,7.0,1.0,0.1428571428571429
2020-11-26 00:00:00,14,0,0,1.0,0.0,0
2020-11-25 00:00:00,96,16,0.1666666666666667,13.0,1.0,0.0769230769230769
2020-11-24 00:00:00,106,16,0.1509433962264151,13.0,1.0,0.0769230769230769
2020-11-23 00:00:00,164,14,0.0853658536585366,9.0,1.0,0.1111111111111111
2020-11-22 00:00:00,49,8,0.163265306122449,3.0,0.0,0
2020-11-21 00:00:00,47,6,0.1276595744680851,3.0,0.0,0
2020-11-20 00:00:00,434,13,0.0299539170506912,8.0,0.0,0
2020-11-19 00:00:00,168,9,0.0535714285714286,8.0,1.0,0.125
2020-11-18 00:00:00,175,15,0.0857142857142857,13.0,2.0,0.1538461538461539
2020-11-17 00:00:00,141,11,0.0780141843971631,8.0,1.0,0.125
2020-11-16 00:00:00,217,21,0.0967741935483871,5.0,0.0,0
2020-11-15 00:00:00,42,4,0.0952380952380952,7.0,2.0,0.2857142857142857
2020-11-14 00:00:00,70,6,0.0857142857142857,5.0,0.0,0
2020-11-13 00:00:00,133,11,0.0827067669172932,13.0,0.0,0
2020-11-12 00:00:00,88,9,0.1022727272727273,10.0,0.0,0
