date,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA
2021-01-13 00:00:00,15,4,0.2666666666666667,,,
2021-01-12 00:00:00,3705,186,0.0502024291497976,3.0,2.0,0.6666666666666666
2021-01-11 00:00:00,6587,496,0.0752998330044026,77.0,29.0,0.3766233766233767
2021-01-10 00:00:00,4011,530,0.1321366242832212,11.0,3.0,0.2727272727272727
2021-01-09 00:00:00,4111,633,0.1539771345171491,10.0,6.0,0.6
2021-01-08 00:00:00,9816,1330,0.1354930725346373,136.0,36.0,0.2647058823529412
2021-01-07 00:00:00,8874,1357,0.1529186387198558,129.0,38.0,0.2945736434108528
2021-01-06 00:00:00,9862,1558,0.157980125735145,105.0,24.0,0.2285714285714286
2021-01-05 00:00:00,10540,1757,0.1666982922201139,103.0,23.0,0.2233009708737864
2021-01-04 00:00:00,11756,1901,0.1617046614494726,143.0,27.0,0.1888111888111888
2021-01-03 00:00:00,4868,1040,0.2136400986031225,4.0,0.0,0
2021-01-02 00:00:00,5107,1175,0.2300763657724692,8.0,1.0,0.125
2021-01-01 00:00:00,1572,298,0.1895674300254453,3.0,1.0,0.3333333333333333
2020-12-31 00:00:00,7843,1430,0.182328190743338,70.0,21.0,0.3
2020-12-30 00:00:00,8972,1616,0.1801159161836826,108.0,40.0,0.3703703703703704
2020-12-29 00:00:00,8602,1574,0.1829807021622879,80.0,26.0,0.325
2020-12-28 00:00:00,10901,1869,0.1714521603522613,106.0,30.0,0.2830188679245283
2020-12-27 00:00:00,4486,940,0.2095407935800268,6.0,2.0,0.3333333333333333
2020-12-26 00:00:00,4332,1069,0.2467682363804248,5.0,2.0,0.4
2020-12-25 00:00:00,773,164,0.2121604139715395,3.0,0.0,0
2020-12-24 00:00:00,4636,644,0.1389128559102675,39.0,8.0,0.2051282051282051
2020-12-23 00:00:00,8331,1154,0.1385187852598728,74.0,24.0,0.3243243243243244
2020-12-22 00:00:00,10088,1504,0.1490880253766852,143.0,24.0,0.1678321678321679
2020-12-21 00:00:00,12169,1628,0.1337825622483359,194.0,28.0,0.1443298969072165
2020-12-20 00:00:00,4213,660,0.1566579634464752,7.0,1.0,0.1428571428571429
2020-12-19 00:00:00,5864,1280,0.218281036834925,16.0,6.0,0.375
2020-12-18 00:00:00,10606,1582,0.1491608523477277,132.0,18.0,0.1363636363636364
2020-12-17 00:00:00,10352,1530,0.1477975270479134,157.0,19.0,0.1210191082802548
2020-12-16 00:00:00,10061,1525,0.1515753901202664,142.0,27.0,0.1901408450704225
2020-12-15 00:00:00,9031,1250,0.1384121359760824,139.0,24.0,0.1726618705035971
