date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-04-17 00:00:00,26333,4423431,15891.0,1256172.0
2021-04-16 00:00:00,50528,4397098,13980.0,1240281.0
2021-04-15 00:00:00,52306,4346570,13572.0,1226301.0
2021-04-14 00:00:00,48587,4294264,13335.0,1212729.0
2021-04-13 00:00:00,41396,4245677,11498.0,1199394.0
2021-04-12 00:00:00,43207,4204281,10520.0,1187896.0
2021-04-11 00:00:00,25018,4161074,13392.0,1177376.0
2021-04-10 00:00:00,40946,4136056,16375.0,1163984.0
2021-04-09 00:00:00,65756,4095110,18055.0,1147609.0
2021-04-08 00:00:00,71324,4029354,16946.0,1129554.0
2021-04-07 00:00:00,72929,3958030,18034.0,1112608.0
2021-04-06 00:00:00,63246,3885101,16629.0,1094574.0
2021-04-05 00:00:00,56783,3821855,16487.0,1077945.0
2021-04-04 00:00:00,20600,3765072,10412.0,1061458.0
2021-04-03 00:00:00,47565,3744472,23328.0,1051046.0
2021-04-02 00:00:00,68432,3696907,24781.0,1027718.0
2021-04-01 00:00:00,72798,3628475,24097.0,1002937.0
2021-03-31 00:00:00,75605,3555677,24420.0,978840.0
2021-03-30 00:00:00,65961,3480072,24237.0,954420.0
2021-03-29 00:00:00,59420,3414111,24130.0,930183.0
2021-03-28 00:00:00,37575,3354691,22848.0,906053.0
2021-03-27 00:00:00,52040,3317116,22584.0,883205.0
2021-03-26 00:00:00,70543,3265076,23050.0,860621.0
2021-03-25 00:00:00,70512,3194533,22029.0,837571.0
2021-03-24 00:00:00,63830,3124021,19060.0,815542.0
2021-03-23 00:00:00,48233,3060191,12948.0,796482.0
2021-03-22 00:00:00,42649,3011958,12901.0,783534.0
2021-03-21 00:00:00,30719,2969309,17060.0,770633.0
2021-03-20 00:00:00,46176,2938590,17700.0,753573.0
2021-03-19 00:00:00,59387,2892414,17469.0,735873.0
2021-03-18 00:00:00,62412,2833027,16481.0,718404.0
2021-03-17 00:00:00,61959,2770615,16720.0,701923.0
2021-03-16 00:00:00,54129,2708656,14689.0,685203.0
2021-03-15 00:00:00,46756,2654527,13744.0,670514.0
2021-03-14 00:00:00,28813,2607771,16104.0,656770.0
2021-03-13 00:00:00,51139,2578958,17899.0,640666.0
2021-03-12 00:00:00,72881,2527819,16839.0,622767.0
2021-03-11 00:00:00,70007,2454938,17636.0,605928.0
2021-03-10 00:00:00,66794,2384931,16904.0,588292.0
2021-03-09 00:00:00,56562,2318137,16196.0,571388.0
2021-03-08 00:00:00,50147,2261575,16646.0,555192.0
2021-03-07 00:00:00,25964,2211428,16284.0,538546.0
2021-03-06 00:00:00,44440,2185464,16443.0,522262.0
2021-03-05 00:00:00,58126,2141024,16393.0,505819.0
2021-03-04 00:00:00,57507,2082898,15926.0,489426.0
2021-03-03 00:00:00,58418,2025391,15405.0,473500.0
2021-03-02 00:00:00,49727,1966973,14456.0,458095.0
2021-03-01 00:00:00,44927,1917246,12851.0,443639.0
2021-02-28 00:00:00,25412,1872319,15592.0,430788.0
2021-02-27 00:00:00,51650,1846907,15108.0,415196.0
2021-02-26 00:00:00,66582,1795257,13993.0,400088.0
2021-02-25 00:00:00,60064,1728675,13365.0,386095.0
2021-02-24 00:00:00,56397,1668611,13717.0,372730.0
2021-02-23 00:00:00,43965,1612214,12732.0,359013.0
2021-02-22 00:00:00,27755,1568249,11778.0,346281.0
2021-02-21 00:00:00,14825,1540494,10822.0,334503.0
2021-02-20 00:00:00,34902,1525669,11256.0,323681.0
2021-02-19 00:00:00,42072,1490767,10223.0,312425.0
2021-02-18 00:00:00,44256,1448695,9843.0,302202.0
2021-02-17 00:00:00,46669,1404439,10555.0,292359.0
2021-02-16 00:00:00,44286,1357770,11079.0,281804.0
2021-02-15 00:00:00,31097,1313484,11030.0,270725.0
2021-02-14 00:00:00,17281,1282387,10228.0,259695.0
2021-02-13 00:00:00,45514,1265106,10478.0,249467.0
2021-02-12 00:00:00,60792,1219592,11059.0,238989.0
2021-02-11 00:00:00,50646,1158800,10848.0,227930.0
2021-02-10 00:00:00,50228,1108154,11071.0,217082.0
2021-02-09 00:00:00,43923,1057926,11037.0,206011.0
2021-02-08 00:00:00,38420,1014003,13488.0,194974.0
2021-02-07 00:00:00,16281,975583,11448.0,181486.0
2021-02-06 00:00:00,38022,959302,10992.0,170038.0
2021-02-05 00:00:00,43659,921280,9143.0,159046.0
2021-02-04 00:00:00,46033,877621,9950.0,149903.0
