date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,110,97,59,69,65,3
1/1/2022,11564,7446,7325,7032,10696,14188
1/10/2021,266,213,164,163,199,6
1/10/2022,11743,7550,7459,7178,10777,14588
1/11/2021,282,233,189,182,215,6
1/11/2022,11781,7566,7490,7217,10802,14607
1/12/2021,302,248,212,210,260,6
1/12/2022,11799,7580,7502,7238,10812,14635
1/13/2021,312,258,219,221,430,6
1/13/2022,11818,7592,7510,7244,10817,14687
1/14/2021,323,271,229,233,593,6
1/15/2021,339,285,240,242,759,6
1/16/2021,345,288,240,242,764,6
1/17/2021,346,289,240,244,768,6
1/18/2021,348,294,242,248,775,6
1/19/2021,353,304,244,253,819,6
1/2/2021,111,97,59,70,66,3
1/2/2022,11574,7449,7328,7037,10701,14200
1/20/2021,373,320,265,272,1149,8
1/21/2021,388,341,284,289,1465,8
1/22/2021,419,371,321,319,1884,9
1/23/2021,425,376,322,321,1892,9
1/24/2021,425,378,322,323,1894,9
1/25/2021,441,388,338,342,1920,9
1/26/2021,465,406,354,364,2219,10
1/27/2021,485,427,369,389,2287,11
1/28/2021,510,454,409,460,2583,11
1/29/2021,564,519,500,533,2753,12
1/3/2021,113,99,59,71,67,3
1/3/2022,11595,7461,7342,7055,10709,14260
1/30/2021,585,534,514,553,2764,12
1/31/2021,597,541,519,565,2774,12
1/4/2021,132,115,69,85,73,3
1/4/2022,11617,7470,7356,7071,10722,14305
1/5/2021,159,125,87,97,83,3
1/5/2022,11640,7489,7377,7094,10734,14354
1/6/2021,190,157,111,118,93,4
1/6/2022,11672,7508,7394,7107,10749,14413
1/7/2021,214,175,129,133,179,5
1/7/2022,11697,7517,7424,7132,10761,14479
1/8/2021,263,210,161,161,198,5
1/8/2022,11714,7525,7434,7147,10764,14524
1/9/2021,266,211,163,162,199,5
1/9/2022,11728,7536,7442,7156,10767,14570
10/1/2021,10324,6415,6458,6330,9892,6220
10/10/2021,10370,6445,6471,6349,9910,6293
10/11/2021,10374,6452,6478,6352,9914,6295
10/12/2021,10386,6454,6480,6353,9916,6327
10/13/2021,10394,6460,6484,6357,9917,6331
10/14/2021,10402,6468,6490,6362,9922,6342
10/15/2021,10421,6474,6497,6365,9925,6348
10/16/2021,10430,6475,6497,6365,9926,6355
10/17/2021,10435,6476,6497,6365,9926,6360
10/18/2021,10443,6482,6501,6368,9931,6364
10/19/2021,10463,6492,6508,6373,9936,6377
10/2/2021,10326,6416,6458,6332,9893,6222
10/20/2021,10466,6493,6511,6374,9937,6385
10/21/2021,10477,6495,6515,6376,9938,6390
10/22/2021,10487,6502,6518,6381,9942,6401
10/23/2021,10491,6507,6525,6383,9945,6409
10/24/2021,10492,6510,6527,6384,9946,6413
10/25/2021,10497,6516,6531,6384,9951,6417
10/26/2021,10509,6521,6536,6386,9958,6430
10/27/2021,10518,6527,6538,6389,9966,6440
10/28/2021,10531,6538,6546,6395,9975,6472
10/29/2021,10535,6543,6548,6397,9978,6561
10/3/2021,10330,6416,6458,6332,9895,6222
10/30/2021,10540,6547,6556,6407,9980,6563
10/31/2021,10540,6550,6558,6407,9980,6566
10/4/2021,10334,6418,6464,6333,9897,6226
10/5/2021,10346,6422,6466,6337,9905,6247
10/6/2021,10350,6429,6467,6339,9908,6251
10/7/2021,10360,6441,6470,6343,9909,6276
10/8/2021,10363,6445,6470,6344,9910,6287
10/9/2021,10368,6445,6471,6346,9910,6289
11/1/2021,10547,6558,6568,6409,9986,6573
11/10/2021,10695,6683,6679,6477,10065,9762
11/11/2021,10715,6706,6697,6488,10079,9825
11/12/2021,10734,6724,6709,6493,10097,10011
11/13/2021,10744,6731,6718,6497,10102,10082
11/14/2021,10752,6741,6732,6503,10106,10182
11/15/2021,10789,6781,6772,6523,10140,10308
11/16/2021,10825,6808,6793,6535,10155,10442
11/17/2021,10841,6831,6804,6549,10169,10690
11/18/2021,10863,6847,6812,6559,10176,10853
11/19/2021,10886,6870,6829,6571,10186,10958
