date,Cochise_cume,Cochise
2020-12-01,4,
2020-12-15,5,1
2020-12-16,6,1
2020-12-17,17,11
2020-12-18,25,8
2020-12-19,32,7
2020-12-20,33,1
2020-12-21,45,12
2020-12-22,308,263
2020-12-23,726,418
2020-12-24,836,110
2020-12-26,858,22
2020-12-28,944,86
2020-12-29,1019,75
2020-12-30,1230,211
2020-12-31,1444,214
2021-01-01,1478,34
2021-01-02,1491,13
2021-01-03,1568,77
2021-01-04,1615,47
2021-01-05,1705,90
2021-01-06,1809,104
2021-01-07,1878,69
2021-01-08,2031,153
2021-01-09,2407,376
2021-01-10,2423,16
2021-01-11,2706,283
2021-01-12,2965,259
2021-01-13,3411,446
2021-01-14,3715,304
2021-01-15,4186,471
2021-01-16,4590,404
2021-01-17,4615,25
2021-01-18,4827,212
2021-01-19,5244,417
2021-01-20,5918,674
2021-01-21,6532,614
2021-01-22,6867,335
2021-01-23,7437,570
2021-01-24,7558,121
2021-01-25,7997,439
2021-01-26,8470,473
2021-01-27,9164,694
2021-01-28,10149,985
2021-01-29,10853,704
2021-01-30,10890,37
2021-01-31,11005,115
2021-02-01,11345,340
2021-02-02,11594,249
2021-02-03,12146,552
2021-02-04,12609,463
2021-02-05,13173,564
2021-02-06,13366,193
2021-02-07,13398,32
2021-02-08,13842,444
2021-02-09,14674,832
2021-02-10,15988,1314
2021-02-11,17970,1982
2021-02-12,19354,1384
2021-02-13,19690,336
2021-02-14,19706,16
2021-02-15,20043,337
2021-02-16,20744,701
2021-02-17,21247,503
2021-02-18,21918,671
2021-02-19,22287,369
2021-02-20,22658,371
2021-02-21,22785,127
2021-02-22,23082,297
2021-02-23,23307,225
2021-02-24,24183,876
2021-02-25,26206,2023
2021-02-26,27741,1535
2021-02-27,28626,885
2021-02-28,28718,92
2021-03-01,29355,637
2021-03-02,29880,525
2021-03-03,30972,1092
2021-03-04,32555,1583
2021-03-05,33640,1085
2021-03-06,34688,1048
2021-03-07,34760,72
2021-03-08,35295,535
2021-03-09,36275,980
2021-03-10,37825,1550
2021-03-11,39956,2131
2021-03-12,41300,1344
2021-03-13,42164,864
2021-03-14,42211,47
2021-03-15,43124,913
2021-03-16,44050,926
2021-03-17,44943,893
2021-03-18,46322,1379
2021-03-19,47345,1023
2021-03-20,48269,924
2021-03-21,48343,74
2021-03-22,48915,572
2021-03-23,49285,370
2021-03-24,50217,932
2021-03-25,52582,2365
2021-03-26,54033,1451
2021-03-27,55109,1076
2021-03-28,55180,71
2021-03-29,55727,547
2021-03-30,56395,668
2021-03-31,57730,1335
2021-04-01,59961,2231
2021-04-02,61325,1364
2021-04-03,62657,1332
2021-04-04,62715,58
2021-04-05,63304,589
2021-04-06,64102,798
2021-04-07,65566,1464
2021-04-08,67172,1606
2021-04-09,68271,1099
2021-04-10,69061,790
2021-04-11,69166,105
2021-04-12,69873,707
2021-04-13,70428,555
2021-04-14,71386,958
2021-04-15,73253,1867
2021-04-16,74324,1071
2021-04-17,75667,1343
2021-04-18,75738,71
2021-04-19,76372,634
2021-04-20,76888,516
2021-04-21,77859,971
2021-04-22,79392,1533
2021-04-23,80395,1003
2021-04-24,81268,873
2021-04-25,81325,57
2021-04-26,81794,469
2021-04-27,82297,503
2021-04-28,83246,949
2021-04-29,84266,1020
2021-04-30,84962,696
2021-05-01,85508,546
2021-05-02,85557,49
2021-05-03,85855,298
2021-05-04,86333,478
2021-05-05,87189,856
2021-05-06,88191,1002
2021-05-07,88907,716
2021-05-08,89390,483
2021-05-09,89437,47
2021-05-10,89772,335
2021-05-11,90080,308
2021-05-12,90640,560
2021-05-13,91639,999
2021-05-14,92174,535
2021-05-15,92515,341
2021-05-16,92578,63
2021-05-17,93031,453
2021-05-18,93493,462
2021-05-19,94270,777
2021-05-20,95043,773
2021-05-21,95756,713
2021-05-22,96084,328
2021-05-23,96140,56
2021-05-24,96557,417
2021-05-25,96850,293
2021-05-26,97284,434
2021-05-27,97936,652
2021-05-28,98464,528
2021-05-29,98556,92
2021-05-30,98618,62
2021-05-31,98687,69
2021-06-01,99005,318
2021-06-02,99428,423
2021-06-03,100014,586
2021-06-04,100500,486
2021-06-05,100635,135
2021-06-06,100674,39
2021-06-07,100992,318
2021-06-08,101256,264
2021-06-09,101562,306
2021-06-10,102045,483
2021-06-11,102360,315
2021-06-12,102502,142
2021-06-13,102567,65
2021-06-14,102842,275
2021-06-15,103108,266
2021-06-16,103449,341
2021-06-17,103882,433
2021-06-18,104289,407
2021-06-19,104550,261
2021-06-20,104585,35
2021-06-21,104780,195
2021-06-22,104942,162
2021-06-23,105267,325
2021-06-24,105632,365
2021-06-25,105972,340
2021-06-26,106071,99
2021-06-27,106113,42
2021-06-28,106307,194
2021-06-29,106509,202
2021-06-30,107322,813
2021-07-01,108331,1009
2021-07-02,108648,317
2021-07-03,108723,75
2021-07-04,108733,10
2021-07-05,108847,114
2021-07-06,109067,220
2021-07-07,109268,201
2021-07-08,109565,297
2021-07-09,109856,291
2021-07-10,109937,81
2021-07-11,109964,27
2021-07-12,110111,147
2021-07-13,110239,128
2021-07-14,110851,612
2021-07-15,111574,723
2021-07-16,111886,312
2021-07-17,111975,89
2021-07-18,112015,40
2021-07-19,112189,174
2021-07-20,112369,180
2021-07-21,112567,198
2021-07-22,112804,237
2021-07-23,113113,309
2021-07-24,113226,113
2021-07-25,113273,47
2021-07-26,113459,186
2021-07-27,113645,186
2021-07-28,113842,197
2021-07-29,114136,294
2021-07-30,114469,333
2021-07-31,115379,910
2021-08-01,115436,57
2021-08-02,115655,219
2021-08-03,115841,186
2021-08-04,116065,224
2021-08-05,116415,350
2021-08-06,116912,497
2021-08-07,117063,151
2021-08-08,117107,44
2021-08-09,117291,184
2021-08-10,117441,150
2021-08-11,117624,183
2021-08-12,117849,225
2021-08-13,118233,384
2021-08-14,118419,186
2021-08-15,118465,46
2021-08-16,118720,255
2021-08-17,118926,206
2021-08-18,119171,245
2021-08-19,119444,273
2021-08-20,119817,373
2021-08-21,120785,968
2021-08-22,120848,63
2021-08-23,121140,292
2021-08-24,121350,210
2021-08-25,121565,215
2021-08-26,121849,284
2021-08-27,122268,419
2021-08-28,122425,157
2021-08-29,122480,55
2021-08-30,122694,214
2021-08-31,122856,162
2021-09-01,123063,207
2021-09-02,123265,202
2021-09-03,123617,352
2021-09-04,123751,134
2021-09-05,123802,51
2021-09-06,123851,49
2021-09-07,124023,172
2021-09-08,124218,195
2021-09-09,124486,268
2021-09-10,124853,367
2021-09-11,124994,141
2021-09-12,125055,61
2021-09-13,125213,158
2021-09-14,125399,186
2021-09-15,125515,116
2021-09-16,125741,226
2021-09-17,126026,285
2021-09-18,126132,106
2021-09-19,126171,39
2021-09-20,126312,141
2021-09-21,126472,160
2021-09-22,126620,148
2021-09-23,126840,220
2021-09-24,127202,362
2021-09-25,127305,103
2021-09-26,127332,27
2021-09-27,127448,116
2021-09-28,127565,117
2021-09-29,127721,156
2021-09-30,127921,200
2021-10-01,128209,288
2021-10-02,128272,63
2021-10-03,128306,34
2021-10-04,128424,118
2021-10-05,128562,138
2021-10-06,128727,165
2021-10-07,128899,172
2021-10-08,129132,233
2021-10-09,129204,72
2021-10-10,129245,41
2021-10-11,129366,121
2021-10-12,129477,111
2021-10-13,129600,123
2021-10-14,129788,188
2021-10-15,130008,220
2021-10-16,130686,678
2021-10-17,130727,41
2021-10-18,130869,142
2021-10-19,130989,120
2021-10-20,131090,101
2021-10-21,131237,147
2021-10-22,131660,423
2021-10-23,131835,175
2021-10-24,131965,130
2021-10-25,132428,463
2021-10-26,132910,482
2021-10-27,133456,546
2021-10-28,134206,750
2021-10-29,135046,840
2021-10-30,135206,160
2021-10-31,135292,86
2021-11-01,135761,469
2021-11-02,136207,446
2021-11-03,136695,488
2021-11-04,137487,792
2021-11-05,138455,968
2021-11-06,138932,477
2021-11-07,139051,119
2021-11-08,139604,553
2021-11-09,140163,559
2021-11-10,140720,557
2021-11-11,141404,684
2021-11-12,142528,1124
2021-11-13,144126,1598
2021-11-14,144294,168
2021-11-15,144873,579
2021-11-16,145490,617
2021-11-17,146262,772
2021-11-18,147048,786
2021-11-19,148214,1166
2021-11-20,148748,534
2021-11-21,148909,161
2021-11-22,149400,491
2021-11-23,149954,554
2021-11-24,150528,574
2021-11-26,150811,283
2021-11-27,151082,271
2021-11-28,151226,144
2021-11-29,151792,566
2021-11-30,152494,702
2021-12-01,153179,685
2021-12-02,154226,1047
2021-12-03,155378,1152
2021-12-04,156067,689
2021-12-05,156228,161
2021-12-06,156840,612
2021-12-07,157467,627
2021-12-08,158218,751
2021-12-09,159137,919
2021-12-10,160192,1055
2021-12-11,161126,934
2021-12-12,161282,156
2021-12-13,161730,448
2021-12-14,162173,443
2021-12-15,162752,579
2021-12-16,163460,708
2021-12-17,164384,924
2021-12-18,164613,229
2021-12-19,164759,146
2021-12-20,165409,650
2021-12-21,165835,426
2021-12-22,166493,658
2021-12-23,167057,564
2021-12-24,167173,116
