date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,925,867,660,487,247,5
1/1/2022,35409,20311,19721,22263,37209,26251
1/10/2021,1264,1211,952,720,531,9
1/10/2022,35780,20464,19872,22570,37728,26953
1/11/2021,1326,1301,1016,757,877,9
1/11/2022,35843,20488,19892,22608,37793,27012
1/12/2021,1388,1373,1093,812,1201,10
1/12/2022,35916,20519,19912,22652,37831,27091
1/13/2021,1476,1447,1169,880,1540,10
1/13/2022,35944,20533,19929,22667,37854,27156
1/14/2021,1494,1469,1197,904,1629,10
1/15/2021,1524,1485,1217,932,1719,10
1/16/2021,1528,1486,1221,933,1724,10
1/17/2021,1530,1489,1222,934,1728,10
1/18/2021,1538,1496,1232,938,1747,10
1/19/2021,1585,1521,1268,967,1875,15
1/2/2021,927,868,660,489,249,5
1/2/2022,35423,20320,19728,22282,37230,26260
1/20/2021,1599,1529,1277,978,1909,16
1/21/2021,1719,1714,1456,1080,2433,19
1/22/2021,1827,1811,1543,1160,3108,19
1/23/2021,1856,1850,1568,1191,3145,20
1/24/2021,1857,1852,1571,1194,3156,20
1/25/2021,1890,1926,1634,1245,3315,20
1/26/2021,2018,2066,1774,1384,3475,28
1/27/2021,2159,2219,1894,1483,3694,28
1/28/2021,2312,2371,2076,1704,4401,28
1/29/2021,2466,2502,2242,1846,5493,30
1/3/2021,929,868,661,489,249,5
1/3/2022,35458,20326,19736,22313,37304,26319
1/30/2021,2504,2534,2279,1918,6354,30
1/31/2021,2505,2535,2279,1919,6371,30
1/4/2021,983,924,703,520,290,5
1/4/2022,35507,20348,19754,22361,37431,26417
1/5/2021,1067,1022,769,566,326,6
1/5/2022,35574,20366,19776,22412,37525,26588
1/6/2021,1181,1136,865,635,396,9
1/6/2022,35632,20390,19798,22462,37597,26682
1/7/2021,1223,1178,923,673,429,9
1/7/2022,35688,20415,19819,22503,37640,26760
1/8/2021,1256,1207,948,714,520,9
1/8/2022,35716,20430,19830,22520,37657,26839
1/9/2021,1258,1208,952,718,525,9
1/9/2022,35731,20441,19845,22534,37676,26851
10/1/2021,30875,17977,17889,19930,32558,15526
10/10/2021,31304,18163,18005,20006,32641,15721
10/11/2021,31351,18194,18023,20026,32649,15751
10/12/2021,31386,18219,18033,20031,32655,15783
10/13/2021,31425,18236,18046,20038,32661,15804
10/14/2021,31493,18258,18076,20055,32674,15835
10/15/2021,31558,18282,18094,20072,32684,15857
10/16/2021,31586,18294,18104,20084,32688,15870
10/17/2021,31600,18301,18108,20086,32688,15878
10/18/2021,31649,18337,18125,20101,32700,15927
10/19/2021,31687,18356,18137,20122,32716,15956
10/2/2021,30898,17986,17900,19936,32563,15549
10/20/2021,31714,18367,18149,20137,32724,15980
10/21/2021,31767,18394,18169,20155,32743,16001
10/22/2021,31869,18438,18194,20174,32774,16052
10/23/2021,31924,18459,18203,20189,32791,16098
10/24/2021,31939,18477,18214,20197,32799,16126
10/25/2021,32004,18505,18232,20210,32837,16163
10/26/2021,32059,18542,18244,20236,32884,16178
10/27/2021,32103,18567,18276,20255,32934,16195
10/28/2021,32161,18604,18305,20288,32979,16219
10/29/2021,32260,18638,18322,20311,33018,16239
10/3/2021,30907,17989,17907,19938,32566,15558
10/30/2021,32314,18656,18330,20317,33028,16253
10/31/2021,32325,18659,18336,20320,33031,16256
10/4/2021,30948,18011,17927,19950,32575,15582
10/5/2021,31100,18049,17945,19963,32594,15613
10/6/2021,31152,18087,17962,19973,32608,15648
10/7/2021,31196,18098,17978,19984,32614,15677
10/8/2021,31248,18133,17990,19994,32628,15702
10/9/2021,31288,18152,17996,19999,32635,15714
11/1/2021,32384,18686,18357,20342,33078,16332
11/10/2021,32843,18926,18550,20570,33446,19254
11/11/2021,32887,18945,18565,20591,33467,19417
11/12/2021,32955,18978,18588,20621,33514,19694
11/13/2021,33010,19008,18601,20637,33522,20272
11/14/2021,33032,19031,18613,20652,33532,20327
11/15/2021,33126,19086,18648,20679,33595,20686
11/16/2021,33176,19122,18679,20716,33654,20858
11/17/2021,33244,19165,18706,20751,33725,21116
11/18/2021,33349,19220,18748,20787,33787,21360
11/19/2021,33454,19277,18787,20817,33831,21573
11/2/2021,32439,18717,18379,20356,33130,16367
11/20/2021,33489,19293,18803,20836,33844,21659
11/21/2021,33511,19298,18815,20843,33852,21717
11/22/2021,33580,19327,18841,20877,33899,21917
11/23/2021,33774,19373,18880,20915,33962,22221
11/24/2021,33870,19410,18909,20954,34016,22465
11/25/2021,33871,19410,18909,20954,34016,22466
11/26/2021,33905,19428,18927,20976,34044,22570
11/27/2021,33926,19444,18949,20996,34066,22642
11/28/2021,33938,19458,18962,21012,34081,22662
11/29/2021,33990,19495,18990,21045,34156,22829
11/3/2021,32503,18738,18395,20381,33173,16494
11/30/2021,34060,19535,19041,21106,34245,23016
11/4/2021,32576,18771,18419,20413,33229,16614
11/5/2021,32621,18794,18447,20441,33261,16879
11/6/2021,32650,18809,18460,20459,33273,17007
11/7/2021,32670,18814,18469,20471,33285,17081
11/8/2021,32733,18853,18497,20516,33354,17322
11/9/2021,32789,18898,18518,20549,33400,17551
12/1/2020,1,1,2,,3,
12/1/2021,34139,19572,19068,21140,34334,23242
12/10/2020,1,2,4,,4,
12/10/2021,34660,19883,19332,21534,35266,24557
12/11/2020,1,2,4,,4,
12/11/2021,34679,19898,19341,21553,35303,24690
12/12/2020,1,2,6,,4,
12/12/2021,34705,19911,19363,21567,35332,24774
12/13/2020,1,2,6,,4,
12/13/2021,34755,19932,19384,21611,35478,24912
12/14/2020,1,2,6,,4,
12/14/2021,34795,19955,19408,21666,35616,25014
12/15/2020,1,2,6,,4,
12/15/2021,34843,19983,19438,21724,35757,25116
12/16/2020,3,3,7,1,5,
12/16/2021,34900,20015,19465,21782,35888,25240
12/17/2020,9,8,9,9,9,
12/17/2021,34962,20052,19487,21830,36041,25386
12/18/2020,9,8,10,9,9,
12/18/2021,34981,20069,19495,21842,36087,25410
12/19/2020,9,8,12,9,11,
12/19/2021,35008,20080,19510,21859,36141,25424
