date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11603,13110,12284,9921,6207,100
1/1/2022,549234,379405,389482,407803,655874,311977
1/10/2021,19769,20159,19190,16131,12113,204
1/10/2022,555180,382227,392098,410188,657976,321361
1/11/2021,20999,21269,20418,17113,13990,236
1/11/2022,555916,382628,392391,410446,658227,322503
1/12/2021,22968,23252,22430,18806,18850,314
1/12/2022,556542,382935,392664,410733,658461,323773
1/13/2021,24964,25372,24654,20488,24417,374
1/13/2022,556881,383076,392772,410851,658544,324392
1/14/2021,26893,27489,26938,22404,30465,408
1/15/2021,29080,29487,29069,24204,35399,460
1/16/2021,30436,30674,30348,25383,38595,488
1/17/2021,31395,31571,31306,26352,41749,511
1/18/2021,32439,32507,32463,27483,47007,538
1/19/2021,33708,33724,33792,28796,53338,599
1/2/2021,13119,14493,13537,11005,6976,119
1/2/2022,549574,379563,389640,407940,655994,312312
1/20/2021,34998,35002,35429,30345,60402,634
1/21/2021,36475,36495,37295,32232,68685,678
1/22/2021,39338,39133,40247,35270,76670,763
1/23/2021,41930,41193,42734,37767,81547,829
1/24/2021,43193,42371,44013,39177,86692,867
1/25/2021,44499,43530,45447,40784,94259,908
1/26/2021,46159,44989,47182,42687,105221,957
1/27/2021,47631,46308,48693,44357,115668,988
1/28/2021,48842,47391,49924,45781,126592,1016
1/29/2021,50869,49058,51653,47618,137410,1078
1/3/2021,13849,15070,14052,11449,7224,133
1/3/2022,550330,379931,389981,408300,656313,313558
1/30/2021,52604,50465,53247,49199,142466,1132
1/31/2021,53217,51012,53887,49887,146136,1156
1/4/2021,14879,16003,15008,12258,8121,141
1/4/2022,551157,380297,390293,408618,656623,314582
1/5/2021,15822,16849,15879,13072,8918,158
1/5/2022,551985,380703,390622,408985,656977,315830
1/6/2021,16989,17815,16847,14009,9686,167
1/6/2022,552785,381081,391008,409302,657268,317022
1/7/2021,17897,18629,17673,14801,10458,178
1/7/2022,553561,381448,391378,409624,657497,318604
1/8/2021,18711,19304,18337,15371,10960,184
1/8/2022,554048,381670,391586,409791,657612,319855
1/9/2021,19396,19852,18881,15831,11783,200
1/9/2022,554411,381885,391775,409918,657699,320377
10/1/2021,493871,350000,363156,384186,625829,215229
10/10/2021,499606,353005,365607,386049,628493,218085
10/11/2021,500428,353428,365957,386345,628943,218481
10/12/2021,500874,353666,366161,386509,629188,218736
10/13/2021,501507,354002,366454,386744,629561,219058
10/14/2021,502192,354338,366771,386976,629898,219338
10/15/2021,503063,354787,367165,387253,630190,219687
10/16/2021,503681,355034,367380,387429,630342,219932
10/17/2021,504109,355212,367513,387525,630442,220084
10/18/2021,504826,355592,367838,387784,630832,220374
10/19/2021,505441,355949,368084,388010,631160,220663
10/2/2021,494532,350315,363433,384381,626053,215578
10/20/2021,506088,356304,368330,388245,631477,221007
10/21/2021,506718,356655,368617,388452,631780,221266
10/22/2021,507453,357111,369000,388765,632227,221628
10/23/2021,507912,357368,369258,388924,632445,221857
10/24/2021,508207,357539,369400,389055,632618,221986
10/25/2021,508917,357942,369729,389372,633135,222279
10/26/2021,509586,358307,370055,389632,633660,222548
10/27/2021,510288,358669,370423,389937,634194,222831
10/28/2021,510923,359022,370718,390223,634682,223069
10/29/2021,511603,359478,371123,390544,635120,223377
10/3/2021,494872,350476,363548,384488,626186,215737
10/30/2021,511984,359703,371316,390732,635297,223555
10/31/2021,512229,359834,371426,390830,635438,223630
10/4/2021,495689,350879,363890,384741,626665,216132
10/5/2021,496476,351320,364240,384991,627118,216511
10/6/2021,497273,351733,364588,385231,627529,216915
10/7/2021,497904,352112,364882,385471,627842,217239
10/8/2021,498659,352507,365207,385733,628158,217650
10/9/2021,499257,352823,365454,385927,628345,217937
11/1/2021,512884,360160,371729,391087,635854,223865
11/10/2021,518585,363161,374426,393204,638958,239843
11/11/2021,519256,363499,374736,393455,639355,243000
11/12/2021,520002,363924,375094,393732,639724,245725
11/13/2021,520467,364199,375300,393919,639903,250093
11/14/2021,520801,364378,375471,394045,640058,250975
11/15/2021,521526,364786,375808,394348,640507,252855
11/16/2021,522262,365172,376129,394650,640991,254547
11/17/2021,522927,365533,376429,394955,641496,256922
11/18/2021,523657,365902,376748,395296,641939,259116
11/19/2021,524489,366372,377153,395631,642338,261553
11/2/2021,513641,360530,372048,391357,636242,224124
11/20/2021,525021,366703,377452,395863,642551,265740
11/21/2021,525393,366887,377641,396041,642671,266543
11/22/2021,526129,367318,377994,396405,643079,268316
11/23/2021,526940,367706,378400,396839,643487,270181
11/24/2021,527661,368103,378758,397170,643823,272520
11/25/2021,527666,368106,378758,397171,643836,272530
11/26/2021,528240,368465,379062,397474,644077,273685
11/27/2021,528634,368695,379245,397697,644276,274381
