date,Graham_cume,Graham
2020-12-17,80,
2020-12-18,147,67
2020-12-20,148,1
2020-12-21,196,48
2020-12-22,242,46
2020-12-23,373,131
2020-12-24,434,61
2020-12-26,444,10
2020-12-27,447,3
2020-12-28,602,155
2020-12-29,755,153
2020-12-30,874,119
2020-12-31,960,86
2021-01-01,972,12
2021-01-02,975,3
2021-01-04,1117,142
2021-01-05,1232,115
2021-01-06,1354,122
2021-01-07,1596,242
2021-01-08,1867,271
2021-01-09,1869,2
2021-01-11,2007,138
2021-01-12,2174,167
2021-01-13,2385,211
2021-01-14,2680,295
2021-01-15,3295,615
2021-01-16,3354,59
2021-01-17,3357,3
2021-01-18,3511,154
2021-01-19,3807,296
2021-01-20,4095,288
2021-01-21,4357,262
2021-01-22,4639,282
2021-01-23,4883,244
2021-01-24,4886,3
2021-01-25,5068,182
2021-01-26,5244,176
2021-01-27,5530,286
2021-01-28,5831,301
2021-01-29,6241,410
2021-01-30,6343,102
2021-01-31,6344,1
2021-02-01,6538,194
2021-02-02,6742,204
2021-02-03,7012,270
2021-02-04,7288,276
2021-02-05,7636,348
2021-02-06,7903,267
2021-02-07,7904,1
2021-02-08,8120,216
2021-02-09,8335,215
2021-02-10,8606,271
2021-02-11,9011,405
2021-02-12,9746,735
2021-02-13,9970,224
2021-02-14,9971,1
2021-02-15,10149,178
2021-02-16,10357,208
2021-02-17,10591,234
2021-02-18,11003,412
2021-02-19,11361,358
2021-02-20,11691,330
2021-02-21,11692,1
2021-02-22,11850,158
2021-02-23,12089,239
2021-02-24,12427,338
2021-02-25,12776,349
2021-02-26,13095,319
2021-02-27,13133,38
2021-02-28,13146,13
2021-03-01,13371,225
2021-03-02,13640,269
2021-03-03,13972,332
2021-03-04,14249,277
2021-03-05,14464,215
2021-03-06,14733,269
2021-03-07,14736,3
2021-03-08,14920,184
2021-03-09,15167,247
2021-03-10,15515,348
2021-03-11,15845,330
2021-03-12,16291,446
2021-03-13,16559,268
2021-03-14,16562,3
2021-03-15,16824,262
2021-03-16,17015,191
2021-03-17,17317,302
2021-03-18,17581,264
2021-03-19,17778,197
2021-03-20,17798,20
2021-03-21,17803,5
2021-03-22,18001,198
2021-03-23,18270,269
2021-03-24,18585,315
2021-03-25,18857,272
2021-03-26,19111,254
2021-03-27,19232,121
2021-03-28,19236,4
2021-03-29,19470,234
2021-03-30,19674,204
2021-03-31,20040,366
2021-04-01,20353,313
2021-04-02,20476,123
2021-04-03,20497,21
2021-04-04,20507,10
2021-04-05,20676,169
2021-04-06,20916,240
2021-04-07,21306,390
2021-04-08,21642,336
2021-04-09,21788,146
2021-04-10,21928,140
2021-04-11,21936,8
2021-04-12,22049,113
2021-04-13,22211,162
2021-04-14,22478,267
2021-04-15,22650,172
2021-04-16,22838,188
2021-04-17,22866,28
2021-04-18,22869,3
2021-04-19,22985,116
2021-04-20,23190,205
2021-04-21,23446,256
2021-04-22,23689,243
2021-04-23,23873,184
2021-04-24,23986,113
2021-04-25,23991,5
2021-04-26,24155,164
2021-04-27,24322,167
2021-04-28,24524,202
2021-04-29,24764,240
2021-04-30,24837,73
2021-05-01,24865,28
2021-05-02,24870,5
2021-05-03,24941,71
2021-05-04,25070,129
2021-05-05,25302,232
2021-05-06,25516,214
2021-05-07,25593,77
2021-05-08,25644,51
2021-05-09,25645,1
2021-05-10,25690,45
2021-05-11,25767,77
2021-05-12,25930,163
2021-05-13,26087,157
2021-05-14,26207,120
2021-05-15,26229,22
2021-05-16,26235,6
2021-05-17,26326,91
2021-05-18,26416,90
2021-05-19,26576,160
2021-05-20,26726,150
2021-05-21,26836,110
2021-05-22,26899,63
2021-05-23,26903,4
2021-05-24,26970,67
2021-05-25,27053,83
2021-05-26,27119,66
2021-05-27,27212,93
2021-05-28,27299,87
2021-05-29,27308,9
2021-05-30,27312,4
2021-05-31,27320,8
2021-06-01,27404,84
2021-06-02,27486,82
2021-06-03,27559,73
2021-06-04,27650,91
2021-06-05,27667,17
2021-06-06,27677,10
2021-06-07,27713,36
2021-06-08,27768,55
2021-06-09,27803,35
2021-06-10,27937,134
2021-06-11,27980,43
2021-06-12,28015,35
2021-06-13,28018,3
2021-06-14,28097,79
2021-06-15,28152,55
2021-06-16,28199,47
2021-06-17,28260,61
2021-06-18,28335,75
2021-06-19,28353,18
2021-06-20,28360,7
2021-06-21,28402,42
2021-06-22,28448,46
2021-06-23,28480,32
2021-06-24,28527,47
2021-06-25,28593,66
2021-06-26,28607,14
2021-06-27,28609,2
2021-06-28,28668,59
2021-06-29,28718,50
2021-06-30,28792,74
2021-07-01,28841,49
2021-07-02,28883,42
2021-07-03,28906,23
2021-07-05,28934,28
2021-07-06,28969,35
2021-07-07,29026,57
2021-07-08,29104,78
2021-07-09,29161,57
2021-07-10,29186,25
2021-07-11,29192,6
2021-07-12,29238,46
2021-07-13,29283,45
2021-07-14,29343,60
2021-07-15,29405,62
2021-07-16,29467,62
2021-07-17,29483,16
2021-07-18,29491,8
2021-07-19,29560,69
2021-07-20,29630,70
2021-07-21,29707,77
2021-07-22,29812,105
2021-07-23,29929,117
2021-07-24,29974,45
2021-07-25,29980,6
2021-07-26,30109,129
2021-07-27,30210,101
2021-07-28,30297,87
2021-07-29,30395,98
2021-07-30,30493,98
2021-07-31,30533,40
2021-08-01,30546,13
2021-08-02,30620,74
2021-08-03,30677,57
2021-08-04,30814,137
2021-08-05,30917,103
2021-08-06,31024,107
2021-08-07,31050,26
2021-08-08,31061,11
2021-08-09,31155,94
2021-08-10,31217,62
2021-08-11,31317,100
2021-08-12,31464,147
2021-08-13,31623,159
2021-08-14,31646,23
2021-08-15,31656,10
2021-08-16,31763,107
2021-08-17,31896,133
2021-08-18,32021,125
2021-08-19,32202,181
2021-08-20,32423,221
2021-08-21,32620,197
2021-08-22,32635,15
2021-08-23,32827,192
2021-08-24,32975,148
2021-08-25,33161,186
2021-08-26,33373,212
2021-08-27,33619,246
2021-08-28,33664,45
2021-08-29,33727,63
2021-08-30,33902,175
2021-08-31,34008,106
2021-09-01,34122,114
2021-09-02,34258,136
2021-09-03,34424,166
2021-09-04,34459,35
2021-09-05,34468,9
2021-09-06,34482,14
2021-09-07,34561,79
2021-09-08,34671,110
2021-09-09,34817,146
2021-09-10,34987,170
2021-09-11,35051,64
2021-09-12,35070,19
2021-09-13,35167,97
2021-09-14,35273,106
2021-09-15,35358,85
2021-09-16,35477,119
2021-09-17,35619,142
2021-09-18,35688,69
2021-09-19,35694,6
2021-09-20,35789,95
2021-09-21,35849,60
2021-09-22,35951,102
2021-09-23,36099,148
2021-09-24,36204,105
2021-09-25,36231,27
2021-09-26,36236,5
2021-09-27,36294,58
2021-09-28,36351,57
2021-09-29,36438,87
2021-09-30,36561,123
2021-10-01,36643,82
2021-10-02,36666,23
2021-10-03,36675,9
2021-10-04,36725,50
2021-10-05,36784,59
2021-10-06,36834,50
2021-10-07,36926,92
2021-10-08,36996,70
2021-10-09,37026,30
2021-10-10,37039,13
2021-10-11,37097,58
2021-10-12,37159,62
2021-10-13,37228,69
2021-10-14,37309,81
2021-10-15,37380,71
2021-10-16,37419,39
2021-10-17,37425,6
2021-10-18,37467,42
2021-10-19,37503,36
2021-10-20,37551,48
2021-10-21,37634,83
2021-10-22,37711,77
2021-10-23,37754,43
2021-10-24,37766,12
2021-10-25,37836,70
2021-10-26,37916,80
2021-10-27,37990,74
2021-10-28,38162,172
2021-10-29,38272,110
2021-10-30,38400,128
2021-10-31,38412,12
2021-11-01,38542,130
2021-11-02,38618,76
2021-11-03,38747,129
2021-11-04,38923,176
2021-11-05,39087,164
2021-11-06,39113,26
2021-11-07,39128,15
2021-11-08,39261,133
2021-11-09,39376,115
2021-11-10,39469,93
2021-11-11,39575,106
2021-11-12,39714,139
2021-11-13,39817,103
2021-11-14,39825,8
2021-11-15,39959,134
2021-11-16,40065,106
2021-11-17,40171,106
2021-11-18,40431,260
2021-11-19,40622,191
2021-11-20,40662,40
2021-11-21,40690,28
2021-11-22,40874,184
2021-11-23,40960,86
2021-11-24,41051,91
2021-11-26,41108,57
2021-11-27,41133,25
2021-11-28,41143,10
2021-11-29,41307,164
2021-11-30,41503,196
2021-12-01,41685,182
2021-12-02,41916,231
2021-12-03,42211,295
2021-12-04,42320,109
2021-12-05,42335,15
2021-12-06,42514,179
2021-12-07,42641,127
2021-12-08,42717,76
2021-12-09,42922,205
2021-12-10,43111,189
2021-12-11,43139,28
2021-12-12,43159,20
2021-12-13,43306,147
2021-12-14,43410,104
2021-12-15,43487,77
2021-12-16,43761,274
2021-12-17,43926,165
2021-12-18,43953,27
2021-12-19,43980,27
2021-12-20,44167,187
2021-12-21,44284,117
2021-12-22,44437,153
2021-12-23,44504,67
2021-12-24,44532,28
2021-12-25,44534,2
2021-12-26,44549,15
2021-12-27,44735,186
2021-12-28,44895,160
2021-12-29,45022,127
2021-12-30,45178,156
2021-12-31,45289,111
2022-01-01,45293,4
2022-01-02,45297,4
2022-01-03,45539,242
2022-01-04,45634,95
2022-01-05,45729,95
2022-01-06,45961,232
2022-01-07,46128,167
2022-01-08,46267,139
2022-01-09,46281,14
2022-01-10,46472,191
2022-01-11,46567,95
2022-01-12,46599,32
