date,cases
2022-01-13 00:00:00,236
2022-01-12 00:00:00,1470
2022-01-11 00:00:00,6290
2022-01-10 00:00:00,13959
2022-01-09 00:00:00,10939
2022-01-08 00:00:00,11430
2022-01-07 00:00:00,17371
2022-01-06 00:00:00,18401
2022-01-05 00:00:00,19346
2022-01-04 00:00:00,18661
2022-01-03 00:00:00,17827
2022-01-02 00:00:00,7937
2022-01-01 00:00:00,3956
2021-12-31 00:00:00,7047
2021-12-30 00:00:00,9924
2021-12-29 00:00:00,9737
2021-12-28 00:00:00,9022
2021-12-27 00:00:00,7974
2021-12-26 00:00:00,3536
2021-12-25 00:00:00,1135
2021-12-24 00:00:00,2806
2021-12-23 00:00:00,4658
2021-12-22 00:00:00,4672
2021-12-21 00:00:00,4015
2021-12-20 00:00:00,3933
2021-12-19 00:00:00,1870
2021-12-18 00:00:00,1991
2021-12-17 00:00:00,2732
2021-12-16 00:00:00,2995
2021-12-15 00:00:00,3139
2021-12-14 00:00:00,3415
2021-12-13 00:00:00,3718
2021-12-12 00:00:00,1922
2021-12-11 00:00:00,2027
2021-12-10 00:00:00,3001
2021-12-09 00:00:00,3233
2021-12-08 00:00:00,3822
2021-12-07 00:00:00,3746
2021-12-06 00:00:00,4339
2021-12-05 00:00:00,2190
2021-12-04 00:00:00,2440
2021-12-03 00:00:00,3753
2021-12-02 00:00:00,3937
2021-12-01 00:00:00,4649
2021-11-30 00:00:00,4743
2021-11-29 00:00:00,5615
2021-11-28 00:00:00,2893
2021-11-27 00:00:00,2693
2021-11-26 00:00:00,3208
2021-11-25 00:00:00,1086
2021-11-24 00:00:00,3699
2021-11-23 00:00:00,4332
2021-11-22 00:00:00,4672
2021-11-21 00:00:00,2427
2021-11-20 00:00:00,2563
2021-11-19 00:00:00,3945
2021-11-18 00:00:00,4173
2021-11-17 00:00:00,4735
2021-11-16 00:00:00,4619
2021-11-15 00:00:00,5176
2021-11-14 00:00:00,2301
2021-11-13 00:00:00,2423
2021-11-12 00:00:00,3888
2021-11-11 00:00:00,3162
2021-11-10 00:00:00,3977
2021-11-09 00:00:00,4382
2021-11-08 00:00:00,4843
2021-11-07 00:00:00,2324
2021-11-06 00:00:00,2513
2021-11-05 00:00:00,3572
2021-11-04 00:00:00,3751
2021-11-03 00:00:00,3904
2021-11-02 00:00:00,3973
2021-11-01 00:00:00,4004
2021-10-31 00:00:00,1804
2021-10-30 00:00:00,1917
2021-10-29 00:00:00,2857
2021-10-28 00:00:00,2920
2021-10-27 00:00:00,3097
2021-10-26 00:00:00,3082
2021-10-25 00:00:00,3552
2021-10-24 00:00:00,1655
2021-10-23 00:00:00,1729
2021-10-22 00:00:00,2581
2021-10-21 00:00:00,2678
2021-10-20 00:00:00,2707
2021-10-19 00:00:00,2716
2021-10-18 00:00:00,3042
2021-10-17 00:00:00,1445
2021-10-16 00:00:00,1465
2021-10-15 00:00:00,2045
2021-10-14 00:00:00,2238
2021-10-13 00:00:00,2278
2021-10-12 00:00:00,2353
2021-10-11 00:00:00,2734
2021-10-10 00:00:00,1447
2021-10-09 00:00:00,1614
2021-10-08 00:00:00,2252
2021-10-07 00:00:00,2397
2021-10-06 00:00:00,2501
2021-10-05 00:00:00,2603
2021-10-04 00:00:00,2900
2021-10-03 00:00:00,1486
2021-10-02 00:00:00,1626
2021-10-01 00:00:00,2480
2021-09-30 00:00:00,2631
2021-09-29 00:00:00,2877
2021-09-28 00:00:00,3090
2021-09-27 00:00:00,3475
2021-09-26 00:00:00,1621
2021-09-25 00:00:00,1865
2021-09-24 00:00:00,2580
2021-09-23 00:00:00,2751
2021-09-22 00:00:00,2763
2021-09-21 00:00:00,2895
2021-09-20 00:00:00,3273
2021-09-19 00:00:00,1504
2021-09-18 00:00:00,1687
2021-09-17 00:00:00,2407
2021-09-16 00:00:00,2575
2021-09-15 00:00:00,2800
2021-09-14 00:00:00,2892
2021-09-13 00:00:00,3473
2021-09-12 00:00:00,1588
2021-09-11 00:00:00,2084
2021-09-10 00:00:00,2926
2021-09-09 00:00:00,2968
2021-09-08 00:00:00,3380
2021-09-07 00:00:00,3757
2021-09-06 00:00:00,1787
2021-09-05 00:00:00,1740
2021-09-04 00:00:00,1977
2021-09-03 00:00:00,2728
2021-09-02 00:00:00,2943
2021-09-01 00:00:00,3186
2021-08-31 00:00:00,3275
2021-08-30 00:00:00,3739
2021-08-29 00:00:00,1846
2021-08-28 00:00:00,2039
2021-08-27 00:00:00,3021
2021-08-26 00:00:00,3229
2021-08-25 00:00:00,3577
2021-08-24 00:00:00,3546
2021-08-23 00:00:00,3937
2021-08-22 00:00:00,2052
2021-08-21 00:00:00,2189
2021-08-20 00:00:00,3400
2021-08-19 00:00:00,3818
2021-08-18 00:00:00,3594
2021-08-17 00:00:00,3757
2021-08-16 00:00:00,4040
2021-08-15 00:00:00,2103
2021-08-14 00:00:00,2215
2021-08-13 00:00:00,3222
2021-08-12 00:00:00,3248
2021-08-11 00:00:00,3459
2021-08-10 00:00:00,3336
2021-08-09 00:00:00,3663
2021-08-08 00:00:00,1865
2021-08-07 00:00:00,2036
2021-08-06 00:00:00,2895
2021-08-05 00:00:00,3062
2021-08-04 00:00:00,2872
2021-08-03 00:00:00,2986
2021-08-02 00:00:00,3207
2021-08-01 00:00:00,1712
2021-07-31 00:00:00,1653
2021-07-30 00:00:00,2376
2021-07-29 00:00:00,2339
2021-07-28 00:00:00,2313
2021-07-27 00:00:00,2064
2021-07-26 00:00:00,2066
2021-07-25 00:00:00,1203
2021-07-24 00:00:00,1216
2021-07-23 00:00:00,1527
2021-07-22 00:00:00,1703
2021-07-21 00:00:00,1608
2021-07-20 00:00:00,1575
2021-07-19 00:00:00,1586
2021-07-18 00:00:00,895
2021-07-17 00:00:00,878
2021-07-16 00:00:00,1238
2021-07-15 00:00:00,1163
2021-07-14 00:00:00,1123
2021-07-13 00:00:00,1205
2021-07-12 00:00:00,1211
2021-07-11 00:00:00,643
2021-07-10 00:00:00,658
2021-07-09 00:00:00,837
2021-07-08 00:00:00,879
2021-07-07 00:00:00,904
2021-07-06 00:00:00,905
2021-07-05 00:00:00,709
2021-07-04 00:00:00,200
2021-07-03 00:00:00,354
2021-07-02 00:00:00,611
2021-07-01 00:00:00,630
2021-06-30 00:00:00,629
