date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20746,23136,21322,18626,13665,179
1/1/2022,928488,619638,631381,718260,1286998,556398
1/10/2021,34274,35455,33665,30584,31571,404
1/10/2022,940117,625294,636702,723863,1292783,574238
1/11/2021,36193,37280,35650,32290,36011,459
1/11/2022,941559,626020,637292,724482,1293506,576327
1/12/2021,38960,39992,38469,34863,43960,554
1/12/2022,942846,626658,637827,725105,1294132,578632
1/13/2021,41704,42937,41632,37641,53040,629
1/13/2022,943461,626965,638095,725404,1294402,579945
1/14/2021,44453,46000,44910,40712,62753,686
1/15/2021,47917,49260,48351,43880,72284,776
1/16/2021,49689,50833,50039,45509,77753,812
1/17/2021,50787,51846,51118,46605,81280,840
1/18/2021,52437,53369,52888,48381,89448,877
1/19/2021,54493,55248,54977,50622,99762,964
1/2/2021,22623,24858,22897,20048,14815,203
1/2/2022,929122,619972,631696,718593,1287304,557103
1/20/2021,57037,57815,58053,53850,112385,1072
1/21/2021,59832,60774,61574,57540,128590,1207
1/22/2021,64304,64950,66197,62505,144624,1337
1/23/2021,67547,67710,69282,65715,155297,1469
1/24/2021,69050,69097,70800,67403,163043,1515
1/25/2021,71425,71266,73412,70398,176964,1582
1/26/2021,74328,73799,76321,73655,194551,1673
1/27/2021,77454,76468,79311,77131,213787,1759
1/28/2021,80575,79126,82395,80900,235425,1876
1/29/2021,84439,82312,85817,84714,255801,2049
1/3/2021,23500,25600,23562,20605,15204,220
1/3/2022,930594,620646,632387,719387,1288208,559197
1/30/2021,87228,84450,88166,87190,267375,2206
1/31/2021,88134,85182,89033,88244,273480,2241
1/4/2021,25214,27255,25201,22139,17287,240
1/4/2022,932165,621374,633031,720125,1289120,561322
1/5/2021,26982,28946,26818,23740,19555,269
1/5/2022,933795,622144,633698,720955,1290045,563846
1/6/2021,29173,30892,28893,25830,22799,326
1/6/2022,935373,622866,634447,721703,1290863,566123
1/7/2021,30964,32564,30686,27675,26292,357
1/7/2022,936952,623686,635248,722496,1291547,569204
1/8/2021,32675,34166,32379,29374,28850,379
1/8/2022,937921,624186,635712,722932,1291851,571375
1/9/2021,33752,35010,33232,30172,31063,399
1/9/2022,938684,624608,636093,723219,1292093,572416
10/1/2021,822818,561713,579766,662339,1199872,364827
10/10/2021,832857,566969,584026,665807,1205329,369592
10/11/2021,834199,567731,584602,666325,1206215,370266
10/12/2021,835109,568196,584959,666625,1206729,370752
10/13/2021,836255,568801,585466,667039,1207436,371305
10/14/2021,837532,569437,586038,667516,1208189,371822
10/15/2021,839059,570196,586716,668040,1208839,372423
10/16/2021,840044,570631,587074,668345,1209128,373701
10/17/2021,840758,570928,587302,668513,1209320,373956
10/18/2021,842010,571634,587857,668992,1210090,374455
10/19/2021,843090,572246,588322,669467,1210770,374975
10/2/2021,823813,562198,580213,662686,1200322,365363
10/20/2021,844163,572804,588768,669929,1211446,375499
10/21/2021,845298,573424,589310,670386,1212109,375945
10/22/2021,846728,574269,589993,671010,1213469,376572
10/23/2021,847585,574746,590439,671419,1214305,376989
10/24/2021,848054,575032,590659,671673,1214851,377240
10/25/2021,849290,575719,591266,672310,1216596,377709
10/26/2021,850522,576451,591886,672924,1218284,378332
10/27/2021,851837,577189,592585,673638,1219968,379032
10/28/2021,853107,577897,593163,674332,1221546,379495
10/29/2021,854443,578704,593872,675060,1223000,380124
10/3/2021,824390,562466,580410,662861,1200578,365623
10/30/2021,855157,579107,594218,675436,1223633,380414
10/31/2021,855596,579339,594438,675643,1224064,380540
10/4/2021,825796,563147,581018,663310,1201520,366277
10/5/2021,827308,563881,581572,663791,1202471,366899
10/6/2021,828747,564673,582186,664255,1203280,367554
10/7/2021,829913,565362,582717,664727,1203939,368142
10/8/2021,831319,566148,583338,665235,1204647,368879
10/9/2021,832288,566675,583772,665597,1205033,369355
11/1/2021,856775,579985,595010,676274,1225470,381018
11/10/2021,867379,585701,600158,681516,1236154,414985
11/11/2021,868587,586335,600767,682137,1237445,419987
11/12/2021,870044,587187,601494,682842,1238719,425616
11/13/2021,871017,587812,601985,683363,1239361,433490
11/14/2021,871680,588213,602346,683694,1239808,436134
11/15/2021,873097,589062,603089,684482,1241240,440303
11/16/2021,874607,589921,603850,685288,1242820,444319
11/17/2021,875961,590722,604512,686073,1244367,449418
11/18/2021,877462,591515,605190,686880,1245824,453510
11/19/2021,879140,592522,606014,687745,1247087,458325
11/2/2021,858077,580673,595627,676896,1226910,381513
11/20/2021,880201,593215,606628,688318,1247681,464835
11/21/2021,880965,593603,607018,688746,1248091,466527
11/22/2021,882410,594408,607781,689759,1249393,469747
11/23/2021,884170,595269,608629,690758,1250662,473339
11/24/2021,885630,596150,609391,691616,1251780,477472
11/25/2021,885651,596157,609393,691620,1251802,477484
11/26/2021,886774,596819,609975,692343,1252537,479687
11/27/2021,887536,597298,610386,692841,1253040,481271
11/28/2021,888178,597675,610724,693264,1253432,482164
11/29/2021,889436,598476,611433,694136,1254697,485068
11/3/2021,859223,581251,596159,677455,1228110,382338
11/30/2021,890868,599329,612262,695100,1256026,488453
11/4/2021,860353,581856,596711,678044,1229482,384616
11/5/2021,861892,582654,597512,678792,1230834,388381
11/6/2021,862835,583181,597968,679225,1231575,393988
11/7/2021,863504,583569,598284,679512,1232016,396637
11/8/2021,864844,584323,598927,680241,1233444,401644
11/9/2021,866165,585028,599551,680915,1234894,406237
12/1/2020,66,59,67,42,63,2
12/1/2021,892487,600311,613109,696223,1257547,491384
12/10/2020,90,83,99,79,113,5
12/10/2021,904413,607105,619504,704205,1268271,514479
12/11/2020,92,86,104,85,115,5
12/11/2021,905284,607691,620020,704742,1268815,516887
12/12/2020,94,87,108,91,120,5
12/12/2021,905906,608086,620370,705065,1269236,518018
12/13/2020,97,88,112,94,123,5
12/13/2021,907191,608748,620945,705905,1270475,519876
12/14/2020,99,94,115,96,135,5
12/14/2021,908341,609323,621557,706625,1271548,521713
12/15/2020,117,116,139,123,151,5
12/15/2021,909714,610052,622257,707454,1272808,523924
12/16/2020,226,281,322,260,217,5
12/16/2021,911207,610859,622961,708425,1274264,526180
12/17/2020,845,1131,1154,945,505,8
12/17/2021,912593,611562,623695,709250,1275513,528929
12/18/2020,1677,2160,2024,1626,836,9
12/18/2021,913500,612058,624178,709798,1276084,531393
12/19/2020,2267,2890,2614,2058,1051,14
12/19/2021,914397,612529,624566,710207,1276555,532485
12/2/2020,69,63,71,49,74,3
12/2/2021,893910,601157,613906,697322,1258962,493770
12/20/2020,2482,3164,2885,2287,1163,16
