date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,624,985,955,763,546,6
1/1/2022,41680,33309,34512,39721,81362,25916
1/10/2021,1165,1716,1765,1502,2324,15
1/10/2022,42194,33597,34770,40060,81846,26963
1/11/2021,1213,1797,1852,1569,2504,20
1/11/2022,42253,33615,34804,40093,81905,27102
1/12/2021,1300,1914,1978,1667,2788,20
1/12/2022,42315,33644,34831,40116,81938,27250
1/13/2021,1409,2055,2128,1845,3195,22
1/13/2022,42347,33660,34848,40136,81962,27324
1/14/2021,1508,2237,2287,1998,3717,23
1/15/2021,1628,2396,2468,2132,4102,24
1/16/2021,1687,2485,2570,2224,4726,26
1/17/2021,1707,2514,2615,2260,4782,26
1/18/2021,1776,2626,2696,2359,5010,28
1/19/2021,1850,2701,2782,2448,5527,30
1/2/2021,705,1103,1085,869,627,7
1/2/2022,41701,33322,34524,39742,81399,25944
1/20/2021,1925,2829,2890,2571,6304,35
1/21/2021,2017,2962,3063,2741,7057,39
1/22/2021,2165,3130,3248,2933,7818,42
1/23/2021,2246,3298,3410,3091,8414,45
1/24/2021,2283,3331,3472,3121,8575,47
1/25/2021,2362,3404,3561,3249,9182,49
1/26/2021,2435,3487,3661,3367,9757,50
1/27/2021,2547,3614,3821,3558,10488,51
1/28/2021,2626,3728,3941,3709,11509,51
1/29/2021,2739,3850,4082,3893,12524,59
1/3/2021,733,1148,1131,893,650,8
1/3/2022,41759,33356,34559,39798,81478,26041
1/30/2021,2809,3939,4218,4050,13318,62
1/31/2021,2845,3961,4250,4079,13472,64
1/4/2021,796,1247,1224,982,882,9
1/4/2022,41827,33393,34593,39851,81564,26187
1/5/2021,890,1359,1313,1079,1118,10
1/5/2022,41894,33430,34621,39896,81629,26372
1/6/2021,1004,1486,1454,1206,1387,12
1/6/2022,41967,33462,34670,39934,81702,26518
1/7/2021,1068,1573,1565,1315,1724,14
1/7/2022,42061,33516,34705,39981,81764,26693
1/8/2021,1123,1656,1705,1453,2166,15
1/8/2022,42104,33543,34720,40005,81779,26839
1/9/2021,1155,1701,1750,1490,2303,15
1/9/2022,42130,33553,34728,40017,81791,26877
10/1/2021,36043,29864,31640,36900,76430,17984
10/10/2021,36739,30296,31943,37106,76688,18332
10/11/2021,36839,30363,31991,37137,76731,18395
10/12/2021,36916,30406,32023,37157,76755,18422
10/13/2021,37003,30451,32057,37174,76778,18454
10/14/2021,37081,30498,32090,37207,76799,18478
10/15/2021,37181,30555,32134,37248,76834,18526
10/16/2021,37246,30588,32163,37265,76849,18551
10/17/2021,37284,30619,32184,37278,76859,18566
10/18/2021,37361,30670,32226,37306,76898,18590
10/19/2021,37423,30705,32253,37333,76921,18631
10/2/2021,36094,29904,31674,36930,76444,18026
10/20/2021,37479,30747,32293,37365,76955,18652
10/21/2021,37567,30790,32327,37393,76985,18685
10/22/2021,37665,30852,32375,37428,77039,18718
10/23/2021,37737,30909,32406,37445,77071,18746
10/24/2021,37765,30924,32421,37453,77099,18762
10/25/2021,37832,30975,32465,37480,77179,18781
10/26/2021,37921,31030,32518,37503,77240,18822
