date,pcr_tests,pcr_positivity,ser_tests,ser_positivity
2020-08-23 00:00:00,7,0.0,1,0.0
2020-08-22 00:00:00,567,0.072310405643739,185,0.0756756756756757
2020-08-21 00:00:00,5550,0.0454054054054054,1305,0.157088122605364
2020-08-20 00:00:00,6694,0.0463101284732596,1291,0.1518202943454686
2020-08-19 00:00:00,7961,0.0521291295063434,1112,0.1348920863309353
2020-08-18 00:00:00,9706,0.0440964351947249,1716,0.1282051282051282
2020-08-17 00:00:00,10824,0.0449926090169993,1581,0.1480075901328273
2020-08-16 00:00:00,4294,0.0451793199813694,480,0.0958333333333333
2020-08-15 00:00:00,5608,0.0645506419400856,580,0.1206896551724138
2020-08-14 00:00:00,9178,0.0506646328176073,1609,0.1417029210689869
2020-08-13 00:00:00,7982,0.0626409421197695,1461,0.1670088980150582
2020-08-12 00:00:00,9648,0.0513059701492537,1430,0.1468531468531469
2020-08-11 00:00:00,9854,0.0613963872539071,1880,0.1585106382978724
2020-08-10 00:00:00,10267,0.0633096328041297,1535,0.1342019543973941
2020-08-09 00:00:00,4992,0.0578926282051282,419,0.0859188544152745
2020-08-08 00:00:00,5818,0.0668614644207631,552,0.1050724637681159
2020-08-07 00:00:00,8124,0.0748399803052683,1689,0.1397276494967436
2020-08-06 00:00:00,8147,0.0788020130109243,1446,0.165283540802213
2020-08-05 00:00:00,7908,0.0819423368740516,1278,0.2018779342723005
2020-08-04 00:00:00,7984,0.0825400801603207,1867,0.1296197107659347
2020-08-03 00:00:00,9511,0.0935758595310693,1906,0.1332633788037775
2020-08-02 00:00:00,4246,0.0906735751295337,415,0.0987951807228916
2020-08-01 00:00:00,6408,0.081772784019975,556,0.1169064748201439
2020-07-31 00:00:00,9553,0.077776614676018,2006,0.1345962113659023
2020-07-30 00:00:00,8047,0.1042624580589039,1870,0.1513368983957219
2020-07-29 00:00:00,8307,0.0981100276874925,1945,0.132133676092545
2020-07-28 00:00:00,8504,0.1098306679209784,2444,0.1243862520458265
2020-07-27 00:00:00,10059,0.1136295854458694,2222,0.1165616561656166
2020-07-26 00:00:00,4915,0.1180061037639878,365,0.0931506849315069
2020-07-25 00:00:00,7225,0.1166782006920415,534,0.1198501872659176
2020-07-24 00:00:00,10756,0.1098921532168092,2356,0.1387945670628184
2020-07-23 00:00:00,10436,0.116903027980069,2001,0.127936031984008
2020-07-22 00:00:00,12002,0.1153974337610398,1865,0.1281501340482574
2020-07-21 00:00:00,12485,0.1195034040849019,2577,0.1187427240977881
2020-07-20 00:00:00,12358,0.1344068619517721,2500,0.132
2020-07-19 00:00:00,5657,0.1263920806080962,391,0.1150895140664962
2020-07-18 00:00:00,10130,0.1302073050345508,567,0.0970017636684303
2020-07-17 00:00:00,16330,0.1253521126760564,2342,0.1259607173356106
2020-07-16 00:00:00,14559,0.1454770245209149,1875,0.1397333333333333
2020-07-15 00:00:00,16547,0.1521725992627062,1879,0.1357104843001597
2020-07-14 00:00:00,16859,0.1635921466279139,2420,0.1194214876033058
2020-07-13 00:00:00,15465,0.1736178467507275,2416,0.1150662251655629
2020-07-12 00:00:00,6558,0.1953339432753888,478,0.1087866108786611
2020-07-11 00:00:00,9944,0.1858407079646018,710,0.1295774647887324
2020-07-10 00:00:00,17350,0.1746397694524496,2488,0.0884244372990354
2020-07-09 00:00:00,19043,0.1738171506590348,2302,0.0942658557775847
2020-07-08 00:00:00,18561,0.1896988308819568,2220,0.1009009009009009
2020-07-07 00:00:00,19284,0.1884463804190002,2784,0.0747126436781609
2020-07-06 00:00:00,18829,0.194434117584577,2287,0.0795802361171841
2020-07-05 00:00:00,6538,0.2422759253594372,405,0.0641975308641975
2020-07-04 00:00:00,6252,0.2136916186820218,525,0.0761904761904762
2020-07-03 00:00:00,13493,0.1954346698288001,847,0.051948051948052
2020-07-02 00:00:00,20794,0.1846686544195441,2627,0.0845070422535211
2020-07-01 00:00:00,20269,0.1966056539543145,2758,0.0728788977519942
2020-06-30 00:00:00,20465,0.2038602492059614,2752,0.0599563953488372
2020-06-29 00:00:00,20128,0.214179252782194,3482,0.0784032165422171
2020-06-28 00:00:00,7442,0.2352862133834991,512,0.044921875
2020-06-27 00:00:00,11136,0.2279094827586207,844,0.0367298578199052
2020-06-26 00:00:00,18837,0.1945108032064554,3617,0.0616533038429638
2020-06-25 00:00:00,18351,0.1959021306740777,3389,0.0563588079079375
2020-06-24 00:00:00,18472,0.1887721957557384,3416,0.0532786885245902
2020-06-23 00:00:00,18153,0.1757285297196056,3541,0.0601524992939848
2020-06-22 00:00:00,16617,0.195643016188241,2842,0.0415200562983814
2020-06-21 00:00:00,6084,0.2337278106508876,649,0.0477657935285054
2020-06-20 00:00:00,10016,0.2065694888178914,813,0.034440344403444
2020-06-19 00:00:00,16834,0.1703694903172152,3351,0.0370038794389734
2020-06-18 00:00:00,15859,0.1728986695251908,3004,0.0356191744340879
2020-06-17 00:00:00,13887,0.1861453157629438,2689,0.0416511714391967
2020-06-16 00:00:00,13932,0.1660924490381855,3552,0.0332207207207207
2020-06-15 00:00:00,13466,0.1644883410069805,2695,0.0330241187384045
2020-06-14 00:00:00,4727,0.1747408504336789,626,0.0223642172523962
2020-06-13 00:00:00,7498,0.1713790344091758,828,0.0241545893719807
2020-06-12 00:00:00,13010,0.1370484242890085,2947,0.0329148286392942
2020-06-11 00:00:00,11653,0.1368746245601991,3348,0.0331541218637993
2020-06-10 00:00:00,11641,0.1340950090198437,3239,0.0302562519296079
2020-06-09 00:00:00,11970,0.1301587301587302,3227,0.0368763557483731
2020-06-08 00:00:00,11062,0.1293617790634605,3196,0.039424280350438
2020-06-07 00:00:00,3593,0.1561369329251322,605,0.0247933884297521
2020-06-06 00:00:00,4668,0.139031705227078,1001,0.0559440559440559
2020-06-05 00:00:00,10532,0.1030193695404482,3255,0.0334869431643625
2020-06-04 00:00:00,8706,0.1165862623478061,3181,0.0578434454574033
2020-06-03 00:00:00,8358,0.1249102656137832,3128,0.0319693094629156
2020-06-02 00:00:00,8608,0.1154739776951673,3669,0.0278004905968929
2020-06-01 00:00:00,8531,0.1057320361036221,3955,0.0275600505689001
2020-05-31 00:00:00,2542,0.1148701809598741,717,0.0139470013947001
2020-05-30 00:00:00,7534,0.0795062383859835,1829,0.0224166211044287
2020-05-29 00:00:00,8648,0.0815217391304348,3627,0.036669423766198
2020-05-28 00:00:00,7308,0.0834701696770662,3612,0.0315614617940199
2020-05-27 00:00:00,6064,0.1005936675461742,3692,0.0346695557963164
2020-05-26 00:00:00,6597,0.0845839017735334,3875,0.0216774193548387
2020-05-25 00:00:00,2149,0.0926012098650535,517,0.0174081237911025
2020-05-24 00:00:00,2477,0.0851836899475172,644,0.0186335403726708
2020-05-23 00:00:00,4605,0.0555917480998914,2121,0.0221593587930222
2020-05-22 00:00:00,5915,0.061876584953508,3962,0.0242301867743564
2020-05-21 00:00:00,5674,0.063623545999295,4102,0.0207215992198927
2020-05-20 00:00:00,4869,0.0735263914561512,4388,0.02461257976299
2020-05-19 00:00:00,5780,0.0501730103806228,4460,0.0271300448430493
2020-05-18 00:00:00,6268,0.0619017230376516,4618,0.0268514508445214
2020-05-17 00:00:00,2591,0.0370513315322269,1199,0.0091743119266055
2020-05-16 00:00:00,10098,0.0368389780154486,1696,0.0212264150943396
2020-05-15 00:00:00,7249,0.0557318250793213,4508,0.0299467613132209
2020-05-14 00:00:00,5729,0.0598708326060395,3789,0.0343098442860913
2020-05-13 00:00:00,5873,0.0464839094159714,3842,0.0338365434669443
2020-05-12 00:00:00,6423,0.0499766464269033,3875,0.0281290322580645
2020-05-11 00:00:00,6126,0.0555011426705844,4178,0.0301579703207276
2020-05-10 00:00:00,1664,0.0606971153846154,443,0.0203160270880361
2020-05-09 00:00:00,8953,0.0333966268289959,959,0.0218978102189781
2020-05-08 00:00:00,5698,0.0424710424710425,4996,0.0250200160128103
2020-05-07 00:00:00,5713,0.0498862244004901,4303,0.029979084359749
2020-05-06 00:00:00,4369,0.0652323186083772,4263,0.0283837673000235
2020-05-05 00:00:00,4433,0.0620347394540943,4200,0.0311904761904762
2020-05-04 00:00:00,4438,0.0705272645335737,4179,0.0282364201962192
2020-05-03 00:00:00,1161,0.0671834625322998,384,0.0520833333333333
2020-05-02 00:00:00,5092,0.0402592301649647,478,0.0230125523012552
