date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20885,22889,21034,18334,12980,186
1/10/2021,34433,35108,33206,30077,30196,420
1/11/2021,36347,36923,35167,31770,34056,477
1/12/2021,39126,39605,37961,34316,41703,574
1/13/2021,41872,42519,41085,37031,50554,657
1/14/2021,44604,45563,44326,40050,60020,723
1/15/2021,48068,48786,47716,43178,69303,826
1/16/2021,49847,50362,49396,44796,74711,868
1/17/2021,50944,51383,50468,45887,78204,899
1/18/2021,52595,52901,52220,47628,86227,935
1/19/2021,54633,54765,54263,49823,96357,1025
1/2/2021,22778,24602,22588,19752,14079,211
1/20/2021,57049,57262,57206,52809,108726,1141
1/21/2021,59739,60118,60585,56329,124559,1281
1/22/2021,64203,64256,65185,61211,140372,1427
1/23/2021,67469,67014,68264,64393,150963,1568
1/24/2021,68983,68398,69786,66078,158654,1619
1/25/2021,71342,70550,72382,69025,172349,1694
1/26/2021,74238,73057,75276,72257,189703,1796
1/27/2021,77334,75670,78202,75631,208657,1887
1/28/2021,80363,78238,81166,79260,230001,2018
1/29/2021,84190,81381,84518,83001,250037,2201
1/3/2021,23661,25354,23241,20300,14451,229
1/30/2021,86990,83511,86859,85463,261493,2367
1/31/2021,87895,84244,87722,86498,267527,2406
1/4/2021,25361,27014,24849,21804,16402,251
1/5/2021,27143,28667,26439,23374,18568,280
1/6/2021,29328,30599,28496,25420,21698,341
1/7/2021,31125,32239,30270,27214,25072,373
1/8/2021,32824,33822,31927,28878,27531,394
1/9/2021,33906,34665,32773,29674,29707,415
10/1/2021,815747,557593,575435,657745,1174125,370754
10/10/2021,825385,562690,579552,661123,1179156,375392
10/11/2021,826728,563453,580123,661633,1179978,376064
10/12/2021,827495,563819,580431,661879,1180403,376493
10/13/2021,828565,564391,580943,662299,1181076,376984
10/14/2021,829887,565044,581543,662799,1181838,377501
10/15/2021,831442,565812,582228,663328,1182471,378091
10/16/2021,832423,566241,582600,663636,1182756,379364
10/17/2021,833145,566537,582822,663798,1182926,379625
10/18/2021,834415,567250,583396,664308,1183666,380115
10/19/2021,835505,567871,583858,664789,1184328,380645
10/2/2021,816729,558086,575883,658100,1174522,371297
10/20/2021,836571,568438,584315,665233,1184970,381164
10/21/2021,837698,569040,584850,665683,1185598,381603
10/22/2021,839122,569862,585532,666297,1186896,382221
10/23/2021,839956,570331,585967,666698,1187687,382616
10/24/2021,840422,570611,586193,666952,1188197,382854
10/25/2021,841641,571294,586795,667575,1189837,383322
10/26/2021,842836,571993,587389,668175,1191410,383857
10/27/2021,844086,572698,588062,668869,1192996,384492
10/28/2021,845383,573405,588651,669556,1194528,384959
10/29/2021,846661,574193,589338,670255,1195792,385479
10/3/2021,817250,558330,576065,658257,1174743,371544
10/30/2021,847345,574563,589648,670595,1196313,385766
