date,Yuma_cume,Yuma
2020-12-01,7,
2020-12-03,8,1
2020-12-04,9,1
2020-12-08,10,1
2020-12-10,11,1
2020-12-12,13,2
2020-12-16,19,6
2020-12-17,44,25
2020-12-18,45,1
2020-12-19,48,3
2020-12-20,51,3
2020-12-21,224,173
2020-12-22,870,646
2020-12-23,1600,730
2020-12-24,1821,221
2020-12-26,1920,99
2020-12-27,1921,1
2020-12-28,2334,413
2020-12-29,2663,329
2020-12-30,3073,410
2020-12-31,3156,83
2021-01-01,3201,45
2021-01-02,3207,6
2021-01-03,3209,2
2021-01-04,3433,224
2021-01-05,3766,333
2021-01-06,4233,467
2021-01-07,4447,214
2021-01-08,4720,273
2021-01-09,4736,16
2021-01-10,4753,17
2021-01-11,5360,607
2021-01-12,5951,591
2021-01-13,6591,640
2021-01-14,6773,182
2021-01-15,6960,187
2021-01-16,6976,16
2021-01-17,6987,11
2021-01-18,7035,48
2021-01-19,7447,412
2021-01-20,8000,553
2021-01-21,9576,1576
2021-01-22,10983,1407
2021-01-23,11151,168
2021-01-24,11172,21
2021-01-25,11603,431
2021-01-26,12401,798
2021-01-27,13734,1333
2021-01-28,15619,1885
2021-01-29,17441,1822
2021-01-30,18496,1055
2021-01-31,18521,25
2021-02-01,19325,804
2021-02-02,20343,1018
2021-02-03,21730,1387
2021-02-04,22702,972
2021-02-05,23346,644
2021-02-06,23420,74
2021-02-07,23459,39
2021-02-08,23766,307
2021-02-09,24593,827
2021-02-10,26536,1943
2021-02-11,28639,2103
2021-02-12,30243,1604
2021-02-13,31036,793
2021-02-14,31059,23
2021-02-15,31182,123
2021-02-16,31451,269
2021-02-17,31792,341
2021-02-18,32328,536
2021-02-19,33064,736
2021-02-20,33387,323
2021-02-21,33416,29
2021-02-22,33470,54
2021-02-23,34633,1163
2021-02-24,36983,2350
2021-02-25,39600,2617
2021-02-26,42000,2400
2021-02-27,42840,840
2021-02-28,43133,293
2021-03-01,44782,1649
2021-03-02,45954,1172
2021-03-03,47114,1160
2021-03-04,49593,2479
2021-03-05,52922,3329
2021-03-06,53164,242
2021-03-07,53327,163
2021-03-08,54148,821
2021-03-09,55949,1801
2021-03-10,57770,1821
2021-03-11,60688,2918
2021-03-12,63454,2766
2021-03-13,64896,1442
2021-03-14,65086,190
2021-03-15,65840,754
2021-03-16,67332,1492
2021-03-17,69344,2012
2021-03-18,72880,3536
2021-03-19,75800,2920
2021-03-20,76992,1192
2021-03-21,77298,306
2021-03-22,77741,443
2021-03-23,79114,1373
2021-03-24,81312,2198
2021-03-25,83344,2032
2021-03-26,85534,2190
2021-03-27,86119,585
2021-03-28,86340,221
2021-03-29,87716,1376
2021-03-30,91267,3551
2021-03-31,94920,3653
2021-04-01,98598,3678
2021-04-02,101279,2681
2021-04-03,102888,1609
2021-04-04,104379,1491
2021-04-05,106434,2055
2021-04-06,109078,2644
2021-04-07,112008,2930
2021-04-08,115122,3114
2021-04-09,117832,2710
2021-04-10,119087,1255
2021-04-11,119674,587
2021-04-12,120446,772
2021-04-13,121622,1176
2021-04-14,124203,2581
2021-04-15,126906,2703
2021-04-16,129924,3018
2021-04-17,130819,895
2021-04-18,131450,631
2021-04-19,133474,2024
2021-04-20,136251,2777
2021-04-21,138785,2534
2021-04-22,141038,2253
2021-04-23,144119,3081
2021-04-24,145458,1339
2021-04-25,146472,1014
2021-04-26,147806,1334
2021-04-27,151420,3614
2021-04-28,153969,2549
2021-04-29,156375,2406
2021-04-30,158749,2374
2021-05-01,159742,993
2021-05-02,160352,610
2021-05-03,161448,1096
2021-05-04,163040,1592
2021-05-05,164547,1507
2021-05-06,166187,1640
2021-05-07,167791,1604
2021-05-08,168309,518
2021-05-09,168543,234
2021-05-10,169218,675
2021-05-11,170081,863
2021-05-12,171519,1438
2021-05-13,172683,1164
2021-05-14,174028,1345
2021-05-15,175128,1100
2021-05-16,175276,148
2021-05-17,175967,691
2021-05-18,176654,687
2021-05-19,177845,1191
2021-05-20,178768,923
2021-05-21,179771,1003
2021-05-22,180352,581
2021-05-23,180493,141
2021-05-24,180974,481
2021-05-25,181735,761
2021-05-26,182867,1132
2021-05-27,183901,1034
2021-05-28,185000,1099
2021-05-29,185203,203
2021-05-30,185343,140
2021-05-31,185446,103
2021-06-01,186096,650
2021-06-02,187269,1173
2021-06-03,188183,914
2021-06-04,189137,954
2021-06-05,189959,822
2021-06-06,190065,106
2021-06-07,190589,524
2021-06-08,191240,651
2021-06-09,192228,988
2021-06-10,193152,924
2021-06-11,194155,1003
2021-06-12,194546,391
2021-06-13,194635,89
2021-06-14,195205,570
2021-06-15,195912,707
2021-06-16,196639,727
2021-06-17,197268,629
2021-06-18,197928,660
2021-06-19,198144,216
2021-06-20,198218,74
2021-06-21,198632,414
2021-06-22,199581,949
2021-06-23,201322,1741
2021-06-24,202825,1503
2021-06-25,203521,696
2021-06-26,203788,267
2021-06-27,203892,104
2021-06-28,204390,498
2021-06-29,205159,769
2021-06-30,205806,647
2021-07-01,206621,815
2021-07-02,207146,525
2021-07-03,207311,165
2021-07-04,207326,15
2021-07-05,207521,195
2021-07-06,208023,502
2021-07-07,208612,589
2021-07-08,209056,444
2021-07-09,209524,468
2021-07-10,209726,202
2021-07-11,209811,85
2021-07-12,210321,510
2021-07-13,210781,460
2021-07-14,211226,445
2021-07-15,211670,444
2021-07-16,212199,529
2021-07-17,212388,189
2021-07-18,212506,118
2021-07-19,212940,434
2021-07-20,213424,484
2021-07-21,213909,485
2021-07-22,214446,537
2021-07-23,214995,549
2021-07-24,215245,250
2021-07-25,215337,92
2021-07-26,215900,563
2021-07-27,216513,613
2021-07-28,217147,634
2021-07-29,217770,623
2021-07-30,218336,566
2021-07-31,218564,228
2021-08-01,218687,123
2021-08-02,219181,494
2021-08-03,219736,555
2021-08-04,220325,589
2021-08-05,220822,497
2021-08-06,221449,627
2021-08-07,221762,313
2021-08-08,221927,165
2021-08-09,222600,673
2021-08-10,223697,1097
2021-08-11,224290,593
2021-08-12,224913,623
2021-08-13,226476,1563
2021-08-14,226815,339
2021-08-15,226984,169
2021-08-16,227698,714
2021-08-17,228315,617
2021-08-18,229012,697
2021-08-19,229624,612
2021-08-20,230285,661
2021-08-21,230561,276
2021-08-22,230704,143
2021-08-23,231280,576
2021-08-24,231879,599
2021-08-25,232502,623
2021-08-26,233143,641
2021-08-27,233873,730
2021-08-28,234125,252
2021-08-29,234303,178
2021-08-30,234912,609
2021-08-31,235401,489
2021-09-01,235929,528
2021-09-02,236604,675
2021-09-03,237317,713
2021-09-04,237548,231
2021-09-05,237725,177
2021-09-06,237827,102
2021-09-07,238360,533
2021-09-08,238862,502
2021-09-09,239295,433
2021-09-10,239978,683
2021-09-11,240233,255
2021-09-12,240363,130
2021-09-13,240865,502
2021-09-14,241274,409
2021-09-15,241670,396
2021-09-16,242035,365
2021-09-17,242639,604
2021-09-18,242849,210
2021-09-19,242981,132
2021-09-20,243281,300
2021-09-21,243648,367
2021-09-22,244053,405
2021-09-23,244357,304
2021-09-24,244823,466
2021-09-25,245012,189
2021-09-26,245128,116
2021-09-27,245461,333
2021-09-28,245775,314
2021-09-29,246062,287
