date,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE
2021-07-15 00:00:00,7,1,0.1428571428571429,,,
2021-07-14 00:00:00,100,20,0.2,6,1,0.1666666666666667
2021-07-13 00:00:00,193,35,0.1813471502590674,20,8,0.4
2021-07-12 00:00:00,230,38,0.1652173913043478,14,5,0.3571428571428572
2021-07-11 00:00:00,112,27,0.2410714285714286,2,0,0
2021-07-10 00:00:00,123,28,0.2276422764227642,6,2,0.3333333333333333
2021-07-09 00:00:00,183,26,0.1420765027322404,12,3,0.25
2021-07-08 00:00:00,210,43,0.2047619047619048,21,9,0.4285714285714286
2021-07-07 00:00:00,246,38,0.1544715447154472,21,10,0.4761904761904762
2021-07-06 00:00:00,278,39,0.1402877697841727,11,2,0.1818181818181818
2021-07-05 00:00:00,180,30,0.1666666666666667,3,1,0.3333333333333333
2021-07-04 00:00:00,37,10,0.2702702702702703,,,
2021-07-03 00:00:00,76,7,0.0921052631578947,,,
2021-07-02 00:00:00,226,26,0.1150442477876106,16,8,0.5
2021-07-01 00:00:00,158,33,0.2088607594936709,15,9,0.6
2021-06-30 00:00:00,141,22,0.1560283687943263,10,5,0.5
2021-06-29 00:00:00,170,24,0.1411764705882353,12,6,0.5
2021-06-28 00:00:00,187,28,0.1497326203208556,14,4,0.2857142857142857
2021-06-27 00:00:00,95,17,0.1789473684210526,1,1,1
2021-06-26 00:00:00,66,12,0.1818181818181818,8,4,0.5
2021-06-25 00:00:00,196,29,0.1479591836734694,32,17,0.53125
2021-06-24 00:00:00,162,19,0.117283950617284,26,14,0.5384615384615384
2021-06-23 00:00:00,159,21,0.1320754716981132,22,9,0.4090909090909091
2021-06-22 00:00:00,177,16,0.0903954802259887,26,13,0.5
2021-06-21 00:00:00,172,15,0.0872093023255814,12,8,0.6666666666666666
2021-06-20 00:00:00,57,10,0.1754385964912281,,,
2021-06-19 00:00:00,62,10,0.1612903225806452,5,3,0.6
2021-06-18 00:00:00,151,12,0.0794701986754967,20,8,0.4
2021-06-17 00:00:00,140,11,0.0785714285714286,20,9,0.45
2021-06-16 00:00:00,143,17,0.1188811188811189,54,26,0.4814814814814816
2021-06-15 00:00:00,157,14,0.089171974522293,20,13,0.65
2021-06-14 00:00:00,154,21,0.1363636363636364,13,3,0.2307692307692308
2021-06-13 00:00:00,70,10,0.1428571428571429,5,2,0.4
2021-06-12 00:00:00,70,5,0.0714285714285714,1,1,1
2021-06-11 00:00:00,151,7,0.0463576158940397,8,3,0.375
2021-06-10 00:00:00,115,12,0.1043478260869565,25,14,0.5600000000000002
2021-06-09 00:00:00,157,15,0.0955414012738854,43,25,0.5813953488372094
2021-06-08 00:00:00,186,10,0.0537634408602151,11,6,0.5454545454545454
2021-06-07 00:00:00,187,17,0.0909090909090909,7,4,0.5714285714285714
2021-06-06 00:00:00,81,8,0.0987654320987654,2,0,0
2021-06-05 00:00:00,70,7,0.1,2,0,0
2021-06-04 00:00:00,140,7,0.05,9,1,0.1111111111111111
2021-06-03 00:00:00,156,11,0.0705128205128205,33,22,0.6666666666666666
2021-06-02 00:00:00,167,11,0.0658682634730539,29,15,0.517241379310345
2021-06-01 00:00:00,181,10,0.0552486187845304,10,6,0.6
2021-05-31 00:00:00,67,8,0.1194029850746269,2,1,0.5
2021-05-30 00:00:00,65,7,0.1076923076923077,3,1,0.3333333333333333
2021-05-29 00:00:00,53,8,0.1509433962264151,21,14,0.6666666666666666
2021-05-28 00:00:00,166,13,0.0783132530120482,15,6,0.4
2021-05-27 00:00:00,159,16,0.1006289308176101,14,5,0.3571428571428572
2021-05-26 00:00:00,157,6,0.0382165605095541,15,3,0.2
2021-05-25 00:00:00,170,10,0.0588235294117647,20,12,0.6
2021-05-24 00:00:00,166,12,0.072289156626506,16,10,0.625
2021-05-23 00:00:00,76,10,0.1315789473684211,,,
2021-05-22 00:00:00,53,3,0.0566037735849057,33,24,0.7272727272727274
2021-05-21 00:00:00,130,8,0.0615384615384615,21,12,0.5714285714285714
2021-05-20 00:00:00,108,8,0.0740740740740741,18,13,0.7222222222222222
2021-05-19 00:00:00,141,11,0.0780141843971631,21,15,0.7142857142857144
2021-05-18 00:00:00,183,11,0.0601092896174863,17,10,0.5882352941176472
2021-05-17 00:00:00,152,11,0.0723684210526316,9,3,0.3333333333333333
2021-05-16 00:00:00,65,1,0.0153846153846154,11,9,0.8181818181818182
2021-05-15 00:00:00,54,7,0.1296296296296296,,,
2021-05-14 00:00:00,144,5,0.0347222222222222,9,6,0.6666666666666666
2021-05-13 00:00:00,142,5,0.0352112676056338,11,4,0.3636363636363637
2021-05-12 00:00:00,175,5,0.0285714285714286,6,3,0.5
2021-05-11 00:00:00,355,4,0.0112676056338028,7,4,0.5714285714285714
2021-05-10 00:00:00,179,9,0.0502793296089386,14,6,0.4285714285714286
2021-05-09 00:00:00,68,6,0.0882352941176471,,,
2021-05-08 00:00:00,62,6,0.0967741935483871,,,
2021-05-07 00:00:00,156,5,0.0320512820512821,8,6,0.75
2021-05-06 00:00:00,168,8,0.0476190476190476,38,20,0.5263157894736842
2021-05-05 00:00:00,162,6,0.037037037037037,85,50,0.5882352941176472
2021-05-04 00:00:00,202,12,0.0594059405940594,28,13,0.4642857142857144
2021-05-03 00:00:00,204,15,0.0735294117647059,16,5,0.3125
2021-05-02 00:00:00,66,8,0.1212121212121212,,,
2021-05-01 00:00:00,87,7,0.0804597701149425,1,1,1
2021-04-30 00:00:00,197,11,0.0558375634517767,8,1,0.125
2021-04-29 00:00:00,123,5,0.040650406504065,42,15,0.3571428571428572
2021-04-28 00:00:00,205,10,0.0487804878048781,25,12,0.48
2021-04-27 00:00:00,163,10,0.0613496932515337,18,12,0.6666666666666666
2021-04-26 00:00:00,238,16,0.0672268907563025,9,6,0.6666666666666666
2021-04-25 00:00:00,81,5,0.0617283950617284,,,
2021-04-24 00:00:00,91,7,0.0769230769230769,1,1,1
2021-04-23 00:00:00,209,13,0.062200956937799,10,7,0.7
2021-04-22 00:00:00,193,17,0.0880829015544041,10,8,0.8
2021-04-21 00:00:00,205,15,0.0731707317073171,42,17,0.4047619047619048
2021-04-20 00:00:00,190,18,0.0947368421052632,30,21,0.7
2021-04-19 00:00:00,238,17,0.0714285714285714,12,6,0.5
2021-04-18 00:00:00,101,14,0.1386138613861386,2,0,0
2021-04-17 00:00:00,90,10,0.1111111111111111,14,10,0.7142857142857144
2021-04-16 00:00:00,184,13,0.0706521739130435,9,4,0.4444444444444444
2021-04-15 00:00:00,171,8,0.0467836257309942,62,30,0.4838709677419356
2021-04-14 00:00:00,226,15,0.0663716814159292,78,48,0.6153846153846154
2021-04-13 00:00:00,208,8,0.0384615384615385,69,51,0.7391304347826086
2021-04-12 00:00:00,306,19,0.0620915032679739,11,4,0.3636363636363637
2021-04-11 00:00:00,73,3,0.0410958904109589,1,1,1
2021-04-10 00:00:00,102,6,0.0588235294117647,2,1,0.5
2021-04-09 00:00:00,191,12,0.0628272251308901,16,6,0.375
2021-04-08 00:00:00,157,7,0.0445859872611465,8,5,0.625
2021-04-07 00:00:00,181,6,0.0331491712707182,24,13,0.5416666666666666
2021-04-06 00:00:00,173,7,0.0404624277456647,23,14,0.6086956521739132
2021-04-05 00:00:00,186,13,0.0698924731182796,20,13,0.65
2021-04-04 00:00:00,76,8,0.1052631578947368,1,1,1
2021-04-03 00:00:00,107,5,0.0467289719626168,,,
2021-04-02 00:00:00,216,7,0.0324074074074074,8,2,0.25
2021-04-01 00:00:00,206,13,0.0631067961165049,11,5,0.4545454545454546
2021-03-31 00:00:00,210,12,0.0571428571428571,14,7,0.5
2021-03-30 00:00:00,198,21,0.1060606060606061,18,5,0.2777777777777778
2021-03-29 00:00:00,225,22,0.0977777777777778,24,14,0.5833333333333334
2021-03-28 00:00:00,115,8,0.0695652173913044,,,
2021-03-27 00:00:00,92,7,0.0760869565217391,1,1,1
2021-03-26 00:00:00,203,12,0.0591133004926108,20,7,0.35
2021-03-25 00:00:00,189,10,0.0529100529100529,20,9,0.45
2021-03-24 00:00:00,216,16,0.0740740740740741,34,13,0.3823529411764706
2021-03-23 00:00:00,217,17,0.0783410138248848,22,14,0.6363636363636364
2021-03-22 00:00:00,252,8,0.0317460317460317,12,5,0.4166666666666667
2021-03-21 00:00:00,135,10,0.0740740740740741,,,
2021-03-20 00:00:00,137,9,0.0656934306569343,,,
2021-03-19 00:00:00,257,12,0.0466926070038911,21,11,0.5238095238095238
2021-03-18 00:00:00,235,11,0.0468085106382979,27,11,0.4074074074074074
2021-03-17 00:00:00,288,7,0.0243055555555556,19,10,0.5263157894736842
2021-03-16 00:00:00,352,19,0.0539772727272727,17,5,0.2941176470588236
2021-03-15 00:00:00,270,17,0.062962962962963,11,4,0.3636363636363637
2021-03-14 00:00:00,197,8,0.0406091370558376,,,
2021-03-13 00:00:00,124,15,0.1209677419354839,5,2,0.4
2021-03-12 00:00:00,365,17,0.0465753424657534,18,11,0.6111111111111112
2021-03-11 00:00:00,372,21,0.0564516129032258,7,2,0.2857142857142857
2021-03-10 00:00:00,377,24,0.0636604774535809,16,8,0.5
2021-03-09 00:00:00,269,25,0.0929368029739777,21,7,0.3333333333333333
2021-03-08 00:00:00,294,16,0.054421768707483,20,6,0.3
2021-03-07 00:00:00,159,14,0.0880503144654088,,,
2021-03-06 00:00:00,168,18,0.1071428571428571,7,3,0.4285714285714286
2021-03-05 00:00:00,335,19,0.0567164179104478,27,14,0.5185185185185186
2021-03-04 00:00:00,374,17,0.0454545454545455,19,4,0.2105263157894737
2021-03-03 00:00:00,444,21,0.0472972972972973,34,10,0.2941176470588236
2021-03-02 00:00:00,257,26,0.1011673151750973,23,11,0.4782608695652174
2021-03-01 00:00:00,309,19,0.0614886731391586,37,15,0.4054054054054055
2021-02-28 00:00:00,131,10,0.0763358778625954,,,
2021-02-27 00:00:00,120,7,0.0583333333333333,1,1,1
2021-02-26 00:00:00,271,27,0.0996309963099631,25,9,0.36
2021-02-25 00:00:00,291,24,0.0824742268041237,17,8,0.4705882352941176
2021-02-24 00:00:00,238,17,0.0714285714285714,15,7,0.4666666666666668
2021-02-23 00:00:00,312,29,0.092948717948718,33,18,0.5454545454545454
2021-02-22 00:00:00,348,41,0.117816091954023,12,6,0.5
2021-02-21 00:00:00,120,8,0.0666666666666667,21,9,0.4285714285714286
2021-02-20 00:00:00,138,11,0.0797101449275362,13,8,0.6153846153846154
2021-02-19 00:00:00,311,32,0.1028938906752412,19,6,0.3157894736842105
2021-02-18 00:00:00,324,38,0.117283950617284,22,10,0.4545454545454546
2021-02-17 00:00:00,338,38,0.1124260355029586,19,11,0.5789473684210528
2021-02-16 00:00:00,347,35,0.1008645533141211,27,11,0.4074074074074074
2021-02-15 00:00:00,293,34,0.1160409556313993,26,11,0.4230769230769231
2021-02-14 00:00:00,114,13,0.1140350877192983,1,0,0
2021-02-13 00:00:00,135,11,0.0814814814814815,,,
2021-02-12 00:00:00,343,34,0.0991253644314869,15,10,0.6666666666666666
2021-02-11 00:00:00,499,39,0.0781563126252505,13,5,0.3846153846153847
2021-02-10 00:00:00,1283,45,0.0350740452065472,16,7,0.4375
2021-02-09 00:00:00,352,40,0.1136363636363636,20,6,0.3
2021-02-08 00:00:00,445,60,0.1348314606741573,30,13,0.4333333333333334
2021-02-07 00:00:00,187,30,0.160427807486631,,,
2021-02-06 00:00:00,262,34,0.1297709923664122,3,0,0
2021-02-05 00:00:00,470,34,0.0723404255319149,21,7,0.3333333333333333
2021-02-04 00:00:00,512,45,0.087890625,35,14,0.4
2021-02-03 00:00:00,471,55,0.1167728237791932,53,17,0.3207547169811321
2021-02-02 00:00:00,484,66,0.1363636363636364,33,8,0.2424242424242425
2021-02-01 00:00:00,621,84,0.1352657004830918,17,7,0.4117647058823529
2021-01-31 00:00:00,213,28,0.1314553990610329,2,1,0.5
2021-01-30 00:00:00,272,45,0.1654411764705882,,,
2021-01-29 00:00:00,468,81,0.1730769230769231,28,10,0.3571428571428572
2021-01-28 00:00:00,969,283,0.2920536635706915,21,10,0.4761904761904762
2021-01-27 00:00:00,1407,349,0.248045486851457,30,18,0.6
2021-01-26 00:00:00,320,55,0.171875,22,9,0.4090909090909091
2021-01-25 00:00:00,589,110,0.1867572156196944,22,11,0.5
2021-01-24 00:00:00,331,60,0.1812688821752266,7,2,0.2857142857142857
