Category,value
tests,507949
Yuma,10469
Yavapai,13124
Santa Cruz,1887
Pinal,32482
Pima,52072
Navajo,4251
Mohave,10588
Maricopa,352169
La Paz,1577
Greenlee,203
Graham,1083
Gila,5574
Coconino,6433
Cochise,5506
Apache,1193
Unknown,435
65 years and older,120109
55 - 64 years,96528
45 - 54 years,89763
20 - 44 years,176429
Less than 20 years,24685
positive,0.1770217088723474
