date,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO
2021-04-09 00:00:00,43,6,0.1395348837209302,,,
2021-04-08 00:00:00,172,12,0.0697674418604651,4.0,2.0,0.5
2021-04-07 00:00:00,296,12,0.0405405405405405,36.0,18.0,0.5
2021-04-06 00:00:00,269,18,0.0669144981412639,8.0,5.0,0.625
2021-04-05 00:00:00,321,22,0.0685358255451713,3.0,2.0,0.6666666666666666
2021-04-04 00:00:00,23,0,0,,,
2021-04-03 00:00:00,133,6,0.0451127819548872,11.0,8.0,0.7272727272727274
2021-04-02 00:00:00,200,11,0.055,23.0,13.0,0.5652173913043478
2021-04-01 00:00:00,196,8,0.0408163265306122,12.0,5.0,0.4166666666666667
2021-03-31 00:00:00,227,5,0.0220264317180617,4.0,3.0,0.75
2021-03-30 00:00:00,230,9,0.0391304347826087,3.0,1.0,0.3333333333333333
2021-03-29 00:00:00,197,4,0.0203045685279188,6.0,4.0,0.6666666666666666
2021-03-28 00:00:00,61,3,0.0491803278688525,,,
2021-03-27 00:00:00,81,7,0.0864197530864198,1.0,1.0,1
2021-03-26 00:00:00,230,19,0.0826086956521739,26.0,17.0,0.653846153846154
2021-03-25 00:00:00,193,11,0.0569948186528497,5.0,3.0,0.6
2021-03-24 00:00:00,192,10,0.0520833333333333,7.0,3.0,0.4285714285714286
2021-03-23 00:00:00,203,1,0.0049261083743842,42.0,36.0,0.8571428571428572
2021-03-22 00:00:00,250,6,0.024,3.0,2.0,0.6666666666666666
2021-03-21 00:00:00,58,2,0.0344827586206897,,,
2021-03-20 00:00:00,88,6,0.0681818181818182,,,
2021-03-19 00:00:00,164,0,0,17.0,14.0,0.8235294117647058
2021-03-18 00:00:00,202,5,0.0247524752475248,3.0,2.0,0.6666666666666666
2021-03-17 00:00:00,193,2,0.0103626943005181,6.0,5.0,0.8333333333333334
2021-03-16 00:00:00,226,10,0.0442477876106195,25.0,13.0,0.52
2021-03-15 00:00:00,190,9,0.0473684210526316,5.0,2.0,0.4
2021-03-14 00:00:00,59,3,0.0508474576271187,,,
2021-03-13 00:00:00,93,5,0.0537634408602151,19.0,11.0,0.5789473684210528
2021-03-12 00:00:00,194,10,0.0515463917525773,2.0,1.0,0.5
2021-03-11 00:00:00,183,12,0.0655737704918033,22.0,11.0,0.5
2021-03-10 00:00:00,251,11,0.0438247011952191,30.0,16.0,0.5333333333333334
2021-03-09 00:00:00,208,10,0.0480769230769231,4.0,2.0,0.5
2021-03-08 00:00:00,233,12,0.0515021459227468,4.0,2.0,0.5
2021-03-07 00:00:00,64,0,0,,,
2021-03-06 00:00:00,77,4,0.051948051948052,,,
2021-03-05 00:00:00,214,10,0.0467289719626168,15.0,10.0,0.6666666666666666
2021-03-04 00:00:00,240,8,0.0333333333333333,20.0,7.0,0.35
2021-03-03 00:00:00,292,22,0.0753424657534247,10.0,5.0,0.5
2021-03-02 00:00:00,249,16,0.0642570281124498,18.0,10.0,0.5555555555555556
2021-03-01 00:00:00,335,26,0.0776119402985075,4.0,4.0,1
2021-02-28 00:00:00,51,2,0.0392156862745098,,,
2021-02-27 00:00:00,105,10,0.0952380952380952,9.0,5.0,0.5555555555555556
2021-02-26 00:00:00,244,15,0.0614754098360656,14.0,5.0,0.3571428571428572
2021-02-25 00:00:00,313,27,0.0862619808306709,4.0,1.0,0.25
2021-02-24 00:00:00,248,25,0.1008064516129032,4.0,1.0,0.25
2021-02-23 00:00:00,271,21,0.0774907749077491,8.0,3.0,0.375
2021-02-22 00:00:00,341,37,0.1085043988269795,5.0,1.0,0.2
2021-02-21 00:00:00,37,4,0.1081081081081081,,,
2021-02-20 00:00:00,139,13,0.0935251798561151,1.0,1.0,1
2021-02-19 00:00:00,317,28,0.0883280757097792,4.0,3.0,0.75
2021-02-18 00:00:00,308,28,0.0909090909090909,8.0,3.0,0.375
2021-02-17 00:00:00,332,29,0.0873493975903615,58.0,20.0,0.3448275862068966
2021-02-16 00:00:00,310,26,0.0838709677419355,18.0,8.0,0.4444444444444444
2021-02-15 00:00:00,385,29,0.0753246753246753,10.0,6.0,0.6
2021-02-14 00:00:00,74,7,0.0945945945945946,,,
2021-02-13 00:00:00,162,8,0.0493827160493827,,,
2021-02-12 00:00:00,277,31,0.111913357400722,9.0,3.0,0.3333333333333333
2021-02-11 00:00:00,243,24,0.0987654320987654,34.0,9.0,0.2647058823529412
2021-02-10 00:00:00,325,28,0.0861538461538462,11.0,6.0,0.5454545454545454
2021-02-09 00:00:00,293,29,0.0989761092150171,19.0,3.0,0.1578947368421053
2021-02-08 00:00:00,431,38,0.0881670533642691,5.0,2.0,0.4
2021-02-07 00:00:00,67,8,0.1194029850746269,1.0,1.0,1
2021-02-06 00:00:00,151,7,0.0463576158940397,,,
2021-02-05 00:00:00,282,33,0.1170212765957447,6.0,1.0,0.1666666666666667
2021-02-04 00:00:00,342,36,0.1052631578947368,13.0,4.0,0.3076923076923077
2021-02-03 00:00:00,441,46,0.1043083900226757,6.0,3.0,0.5
2021-02-02 00:00:00,372,53,0.1424731182795699,7.0,4.0,0.5714285714285714
2021-02-01 00:00:00,508,57,0.1122047244094488,29.0,7.0,0.2413793103448276
2021-01-31 00:00:00,77,16,0.2077922077922078,1.0,0.0,0
2021-01-30 00:00:00,220,19,0.0863636363636364,9.0,3.0,0.3333333333333333
2021-01-29 00:00:00,348,42,0.1206896551724138,8.0,3.0,0.375
2021-01-28 00:00:00,346,41,0.1184971098265896,5.0,1.0,0.2
2021-01-27 00:00:00,422,54,0.1279620853080569,10.0,0.0,0
2021-01-26 00:00:00,239,31,0.1297071129707113,,,
2021-01-25 00:00:00,268,31,0.1156716417910448,6.0,1.0,0.1666666666666667
2021-01-24 00:00:00,71,14,0.1971830985915493,,,
2021-01-23 00:00:00,170,22,0.1294117647058824,,,
2021-01-22 00:00:00,470,76,0.1617021276595745,11.0,4.0,0.3636363636363637
2021-01-21 00:00:00,463,59,0.1274298056155508,17.0,3.0,0.1764705882352941
2021-01-20 00:00:00,555,82,0.1477477477477477,5.0,3.0,0.6
2021-01-19 00:00:00,548,83,0.1514598540145986,14.0,3.0,0.2142857142857143
2021-01-18 00:00:00,496,90,0.1814516129032258,23.0,3.0,0.1304347826086957
2021-01-17 00:00:00,84,21,0.25,1.0,1.0,1
2021-01-16 00:00:00,264,47,0.1780303030303031,,,
2021-01-15 00:00:00,518,93,0.1795366795366796,9.0,2.0,0.2222222222222222
2021-01-14 00:00:00,527,101,0.1916508538899431,7.0,4.0,0.5714285714285714
2021-01-13 00:00:00,594,127,0.2138047138047138,9.0,7.0,0.7777777777777778
2021-01-12 00:00:00,607,119,0.1960461285008237,38.0,4.0,0.1052631578947368
2021-01-11 00:00:00,828,150,0.1811594202898551,2.0,0.0,0
2021-01-10 00:00:00,127,29,0.2283464566929134,17.0,3.0,0.1764705882352941
2021-01-09 00:00:00,388,64,0.1649484536082474,1.0,1.0,1
2021-01-08 00:00:00,525,109,0.2076190476190476,7.0,1.0,0.1428571428571429
2021-01-07 00:00:00,656,159,0.2423780487804878,9.0,0.0,0
2021-01-06 00:00:00,636,131,0.2059748427672956,32.0,7.0,0.21875
2021-01-05 00:00:00,608,142,0.2335526315789474,13.0,0.0,0
2021-01-04 00:00:00,761,149,0.1957950065703023,18.0,4.0,0.2222222222222222
2021-01-03 00:00:00,101,30,0.297029702970297,3.0,0.0,0
2021-01-02 00:00:00,334,81,0.2425149700598803,3.0,1.0,0.3333333333333333
2021-01-01 00:00:00,66,23,0.3484848484848485,2.0,0.0,0
2020-12-31 00:00:00,256,54,0.2109375,7.0,3.0,0.4285714285714286
2020-12-30 00:00:00,546,125,0.228937728937729,40.0,3.0,0.075
2020-12-29 00:00:00,556,95,0.170863309352518,7.0,0.0,0
2020-12-28 00:00:00,632,121,0.1914556962025317,6.0,1.0,0.1666666666666667
2020-12-27 00:00:00,99,20,0.202020202020202,1.0,0.0,0
2020-12-26 00:00:00,101,24,0.2376237623762376,1.0,1.0,1
2020-12-25 00:00:00,53,15,0.2830188679245283,,,
2020-12-24 00:00:00,357,56,0.1568627450980392,2.0,1.0,0.5
2020-12-23 00:00:00,661,109,0.1649016641452345,11.0,1.0,0.0909090909090909
2020-12-22 00:00:00,783,107,0.1366538952745849,72.0,9.0,0.125
2020-12-21 00:00:00,704,94,0.1335227272727273,47.0,2.0,0.0425531914893617
2020-12-20 00:00:00,83,17,0.2048192771084337,26.0,2.0,0.0769230769230769
2020-12-19 00:00:00,347,29,0.0835734870317003,,,
2020-12-18 00:00:00,769,95,0.1235370611183355,39.0,9.0,0.2307692307692308
2020-12-17 00:00:00,683,101,0.1478770131771596,40.0,1.0,0.025
2020-12-16 00:00:00,621,108,0.1739130434782609,7.0,2.0,0.2857142857142857
2020-12-15 00:00:00,529,81,0.1531190926275992,56.0,7.0,0.125
2020-12-14 00:00:00,734,132,0.1798365122615804,12.0,1.0,0.0833333333333333
2020-12-13 00:00:00,69,14,0.2028985507246377,,,
2020-12-12 00:00:00,361,57,0.1578947368421053,28.0,1.0,0.0357142857142857
2020-12-11 00:00:00,557,100,0.1795332136445242,25.0,1.0,0.04
2020-12-10 00:00:00,690,112,0.1623188405797101,10.0,3.0,0.3
2020-12-09 00:00:00,566,100,0.176678445229682,56.0,1.0,0.0178571428571429
2020-12-08 00:00:00,543,78,0.143646408839779,16.0,4.0,0.25
2020-12-07 00:00:00,647,103,0.1591962905718702,11.0,2.0,0.1818181818181818
2020-12-06 00:00:00,69,11,0.1594202898550725,,,
2020-12-05 00:00:00,212,34,0.160377358490566,2.0,0.0,0
2020-12-04 00:00:00,485,69,0.1422680412371134,16.0,0.0,0
2020-12-03 00:00:00,555,96,0.172972972972973,10.0,0.0,0
2020-12-02 00:00:00,625,106,0.1696,67.0,8.0,0.1194029850746269
