date,Maricopa_cume,Maricopa
2020-12-01 00:00:00,47,
2020-12-02 00:00:00,56,9
2020-12-03 00:00:00,61,5
2020-12-04 00:00:00,62,1
2020-12-07 00:00:00,65,3
2020-12-08 00:00:00,67,2
2020-12-09 00:00:00,71,4
2020-12-10 00:00:00,78,7
2020-12-11 00:00:00,82,4
2020-12-12 00:00:00,84,2
2020-12-14 00:00:00,88,4
2020-12-15 00:00:00,99,11
2020-12-16 00:00:00,132,33
2020-12-17 00:00:00,1380,1248
2020-12-18 00:00:00,3033,1653
2020-12-19 00:00:00,4716,1683
2020-12-20 00:00:00,5682,966
2020-12-21 00:00:00,8939,3257
2020-12-22 00:00:00,13191,4252
2020-12-23 00:00:00,18009,4818
2020-12-24 00:00:00,19570,1561
2020-12-25 00:00:00,19571,1
2020-12-26 00:00:00,24685,5114
2020-12-27 00:00:00,27000,2315
2020-12-28 00:00:00,32283,5283
2020-12-29 00:00:00,40239,7956
2020-12-30 00:00:00,49048,8809
2020-12-31 00:00:00,52819,3771
2021-01-01 00:00:00,53257,438
2021-01-02 00:00:00,59460,6203
2021-01-03 00:00:00,62151,2691
2021-01-04 00:00:00,66783,4632
2021-01-05 00:00:00,71137,4354
2021-01-06 00:00:00,76129,4992
2021-01-07 00:00:00,81397,5268
2021-01-08 00:00:00,85954,4557
2021-01-09 00:00:00,90592,4638
2021-01-10 00:00:00,93307,2715
2021-01-11 00:00:00,102280,8973
2021-01-12 00:00:00,113021,10741
2021-01-13 00:00:00,124551,11530
2021-01-14 00:00:00,135983,11432
2021-01-15 00:00:00,145781,9798
2021-01-16 00:00:00,152158,6377
2021-01-17 00:00:00,154882,2724
2021-01-18 00:00:00,161693,6811
2021-01-19 00:00:00,173934,12241
2021-01-20 00:00:00,187447,13513
2021-01-21 00:00:00,201679,14232
2021-01-22 00:00:00,218948,17269
2021-01-23 00:00:00,232842,13894
2021-01-24 00:00:00,239982,7140
2021-01-25 00:00:00,251519,11537
2021-01-26 00:00:00,268356,16837
2021-01-27 00:00:00,284134,15778
2021-01-28 00:00:00,298353,14219
2021-01-29 00:00:00,315681,17328
2021-01-30 00:00:00,327040,11359
2021-01-31 00:00:00,330524,3484
2021-02-01 00:00:00,339246,8722
2021-02-02 00:00:00,353567,14321
2021-02-03 00:00:00,367806,14239
2021-02-04 00:00:00,384540,16734
2021-02-05 00:00:00,399655,15115
2021-02-06 00:00:00,414085,14430
2021-02-07 00:00:00,416540,2455
2021-02-08 00:00:00,427781,11241
2021-02-09 00:00:00,445762,17981
2021-02-10 00:00:00,462271,16509
2021-02-11 00:00:00,479439,17168
2021-02-12 00:00:00,506188,26749
2021-02-13 00:00:00,525879,19691
2021-02-14 00:00:00,529745,3866
2021-02-15 00:00:00,539078,9333
2021-02-16 00:00:00,557167,18089
2021-02-17 00:00:00,576664,19497
2021-02-18 00:00:00,596693,20029
2021-02-19 00:00:00,617419,20726
2021-02-20 00:00:00,633537,16118
2021-02-21 00:00:00,636519,2982
2021-02-22 00:00:00,645938,9419
2021-02-23 00:00:00,665345,19407
2021-02-24 00:00:00,686785,21440
2021-02-25 00:00:00,706554,19769
2021-02-26 00:00:00,733211,26657
2021-02-27 00:00:00,752435,19224
2021-02-28 00:00:00,756489,4054
2021-03-01 00:00:00,770752,14263
2021-03-02 00:00:00,788017,17265
2021-03-03 00:00:00,806353,18336
2021-03-04 00:00:00,825472,19119
2021-03-05 00:00:00,845571,20099
2021-03-06 00:00:00,860326,14755
2021-03-07 00:00:00,865083,4757
2021-03-08 00:00:00,882113,17030
2021-03-09 00:00:00,901802,19689
2021-03-10 00:00:00,924648,22846
2021-03-11 00:00:00,948354,23706
2021-03-12 00:00:00,977987,29633
2021-03-13 00:00:00,995742,17755
2021-03-14 00:00:00,1002722,6980
2021-03-15 00:00:00,1020496,17774
2021-03-16 00:00:00,1040978,20482
2021-03-17 00:00:00,1064649,23671
2021-03-18 00:00:00,1088418,23769
2021-03-19 00:00:00,1109958,21540
2021-03-20 00:00:00,1128225,18267
2021-03-21 00:00:00,1137109,8884
2021-03-22 00:00:00,1154129,17020
2021-03-23 00:00:00,1172573,18444
2021-03-24 00:00:00,1194849,22276
2021-03-25 00:00:00,1218915,24066
2021-03-26 00:00:00,1241136,22221
2021-03-27 00:00:00,1257819,16683
2021-03-28 00:00:00,1265989,8170
2021-03-29 00:00:00,1285925,19936
2021-03-30 00:00:00,1307236,21311
2021-03-31 00:00:00,1333659,26423
2021-04-01 00:00:00,1361514,27855
2021-04-02 00:00:00,1385010,23496
2021-04-03 00:00:00,1398547,13537
2021-04-04 00:00:00,1405141,6594
2021-04-05 00:00:00,1429101,23960
2021-04-06 00:00:00,1456740,27639
2021-04-07 00:00:00,1488457,31717
2021-04-08 00:00:00,1521720,33263
2021-04-09 00:00:00,1550637,28917
2021-04-10 00:00:00,1569726,19089
2021-04-11 00:00:00,1579798,10072
2021-04-12 00:00:00,1601224,21426
2021-04-13 00:00:00,1621145,19921
2021-04-14 00:00:00,1643217,22072
2021-04-15 00:00:00,1666799,23582
2021-04-16 00:00:00,1689505,22706
2021-04-17 00:00:00,1705201,15696
2021-04-18 00:00:00,1713139,7938
2021-04-19 00:00:00,1733059,19920
2021-04-20 00:00:00,1752746,19687
2021-04-21 00:00:00,1775910,23164
2021-04-22 00:00:00,1799513,23603
2021-04-23 00:00:00,1820512,20999
2021-04-24 00:00:00,1834372,13860
2021-04-25 00:00:00,1842174,7802
2021-04-26 00:00:00,1860363,18189
2021-04-27 00:00:00,1879563,19200
2021-04-28 00:00:00,1900013,20450
2021-04-29 00:00:00,1918725,18712
2021-04-30 00:00:00,1939489,20764
2021-05-01 00:00:00,1952370,12881
2021-05-02 00:00:00,1960190,7820
2021-05-03 00:00:00,1974736,14546
2021-05-04 00:00:00,1991984,17248
2021-05-05 00:00:00,2008044,16060
2021-05-06 00:00:00,2025031,16987
2021-05-07 00:00:00,2042479,17448
2021-05-08 00:00:00,2053285,10806
2021-05-09 00:00:00,2058054,4769
2021-05-10 00:00:00,2070580,12526
2021-05-11 00:00:00,2083669,13089
2021-05-12 00:00:00,2099616,15947
2021-05-13 00:00:00,2118518,18902
2021-05-14 00:00:00,2136774,18256
2021-05-15 00:00:00,2150018,13244
2021-05-16 00:00:00,2157854,7836
2021-05-17 00:00:00,2174855,17001
2021-05-18 00:00:00,2191068,16213
2021-05-19 00:00:00,2212950,21882
2021-05-20 00:00:00,2229855,16905
2021-05-21 00:00:00,2248840,18985
2021-05-22 00:00:00,2262992,14152
2021-05-23 00:00:00,2269699,6707
2021-05-24 00:00:00,2283027,13328
2021-05-25 00:00:00,2295819,12792
2021-05-26 00:00:00,2308068,12249
2021-05-27 00:00:00,2320162,12094
2021-05-28 00:00:00,2333130,12968
2021-05-29 00:00:00,2340945,7815
2021-05-30 00:00:00,2345845,4900
2021-05-31 00:00:00,2348350,2505
2021-06-01 00:00:00,2360501,12151
2021-06-02 00:00:00,2370938,10437
2021-06-03 00:00:00,2383611,12673
2021-06-04 00:00:00,2397432,13821
2021-06-05 00:00:00,2407625,10193
2021-06-06 00:00:00,2413921,6296
2021-06-07 00:00:00,2425253,11332
2021-06-08 00:00:00,2435811,10558
2021-06-09 00:00:00,2445448,9637
2021-06-10 00:00:00,2456585,11137
2021-06-11 00:00:00,2470538,13953
2021-06-12 00:00:00,2477817,7279
2021-06-13 00:00:00,2479492,1675
2021-06-14 00:00:00,2489656,10164
2021-06-15 00:00:00,2498532,8876
2021-06-16 00:00:00,2506729,8197
2021-06-17 00:00:00,2509172,2443
