date,cases
2021-03-12 00:00:00,35
2021-03-11 00:00:00,299
2021-03-10 00:00:00,664
2021-03-09 00:00:00,779
2021-03-08 00:00:00,899
2021-03-07 00:00:00,462
2021-03-06 00:00:00,540
2021-03-05 00:00:00,803
2021-03-04 00:00:00,784
2021-03-03 00:00:00,908
2021-03-02 00:00:00,972
2021-03-01 00:00:00,1071
2021-02-28 00:00:00,542
2021-02-27 00:00:00,648
2021-02-26 00:00:00,937
2021-02-25 00:00:00,1011
2021-02-24 00:00:00,1117
2021-02-23 00:00:00,1154
2021-02-22 00:00:00,1450
2021-02-21 00:00:00,752
2021-02-20 00:00:00,902
2021-02-19 00:00:00,1331
2021-02-18 00:00:00,1617
2021-02-17 00:00:00,1691
2021-02-16 00:00:00,1816
2021-02-15 00:00:00,1704
2021-02-14 00:00:00,759
2021-02-13 00:00:00,1003
2021-02-12 00:00:00,1503
2021-02-11 00:00:00,1688
2021-02-10 00:00:00,2012
2021-02-09 00:00:00,1994
2021-02-08 00:00:00,2500
2021-02-07 00:00:00,1127
2021-02-06 00:00:00,1571
2021-02-05 00:00:00,2244
2021-02-04 00:00:00,2549
2021-02-03 00:00:00,2976
2021-02-02 00:00:00,3326
2021-02-01 00:00:00,3883
2021-01-31 00:00:00,1928
2021-01-30 00:00:00,2557
2021-01-29 00:00:00,3549
2021-01-28 00:00:00,4298
2021-01-27 00:00:00,4995
2021-01-26 00:00:00,5017
2021-01-25 00:00:00,5483
2021-01-24 00:00:00,3007
2021-01-23 00:00:00,4003
2021-01-22 00:00:00,5758
2021-01-21 00:00:00,6382
2021-01-20 00:00:00,6843
2021-01-19 00:00:00,7669
2021-01-18 00:00:00,6266
2021-01-17 00:00:00,4133
2021-01-16 00:00:00,4554
2021-01-15 00:00:00,7034
2021-01-14 00:00:00,7370
2021-01-13 00:00:00,8117
2021-01-12 00:00:00,8525
2021-01-11 00:00:00,9889
2021-01-10 00:00:00,5248
2021-01-09 00:00:00,6431
2021-01-08 00:00:00,8857
2021-01-07 00:00:00,9974
2021-01-06 00:00:00,10892
2021-01-05 00:00:00,11780
2021-01-04 00:00:00,12420
2021-01-03 00:00:00,6643
2021-01-02 00:00:00,6939
2021-01-01 00:00:00,4195
2020-12-31 00:00:00,8927
2020-12-30 00:00:00,11159
2020-12-29 00:00:00,11306
2020-12-28 00:00:00,11748
2020-12-27 00:00:00,6527
2020-12-26 00:00:00,4956
2020-12-25 00:00:00,1332
2020-12-24 00:00:00,5229
2020-12-23 00:00:00,8119
2020-12-22 00:00:00,8750
2020-12-21 00:00:00,9272
2020-12-20 00:00:00,4162
2020-12-19 00:00:00,5475
2020-12-18 00:00:00,7663
2020-12-17 00:00:00,8163
2020-12-16 00:00:00,7836
2020-12-15 00:00:00,6957
2020-12-14 00:00:00,9070
2020-12-13 00:00:00,3965
2020-12-12 00:00:00,5058
2020-12-11 00:00:00,7387
2020-12-10 00:00:00,7310
2020-12-09 00:00:00,7754
2020-12-08 00:00:00,8227
2020-12-07 00:00:00,8081
2020-12-06 00:00:00,2977
2020-12-05 00:00:00,4204
2020-12-04 00:00:00,5851
2020-12-03 00:00:00,7607
2020-12-02 00:00:00,7794
2020-12-01 00:00:00,7614
2020-11-30 00:00:00,8049
2020-11-29 00:00:00,3877
2020-11-28 00:00:00,3754
2020-11-27 00:00:00,4038
2020-11-26 00:00:00,1659
2020-11-25 00:00:00,5223
2020-11-24 00:00:00,5826
2020-11-23 00:00:00,6079
2020-11-22 00:00:00,2594
2020-11-21 00:00:00,3268
2020-11-20 00:00:00,4552
2020-11-19 00:00:00,4893
2020-11-18 00:00:00,4886
2020-11-17 00:00:00,4608
2020-11-16 00:00:00,4441
2020-11-15 00:00:00,1885
