date,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA
2021-03-13 00:00:00,160,4,0.025,,,
2021-03-12 00:00:00,3570,169,0.0473389355742297,32.0,12.0,0.375
2021-03-11 00:00:00,11149,477,0.0427841061978653,400.0,213.0,0.5325
2021-03-10 00:00:00,16263,637,0.0391686650679456,963.0,432.0,0.4485981308411215
2021-03-09 00:00:00,16872,602,0.0356804172593646,898.0,435.0,0.4844097995545658
2021-03-08 00:00:00,21345,772,0.0361677207776997,667.0,316.0,0.4737631184407796
2021-03-07 00:00:00,7682,408,0.053111168966415,198.0,94.0,0.4747474747474748
2021-03-06 00:00:00,8540,518,0.060655737704918,580.0,276.0,0.4758620689655172
2021-03-05 00:00:00,15331,772,0.0503554888787424,920.0,454.0,0.4934782608695652
2021-03-04 00:00:00,19658,712,0.0362193509003968,1059.0,483.0,0.4560906515580738
2021-03-03 00:00:00,20469,810,0.0395720357613953,1161.0,561.0,0.4832041343669252
2021-03-02 00:00:00,21421,825,0.0385136081415433,1265.0,601.0,0.475098814229249
2021-03-01 00:00:00,22242,888,0.0399244672241705,696.0,333.0,0.478448275862069
2021-02-28 00:00:00,8052,514,0.0638350720317933,279.0,134.0,0.4802867383512546
2021-02-27 00:00:00,8766,662,0.0755190508783938,646.0,300.0,0.4643962848297214
2021-02-26 00:00:00,15551,890,0.0572310462349688,951.0,461.0,0.4847528916929548
2021-02-25 00:00:00,20313,893,0.0439619947816669,1258.0,568.0,0.451510333863275
2021-02-24 00:00:00,18647,1002,0.0537351852844962,1467.0,714.0,0.4867075664621678
2021-02-23 00:00:00,20042,965,0.0481488873365932,1529.0,744.0,0.486592544146501
2021-02-22 00:00:00,24914,1160,0.0465601669743919,918.0,422.0,0.4596949891067538
2021-02-21 00:00:00,8872,711,0.0801397655545537,380.0,170.0,0.4473684210526316
2021-02-20 00:00:00,9962,889,0.0892391086127284,693.0,303.0,0.4372294372294373
2021-02-19 00:00:00,16347,1168,0.0714504190371322,1074.0,498.0,0.4636871508379888
2021-02-18 00:00:00,22572,1396,0.0618465355307461,1309.0,601.0,0.4591291061879298
2021-02-17 00:00:00,20932,1471,0.0702751767628511,1701.0,740.0,0.4350382128159906
2021-02-16 00:00:00,22196,1478,0.0665885745179312,1360.0,618.0,0.4544117647058824
2021-02-15 00:00:00,22045,1510,0.068496257654797,997.0,428.0,0.4292878635907723
2021-02-14 00:00:00,8267,651,0.0787468247248095,362.0,148.0,0.4088397790055249
2021-02-13 00:00:00,10412,917,0.0880714560122935,644.0,294.0,0.4565217391304348
2021-02-12 00:00:00,17536,1221,0.0696281934306569,1318.0,603.0,0.4575113808801214
2021-02-11 00:00:00,23501,1320,0.0561678226458449,1446.0,559.0,0.3865836791147995
2021-02-10 00:00:00,23735,1532,0.0645460290709922,1053.0,511.0,0.4852801519468186
2021-02-09 00:00:00,22510,1496,0.0664593513993781,1356.0,570.0,0.420353982300885
2021-02-08 00:00:00,29857,1852,0.0620290049234685,1052.0,460.0,0.4372623574144487
2021-02-07 00:00:00,10434,1004,0.096223883457926,226.0,98.0,0.4336283185840708
2021-02-06 00:00:00,13182,1515,0.1149294492489759,564.0,205.0,0.3634751773049646
2021-02-05 00:00:00,20748,1879,0.0905629458261037,1156.0,485.0,0.4195501730103806
2021-02-04 00:00:00,26064,2106,0.0808011049723757,1311.0,553.0,0.421815408085431
2021-02-03 00:00:00,26461,2386,0.0901704395147576,1471.0,567.0,0.3854520734194426
2021-02-02 00:00:00,26765,2515,0.0939660003736223,1380.0,555.0,0.4021739130434783
2021-02-01 00:00:00,30754,2872,0.0933862261819601,1085.0,471.0,0.4341013824884793
2021-01-31 00:00:00,12840,1671,0.1301401869158879,330.0,119.0,0.3606060606060606
2021-01-30 00:00:00,15949,2422,0.1518590507241834,567.0,206.0,0.36331569664903
2021-01-29 00:00:00,24615,2966,0.1204956327442616,1296.0,546.0,0.4212962962962963
2021-01-28 00:00:00,30001,3323,0.1107629745675144,1307.0,489.0,0.3741392501912778
2021-01-27 00:00:00,31303,3776,0.1206274159026292,1771.0,697.0,0.3935629587803501
2021-01-26 00:00:00,31719,4084,0.1287556354235632,1578.0,618.0,0.3916349809885932
2021-01-25 00:00:00,32580,4029,0.1236648250460405,1191.0,478.0,0.401343408900084
2021-01-24 00:00:00,15726,2750,0.1748696426300394,404.0,132.0,0.3267326732673268
2021-01-23 00:00:00,19662,3560,0.1810599125216153,635.0,236.0,0.3716535433070866
2021-01-22 00:00:00,29117,4218,0.1448638252567229,1313.0,503.0,0.3830921553693831
2021-01-21 00:00:00,35995,4736,0.1315738296985692,1569.0,618.0,0.3938814531548757
2021-01-20 00:00:00,32209,4719,0.1465118445155081,1238.0,467.0,0.3772213247172859
2021-01-19 00:00:00,35450,5380,0.1517630465444288,1654.0,649.0,0.3923821039903265
