date,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee
1/1/2021,16,16,27,20,36,
1/10/2021,23,21,40,32,88,1
1/11/2021,23,21,40,32,88,1
1/12/2021,26,27,45,38,105,1
1/13/2021,29,33,46,41,133,1
1/14/2021,37,40,62,63,143,1
1/15/2021,40,41,66,65,148,1
1/16/2021,40,41,66,65,149,1
1/17/2021,40,41,66,65,149,1
1/18/2021,43,42,67,69,156,1
1/19/2021,47,43,69,69,173,1
1/2/2021,16,16,27,20,36,
1/20/2021,48,46,72,71,190,1
1/21/2021,66,65,102,102,326,1
1/22/2021,79,88,123,132,414,1
1/23/2021,128,141,161,201,556,1
1/24/2021,131,141,163,203,556,1
1/25/2021,140,153,174,210,560,1
1/26/2021,141,153,174,210,561,1
1/27/2021,158,165,185,225,574,1
1/28/2021,208,207,228,281,609,5
1/29/2021,233,235,248,303,626,5
1/3/2021,16,16,27,20,36,
1/30/2021,233,236,248,303,627,5
1/31/2021,233,236,248,303,627,5
1/4/2021,16,16,27,20,36,1
1/5/2021,19,16,29,21,51,1
1/6/2021,20,17,32,24,58,1
1/7/2021,22,20,37,30,80,1
1/8/2021,23,21,40,32,88,1
1/9/2021,23,21,40,32,88,1
12/18/2020,,,1,,,
12/19/2020,,,1,,,
12/20/2020,,,1,,,
12/21/2020,4,4,6,1,,
12/22/2020,7,6,16,10,2,
12/23/2020,9,8,16,11,4,
12/24/2020,10,8,16,12,6,
12/25/2020,10,8,16,12,6,
12/26/2020,10,9,16,12,6,
12/27/2020,10,9,16,12,6,
12/28/2020,10,11,16,12,6,
12/29/2020,11,12,20,12,8,
12/30/2020,13,12,20,12,27,
12/31/2020,16,16,27,20,35,
2/1/2021,234,236,253,303,630,5
2/10/2021,301,290,318,392,722,15
2/11/2021,313,309,327,403,738,17
2/12/2021,338,332,350,434,776,22
2/13/2021,338,332,351,434,780,22
2/14/2021,338,332,351,434,780,22
2/15/2021,339,334,353,437,780,22
2/16/2021,346,340,364,441,783,23
2/17/2021,347,340,366,443,791,24
2/18/2021,349,344,374,447,796,24
2/19/2021,349,344,374,447,797,24
2/2/2021,240,241,261,311,652,5
2/20/2021,350,344,374,447,797,24
2/21/2021,350,344,374,447,797,24
2/22/2021,351,346,374,449,797,24
2/23/2021,351,348,375,449,799,24
2/24/2021,353,349,378,452,801,24
2/25/2021,354,350,382,457,801,24
2/26/2021,363,366,391,474,809,24
2/27/2021,363,366,391,474,809,24
2/28/2021,363,366,391,474,810,24
2/3/2021,240,241,263,319,671,5
2/4/2021,247,247,266,330,679,5
2/5/2021,269,261,293,369,706,8
2/6/2021,270,261,293,369,707,8
2/7/2021,270,261,293,369,707,8
2/8/2021,274,264,297,372,709,8
2/9/2021,275,272,302,382,712,9
3/1/2021,369,368,392,481,813,24
3/10/2021,413,405,421,516,837,33
3/11/2021,418,409,422,521,837,33
3/12/2021,421,419,429,526,842,35
3/13/2021,421,419,429,526,843,35
3/14/2021,421,419,429,526,843,35
3/15/2021,422,421,433,534,859,36
3/16/2021,426,424,433,534,862,36
3/17/2021,432,433,442,542,871,37
3/18/2021,432,434,443,548,874,37
3/19/2021,442,437,448,553,878,39
3/2/2021,379,376,397,485,821,27
3/20/2021,442,437,448,553,879,39
3/21/2021,442,437,448,553,879,39
3/22/2021,443,438,448,553,879,39
3/23/2021,446,440,449,555,879,40
3/24/2021,447,440,450,556,880,40
3/25/2021,453,449,453,562,887,40
3/26/2021,454,449,456,562,887,40
3/27/2021,455,450,457,562,887,41
3/28/2021,457,450,457,564,887,41
3/29/2021,458,451,461,564,887,41
3/3/2021,385,387,403,490,829,27
3/30/2021,460,452,464,567,891,41
3/31/2021,463,453,465,567,891,41
3/4/2021,392,393,406,494,831,27
3/5/2021,398,395,411,500,831,27
3/6/2021,398,395,411,500,831,27
3/7/2021,398,395,411,500,831,27
3/8/2021,402,396,412,503,832,30
3/9/2021,411,404,420,515,836,31
4/1/2021,468,464,474,571,897,45
4/10/2021,488,478,485,586,907,46
4/11/2021,489,478,485,586,907,46
4/12/2021,492,479,490,588,907,47
4/13/2021,492,480,491,589,909,47
4/14/2021,492,484,492,591,909,47
4/15/2021,496,486,497,593,912,47
4/16/2021,500,489,500,593,912,47
4/17/2021,500,489,500,593,912,47
4/18/2021,500,489,500,593,912,47
4/19/2021,500,490,500,593,912,48
4/2/2021,470,469,477,573,897,45
4/20/2021,502,493,501,593,914,48
4/21/2021,503,495,502,593,916,48
4/22/2021,510,502,505,594,919,49
4/23/2021,510,503,505,596,919,49
4/24/2021,510,504,505,597,919,49
4/25/2021,510,504,505,597,919,49
4/26/2021,510,505,505,597,919,49
4/27/2021,512,510,510,600,920,51
4/28/2021,515,510,510,600,920,51
4/29/2021,519,511,510,600,920,51
4/3/2021,470,469,477,573,897,45
4/30/2021,520,513,510,603,922,51
4/4/2021,470,469,477,573,897,45
4/5/2021,471,470,478,574,899,45
4/6/2021,473,470,479,574,899,46
4/7/2021,476,472,480,576,899,46
4/8/2021,482,476,484,583,905,46
4/9/2021,486,478,485,586,907,46
5/1/2021,520,513,510,603,922,52
5/10/2021,526,517,514,607,926,54
5/11/2021,526,517,514,607,926,54
5/12/2021,527,517,514,607,926,56
5/13/2021,531,518,514,607,926,57
5/14/2021,531,518,514,607,926,58
5/15/2021,531,518,514,607,926,58
5/16/2021,532,518,514,607,926,60
5/17/2021,532,518,514,607,926,61
5/18/2021,535,519,515,610,926,61
5/19/2021,535,519,515,610,927,61
5/2/2021,520,513,510,603,922,52
5/20/2021,536,520,516,610,927,62
5/21/2021,540,522,518,612,928,64
5/22/2021,540,522,519,612,928,74
5/23/2021,540,522,519,613,928,74
5/24/2021,540,522,519,613,928,74
5/25/2021,542,525,522,615,928,75
5/26/2021,542,525,522,615,928,75
5/27/2021,544,527,522,615,929,78
5/28/2021,546,528,522,615,930,79
5/29/2021,546,530,522,615,930,79
5/3/2021,520,513,510,603,922,52
5/30/2021,546,530,522,615,930,79
5/31/2021,546,530,522,615,930,79
5/4/2021,522,516,512,604,924,52
5/5/2021,522,517,512,604,924,53
5/6/2021,525,517,512,606,924,53
5/7/2021,525,517,513,607,924,53
5/8/2021,525,517,513,607,926,53
5/9/2021,525,517,513,607,926,53
6/1/2021,550,531,522,616,930,80
6/10/2021,556,538,524,618,931,84
6/11/2021,556,538,524,618,931,86
6/12/2021,556,538,524,618,932,86
6/13/2021,556,538,524,618,932,86
6/14/2021,556,538,524,618,932,86
6/15/2021,560,538,524,618,932,87
6/16/2021,560,538,525,618,932,87
6/17/2021,560,539,526,619,933,88
6/18/2021,562,539,526,620,933,88
6/19/2021,562,539,526,620,933,88
6/2/2021,550,531,522,616,930,80
6/20/2021,562,539,526,620,933,88
6/21/2021,563,539,526,620,933,88
6/22/2021,564,539,526,620,933,88
6/23/2021,564,539,526,620,933,88
6/24/2021,564,539,526,622,933,88
6/25/2021,565,540,526,622,936,89
6/26/2021,565,540,526,622,936,89
6/27/2021,565,540,526,622,936,89
6/28/2021,565,540,526,622,936,89
6/29/2021,568,540,526,622,936,92
6/3/2021,551,533,522,618,931,81
6/30/2021,569,540,526,622,936,92
6/4/2021,552,534,523,618,931,82
6/5/2021,552,534,524,618,931,82
6/6/2021,552,534,524,618,931,82
6/7/2021,553,535,524,618,931,83
6/8/2021,554,536,524,618,931,84
6/9/2021,555,536,524,618,931,84
7/1/2021,569,541,529,623,937,92
7/10/2021,573,544,529,624,938,98
7/11/2021,573,544,530,624,938,99
7/12/2021,575,545,531,626,938,100
7/13/2021,575,546,531,626,938,100
7/14/2021,575,546,532,626,939,100
7/15/2021,575,548,532,628,939,103
7/16/2021,576,548,532,628,939,103
7/17/2021,576,548,532,628,939,103
7/18/2021,576,548,532,628,939,103
7/19/2021,576,548,532,628,940,103
7/2/2021,569,541,529,623,937,96
7/20/2021,581,550,533,628,940,106
7/21/2021,582,550,533,628,941,107
7/22/2021,584,552,533,630,942,111
7/23/2021,584,553,534,631,943,112
7/24/2021,584,554,534,631,943,114
7/25/2021,584,554,534,632,944,115
7/26/2021,585,554,534,634,944,118
7/27/2021,586,554,534,634,945,119
7/28/2021,586,554,535,634,945,123
7/29/2021,589,558,536,636,951,123
7/3/2021,569,541,529,623,937,96
7/30/2021,592,558,536,637,953,125
7/31/2021,592,558,536,637,953,128
7/4/2021,569,541,529,623,937,96
7/5/2021,569,541,529,623,937,96
7/6/2021,569,542,529,623,937,96
7/7/2021,569,542,529,624,938,97
7/8/2021,573,544,529,624,938,98
7/9/2021,573,544,529,624,938,98
8/1/2021,592,558,536,637,953,128
8/10/2021,613,573,552,643,962,141
8/11/2021,615,575,552,643,962,141
8/12/2021,630,581,558,649,963,143
8/13/2021,635,582,559,649,963,146
8/14/2021,636,582,559,650,963,147
8/15/2021,636,582,560,650,963,147
8/16/2021,638,582,561,651,965,150
8/17/2021,646,586,564,653,966,151
8/18/2021,649,587,566,655,966,152
8/19/2021,651,592,568,656,966,156
8/2/2021,594,560,537,637,953,128
8/20/2021,657,593,570,662,966,179
