date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,315,413,433,646,397,8
1/10/2021,574,697,808,1113,908,12
1/11/2021,583,706,816,1131,934,13
1/12/2021,602,732,844,1182,1018,13
1/13/2021,647,780,933,1274,1198,14
1/14/2021,680,825,988,1348,1308,16
1/15/2021,695,836,1001,1367,1353,16
1/16/2021,717,867,1044,1414,1497,18
1/17/2021,719,869,1047,1418,1513,19
1/18/2021,726,872,1060,1439,1660,20
1/19/2021,759,926,1113,1517,1810,22
1/2/2021,337,443,457,678,407,8
1/20/2021,801,977,1179,1613,2081,22
1/21/2021,924,1136,1356,1853,2761,23
1/22/2021,1059,1275,1531,2107,3685,26
1/23/2021,1101,1330,1585,2214,4816,30
1/24/2021,1117,1348,1609,2292,6006,31
1/25/2021,1140,1373,1643,2370,6647,31
1/26/2021,1151,1386,1671,2418,7001,31
1/27/2021,1223,1440,1746,2602,8249,34
1/28/2021,1274,1509,1856,2810,9627,41
1/29/2021,1354,1567,1951,2995,10841,46
1/3/2021,337,445,457,679,408,8
1/30/2021,1403,1595,2007,3083,11472,47
1/31/2021,1440,1623,2057,3169,12171,50
1/4/2021,346,450,469,687,413,8
1/5/2021,353,458,484,706,433,8
1/6/2021,361,465,497,729,468,9
1/7/2021,445,565,638,866,664,10
1/8/2021,540,668,770,1071,863,12
1/9/2021,573,696,807,1113,905,12
12/1/2020,,,,,1,
12/10/2020,1,,,,1,
12/11/2020,1,,,,1,
12/12/2020,1,,,,1,
12/13/2020,1,,,,1,
12/14/2020,1,,,,1,
12/15/2020,1,,,,1,
12/16/2020,1,1,1,,1,
12/17/2020,1,1,1,,3,
12/18/2020,1,1,1,,3,
12/19/2020,2,1,1,,5,
12/2/2020,,,,,1,
12/20/2020,2,1,1,3,5,
12/21/2020,2,3,1,4,5,
12/22/2020,34,76,100,120,50,
12/23/2020,109,170,178,266,96,1
12/24/2020,119,181,187,279,102,2
12/25/2020,123,184,191,282,104,2
12/26/2020,128,190,198,297,109,2
12/27/2020,131,193,200,302,110,2
12/28/2020,147,197,208,323,134,2
12/29/2020,187,239,264,399,221,5
12/3/2020,,,,,1,
12/30/2020,291,395,402,595,369,8
12/31/2020,314,412,432,642,389,8
12/4/2020,,,,,1,
12/5/2020,,,,,1,
12/6/2020,1,,,,1,
12/7/2020,1,,,,1,
12/8/2020,1,,,,1,
12/9/2020,1,,,,1,
2/1/2021,1494,1675,2120,3323,13659,56
2/10/2021,1828,1973,2518,4264,24477,72
2/11/2021,1866,2011,2570,4376,25665,74
2/12/2021,1907,2051,2625,4487,26824,76
2/13/2021,1953,2087,2669,4606,27661,80
2/14/2021,1986,2111,2709,4682,28438,81
2/15/2021,2010,2125,2733,4746,29013,81
2/16/2021,2044,2158,2772,4830,29935,83
2/17/2021,2063,2179,2788,4872,30317,83
2/18/2021,2069,2184,2795,4880,30461,84
2/19/2021,2080,2190,2818,4888,30553,84
2/2/2021,1563,1731,2194,3471,15220,60
2/20/2021,2084,2192,2823,4898,30605,84
2/21/2021,2091,2192,2825,4901,30654,85
2/22/2021,2096,2193,2837,4914,30705,85
2/23/2021,2129,2217,2872,4990,31180,87
2/24/2021,2193,2283,2947,5174,32394,88
2/25/2021,2252,2330,3008,5295,33057,89
2/26/2021,2288,2369,3047,5401,33411,90
2/27/2021,2302,2379,3059,5426,33590,91
2/28/2021,2308,2382,3067,5446,33667,91
2/3/2021,1607,1766,2253,3623,16894,61
2/4/2021,1639,1804,2303,3697,17964,63
2/5/2021,1685,1842,2336,3779,18889,64
2/6/2021,1723,1869,2379,3869,19736,66
2/7/2021,1745,1886,2405,3929,20598,67
2/8/2021,1765,1912,2436,4024,21789,69
2/9/2021,1787,1936,2470,4120,23003,70
3/1/2021,2324,2393,3084,5505,33841,92
3/10/2021,2508,2549,3314,6769,36598,107
3/11/2021,2551,2594,3362,7030,37171,113
3/12/2021,2592,2627,3418,7270,37672,117
3/13/2021,2612,2641,3437,7407,37888,117
3/14/2021,2634,2661,3457,7572,38203,120
3/15/2021,2705,2695,3517,7851,38908,126
3/16/2021,2757,2731,3561,8080,39478,131
3/17/2021,2845,2758,3626,8458,40069,138
3/18/2021,2890,2806,3698,8729,40644,142
3/19/2021,2936,2847,3759,9043,41187,152
3/2/2021,2351,2409,3101,5551,34075,93
3/20/2021,2998,2894,3836,9447,41490,158
3/21/2021,3010,2898,3843,9549,41569,161
3/22/2021,3094,2946,3944,9977,41913,175
