date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,162,148,168,208,195,6
1/10/2021,313,341,413,534,1008,16
1/11/2021,328,359,429,567,1084,16
1/12/2021,336,364,438,582,1118,16
1/13/2021,341,371,447,590,1153,16
1/14/2021,351,387,466,620,1298,16
1/15/2021,406,433,507,676,1332,24
1/16/2021,406,434,508,677,1334,24
1/17/2021,406,434,508,677,1337,24
1/18/2021,409,443,513,701,1403,24
1/19/2021,420,445,520,712,1454,25
1/2/2021,178,165,193,245,293,9
1/20/2021,430,455,541,744,1556,26
1/21/2021,445,467,551,778,1764,26
1/22/2021,461,475,557,790,1827,27
1/23/2021,465,480,559,796,1940,27
1/24/2021,465,480,560,797,1949,27
1/25/2021,480,488,572,815,2014,27
1/26/2021,486,491,572,817,2028,27
1/27/2021,499,508,582,827,2201,31
1/28/2021,520,533,616,883,2446,31
1/29/2021,545,552,646,918,2559,35
1/3/2021,179,165,193,247,293,9
1/30/2021,576,564,657,934,2679,44
1/31/2021,576,564,657,935,2683,44
1/4/2021,193,184,223,287,340,9
1/5/2021,215,219,279,348,473,10
1/6/2021,227,246,317,405,607,12
1/7/2021,275,310,359,468,814,15
1/8/2021,308,340,406,532,989,16
1/9/2021,313,341,413,534,1008,16
12/17/2020,20,17,14,13,3,1
12/18/2020,33,29,19,18,8,1
12/19/2020,33,29,19,20,8,1
12/20/2020,33,30,19,20,8,1
12/21/2020,39,41,26,29,11,1
12/22/2020,42,45,31,35,15,1
12/23/2020,55,55,37,50,25,1
12/24/2020,70,69,50,70,32,1
12/25/2020,70,69,50,70,32,1
12/26/2020,75,75,56,78,35,1
12/27/2020,75,75,57,78,35,1
12/28/2020,94,95,84,108,69,5
12/29/2020,120,105,112,137,95,5
12/30/2020,148,129,140,168,139,6
12/31/2020,162,148,167,207,195,6
2/1/2021,595,578,674,958,2822,45
2/10/2021,722,670,834,1313,5136,60
2/11/2021,726,675,837,1329,5234,60
2/12/2021,742,682,845,1337,5308,67
2/13/2021,780,704,892,1426,5896,70
2/14/2021,817,744,945,1521,6105,75
2/15/2021,824,746,950,1536,6144,75
2/16/2021,837,753,962,1569,6396,77
2/17/2021,862,768,995,1616,6501,82
2/18/2021,890,785,1000,1628,6526,88
2/19/2021,892,786,1002,1631,6550,91
2/2/2021,612,594,704,1007,3112,45
2/20/2021,899,792,1002,1634,6564,101
2/21/2021,899,792,1002,1634,6567,101
