date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,946,864,630,479,216,8
1/10/2021,1292,1201,920,708,490,13
1/11/2021,1353,1288,983,747,830,13
1/12/2021,1416,1355,1059,801,1151,15
1/13/2021,1502,1429,1134,863,1486,15
1/14/2021,1521,1446,1163,886,1574,15
1/15/2021,1550,1462,1183,913,1663,15
1/16/2021,1554,1464,1186,914,1668,15
1/17/2021,1556,1467,1187,915,1672,15
1/18/2021,1565,1473,1196,919,1689,15
1/19/2021,1609,1500,1225,948,1801,20
1/2/2021,948,865,630,481,217,8
1/20/2021,1624,1507,1233,958,1831,21
1/21/2021,1746,1699,1404,1056,2352,24
1/22/2021,1855,1792,1486,1137,3013,25
1/23/2021,1884,1832,1511,1168,3047,26
1/24/2021,1885,1834,1514,1171,3057,26
1/25/2021,1921,1905,1577,1220,3214,26
1/26/2021,2055,2046,1715,1356,3368,34
1/27/2021,2197,2198,1833,1453,3568,35
1/28/2021,2354,2350,2023,1672,4261,36
1/29/2021,2513,2482,2188,1813,5343,40
1/3/2021,950,865,630,481,217,8
1/30/2021,2553,2513,2226,1889,6201,40
1/31/2021,2554,2514,2226,1890,6217,40
1/4/2021,1005,920,671,514,253,9
1/5/2021,1092,1015,736,559,288,9
1/6/2021,1207,1130,830,623,358,13
1/7/2021,1253,1168,890,660,389,13
1/8/2021,1285,1197,916,701,480,13
1/9/2021,1287,1198,920,705,485,13
12/1/2020,1,1,1,,2,
12/10/2020,1,2,3,,3,
12/11/2020,1,2,3,,3,
12/12/2020,1,2,5,,3,
12/13/2020,1,2,5,,3,
12/14/2020,1,2,5,,3,
12/15/2020,1,2,5,,3,
12/16/2020,3,3,6,1,4,
12/17/2020,9,7,10,5,6,
12/18/2020,9,7,11,5,6,
12/19/2020,9,7,11,5,8,
12/2/2020,1,1,1,,2,
12/20/2020,9,9,11,6,8,
12/21/2020,75,45,49,23,23,
12/22/2020,255,244,169,136,54,1
12/23/2020,447,458,327,253,93,4
12/24/2020,510,512,383,293,100,4
12/25/2020,510,512,383,293,100,4
12/26/2020,534,547,399,311,106,4
12/27/2020,534,547,399,311,107,4
12/28/2020,677,660,475,361,133,6
12/29/2020,775,750,532,409,165,8
12/3/2020,1,1,2,,2,
12/30/2020,913,848,613,462,199,8
12/31/2020,945,863,627,476,207,8
12/4/2020,1,1,3,,2,
12/5/2020,1,1,3,,2,
12/6/2020,1,1,3,,2,
12/7/2020,1,1,3,,2,
12/8/2020,1,1,3,,3,
12/9/2020,1,1,3,,3,
2/1/2021,2593,2540,2246,1915,6821,44
2/10/2021,2934,2844,2623,2358,9918,59
2/11/2021,3064,2958,2754,2513,10930,70
2/12/2021,3123,3005,2813,2568,12013,71
2/13/2021,3150,3028,2830,2603,12660,73
2/14/2021,3155,3032,2830,2604,12666,73
2/15/2021,3161,3036,2834,2611,12703,73
2/16/2021,3186,3040,2843,2615,12748,75
2/17/2021,3225,3077,2894,2672,12800,76
2/18/2021,3255,3099,2909,2691,12928,76
2/19/2021,3326,3170,2994,2786,13075,78
2/2/2021,2626,2573,2280,1973,7512,48
2/20/2021,3365,3192,3017,2821,13124,83
2/21/2021,3366,3193,3020,2821,13134,83
2/22/2021,3369,3196,3021,2823,13143,83
2/23/2021,3414,3246,3057,2877,13321,87
2/24/2021,3435,3280,3081,2920,14321,90
2/25/2021,3508,3339,3146,2996,15316,92
2/26/2021,3568,3397,3191,3095,16319,94
2/27/2021,3598,3422,3207,3130,16683,97
2/28/2021,3618,3447,3244,3161,16801,97
2/3/2021,2750,2709,2449,2141,8207,51
2/4/2021,2799,2751,2506,2202,8528,54
2/5/2021,2837,2782,2537,2233,8659,56
2/6/2021,2848,2783,2538,2237,8682,57
2/7/2021,2849,2784,2539,2238,8700,57
2/8/2021,2870,2806,2558,2266,8803,57
2/9/2021,2891,2826,2592,2307,8844,57
3/1/2021,3641,3470,3259,3189,16953,98
3/10/2021,4624,4268,4253,5004,19948,128
3/11/2021,4842,4376,4374,5238,20264,140
3/12/2021,4895,4434,4493,5878,20594,144
3/13/2021,4969,4492,4541,6002,20743,147
3/14/2021,4981,4497,4551,6069,20808,147
3/15/2021,5103,4598,4683,6271,20912,153
3/16/2021,5346,4814,4927,6614,21083,165
3/17/2021,5927,5036,5133,6891,21635,177
3/18/2021,6304,5269,5481,7833,22404,199
3/19/2021,6654,5563,5878,8780,23002,218
3/2/2021,3671,3486,3286,3221,17076,100
3/20/2021,6737,5623,5969,9116,23308,225
3/21/2021,6754,5633,5990,9155,23340,227
3/22/2021,6788,5682,6030,9253,23415,232
3/23/2021,7041,5888,6253,9541,23557,252
3/24/2021,7562,6198,6628,9912,23812,316
3/25/2021,8061,6444,6906,10241,23979,356
3/26/2021,8335,6615,7161,10485,24164,404
3/27/2021,8374,6629,7183,10518,24196,410
3/28/2021,8395,6642,7195,10537,24209,411
3/29/2021,8668,6795,7389,10726,24382,528
3/3/2021,3698,3519,3315,3269,17240,103
3/30/2021,9478,7313,8091,11346,24756,727
3/31/2021,10374,7810,8718,11796,25070,940
3/4/2021,3811,3633,3443,3473,17572,108
3/5/2021,4136,3886,3728,3925,18468,119
3/6/2021,4153,3897,3742,3999,18538,119
3/7/2021,4164,3906,3756,4053,18585,121
3/8/2021,4191,3929,3793,4202,19042,122
3/9/2021,4415,4125,4031,4548,19589,125
