date,Yuma_cume,Yuma
1/1/2021,5,
1/10/2021,6,1
1/11/2021,7,1
1/12/2021,8,1
1/13/2021,9,1
1/14/2021,11,2
1/15/2021,18,7
1/16/2021,44,26
1/17/2021,46,2
1/18/2021,48,2
1/19/2021,224,176
1/2/2021,922,698
1/20/2021,1678,756
1/21/2021,1916,238
1/22/2021,2020,104
1/23/2021,2021,1
1/24/2021,2450,429
1/25/2021,2810,360
1/26/2021,3242,432
1/27/2021,3335,93
1/28/2021,3362,27
1/29/2021,3365,3
1/3/2021,3366,1
1/30/2021,3586,220
1/31/2021,3916,330
1/4/2021,4402,486
1/5/2021,4630,228
1/6/2021,4951,321
1/7/2021,4965,14
1/8/2021,4980,15
1/9/2021,5658,678
12/1/2020,6339,681
12/10/2020,7090,751
12/12/2020,7274,184
12/16/2020,7466,192
12/17/2020,7467,1
12/19/2020,7468,1
12/20/2020,7505,37
12/21/2020,7895,390
12/22/2020,8469,574
12/23/2020,10257,1788
12/24/2020,11837,1580
12/26/2020,11981,144
12/27/2020,11994,13
12/28/2020,12428,434
12/29/2020,13281,853
12/3/2020,14683,1402
12/30/2020,16756,2073
12/31/2020,18827,2071
12/4/2020,20030,1203
12/8/2020,20043,13
2/1/2021,20923,880
2/10/2021,22001,1078
2/11/2021,23509,1508
2/12/2021,24518,1009
2/13/2021,25225,707
2/14/2021,25266,41
2/15/2021,25288,22
2/16/2021,25571,283
2/17/2021,26415,844
2/18/2021,28774,2359
2/19/2021,31248,2474
2/2/2021,33133,1885
2/20/2021,34002,869
2/21/2021,34005,3
2/22/2021,34120,115
2/23/2021,34378,258
2/24/2021,34707,329
2/25/2021,35333,626
2/26/2021,36189,856
2/27/2021,36567,378
2/28/2021,36576,9
2/3/2021,36619,43
2/4/2021,37820,1201
2/5/2021,40453,2633
2/6/2021,43618,3165
2/7/2021,46370,2752
2/8/2021,47214,844
2/9/2021,47563,349
3/1/2021,49467,1904
3/10/2021,50836,1369
3/11/2021,52112,1276
3/12/2021,54990,2878
3/13/2021,58629,3639
3/14/2021,58860,231
3/15/2021,59038,178
3/16/2021,60065,1027
3/17/2021,62243,2178
3/18/2021,64214,1971
3/19/2021,67634,3420
3/2/2021,70827,3193
3/20/2021,72464,1637
3/21/2021,72665,201
3/22/2021,73521,856
3/23/2021,75141,1620
3/24/2021,77247,2106
3/25/2021,81202,3955
3/26/2021,84369,3167
3/27/2021,85711,1342
3/28/2021,86060,349
3/29/2021,86610,550
3/3/2021,88123,1513
3/30/2021,90480,2357
3/31/2021,92813,2333
3/4/2021,95068,2255
3/5/2021,95675,607
3/6/2021,95928,253
3/7/2021,96544,616
3/8/2021,99381,2837
3/9/2021,102403,3022
4/1/2021,105334,2931
4/10/2021,107251,1917
4/11/2021,108013,762
4/12/2021,108707,694
4/13/2021,110139,1432
4/14/2021,112360,2221
4/15/2021,114811,2451
4/16/2021,117695,2884
4/17/2021,119737,2042
4/18/2021,120284,547
4/19/2021,120500,216
4/2/2021,121152,652
4/20/2021,122197,1045
4/21/2021,124873,2676
4/22/2021,127907,3034
4/23/2021,131028,3121
4/24/2021,131782,754
4/25/2021,132355,573
4/26/2021,133957,1602
4/27/2021,135944,1987
4/28/2021,137552,1608
4/29/2021,138952,1400
4/3/2021,140907,1955
4/30/2021,141233,326
4/4/2021,141424,191
4/5/2021,141973,549
4/6/2021,145106,3133
4/7/2021,147043,1937
4/8/2021,148853,1810
4/9/2021,150382,1529
5/1/2021,150623,241
5/10/2021,150804,181
