date,pcr_tests,pcr_pos_test,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity
2021-08-26 00:00:00,132,11,0.0833333333333333,,,
2021-08-25 00:00:00,5477,550,0.1004199379222202,530,284,0.5358490566037736
2021-08-24 00:00:00,14819,1454,0.0981172818678723,1049,579,0.551954242135367
2021-08-23 00:00:00,19772,2120,0.1072223346146065,1078,570,0.528756957328386
2021-08-22 00:00:00,9677,1162,0.1200785367365919,250,133,0.532
2021-08-21 00:00:00,11351,1329,0.1170821954012862,396,190,0.4797979797979798
2021-08-20 00:00:00,18772,2020,0.1076070743660771,1020,564,0.5529411764705884
2021-08-19 00:00:00,19634,2084,0.1061424060303555,951,529,0.5562565720294428
2021-08-18 00:00:00,20145,2100,0.1042442293373045,925,493,0.532972972972973
2021-08-17 00:00:00,20770,2144,0.1032258064516129,995,535,0.5376884422110554
2021-08-16 00:00:00,22154,2374,0.1071589780626523,945,507,0.5365079365079366
2021-08-15 00:00:00,10410,1359,0.1305475504322767,219,104,0.4748858447488584
2021-08-14 00:00:00,11034,1401,0.1269711799891245,340,182,0.5352941176470588
2021-08-13 00:00:00,16859,1978,0.1173260572987722,886,470,0.5304740406320542
2021-08-12 00:00:00,17186,1902,0.1106714767834284,851,444,0.5217391304347826
2021-08-11 00:00:00,17328,2050,0.1183056325023084,928,499,0.5377155172413794
2021-08-10 00:00:00,17296,1962,0.1134366327474561,861,444,0.5156794425087108
2021-08-09 00:00:00,17590,2153,0.1223990903922683,863,465,0.5388180764774044
2021-08-08 00:00:00,7743,1076,0.1389642257522924,195,107,0.5487179487179488
2021-08-07 00:00:00,8796,1204,0.1368804001819009,314,156,0.4968152866242038
2021-08-06 00:00:00,12554,1635,0.1302373745419787,823,371,0.4507897934386392
2021-08-05 00:00:00,12980,1700,0.1309707241910632,680,308,0.4529411764705882
2021-08-04 00:00:00,12311,1697,0.1378442043700756,741,341,0.4601889338731444
2021-08-03 00:00:00,12794,1693,0.1323276535876192,654,274,0.4189602446483181
2021-08-02 00:00:00,12585,1859,0.1477155343663091,697,355,0.509325681492109
2021-08-01 00:00:00,6508,1017,0.1562692071296865,171,71,0.4152046783625731
2021-07-31 00:00:00,6650,941,0.1415037593984963,248,132,0.532258064516129
2021-07-30 00:00:00,9960,1401,0.1406626506024097,650,290,0.4461538461538462
