Category,value
tests,11622513
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1885734
20 - 44 years,4989819
45 - 54 years,1549579
55 - 64 years,1441223
65 years and older,1735822
Unknown,20336
positive,0.0976226914093363
