date,Apache_cume,Apache
2020-12-01,2,
2020-12-02,3,1
2020-12-03,5,2
2020-12-04,6,1
2020-12-07,8,2
2020-12-08,9,1
2020-12-09,11,2
2020-12-13,12,1
2020-12-15,16,4
2020-12-16,45,29
2020-12-17,91,46
2020-12-18,112,21
2020-12-19,113,1
2020-12-21,126,13
2020-12-22,133,7
2020-12-23,293,160
2020-12-24,302,9
2020-12-25,304,2
2020-12-26,306,2
2020-12-28,377,71
2020-12-29,707,330
2020-12-30,868,161
2020-12-31,944,76
2021-01-01,947,3
2021-01-02,952,5
2021-01-04,991,39
2021-01-05,1088,97
2021-01-06,1366,278
2021-01-07,1636,270
2021-01-08,1762,126
2021-01-09,1771,9
2021-01-10,1772,1
2021-01-11,1917,145
2021-01-12,2111,194
2021-01-13,2283,172
2021-01-14,2643,360
2021-01-15,2790,147
2021-01-16,2809,19
2021-01-17,2810,1
2021-01-18,2880,70
2021-01-19,3100,220
2021-01-20,3362,262
2021-01-21,3707,345
2021-01-22,4049,342
2021-01-23,4078,29
2021-01-24,4082,4
2021-01-25,4401,319
2021-01-26,4783,382
2021-01-27,5119,336
2021-01-28,5547,428
2021-01-29,5709,162
2021-01-30,5722,13
2021-01-31,5750,28
2021-02-01,5972,222
2021-02-02,6191,219
2021-02-03,6615,424
2021-02-04,7340,725
2021-02-05,7687,347
2021-02-06,7901,214
2021-02-07,7904,3
2021-02-08,8120,216
2021-02-09,8376,256
2021-02-10,9033,657
2021-02-11,9759,726
2021-02-12,10050,291
2021-02-13,10202,152
2021-02-14,10205,3
2021-02-15,10302,97
2021-02-16,10631,329
2021-02-17,11064,433
2021-02-18,11514,450
2021-02-19,11892,378
2021-02-20,12013,121
2021-02-21,12023,10
2021-02-22,12343,320
2021-02-23,12649,306
2021-02-24,12984,335
2021-02-25,13632,648
2021-02-26,13831,199
2021-02-27,14048,217
2021-02-28,14051,3
2021-03-01,14407,356
2021-03-02,14665,258
2021-03-03,15130,465
2021-03-04,15491,361
2021-03-05,15832,341
2021-03-06,15910,78
2021-03-07,15914,4
2021-03-08,16150,236
2021-03-09,16429,279
2021-03-10,17088,659
2021-03-11,17522,434
2021-03-12,17773,251
2021-03-13,17836,63
2021-03-14,17839,3
2021-03-15,18039,200
2021-03-16,18412,373
2021-03-17,18686,274
2021-03-18,18921,235
2021-03-19,19077,156
2021-03-20,19119,42
2021-03-21,19125,6
2021-03-22,19354,229
2021-03-23,19564,210
2021-03-24,19932,368
2021-03-25,20149,217
2021-03-26,20289,140
2021-03-27,20322,33
2021-03-28,20325,3
2021-03-29,20498,173
2021-03-30,20664,166
2021-03-31,20856,192
2021-04-01,21009,153
2021-04-02,21120,111
2021-04-03,21171,51
2021-04-04,21178,7
2021-04-05,21331,153
2021-04-06,21506,175
2021-04-07,21680,174
2021-04-08,21845,165
2021-04-09,21968,123
2021-04-10,22022,54
2021-04-11,22030,8
2021-04-12,22192,162
2021-04-13,22311,119
2021-04-14,22428,117
2021-04-15,22555,127
2021-04-16,22665,110
2021-04-17,22679,14
2021-04-18,22684,5
2021-04-19,22778,94
2021-04-20,22866,88
2021-04-21,22951,85
2021-04-22,23052,101
2021-04-23,23115,63
2021-04-24,23137,22
2021-04-25,23144,7
2021-04-26,23216,72
2021-04-27,23313,97
2021-04-28,23407,94
2021-04-29,23516,109
2021-04-30,23591,75
2021-05-01,23635,44
2021-05-02,23637,2
2021-05-03,23699,62
2021-05-04,23804,105
2021-05-05,23874,70
2021-05-06,23937,63
2021-05-07,23987,50
2021-05-08,24002,15
2021-05-09,24004,2
2021-05-10,24067,63
2021-05-11,24141,74
2021-05-12,24217,76
2021-05-13,24375,158
2021-05-14,24590,215
2021-05-15,24998,408
2021-05-16,25006,8
2021-05-17,25249,243
2021-05-18,25500,251
2021-05-19,25658,158
2021-05-20,25803,145
2021-05-21,25892,89
2021-05-22,25947,55
2021-05-23,25954,7
2021-05-24,26062,108
2021-05-25,26177,115
2021-05-26,26302,125
2021-05-27,26416,114
2021-05-28,26502,86
2021-05-29,26520,18
2021-05-30,26525,5
2021-05-31,26531,6
2021-06-01,26615,84
2021-06-02,26691,76
2021-06-03,26776,85
2021-06-04,26982,206
2021-06-05,27317,335
2021-06-06,27327,10
2021-06-07,27563,236
2021-06-08,27852,289
2021-06-09,28079,227
2021-06-10,28175,96
2021-06-11,28275,100
2021-06-12,28302,27
2021-06-13,28308,6
2021-06-14,28412,104
2021-06-15,28529,117
2021-06-16,28661,132
2021-06-17,28742,81
2021-06-18,28797,55
2021-06-19,28819,22
2021-06-20,28823,4
2021-06-21,28901,78
2021-06-22,28985,84
2021-06-23,29062,77
2021-06-24,29124,62
2021-06-25,29199,75
2021-06-26,29225,26
2021-06-27,29230,5
2021-06-28,29310,80
2021-06-29,29409,99
2021-06-30,29510,101
2021-07-01,29566,56
2021-07-02,29622,56
2021-07-03,29627,5
2021-07-04,29629,2
2021-07-05,29631,2
2021-07-06,29729,98
2021-07-07,29790,61
2021-07-08,29856,66
2021-07-09,29901,45
2021-07-10,29906,5
2021-07-11,29908,2
2021-07-12,29993,85
2021-07-13,30063,70
2021-07-14,30146,83
2021-07-15,30204,58
2021-07-16,30275,71
2021-07-17,30286,11
2021-07-18,30293,7
2021-07-19,30337,44
2021-07-20,30414,77
2021-07-21,30483,69
2021-07-22,30550,67
2021-07-23,30644,94
2021-07-24,30649,5
2021-07-25,30653,4
2021-07-26,30725,72
2021-07-27,30828,103
2021-07-28,30934,106
2021-07-29,31031,97
2021-07-30,31114,83
2021-07-31,31128,14
2021-08-01,31129,1
2021-08-02,31233,104
2021-08-03,31359,126
2021-08-04,31451,92
2021-08-05,31519,68
2021-08-06,31631,112
2021-08-07,31645,14
2021-08-08,31650,5
2021-08-09,31763,113
2021-08-10,31849,86
2021-08-11,31951,102
2021-08-12,32038,87
2021-08-13,32168,130
2021-08-14,32193,25
2021-08-15,32209,16
2021-08-16,32305,96
2021-08-17,32413,108
2021-08-18,32532,119
2021-08-19,32631,99
2021-08-20,32750,119
2021-08-21,32765,15
2021-08-22,32777,12
2021-08-23,32883,106
2021-08-24,32988,105
2021-08-25,33080,92
2021-08-26,33195,115
2021-08-27,33325,130
2021-08-28,33350,25
2021-08-29,33357,7
2021-08-30,33441,84
2021-08-31,33512,71
2021-09-01,33595,83
2021-09-02,33666,71
2021-09-03,33784,118
2021-09-04,33804,20
2021-09-05,33809,5
2021-09-06,33814,5
2021-09-07,33888,74
2021-09-08,33987,99
2021-09-09,34046,59
2021-09-10,34122,76
2021-09-11,34138,16
2021-09-12,34144,6
2021-09-13,34220,76
2021-09-14,34282,62
2021-09-15,34345,63
2021-09-16,34391,46
2021-09-17,34513,122
2021-09-18,34521,8
2021-09-19,34526,5
2021-09-20,34586,60
2021-09-21,34657,71
2021-09-22,34704,47
2021-09-23,34750,46
2021-09-24,34862,112
2021-09-25,34907,45
2021-09-26,34934,27
2021-09-27,34999,65
2021-09-28,35100,101
2021-09-29,35216,116
2021-09-30,35401,185
2021-10-01,35555,154
2021-10-02,35615,60
2021-10-03,35666,51
2021-10-04,35756,90
2021-10-05,35896,140
2021-10-06,35999,103
2021-10-07,36138,139
2021-10-08,36278,140
2021-10-09,36352,74
2021-10-10,36381,29
2021-10-11,36428,47
2021-10-12,36548,120
2021-10-13,36728,180
2021-10-14,36832,104
2021-10-15,36945,113
2021-10-16,36992,47
2021-10-17,37012,20
2021-10-18,37131,119
2021-10-19,37236,105
2021-10-20,37368,132
2021-10-21,37442,74
2021-10-22,37542,100
2021-10-23,37621,79
2021-10-24,37692,71
2021-10-25,37846,154
2021-10-26,38001,155
2021-10-27,38295,294
2021-10-28,38506,211
2021-10-29,38657,151
2021-10-30,38708,51
2021-10-31,38787,79
2021-11-01,38993,206
2021-11-02,39186,193
2021-11-03,39388,202
2021-11-04,39636,248
2021-11-05,39767,131
2021-11-06,39842,75
2021-11-07,39941,99
2021-11-08,40101,160
2021-11-09,40291,190
2021-11-10,40530,239
2021-11-11,40677,147
2021-11-12,40795,118
2021-11-13,40802,7
