date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,639,736,568,443,358,3
1/10/2021,1153,1149,941,797,715,14
1/11/2021,1224,1234,1018,849,783,15
1/12/2021,1331,1319,1091,934,980,16
1/13/2021,1393,1384,1172,1008,1240,17
1/14/2021,1493,1470,1266,1094,1512,17
1/15/2021,1607,1565,1346,1187,2256,18
1/16/2021,1618,1581,1361,1211,2359,18
1/17/2021,1624,1589,1369,1215,2366,18
1/18/2021,1693,1661,1424,1269,2430,19
1/19/2021,1781,1726,1489,1348,2687,20
1/2/2021,665,752,576,458,368,3
1/20/2021,2030,2003,1811,1638,2904,25
1/21/2021,2178,2117,1913,1737,3118,26
1/22/2021,2272,2195,2010,1850,3458,27
1/23/2021,2316,2229,2044,1887,3658,30
1/24/2021,2322,2232,2044,1888,3677,30
1/25/2021,2371,2284,2107,1986,3987,31
1/26/2021,2432,2338,2163,2068,4348,34
1/27/2021,2683,2482,2313,2229,4729,37
1/28/2021,2877,2606,2444,2389,5133,43
1/29/2021,2975,2690,2523,2499,5473,47
1/3/2021,665,753,576,459,370,3
1/30/2021,3036,2733,2551,2537,5591,55
1/31/2021,3046,2735,2552,2543,5615,55
1/4/2021,735,828,636,528,431,4
1/5/2021,821,901,689,593,498,8
1/6/2021,902,949,743,646,564,10
1/7/2021,1019,1034,830,713,664,10
1/8/2021,1139,1141,929,777,705,14
1/9/2021,1153,1148,939,794,713,14
10/1/2021,22395,11796,11040,12791,19089,8397
10/10/2021,22527,11847,11095,12823,19136,8468
10/11/2021,22536,11852,11101,12825,19142,8472
10/12/2021,22542,11856,11103,12825,19143,8481
10/13/2021,22558,11860,11113,12829,19156,8489
10/14/2021,22572,11862,11114,12840,19162,8497
10/15/2021,22586,11870,11123,12843,19169,8505
10/16/2021,22601,11870,11125,12848,19170,8510
10/17/2021,22620,11873,11128,12848,19171,8518
10/18/2021,22632,11882,11132,12853,19179,8522
10/19/2021,22651,11886,11134,12858,19183,8528
10/2/2021,22408,11796,11041,12791,19094,8402
10/20/2021,22665,11895,11144,12861,19191,8537
10/21/2021,22680,11902,11149,12868,19196,8542
10/22/2021,22702,11917,11159,12887,19223,8549
10/23/2021,22717,11923,11165,12897,19239,8558
10/24/2021,22725,11927,11167,12898,19248,8559
10/25/2021,22741,11938,11177,12907,19273,8568
10/26/2021,22756,11947,11183,12923,19293,8591
10/27/2021,22786,11959,11197,12939,19335,8604
10/28/2021,22804,11964,11204,12945,19357,8610
10/29/2021,22834,11989,11217,12964,19386,8625
10/3/2021,22422,11796,11045,12794,19096,8411
10/30/2021,22857,12002,11233,12973,19396,8638
10/31/2021,22870,12008,11241,12979,19402,8645
10/4/2021,22444,11800,11051,12801,19104,8416
10/5/2021,22457,11804,11055,12806,19111,8422
10/6/2021,22481,11821,11067,12811,19117,8434
10/7/2021,22491,11831,11073,12818,19120,8443
10/8/2021,22510,11843,11092,12821,19123,8456
10/9/2021,22520,11846,11094,12823,19132,8463
11/1/2021,22891,12017,11248,12994,19414,8647
11/10/2021,23086,12117,11316,13083,19517,8801
11/11/2021,23118,12129,11324,13096,19523,8806
11/12/2021,23143,12139,11339,13108,19539,8911
11/13/2021,23156,12145,11347,13114,19542,8972
11/2/2021,22905,12023,11252,13001,19427,8656
11/3/2021,22933,12040,11260,13010,19441,8667
11/4/2021,22954,12051,11266,13020,19456,8670
11/5/2021,22994,12071,11285,13037,19472,8684
11/6/2021,23014,12082,11297,13047,19478,8766
11/7/2021,23025,12090,11299,13052,19486,8768
11/8/2021,23043,12096,11305,13060,19495,8777
11/9/2021,23065,12103,11313,13067,19500,8786
12/1/2020,,,,1,,
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,3,3,,3,1,
12/16/2020,26,43,33,25,14,
12/17/2020,54,78,64,52,19,
12/18/2020,101,136,109,83,39,
12/19/2020,111,149,116,97,40,
12/2/2020,,1,,1,,
12/20/2020,112,150,116,97,42,
