date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,295,384,433,501,354,7
1/10/2021,446,551,643,751,821,12
1/11/2021,463,565,674,789,920,12
1/12/2021,483,589,702,837,1082,12
1/13/2021,501,620,743,884,1250,13
1/14/2021,535,650,792,950,1452,14
1/15/2021,560,694,829,1018,1686,15
1/16/2021,572,711,845,1057,1954,16
1/17/2021,573,714,845,1060,1978,16
1/18/2021,591,731,871,1094,2211,17
1/19/2021,609,748,902,1145,2395,18
1/2/2021,301,393,442,512,367,7
1/20/2021,643,776,926,1211,2670,18
1/21/2021,660,799,953,1252,2844,18
1/22/2021,688,822,981,1298,3086,18
1/23/2021,701,832,990,1317,3685,18
1/24/2021,701,838,999,1323,4217,18
1/25/2021,707,845,1009,1342,4473,19
1/26/2021,722,852,1017,1369,4829,19
1/27/2021,746,871,1043,1420,5244,20
1/28/2021,765,894,1075,1468,5773,20
1/29/2021,780,903,1089,1498,6151,20
1/3/2021,303,394,451,519,374,7
1/30/2021,785,908,1101,1517,6454,20
1/31/2021,788,909,1108,1529,6929,20
1/4/2021,323,421,482,565,437,8
1/5/2021,338,445,505,593,480,8
1/6/2021,378,479,543,657,552,9
1/7/2021,405,507,588,692,667,11
1/8/2021,435,540,627,734,772,12
1/9/2021,441,549,637,746,790,12
10/1/2021,7441,5975,8341,16613,40742,2927
10/10/2021,7566,6036,8413,16707,40851,2968
10/11/2021,7578,6043,8423,16722,40866,2970
10/12/2021,7597,6054,8434,16732,40880,2974
10/13/2021,7608,6066,8444,16740,40903,2979
10/14/2021,7622,6069,8459,16751,40931,2987
10/15/2021,7655,6086,8474,16761,40953,3004
10/16/2021,7667,6097,8484,16764,40958,3012
10/17/2021,7676,6097,8487,16768,40962,3015
10/18/2021,7705,6106,8502,16782,40978,3017
10/19/2021,7719,6120,8508,16798,41003,3031
10/2/2021,7450,5987,8349,16622,40758,2929
10/20/2021,7728,6129,8517,16805,41022,3033
10/21/2021,7749,6136,8526,16816,41037,3037
10/22/2021,7769,6155,8551,16828,41083,3045
10/23/2021,7777,6160,8556,16836,41128,3049
10/24/2021,7779,6162,8556,16842,41140,3056
10/25/2021,7791,6168,8567,16864,41220,3056
10/26/2021,7807,6175,8573,16874,41278,3060
10/27/2021,7816,6181,8589,16895,41351,3066
10/28/2021,7830,6186,8598,16921,41422,3071
10/29/2021,7849,6192,8606,16951,41469,3079
10/3/2021,7455,5988,8349,16622,40760,2929
10/30/2021,7856,6194,8613,16962,41491,3083
10/31/2021,7860,6195,8619,16966,41501,3083
10/4/2021,7473,5993,8362,16636,40775,2933
10/5/2021,7493,6002,8369,16650,40796,2940
10/6/2021,7517,6012,8372,16669,40811,2942
10/7/2021,7538,6018,8383,16683,40825,2943
10/8/2021,7557,6029,8398,16699,40844,2963
10/9/2021,7565,6034,8406,16706,40849,2967
11/1/2021,7864,6198,8624,16983,41554,3091
11/10/2021,7964,6262,8696,17110,41950,3128
11/11/2021,7985,6274,8718,17132,42021,3133
11/12/2021,8006,6287,8735,17160,42054,3139
11/13/2021,8011,6288,8737,17165,42064,3142
11/2/2021,7873,6205,8634,16996,41600,3093
11/3/2021,7889,6210,8638,17008,41645,3096
11/4/2021,7900,6221,8647,17022,41713,3098
11/5/2021,7914,6227,8657,17034,41765,3103
11/6/2021,7921,6237,8665,17047,41791,3116
11/7/2021,7925,6238,8668,17052,41801,3116
11/8/2021,7935,6252,8675,17065,41859,3120
11/9/2021,7955,6257,8687,17091,41910,3123
12/1/2020,,,,,1,
12/10/2020,,,,,1,
12/11/2020,,,,,1,
12/12/2020,,,,1,1,
12/13/2020,,,,1,1,
12/14/2020,,,,1,1,
12/15/2020,,,,1,1,
12/16/2020,,,1,2,1,
12/17/2020,,,1,2,1,
12/18/2020,,1,1,3,1,
12/19/2020,,1,1,3,1,
12/2/2020,,,,,1,
12/20/2020,,1,1,3,1,
12/21/2020,1,1,5,7,4,
12/22/2020,5,13,23,25,13,
12/23/2020,32,55,76,81,45,
12/24/2020,65,90,104,103,61,
12/25/2020,65,90,104,103,61,
12/26/2020,93,131,138,145,79,1
12/27/2020,98,141,152,155,100,2
12/28/2020,143,197,211,221,141,3
12/29/2020,203,268,306,316,200,4
12/3/2020,,,,,1,
12/30/2020,248,330,372,413,266,6
12/31/2020,293,381,424,489,318,6
12/4/2020,,,,,1,
12/5/2020,,,,,1,
12/6/2020,,,,,1,
12/7/2020,,,,,1,
12/8/2020,,,,,1,
12/9/2020,,,,,1,
2/1/2021,805,929,1126,1581,7338,21
2/10/2021,899,1031,1242,1813,10564,27
2/11/2021,902,1036,1255,1827,10790,28
2/12/2021,926,1064,1279,1869,11162,30
2/13/2021,927,1074,1284,1886,11387,30
2/14/2021,928,1075,1284,1893,11413,30
2/15/2021,938,1084,1300,1905,11553,31
2/16/2021,943,1089,1310,1925,11802,31
2/17/2021,956,1094,1316,1938,12066,31
2/18/2021,965,1107,1324,1950,12225,31
2/19/2021,968,1110,1326,1956,12310,31
2/2/2021,814,944,1144,1602,7746,21
2/20/2021,968,1110,1327,1961,12331,31
2/21/2021,968,1110,1327,1961,12354,31
2/22/2021,971,1111,1331,1969,12441,31
2/23/2021,973,1111,1332,1974,12516,31
2/24/2021,975,1117,1342,1995,12778,31
2/25/2021,980,1121,1355,2014,13099,31
2/26/2021,983,1127,1368,2032,13416,31
2/27/2021,991,1143,1378,2044,13630,31
2/28/2021,996,1146,1388,2055,13941,31
2/3/2021,840,965,1172,1654,8513,24
2/4/2021,852,979,1191,1690,8931,24
2/5/2021,866,991,1207,1712,9288,25
2/6/2021,871,993,1209,1716,9492,25
2/7/2021,871,1001,1212,1727,9599,25
2/8/2021,871,1004,1215,1742,9758,26
2/9/2021,882,1017,1229,1765,9891,26
3/1/2021,1005,1152,1401,2069,14346,32
3/10/2021,1157,1312,1624,3020,19598,36
3/11/2021,1169,1325,1636,3208,20457,36
3/12/2021,1193,1345,1657,3355,21206,37
3/13/2021,1202,1363,1677,3499,21554,38
3/14/2021,1206,1372,1684,3559,21824,38
3/15/2021,1220,1382,1695,3675,22240,39
3/16/2021,1231,1386,1709,3799,22826,39
3/17/2021,1252,1401,1751,3993,24018,39
3/18/2021,1273,1422,1785,4148,24758,39
3/19/2021,1297,1443,1809,4396,25378,40
3/2/2021,1014,1162,1407,2082,14820,32
3/20/2021,1325,1469,1848,4674,26018,40
3/21/2021,1332,1472,1863,4836,26201,41
