date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20897,22883,20996,18305,12908,187
1/10/2021,34462,35083,33152,30040,30080,424
1/11/2021,36379,36897,35112,31730,33932,481
1/12/2021,39161,39579,37909,34273,41570,578
1/13/2021,41906,42494,41035,36982,50416,662
1/14/2021,44638,45536,44278,40002,59870,728
1/15/2021,48104,48758,47668,43121,69145,831
1/16/2021,49885,50335,49346,44739,74551,873
1/17/2021,50985,51358,50414,45832,78040,905
1/18/2021,52637,52879,52163,47573,86051,942
1/19/2021,54672,54746,54207,49768,96181,1034
1/2/2021,22790,24594,22549,19722,14003,212
1/20/2021,57092,57248,57141,52751,108542,1150
1/21/2021,59785,60105,60519,56269,124366,1290
1/22/2021,64249,64245,65121,61153,140158,1439
1/23/2021,67515,67004,68202,64335,150740,1580
1/24/2021,69029,68388,69725,66023,158425,1631
1/25/2021,71388,70542,72322,68970,172113,1706
1/26/2021,74287,73046,75218,72199,189458,1809
1/27/2021,77381,75663,78145,75573,208408,1901
1/28/2021,80410,78238,81104,79203,229739,2035
1/29/2021,84239,81382,84458,82940,249763,2220
1/3/2021,23675,25347,23197,20271,14373,230
1/30/2021,87043,83507,86802,85401,261216,2386
1/31/2021,87949,84240,87665,86438,267245,2425
1/4/2021,25379,27004,24798,21777,16319,253
1/5/2021,27164,28653,26390,23346,18478,282
1/6/2021,29352,30581,28448,25390,21598,343
1/7/2021,31151,32217,30218,27183,24966,375
1/8/2021,32852,33794,31876,28843,27419,398
1/9/2021,33935,34637,32722,29637,29594,419
10/1/2021,815498,557413,575234,657565,1172662,371356
10/10/2021,825114,562493,579335,660931,1177675,375996
10/11/2021,826458,563257,579904,661442,1178495,376667
10/12/2021,827222,563624,580209,661688,1178916,377096
10/13/2021,828270,564189,580716,662106,1179588,377584
10/14/2021,829585,564836,581316,662606,1180343,378100
10/15/2021,831115,565596,581994,663131,1180962,378687
10/16/2021,832080,566017,582365,663437,1181244,379964
10/17/2021,832794,566310,582586,663598,1181412,380223
10/18/2021,834055,567023,583159,664106,1182149,380713
10/19/2021,835142,567640,583619,664585,1182808,381243
10/2/2021,816479,557906,575684,657917,1173059,371898
10/20/2021,836206,568203,584073,665029,1183445,381762
10/21/2021,837307,568799,584604,665479,1184070,382200
10/22/2021,838703,569614,585281,666093,1185363,382817
10/23/2021,839528,570074,585713,666496,1186148,383209
10/24/2021,839987,570355,585938,666750,1186656,383445
10/25/2021,841200,571030,586534,667370,1188295,383912
10/26/2021,842390,571729,587126,667967,1189863,384442
10/27/2021,843641,572434,587800,668660,1191444,385076
10/28/2021,844938,573132,588388,669343,1192966,385541
10/29/2021,846199,573918,589070,670042,1194223,386060
10/3/2021,817000,558150,575866,658074,1173280,372145
10/30/2021,846876,574282,589382,670384,1194740,386346
10/31/2021,847257,574490,589576,670558,1195103,386467
10/4/2021,818389,558823,576468,658507,1174147,372776
10/5/2021,819879,559542,577019,658986,1175066,373387
10/6/2021,821276,560317,577612,659433,1175778,374035
10/7/2021,822273,560914,578085,659875,1176361,374578
10/8/2021,823578,561658,578658,660356,1177000,375272
10/9/2021,824548,562188,579090,660720,1177379,375759
11/1/2021,848387,575114,590136,671148,1196405,386923
11/10/2021,858527,580603,595015,676185,1206112,393617
11/11/2021,859675,581201,595577,676767,1207251,394313
11/12/2021,860959,581944,596213,677378,1208279,395180
11/13/2021,861263,582163,596403,677551,1208499,395984
11/2/2021,849680,575798,590726,671741,1197693,387404
11/3/2021,850771,576358,591238,672272,1198743,388037
11/4/2021,851841,576938,591745,672820,1199964,389098
11/5/2021,853323,577717,592492,673527,1201158,390435
11/6/2021,854176,578206,592941,673951,1201864,391021
11/7/2021,854839,578590,593248,674244,1202305,391453
11/8/2021,856150,579339,593866,674983,1203676,392224
11/9/2021,857414,579992,594467,675644,1205058,392938
12/1/2020,56,44,49,32,48,2
12/10/2020,76,64,73,61,86,4
12/11/2020,78,68,76,67,88,4
12/12/2020,80,68,78,72,92,4
12/13/2020,81,69,81,74,94,4
12/14/2020,83,75,84,76,104,4
12/15/2020,101,91,103,99,115,4
12/16/2020,214,252,274,235,175,4
12/17/2020,837,1105,1091,905,454,9
12/18/2020,1682,2123,1947,1574,772,10
12/19/2020,2284,2841,2536,2006,982,15
12/2/2020,58,48,51,38,54,3
12/20/2020,2497,3106,2800,2230,1086,17
12/21/2020,3841,4535,4070,3217,1585,24
12/22/2020,5651,6587,5879,4673,2253,31
12/23/2020,7881,9141,8161,6505,3179,46
