date,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA
2020-12-30 00:00:00,1,0,0,,,
2020-12-29 00:00:00,36,8,0.2222222222222222,2.0,0.0,0
2020-12-28 00:00:00,146,30,0.2054794520547945,2.0,1.0,0.5
2020-12-27 00:00:00,56,13,0.2321428571428572,3.0,0.0,0
2020-12-26 00:00:00,69,7,0.1014492753623189,,,
2020-12-25 00:00:00,14,3,0.2142857142857143,,,
2020-12-24 00:00:00,49,13,0.2653061224489796,1.0,0.0,0
2020-12-23 00:00:00,132,27,0.2045454545454546,3.0,2.0,0.6666666666666666
2020-12-22 00:00:00,128,31,0.2421875,3.0,1.0,0.3333333333333333
2020-12-21 00:00:00,154,34,0.2207792207792208,2.0,0.0,0
2020-12-20 00:00:00,49,9,0.1836734693877551,1.0,1.0,1
2020-12-19 00:00:00,62,15,0.2419354838709678,1.0,0.0,0
2020-12-18 00:00:00,144,15,0.1041666666666667,3.0,0.0,0
2020-12-17 00:00:00,157,28,0.178343949044586,11.0,1.0,0.0909090909090909
2020-12-16 00:00:00,138,25,0.1811594202898551,4.0,1.0,0.25
2020-12-15 00:00:00,111,6,0.0540540540540541,3.0,0.0,0
2020-12-14 00:00:00,236,29,0.1228813559322034,1.0,0.0,0
2020-12-13 00:00:00,55,8,0.1454545454545455,,,
2020-12-12 00:00:00,45,5,0.1111111111111111,,,
2020-12-11 00:00:00,103,23,0.2233009708737864,3.0,0.0,0
2020-12-10 00:00:00,327,33,0.1009174311926606,3.0,1.0,0.3333333333333333
2020-12-09 00:00:00,138,14,0.1014492753623189,,,
2020-12-08 00:00:00,159,25,0.1572327044025157,8.0,1.0,0.125
2020-12-07 00:00:00,308,31,0.1006493506493507,27.0,3.0,0.1111111111111111
2020-12-06 00:00:00,43,8,0.186046511627907,,,
2020-12-05 00:00:00,41,7,0.1707317073170732,,,
2020-12-04 00:00:00,207,38,0.1835748792270532,4.0,1.0,0.25
2020-12-03 00:00:00,138,19,0.1376811594202899,10.0,0.0,0
2020-12-02 00:00:00,142,15,0.1056338028169014,10.0,0.0,0
2020-12-01 00:00:00,125,28,0.224,15.0,0.0,0
2020-11-30 00:00:00,134,16,0.1194029850746269,15.0,0.0,0
2020-11-29 00:00:00,54,12,0.2222222222222222,3.0,0.0,0
2020-11-28 00:00:00,53,12,0.2264150943396227,6.0,1.0,0.1666666666666667
2020-11-27 00:00:00,69,16,0.2318840579710145,7.0,1.0,0.1428571428571429
2020-11-26 00:00:00,16,0,0,1.0,0.0,0
2020-11-25 00:00:00,101,16,0.1584158415841584,13.0,1.0,0.0769230769230769
2020-11-24 00:00:00,107,15,0.1401869158878505,13.0,1.0,0.0769230769230769
2020-11-23 00:00:00,164,14,0.0853658536585366,9.0,1.0,0.1111111111111111
2020-11-22 00:00:00,51,8,0.1568627450980392,3.0,0.0,0
2020-11-21 00:00:00,47,6,0.1276595744680851,3.0,0.0,0
2020-11-20 00:00:00,432,13,0.0300925925925926,8.0,0.0,0
2020-11-19 00:00:00,173,9,0.0520231213872832,8.0,1.0,0.125
2020-11-18 00:00:00,180,15,0.0833333333333333,13.0,2.0,0.1538461538461539
2020-11-17 00:00:00,141,11,0.0780141843971631,8.0,1.0,0.125
2020-11-16 00:00:00,221,20,0.0904977375565611,5.0,0.0,0
2020-11-15 00:00:00,44,4,0.0909090909090909,7.0,2.0,0.2857142857142857
2020-11-14 00:00:00,71,6,0.0845070422535211,5.0,0.0,0
2020-11-13 00:00:00,137,9,0.0656934306569343,13.0,0.0,0
2020-11-12 00:00:00,91,9,0.0989010989010989,10.0,0.0,0
2020-11-11 00:00:00,71,20,0.2816901408450705,33.0,0.0,0
2020-11-10 00:00:00,93,15,0.1612903225806452,43.0,1.0,0.0232558139534884
2020-11-09 00:00:00,134,18,0.1343283582089552,10.0,0.0,0
2020-11-08 00:00:00,66,4,0.0606060606060606,7.0,0.0,0
2020-11-07 00:00:00,53,12,0.2264150943396227,7.0,0.0,0
2020-11-06 00:00:00,73,15,0.2054794520547945,14.0,1.0,0.0714285714285714
