date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-04-29 00:00:00,25862,5017395,9155.0,1444035.0
2021-04-28 00:00:00,42388,4991533,9000.0,1434880.0
2021-04-27 00:00:00,39769,4949145,9881.0,1425880.0
2021-04-26 00:00:00,35185,4909376,10895.0,1415999.0
2021-04-25 00:00:00,23823,4874191,12908.0,1405104.0
2021-04-24 00:00:00,35396,4850368,13855.0,1392196.0
2021-04-23 00:00:00,52962,4814972,16850.0,1378341.0
2021-04-22 00:00:00,58748,4762010,17884.0,1361491.0
2021-04-21 00:00:00,57054,4703262,16502.0,1343607.0
2021-04-20 00:00:00,52016,4646208,16562.0,1327105.0
2021-04-19 00:00:00,51088,4594192,16500.0,1310543.0
2021-04-18 00:00:00,29077,4543104,15771.0,1294043.0
2021-04-17 00:00:00,41832,4514027,16624.0,1278272.0
2021-04-16 00:00:00,61646,4472195,17751.0,1261648.0
2021-04-15 00:00:00,63023,4410549,17045.0,1243897.0
2021-04-14 00:00:00,59076,4347526,16564.0,1226852.0
2021-04-13 00:00:00,49466,4288450,14773.0,1210288.0
2021-04-12 00:00:00,50947,4238984,13268.0,1195515.0
2021-04-11 00:00:00,30541,4188037,16818.0,1182247.0
2021-04-10 00:00:00,47152,4157496,17694.0,1165429.0
2021-04-09 00:00:00,68450,4110344,18209.0,1147735.0
2021-04-08 00:00:00,73367,4041894,16987.0,1129526.0
2021-04-07 00:00:00,73154,3968527,18041.0,1112539.0
2021-04-06 00:00:00,64369,3895373,16628.0,1094498.0
2021-04-05 00:00:00,57071,3831004,16487.0,1077870.0
2021-04-04 00:00:00,20849,3773933,10408.0,1061383.0
2021-04-03 00:00:00,48308,3753084,23324.0,1050975.0
2021-04-02 00:00:00,67550,3704776,24774.0,1027651.0
2021-04-01 00:00:00,73231,3637226,24093.0,1002877.0
2021-03-31 00:00:00,75650,3563995,24419.0,978784.0
2021-03-30 00:00:00,66141,3488345,24236.0,954365.0
2021-03-29 00:00:00,59796,3422204,24129.0,930129.0
2021-03-28 00:00:00,37706,3362408,22845.0,906000.0
2021-03-27 00:00:00,52538,3324702,22584.0,883155.0
2021-03-26 00:00:00,69578,3272164,23049.0,860571.0
2021-03-25 00:00:00,70641,3202586,22028.0,837522.0
2021-03-24 00:00:00,62983,3131945,19058.0,815494.0
2021-03-23 00:00:00,48445,3068962,12943.0,796436.0
2021-03-22 00:00:00,42829,3020517,12899.0,783493.0
2021-03-21 00:00:00,30905,2977688,17062.0,770594.0
2021-03-20 00:00:00,46357,2946783,17703.0,753532.0
2021-03-19 00:00:00,59510,2900426,17467.0,735829.0
2021-03-18 00:00:00,62568,2840916,16473.0,718362.0
2021-03-17 00:00:00,62075,2778348,16715.0,701889.0
2021-03-16 00:00:00,54225,2716273,14687.0,685174.0
2021-03-15 00:00:00,46888,2662048,13741.0,670487.0
2021-03-14 00:00:00,28720,2615160,16102.0,656746.0
2021-03-13 00:00:00,51272,2586440,17896.0,640644.0
2021-03-12 00:00:00,72913,2535168,16837.0,622748.0
2021-03-11 00:00:00,70066,2462255,17634.0,605911.0
2021-03-10 00:00:00,67033,2392189,16903.0,588277.0
2021-03-09 00:00:00,56643,2325156,16195.0,571374.0
2021-03-08 00:00:00,50895,2268513,16645.0,555179.0
2021-03-07 00:00:00,26017,2217618,16283.0,538534.0
2021-03-06 00:00:00,44544,2191601,16442.0,522251.0
2021-03-05 00:00:00,58218,2147057,16393.0,505809.0
2021-03-04 00:00:00,57642,2088839,15922.0,489416.0
2021-03-03 00:00:00,58515,2031197,15403.0,473494.0
2021-03-02 00:00:00,50462,1972682,14456.0,458091.0
2021-03-01 00:00:00,45217,1922220,12849.0,443635.0
