date,Pima_cume,Pima
2020-12-01 00:00:00,8,
2020-12-02 00:00:00,9,1
2020-12-03 00:00:00,11,2
2020-12-04 00:00:00,12,1
2020-12-05 00:00:00,13,1
2020-12-09 00:00:00,15,2
2020-12-10 00:00:00,16,1
2020-12-11 00:00:00,19,3
2020-12-12 00:00:00,20,1
2020-12-13 00:00:00,21,1
2020-12-14 00:00:00,23,2
2020-12-15 00:00:00,37,14
2020-12-16 00:00:00,40,3
2020-12-17 00:00:00,1273,1233
2020-12-18 00:00:00,2677,1404
2020-12-19 00:00:00,3414,737
2020-12-20 00:00:00,3417,3
2020-12-21 00:00:00,4938,1521
2020-12-22 00:00:00,6439,1501
2020-12-23 00:00:00,8280,1841
2020-12-24 00:00:00,9312,1032
2020-12-25 00:00:00,9313,1
2020-12-26 00:00:00,10100,787
2020-12-27 00:00:00,10264,164
2020-12-28 00:00:00,12110,1846
2020-12-29 00:00:00,14183,2073
2020-12-30 00:00:00,16430,2247
2020-12-31 00:00:00,18085,1655
2021-01-01 00:00:00,18236,151
2021-01-02 00:00:00,18850,614
2021-01-03 00:00:00,19285,435
2021-01-04 00:00:00,21080,1795
2021-01-05 00:00:00,22812,1732
2021-01-06 00:00:00,24959,2147
2021-01-07 00:00:00,27199,2240
2021-01-08 00:00:00,29843,2644
2021-01-09 00:00:00,31360,1517
2021-01-10 00:00:00,31757,397
2021-01-11 00:00:00,34521,2764
2021-01-12 00:00:00,37242,2721
2021-01-13 00:00:00,39698,2456
2021-01-14 00:00:00,42114,2416
2021-01-15 00:00:00,46121,4007
2021-01-16 00:00:00,47517,1396
2021-01-17 00:00:00,48014,497
2021-01-18 00:00:00,51956,3942
2021-01-19 00:00:00,56030,4074
2021-01-20 00:00:00,60703,4673
2021-01-21 00:00:00,66004,5301
2021-01-22 00:00:00,72509,6505
2021-01-23 00:00:00,75067,2558
2021-01-24 00:00:00,76064,997
2021-01-25 00:00:00,83346,7282
2021-01-26 00:00:00,90322,6976
2021-01-27 00:00:00,97848,7526
2021-01-28 00:00:00,104734,6886
2021-01-29 00:00:00,111987,7253
2021-01-30 00:00:00,115786,3799
2021-01-31 00:00:00,117284,1498
2021-02-01 00:00:00,122583,5299
2021-02-02 00:00:00,128836,6253
2021-02-03 00:00:00,135772,6936
2021-02-04 00:00:00,142995,7223
2021-02-05 00:00:00,151710,8715
2021-02-06 00:00:00,156045,4335
2021-02-07 00:00:00,157127,1082
2021-02-08 00:00:00,163931,6804
2021-02-09 00:00:00,170094,6163
2021-02-10 00:00:00,177541,7447
2021-02-11 00:00:00,185169,7628
2021-02-12 00:00:00,193884,8715
2021-02-13 00:00:00,198164,4280
2021-02-14 00:00:00,199078,914
2021-02-15 00:00:00,205131,6053
2021-02-16 00:00:00,211971,6840
2021-02-17 00:00:00,219477,7506
2021-02-18 00:00:00,226629,7152
2021-02-19 00:00:00,230894,4265
2021-02-20 00:00:00,232947,2053
2021-02-21 00:00:00,233579,632
2021-02-22 00:00:00,237301,3722
2021-02-23 00:00:00,241792,4491
2021-02-24 00:00:00,248152,6360
2021-02-25 00:00:00,256287,8135
2021-02-26 00:00:00,266316,10029
2021-02-27 00:00:00,270742,4426
2021-02-28 00:00:00,272806,2064
2021-03-01 00:00:00,279547,6741
2021-03-02 00:00:00,286106,6559
2021-03-03 00:00:00,294189,8083
2021-03-04 00:00:00,300385,6196
2021-03-05 00:00:00,308183,7798
2021-03-06 00:00:00,312834,4651
2021-03-07 00:00:00,315080,2246
2021-03-08 00:00:00,322915,7835
2021-03-09 00:00:00,330813,7898
2021-03-10 00:00:00,340562,9749
2021-03-11 00:00:00,350034,9472
2021-03-12 00:00:00,360347,10313
2021-03-13 00:00:00,365331,4984
2021-03-14 00:00:00,367137,1806
2021-03-15 00:00:00,373705,6568
2021-03-16 00:00:00,381280,7575
2021-03-17 00:00:00,390025,8745
2021-03-18 00:00:00,398497,8472
2021-03-19 00:00:00,407482,8985
2021-03-20 00:00:00,411783,4301
2021-03-21 00:00:00,415282,3499
2021-03-22 00:00:00,421661,6379
2021-03-23 00:00:00,428858,7197
2021-03-24 00:00:00,437570,8712
2021-03-25 00:00:00,447546,9976
2021-03-26 00:00:00,457734,10188
2021-03-27 00:00:00,463330,5596
2021-03-28 00:00:00,466250,2920
2021-03-29 00:00:00,472924,6674
2021-03-30 00:00:00,481204,8280
2021-03-31 00:00:00,490742,9538
2021-04-01 00:00:00,497944,7202
2021-04-02 00:00:00,506536,8592
2021-04-03 00:00:00,511508,4972
2021-04-04 00:00:00,513211,1703
2021-04-05 00:00:00,520978,7767
2021-04-06 00:00:00,529580,8602
2021-04-07 00:00:00,540249,10669
2021-04-08 00:00:00,550601,10352
2021-04-09 00:00:00,561496,10895
2021-04-10 00:00:00,566952,5456
2021-04-11 00:00:00,568690,1738
2021-04-12 00:00:00,576859,8169
2021-04-13 00:00:00,584265,7406
2021-04-14 00:00:00,592669,8404
2021-04-15 00:00:00,601452,8783
2021-04-16 00:00:00,610427,8975
2021-04-17 00:00:00,613936,3509
2021-04-18 00:00:00,616382,2446
2021-04-19 00:00:00,622608,6226
2021-04-20 00:00:00,629075,6467
2021-04-21 00:00:00,636541,7466
2021-04-22 00:00:00,643765,7224
2021-04-23 00:00:00,651516,7751
2021-04-24 00:00:00,656187,4671
2021-04-25 00:00:00,657549,1362
2021-04-26 00:00:00,663804,6255
2021-04-27 00:00:00,670065,6261
2021-04-28 00:00:00,676605,6540
2021-04-29 00:00:00,680719,4114
