Category,value
tests,650363
YUMA,12139
YAVAPAI,18550
SANTA CRUZ,2081
PINAL,39835
PIMA,62642
NAVAJO,5108
MOHAVE,13942
MARICOPA,461344
LA PAZ,1799
GREENLEE,275
GRAHAM,1532
GILA,5723
COCONINO,8061
COCHISE,6194
APACHE,1443
Unknown,597
65 years and older,158586
55 - 64 years,127879
45 - 54 years,116893
20 - 44 years,218775
Less than 20 years,27633
positive,0.1755373537547493
