date,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA
2021-02-28 00:00:00,134,2,0.0149253731343284,,,
2021-02-27 00:00:00,2695,217,0.0805194805194805,18.0,9.0,0.5
2021-02-26 00:00:00,8990,788,0.0876529477196885,387.0,198.0,0.5116279069767442
2021-02-25 00:00:00,18352,854,0.0465344376634699,957.0,439.0,0.458725182863114
2021-02-24 00:00:00,17936,994,0.0554192685102587,1200.0,578.0,0.4816666666666668
2021-02-23 00:00:00,19706,958,0.0486146351365067,1247.0,595.0,0.4771451483560546
2021-02-22 00:00:00,24380,1150,0.0471698113207547,830.0,380.0,0.4578313253012048
2021-02-21 00:00:00,8796,703,0.0799226921327876,308.0,134.0,0.4350649350649351
2021-02-20 00:00:00,9893,885,0.0894571919539068,562.0,239.0,0.4252669039145908
2021-02-19 00:00:00,16177,1165,0.0720158249366384,1017.0,473.0,0.465093411996067
2021-02-18 00:00:00,22122,1395,0.0630593978844589,1275.0,580.0,0.4549019607843138
2021-02-17 00:00:00,20748,1454,0.0700790437632543,1671.0,733.0,0.4386594853381209
2021-02-16 00:00:00,21959,1471,0.0669884785281661,1329.0,606.0,0.4559819413092552
2021-02-15 00:00:00,21865,1505,0.0688314658129431,951.0,413.0,0.434279705573081
2021-02-14 00:00:00,8230,649,0.078857837181045,362.0,148.0,0.4088397790055249
2021-02-13 00:00:00,10362,916,0.0883999227948273,638.0,294.0,0.4608150470219436
2021-02-12 00:00:00,17442,1218,0.0698314413484692,1297.0,597.0,0.4602929838087896
2021-02-11 00:00:00,23298,1318,0.0565713795175552,1364.0,511.0,0.374633431085044
2021-02-10 00:00:00,23539,1524,0.0647436169760823,983.0,478.0,0.486266531027467
2021-02-09 00:00:00,22437,1494,0.0665864420377056,1234.0,498.0,0.4035656401944895
2021-02-08 00:00:00,29748,1851,0.0622226704316257,1017.0,452.0,0.4444444444444444
2021-02-07 00:00:00,10379,994,0.0957703054244147,226.0,98.0,0.4336283185840708
2021-02-06 00:00:00,13143,1510,0.1148900555428745,558.0,203.0,0.3637992831541219
2021-02-05 00:00:00,20644,1872,0.0906801007556675,1136.0,480.0,0.4225352112676057
2021-02-04 00:00:00,25908,2098,0.0809788482322063,1307.0,550.0,0.4208110175975517
2021-02-03 00:00:00,26340,2378,0.0902809415337889,1432.0,551.0,0.3847765363128492
2021-02-02 00:00:00,26540,2507,0.0944611906556142,1356.0,543.0,0.4004424778761062
2021-02-01 00:00:00,30321,2845,0.0938293591900003,1058.0,456.0,0.4310018903591683
2021-01-31 00:00:00,12729,1643,0.1290753397753162,326.0,119.0,0.3650306748466258
2021-01-30 00:00:00,15806,2395,0.1515247374414779,567.0,206.0,0.36331569664903
2021-01-29 00:00:00,24214,2932,0.121086974477575,1293.0,543.0,0.419953596287703
2021-01-28 00:00:00,29648,3284,0.1107663248785753,1305.0,488.0,0.3739463601532567
2021-01-27 00:00:00,30578,3725,0.1218196088691216,1765.0,693.0,0.3926345609065156
2021-01-26 00:00:00,31260,4037,0.1291426743442099,1577.0,618.0,0.3918833227647432
2021-01-25 00:00:00,32023,3968,0.1239109390125847,1189.0,477.0,0.4011774600504626
2021-01-24 00:00:00,15608,2721,0.1743336750384418,404.0,132.0,0.3267326732673268
2021-01-23 00:00:00,19519,3526,0.1806445002305446,635.0,236.0,0.3716535433070866
2021-01-22 00:00:00,28697,4165,0.1451371223472837,1303.0,498.0,0.3821949347659248
2021-01-21 00:00:00,35324,4666,0.1320914958668328,1568.0,617.0,0.3934948979591837
2021-01-20 00:00:00,31812,4647,0.1460769520935496,1237.0,466.0,0.3767178658043654
2021-01-19 00:00:00,34910,5292,0.1515898023488972,1652.0,648.0,0.3922518159806296
2021-01-18 00:00:00,32465,4874,0.1501309102109965,1157.0,429.0,0.3707865168539326
2021-01-17 00:00:00,18483,3352,0.181355840502083,336.0,123.0,0.3660714285714286
2021-01-16 00:00:00,20662,3542,0.1714258058271223,606.0,218.0,0.3597359735973598
2021-01-15 00:00:00,29254,4913,0.1679428454228482,1364.0,458.0,0.3357771260997067
2021-01-14 00:00:00,37297,5475,0.1467946483631391,1386.0,474.0,0.341991341991342
2021-01-13 00:00:00,35718,5593,0.1565877148776527,1341.0,451.0,0.3363161819537659
2021-01-12 00:00:00,37494,5939,0.1583986771216728,1511.0,505.0,0.3342157511581734
2021-01-11 00:00:00,40981,6348,0.1549010517068886,1121.0,432.0,0.3853702051739518
2021-01-10 00:00:00,21246,3850,0.1812105808152123,315.0,93.0,0.2952380952380953
2021-01-09 00:00:00,26567,5032,0.1894079120713667,583.0,156.0,0.267581475128645
2021-01-08 00:00:00,34552,5942,0.1719726788608474,1313.0,438.0,0.3335872048743336
2021-01-07 00:00:00,41187,6793,0.1649306820113143,1396.0,458.0,0.3280802292263611
2021-01-06 00:00:00,38940,7155,0.1837442218798151,1467.0,470.0,0.3203817314246762
2021-01-05 00:00:00,40340,7493,0.1857461576598909,1448.0,502.0,0.3466850828729282
2021-01-04 00:00:00,41602,7550,0.1814816595355993,1268.0,405.0,0.3194006309148265
2021-01-03 00:00:00,22223,4862,0.2187823426180084,452.0,99.0,0.2190265486725664
2021-01-02 00:00:00,21171,4702,0.2220962637570261,629.0,157.0,0.2496025437201908
2021-01-01 00:00:00,14656,3126,0.2132914847161572,324.0,82.0,0.2530864197530865
2020-12-31 00:00:00,34367,5997,0.174498792446242,873.0,231.0,0.2646048109965636
2020-12-30 00:00:00,39034,7214,0.1848132397397141,1397.0,389.0,0.278453829634932
2020-12-29 00:00:00,38862,7537,0.1939426689310895,1334.0,389.0,0.2916041979010495
2020-12-28 00:00:00,41579,7357,0.176940282354073,1019.0,328.0,0.3218842001962709
2020-12-27 00:00:00,22257,4777,0.2146291054499708,221.0,65.0,0.2941176470588236
2020-12-26 00:00:00,14194,3282,0.231224461039876,312.0,73.0,0.233974358974359
2020-12-25 00:00:00,3169,853,0.2691700852003787,119.0,30.0,0.2521008403361345
2020-12-24 00:00:00,23626,3640,0.1540675526961822,621.0,143.0,0.2302737520128825
2020-12-23 00:00:00,35978,5482,0.1523708933236978,1467.0,377.0,0.2569870483980914
2020-12-22 00:00:00,36784,5201,0.1413929969551979,1386.0,346.0,0.2496392496392497
2020-12-21 00:00:00,42265,5683,0.1344611380574944,1130.0,286.0,0.2530973451327434
2020-12-20 00:00:00,17974,2926,0.1627906976744186,283.0,68.0,0.2402826855123675
2020-12-19 00:00:00,23860,3804,0.1594300083822297,623.0,153.0,0.245585874799358
2020-12-18 00:00:00,31815,4493,0.1412226936979412,1269.0,335.0,0.2639873916469661
2020-12-17 00:00:00,38151,4924,0.1290660795260937,1242.0,314.0,0.2528180354267311
2020-12-16 00:00:00,33179,4626,0.1394255402513638,1452.0,357.0,0.2458677685950414
2020-12-15 00:00:00,32759,3264,0.0996367410482616,1112.0,308.0,0.2769784172661871
2020-12-14 00:00:00,37629,4769,0.1267373568258524,1070.0,249.0,0.2327102803738318
2020-12-13 00:00:00,16621,2846,0.1712291679201011,251.0,58.0,0.2310756972111554
2020-12-12 00:00:00,16288,3519,0.2160486247544204,481.0,107.0,0.2224532224532225
2020-12-11 00:00:00,26023,4184,0.1607808477116397,1117.0,294.0,0.2632050134288273
2020-12-10 00:00:00,31117,4147,0.1332712022367195,1296.0,302.0,0.2330246913580247
2020-12-09 00:00:00,32621,4730,0.1449986205205236,1474.0,351.0,0.2381275440976934
2020-12-08 00:00:00,34526,4791,0.138764988704165,1375.0,344.0,0.2501818181818182
2020-12-07 00:00:00,32427,4541,0.1400376229685139,1044.0,242.0,0.2318007662835249
2020-12-06 00:00:00,10064,1787,0.1775635930047695,313.0,99.0,0.3162939297124601
2020-12-05 00:00:00,15944,2956,0.1853988961364777,604.0,115.0,0.1903973509933775
2020-12-04 00:00:00,24175,3218,0.1331127197518097,958.0,211.0,0.2202505219206681
2020-12-03 00:00:00,34470,4601,0.1334783870031912,1370.0,300.0,0.218978102189781
2020-12-02 00:00:00,34144,4571,0.1338741799437676,1537.0,303.0,0.1971372804163956
2020-12-01 00:00:00,34295,4476,0.1305146522816737,1763.0,350.0,0.1985252410663642
2020-11-30 00:00:00,34706,4583,0.1320520947386619,1356.0,270.0,0.1991150442477876
2020-11-29 00:00:00,15871,2703,0.1703106294499401,523.0,65.0,0.124282982791587
2020-11-28 00:00:00,16188,2708,0.1672844082036076,834.0,110.0,0.13189448441247
2020-11-27 00:00:00,17360,2610,0.1503456221198157,833.0,120.0,0.1440576230492197
2020-11-26 00:00:00,7892,1342,0.170045615813482,200.0,34.0,0.17
2020-11-25 00:00:00,29148,3288,0.1128036228900782,1435.0,230.0,0.1602787456445993
2020-11-24 00:00:00,31491,3480,0.1105077641230828,1335.0,264.0,0.1977528089887641
2020-11-23 00:00:00,33944,3476,0.1024039594626444,1157.0,229.0,0.1979256698357822
2020-11-22 00:00:00,16586,1882,0.113469190883878,484.0,77.0,0.1590909090909091
2020-11-21 00:00:00,21648,2406,0.1111419068736142,877.0,104.0,0.1185860889395667
2020-11-20 00:00:00,25959,2730,0.1051658384375361,1325.0,195.0,0.1471698113207547
2020-11-19 00:00:00,29975,2888,0.0963469557964971,968.0,203.0,0.2097107438016529
2020-11-18 00:00:00,31138,3012,0.0967306827670371,1546.0,278.0,0.1798188874514877
2020-11-17 00:00:00,28890,2699,0.093423329871928,1564.0,234.0,0.149616368286445
2020-11-16 00:00:00,24858,2400,0.0965483948829351,1190.0,198.0,0.1663865546218487
2020-11-15 00:00:00,10501,1252,0.1192267403104466,651.0,74.0,0.1136712749615976
2020-11-14 00:00:00,15049,1743,0.1158216492790219,877.0,130.0,0.1482326111744584
2020-11-13 00:00:00,19123,1946,0.101762275793547,1319.0,153.0,0.1159969673995451
2020-11-12 00:00:00,22619,2028,0.0896591361244971,1120.0,169.0,0.1508928571428571
2020-11-11 00:00:00,18544,1771,0.0955025884383089,1187.0,172.0,0.1449031171019377
2020-11-10 00:00:00,23605,1934,0.0819317941114171,1434.0,206.0,0.1436541143654114
2020-11-09 00:00:00,20478,1672,0.0816485984959469,1306.0,143.0,0.1094946401225115
2020-11-08 00:00:00,9848,1068,0.1084484159220146,622.0,79.0,0.1270096463022508
2020-11-07 00:00:00,13356,1366,0.1022761305780174,964.0,97.0,0.1006224066390042
2020-11-06 00:00:00,18347,1461,0.0796315473919442,1299.0,160.0,0.1231716705157814
2020-11-05 00:00:00,20695,1570,0.0758637352017396,1032.0,152.0,0.1472868217054264
2020-11-04 00:00:00,21423,1533,0.0715586052373617,1115.0,142.0,0.1273542600896861
2020-11-03 00:00:00,20712,1431,0.069090382387022,1354.0,173.0,0.1277695716395864
2020-11-02 00:00:00,18801,1314,0.0698898994734323,1206.0,124.0,0.1028192371475954
2020-11-01 00:00:00,8032,714,0.088894422310757,514.0,47.0,0.0914396887159533
2020-10-31 00:00:00,8971,792,0.0882844721881619,727.0,86.0,0.1182943603851444
2020-10-30 00:00:00,14881,869,0.058396613130838,1326.0,158.0,0.1191553544494721
2020-10-29 00:00:00,17446,1018,0.0583514845809928,1294.0,139.0,0.10741885625966
2020-10-28 00:00:00,17177,1003,0.0583920358619084,1288.0,176.0,0.1366459627329193
2020-10-27 00:00:00,18033,939,0.0520712027948761,1575.0,163.0,0.1034920634920635
2020-10-26 00:00:00,16437,974,0.0592565553324816,1109.0,140.0,0.1262398557258792
2020-10-25 00:00:00,5835,457,0.0783204798628963,514.0,55.0,0.1070038910505837
2020-10-24 00:00:00,9354,782,0.0836005986743639,805.0,97.0,0.1204968944099379
2020-10-23 00:00:00,12806,783,0.061143214118382,1360.0,142.0,0.1044117647058824
2020-10-22 00:00:00,14959,829,0.0554181429239923,1205.0,190.0,0.1576763485477178
2020-10-21 00:00:00,18202,872,0.0479068234259971,1109.0,146.0,0.1316501352569883
2020-10-20 00:00:00,16789,810,0.048245875275478,1360.0,156.0,0.1147058823529412
2020-10-19 00:00:00,16074,893,0.0555555555555556,1151.0,128.0,0.1112076455256299
2020-10-18 00:00:00,7017,514,0.0732506769274619,566.0,71.0,0.1254416961130742
2020-10-17 00:00:00,7855,514,0.0654360280076385,833.0,83.0,0.099639855942377
2020-10-16 00:00:00,12892,709,0.0549953459509774,1222.0,124.0,0.1014729950900164
2020-10-15 00:00:00,12174,563,0.0462460982421554,1228.0,149.0,0.1213355048859935
2020-10-14 00:00:00,14021,620,0.0442193852079024,1274.0,158.0,0.1240188383045526
2020-10-13 00:00:00,14158,660,0.0466167537787823,1561.0,212.0,0.1358103779628444
2020-10-12 00:00:00,13223,587,0.0443923466686834,1238.0,120.0,0.0969305331179322
2020-10-11 00:00:00,5186,303,0.0584265329733899,609.0,50.0,0.0821018062397373
2020-10-10 00:00:00,6919,393,0.056800115623645,837.0,93.0,0.1111111111111111
2020-10-09 00:00:00,10680,538,0.050374531835206,1637.0,164.0,0.1001832620647526
2020-10-08 00:00:00,11842,505,0.0426448235095423,1357.0,146.0,0.10759027266028
2020-10-07 00:00:00,12856,506,0.0393590541381456,1628.0,169.0,0.1038083538083538
2020-10-06 00:00:00,13889,557,0.0401036791705666,1506.0,197.0,0.1308100929614874
2020-10-05 00:00:00,13184,518,0.0392900485436893,1174.0,163.0,0.1388415672913118
2020-10-04 00:00:00,4805,240,0.0499479708636837,459.0,53.0,0.1154684095860567
2020-10-03 00:00:00,7444,323,0.0433906501880709,1072.0,138.0,0.1287313432835821
2020-10-02 00:00:00,11092,406,0.0366029570861882,1352.0,170.0,0.1257396449704142
2020-10-01 00:00:00,11061,363,0.0328180092215894,1230.0,180.0,0.1463414634146342
2020-09-30 00:00:00,13431,465,0.0346213982577619,1296.0,161.0,0.1242283950617284
2020-09-29 00:00:00,10443,327,0.0313128411376041,1452.0,179.0,0.1232782369146006
2020-09-28 00:00:00,9659,335,0.034682679366394,1218.0,139.0,0.1141215106732348
2020-09-27 00:00:00,3989,171,0.0428678866883931,483.0,47.0,0.0973084886128364
2020-09-26 00:00:00,5982,272,0.0454697425610164,700.0,57.0,0.0814285714285714
2020-09-25 00:00:00,8827,315,0.0356859635210151,1292.0,141.0,0.1091331269349845
2020-09-24 00:00:00,9093,309,0.0339821840976575,1230.0,151.0,0.1227642276422764
2020-09-23 00:00:00,11459,396,0.0345579893533467,1258.0,149.0,0.1184419713831479
2020-09-22 00:00:00,11249,348,0.0309360832073962,1432.0,172.0,0.1201117318435754
2020-09-21 00:00:00,10059,320,0.0318123073864201,1094.0,137.0,0.1252285191956124
2020-09-20 00:00:00,4225,170,0.0402366863905325,339.0,25.0,0.0737463126843658
2020-09-19 00:00:00,5550,217,0.0390990990990991,467.0,56.0,0.119914346895075
2020-09-18 00:00:00,9033,340,0.0376397653049928,1143.0,127.0,0.1111111111111111
2020-09-17 00:00:00,8569,327,0.0381608122301319,755.0,91.0,0.1205298013245033
2020-09-16 00:00:00,10881,347,0.03189045124529,908.0,121.0,0.1332599118942731
2020-09-15 00:00:00,9120,293,0.0321271929824561,960.0,111.0,0.115625
2020-09-14 00:00:00,8651,341,0.0394174083920934,993.0,99.0,0.0996978851963746
2020-09-13 00:00:00,2870,91,0.0317073170731707,357.0,33.0,0.092436974789916
2020-09-12 00:00:00,4224,188,0.0445075757575758,459.0,38.0,0.0827886710239651
2020-09-11 00:00:00,7534,262,0.0347756835678259,1134.0,118.0,0.1040564373897707
2020-09-10 00:00:00,6589,244,0.0370314159963576,720.0,84.0,0.1166666666666667
