date,Yuma_cume,Yuma
1/1/2021,4,
1/10/2021,5,1
1/11/2021,6,1
1/12/2021,7,1
1/13/2021,8,1
1/14/2021,10,2
1/15/2021,17,7
1/16/2021,42,25
1/17/2021,43,1
1/18/2021,45,2
1/19/2021,221,176
1/2/2021,918,697
1/20/2021,1673,755
1/21/2021,1911,238
1/22/2021,2015,104
1/23/2021,2016,1
1/24/2021,2445,429
1/25/2021,2804,359
1/26/2021,3236,432
1/27/2021,3329,93
1/28/2021,3348,19
1/29/2021,3350,2
1/3/2021,3351,1
1/30/2021,3567,216
1/31/2021,3897,330
1/4/2021,4376,479
1/5/2021,4604,228
1/6/2021,4923,319
1/7/2021,4937,14
1/8/2021,4952,15
1/9/2021,5629,677
12/1/2020,6308,679
12/10/2020,7056,748
12/12/2020,7240,184
12/16/2020,7431,191
12/17/2020,7432,1
12/19/2020,7433,1
12/20/2020,7470,37
12/21/2020,7859,389
12/22/2020,8430,571
12/23/2020,10210,1780
12/24/2020,11790,1580
12/26/2020,11932,142
12/27/2020,11945,13
12/28/2020,12377,432
12/29/2020,13229,852
12/3/2020,14629,1400
12/30/2020,16697,2068
12/31/2020,18767,2070
12/4/2020,19970,1203
12/8/2020,19983,13
2/1/2021,20849,866
2/10/2021,21921,1072
2/11/2021,23426,1505
2/12/2021,24432,1006
2/13/2021,25136,704
2/14/2021,25176,40
2/15/2021,25198,22
2/16/2021,25479,281
2/17/2021,26320,841
2/18/2021,28676,2356
2/19/2021,31148,2472
2/2/2021,33031,1883
2/20/2021,33898,867
2/21/2021,33901,3
2/22/2021,34013,112
2/23/2021,34268,255
2/24/2021,34589,321
2/25/2021,35211,622
2/26/2021,36061,850
2/27/2021,36436,375
2/28/2021,36445,9
2/3/2021,36485,40
2/4/2021,37686,1201
2/5/2021,40317,2631
2/6/2021,43480,3163
2/7/2021,46225,2745
2/8/2021,47066,841
2/9/2021,47413,347
3/1/2021,49298,1885
3/10/2021,50660,1362
3/11/2021,51927,1267
3/12/2021,54802,2875
3/13/2021,58436,3634
3/14/2021,58666,230
3/15/2021,58843,177
3/16/2021,59869,1026
3/17/2021,62042,2173
3/18/2021,64008,1966
3/19/2021,67422,3414
3/2/2021,70611,3189
3/20/2021,72246,1635
3/21/2021,72447,201
3/22/2021,73297,850
3/23/2021,74922,1625
3/24/2021,77020,2098
3/25/2021,80969,3949
3/26/2021,84133,3164
3/27/2021,85472,1339
3/28/2021,85823,351
3/29/2021,86370,547
3/3/2021,87880,1510
3/30/2021,90232,2352
3/31/2021,92558,2326
3/4/2021,94804,2246
3/5/2021,95409,605
3/6/2021,95660,251
3/7/2021,96269,609
3/8/2021,99099,2830
3/9/2021,102117,3018
4/1/2021,105025,2908
4/10/2021,106933,1908
4/11/2021,107693,760
4/12/2021,108386,693
4/13/2021,109812,1426
4/14/2021,112028,2216
4/15/2021,114471,2443
4/16/2021,117343,2872
4/17/2021,119383,2040
4/18/2021,119930,547
4/19/2021,120145,215
4/2/2021,120794,649
4/20/2021,121835,1041
4/21/2021,124499,2664
4/22/2021,127527,3028
4/23/2021,130640,3113
4/24/2021,131393,753
4/25/2021,131965,572
4/26/2021,133567,1602
4/27/2021,135548,1981
4/28/2021,137163,1615
4/29/2021,138566,1403
4/3/2021,140521,1955
4/30/2021,140847,326
4/4/2021,141038,191
4/5/2021,141588,550
4/6/2021,144715,3127
4/7/2021,146654,1939
4/8/2021,148461,1807
4/9/2021,149981,1520
5/1/2021,150206,225
5/10/2021,150386,180
5/11/2021,151260,874
5/12/2021,152858,1598
5/13/2021,154066,1208
5/14/2021,155584,1518
5/15/2021,156761,1177
5/16/2021,157025,264
5/17/2021,157151,126
5/18/2021,157673,522
5/19/2021,158422,749
5/2/2021,159832,1410
5/20/2021,160973,1141
5/21/2021,162126,1153
5/22/2021,162829,703
5/23/2021,163010,181
5/24/2021,163950,940
5/25/2021,164793,843
5/26/2021,165417,624
5/27/2021,166058,641
5/28/2021,166724,666
5/29/2021,166977,253
5/3/2021,167153,176
5/30/2021,167672,519
5/31/2021,168529,857
5/4/2021,169200,671
5/5/2021,170119,919
5/6/2021,170955,836
5/7/2021,171188,233
5/8/2021,171344,156
5/9/2021,171475,131
6/1/2021,172218,743
6/10/2021,172961,743
6/11/2021,173617,656
6/12/2021,174288,671
6/13/2021,174814,526
6/14/2021,174949,135
6/15/2021,175529,580
6/16/2021,176228,699
6/17/2021,177046,818
6/18/2021,177836,790
6/19/2021,178646,810
6/2/2021,178847,201
6/20/2021,178954,107
6/21/2021,179559,605
6/22/2021,180296,737
6/23/2021,180811,515
6/24/2021,181358,547
6/25/2021,181805,447
6/26/2021,181964,159
6/27/2021,182063,99
6/28/2021,182497,434
6/29/2021,183477,980
6/3/2021,184903,1426
6/30/2021,186282,1379
6/4/2021,186868,586
6/5/2021,187027,159
6/6/2021,187122,95
6/7/2021,187581,459
6/8/2021,188370,789
6/9/2021,189058,688
7/1/2021,189880,822
7/10/2021,190377,497
7/11/2021,190526,149
7/12/2021,190550,24
7/13/2021,190734,184
7/14/2021,191262,528
7/15/2021,191803,541
7/16/2021,192287,484
7/17/2021,192771,484
7/18/2021,192961,190
7/19/2021,193030,69
7/2/2021,193540,510
7/20/2021,194000,460
7/21/2021,194460,460
7/3/2021,194823,363
7/4/2021,195226,403
7/5/2021,195385,159
7/6/2021,195474,89
7/7/2021,195772,298
7/8/2021,196111,339
7/9/2021,196324,213
