Category,value
tests,509675
Yuma,10482
Yavapai,13167
Santa Cruz,1920
Pinal,32617
Pima,52212
Navajo,4261
Mohave,10669
Maricopa,353315
La Paz,1578
Greenlee,203
Graham,1085
Gila,5616
Coconino,6449
Cochise,5544
Apache,1195
Unknown,437
65 years and older,120476
55 - 64 years,96874
45 - 54 years,90064
20 - 44 years,176978
Less than 20 years,24846
positive,0.1781252759111198
