Category,value
tests,505730
Yuma,10455
Yavapai,13048
Santa Cruz,1880
Pinal,32336
Pima,51861
Navajo,4231
Mohave,10491
Maricopa,350667
La Paz,1571
Greenlee,203
Graham,1082
Gila,5513
Coconino,6418
Cochise,5468
Apache,1190
Unknown,431
65 years and older,119571
55 - 64 years,96090
45 - 54 years,89387
20 - 44 years,175760
Less than 20 years,24491
positive,0.1755838095426413
