Category,value
tests,10349138
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1570155
20 - 44 years,4471899
45 - 54 years,1395528
55 - 64 years,1309821
65 years and older,1583252
Unknown,18483
positive,0.097261820259813
