date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,311,411,432,647,438,6
1/10/2021,564,698,799,1122,974,10
1/11/2021,573,706,808,1138,1002,11
1/12/2021,592,730,838,1184,1094,11
1/13/2021,636,778,925,1277,1286,12
1/14/2021,669,823,980,1349,1402,14
1/15/2021,684,834,992,1369,1451,14
1/16/2021,705,866,1036,1415,1598,16
1/17/2021,707,868,1040,1420,1614,17
1/18/2021,714,871,1053,1440,1764,18
1/19/2021,748,924,1105,1518,1919,19
1/2/2021,331,444,455,679,449,6
1/20/2021,790,973,1170,1609,2202,19
1/21/2021,914,1129,1345,1849,2897,19
1/22/2021,1049,1264,1520,2099,3838,20
1/23/2021,1089,1321,1574,2206,4980,23
1/24/2021,1105,1338,1596,2282,6176,24
1/25/2021,1128,1362,1627,2361,6821,24
1/26/2021,1139,1373,1657,2405,7181,24
1/27/2021,1211,1427,1731,2589,8443,25
1/28/2021,1259,1499,1838,2790,9833,32
1/29/2021,1337,1557,1935,2961,11069,37
1/3/2021,331,446,455,681,451,6
1/30/2021,1384,1584,1994,3047,11702,37
1/31/2021,1422,1609,2044,3133,12403,39
1/4/2021,340,450,465,693,457,6
1/5/2021,347,458,481,712,480,6
1/6/2021,355,465,492,737,517,7
1/7/2021,438,563,635,876,716,8
1/8/2021,530,668,761,1081,927,10
1/9/2021,563,697,798,1122,971,10
10/1/2021,10922,7949,10398,19587,54632,4502
10/10/2021,11066,8019,10474,19663,54757,4544
10/11/2021,11082,8030,10477,19677,54787,4550
10/12/2021,11092,8033,10484,19684,54798,4560
10/13/2021,11107,8038,10491,19693,54811,4574
10/14/2021,11124,8051,10501,19710,54835,4577
10/15/2021,11145,8058,10509,19722,54855,4584
10/16/2021,11157,8063,10514,19727,54863,4594
10/17/2021,11172,8071,10523,19732,54869,4597
10/18/2021,11188,8077,10528,19739,54884,4602
10/19/2021,11208,8086,10533,19749,54895,4611
10/2/2021,10941,7955,10406,19595,54645,4508
10/20/2021,11225,8092,10538,19758,54921,4613
10/21/2021,11247,8101,10548,19774,54935,4619
10/22/2021,11264,8109,10561,19794,54981,4625
10/23/2021,11265,8111,10572,19804,55022,4627
10/24/2021,11269,8116,10576,19808,55041,4631
10/25/2021,11284,8122,10586,19821,55122,4636
10/26/2021,11290,8132,10595,19833,55218,4640
10/27/2021,11306,8136,10606,19849,55309,4643
10/28/2021,11330,8145,10615,19869,55400,4648
10/29/2021,11348,8157,10628,19879,55490,4654
10/3/2021,10950,7956,10407,19597,54648,4510
10/30/2021,11361,8159,10631,19885,55510,4655
10/31/2021,11365,8164,10632,19890,55531,4656
10/4/2021,10968,7965,10423,19609,54664,4513
10/5/2021,10989,7974,10432,19624,54690,4517
10/6/2021,11005,7985,10440,19632,54710,4519
10/7/2021,11019,7998,10449,19641,54722,4521
10/8/2021,11039,8007,10462,19656,54745,4539
10/9/2021,11054,8016,10470,19661,54752,4543
11/1/2021,11378,8174,10640,19906,55601,4662
11/10/2021,11536,8266,10749,20084,56198,4943
11/11/2021,11559,8275,10761,20118,56272,5017
11/12/2021,11583,8298,10777,20151,56383,5080
11/13/2021,11592,8313,10784,20163,56414,5090
11/14/2021,11603,8318,10793,20173,56438,5096
11/15/2021,11623,8333,10804,20199,56501,5122
11/16/2021,11642,8347,10818,20219,56583,5208
11/17/2021,11661,8361,10828,20243,56670,5298
11/18/2021,11689,8378,10847,20272,56778,5340
11/19/2021,11716,8396,10863,20304,56851,5358
11/2/2021,11397,8183,10651,19923,55658,4667
11/20/2021,11728,8405,10873,20323,56889,5374
11/21/2021,11738,8408,10883,20335,56920,5379
11/22/2021,11760,8421,10897,20371,56988,5427
11/23/2021,11781,8436,10924,20394,57058,5506
11/24/2021,11805,8446,10941,20422,57108,5533
11/25/2021,11805,8446,10941,20422,57108,5533
11/26/2021,11820,8460,10951,20433,57131,5546
11/27/2021,11834,8469,10962,20446,57161,5562
11/28/2021,11845,8478,10971,20459,57179,5569
11/29/2021,11851,8489,10984,20488,57247,5592
11/3/2021,11410,8195,10665,19943,55715,4673
11/30/2021,11870,8502,10999,20520,57297,5627
11/4/2021,11429,8204,10676,19963,55789,4698
11/5/2021,11448,8216,10694,19993,55883,4745
11/6/2021,11460,8224,10707,20010,55928,4758
11/7/2021,11471,8233,10713,20016,55953,4767
11/8/2021,11485,8245,10727,20048,56031,4814
