date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,178,181,163,193,245,5
1/10/2021,273,298,303,316,530,6
1/11/2021,280,310,311,330,577,6
1/12/2021,289,317,325,358,643,9
1/13/2021,300,326,337,375,741,9
1/14/2021,315,358,363,422,866,10
1/15/2021,424,473,471,547,998,26
1/16/2021,427,473,472,547,1053,26
1/17/2021,428,473,472,547,1055,26
1/18/2021,440,478,485,559,1133,26
1/19/2021,447,493,493,579,1186,27
1/2/2021,179,181,163,194,246,5
1/20/2021,471,504,509,599,1267,27
1/21/2021,486,512,518,623,1401,28
1/22/2021,554,568,553,664,1467,32
1/23/2021,560,579,563,671,1676,32
1/24/2021,561,579,565,671,1676,32
1/25/2021,574,590,580,689,1722,33
1/26/2021,583,596,584,702,1793,33
1/27/2021,609,610,607,719,1904,35
1/28/2021,633,640,644,749,1989,35
1/29/2021,678,672,663,783,2211,42
1/3/2021,179,181,163,194,246,5
1/30/2021,713,696,686,790,2217,45
1/31/2021,713,696,686,791,2217,45
1/4/2021,198,215,197,213,282,5
1/5/2021,210,229,213,229,336,5
1/6/2021,228,253,230,250,374,6
1/7/2021,251,267,252,268,468,6
1/8/2021,273,298,303,316,529,6
1/9/2021,273,298,303,316,530,6
10/1/2021,3735,2814,2690,3177,5162,1654
10/10/2021,3786,2846,2713,3187,5177,1677
10/11/2021,3794,2853,2715,3187,5178,1679
10/12/2021,3797,2859,2720,3188,5180,1682
10/13/2021,3802,2859,2724,3192,5181,1686
10/14/2021,3812,2865,2729,3192,5181,1688
10/15/2021,3825,2872,2734,3195,5183,1689
10/16/2021,3832,2873,2735,3196,5184,1691
10/17/2021,3834,2874,2735,3196,5184,1691
10/18/2021,3842,2883,2739,3196,5185,1693
10/19/2021,3847,2885,2742,3197,5186,1695
10/2/2021,3736,2815,2690,3177,5164,1654
10/20/2021,3851,2887,2742,3198,5186,1699
10/21/2021,3858,2894,2744,3200,5188,1705
10/22/2021,3866,2897,2746,3204,5190,1715
10/23/2021,3870,2898,2746,3205,5190,1719
10/24/2021,3871,2898,2746,3207,5190,1721
10/25/2021,3879,2900,2747,3210,5192,1722
10/26/2021,3886,2902,2749,3210,5195,1724
10/27/2021,3891,2904,2749,3210,5197,1725
10/28/2021,3902,2920,2755,3212,5199,1737
10/29/2021,3909,2922,2759,3216,5202,1743
10/3/2021,3737,2817,2690,3177,5164,1654
10/30/2021,3913,2922,2761,3217,5203,1745
10/31/2021,3914,2922,2761,3217,5203,1745
10/4/2021,3740,2826,2694,3179,5165,1657
10/5/2021,3748,2829,2697,3180,5167,1659
10/6/2021,3756,2831,2705,3181,5169,1659
10/7/2021,3770,2838,2708,3183,5172,1669
10/8/2021,3777,2843,2711,3183,5176,1674
10/9/2021,3783,2844,2712,3186,5176,1677
11/1/2021,3916,2922,2762,3217,5204,1748
11/10/2021,3960,2941,2775,3229,5226,1842
11/11/2021,3962,2942,2777,3230,5228,1851
11/12/2021,3967,2946,2781,3233,5230,1870
11/13/2021,3969,2948,2781,3233,5232,1883
11/14/2021,3970,2948,2782,3233,5234,1884
11/15/2021,3975,2950,2784,3236,5238,1896
11/16/2021,3980,2951,2784,3236,5241,1911
11/17/2021,3984,2955,2788,3241,5243,1934
11/18/2021,3988,2958,2792,3244,5246,1994
11/19/2021,3996,2964,2800,3250,5250,2047
11/2/2021,3920,2924,2762,3217,5206,1752
11/20/2021,3998,2966,2801,3250,5252,2050
11/21/2021,4004,2967,2801,3252,5253,2052
11/22/2021,4014,2971,2804,3254,5254,2069
11/23/2021,4020,2977,2807,3254,5257,2082
11/24/2021,4028,2983,2809,3255,5257,2094
11/25/2021,4028,2983,2809,3255,5257,2094
11/26/2021,4034,2983,2811,3255,5258,2105
11/27/2021,4035,2983,2813,3255,5258,2105
11/28/2021,4036,2983,2813,3256,5258,2105
11/29/2021,4039,2984,2815,3263,5259,2115
11/3/2021,3922,2926,2762,3217,5212,1756
11/30/2021,4051,2991,2819,3271,5264,2128
11/4/2021,3931,2927,2764,3218,5216,1760
11/5/2021,3943,2930,2768,3222,5217,1799
11/6/2021,3945,2932,2769,3223,5218,1803
11/7/2021,3945,2933,2770,3224,5218,1804
11/8/2021,3949,2936,2772,3225,5221,1820
11/9/2021,3956,2937,2772,3225,5223,1832
12/1/2021,4057,2996,2824,3273,5267,2152
12/10/2021,4125,3027,2855,3300,5307,2302
12/11/2021,4127,3028,2855,3301,5307,2303
12/12/2021,4128,3030,2856,3301,5307,2304
12/13/2021,4132,3032,2860,3303,5313,2309
12/14/2021,4137,3037,2860,3303,5315,2319
12/15/2021,4142,3041,2863,3304,5315,2329
12/16/2021,4150,3047,2864,3308,5321,2397
12/17/2020,23,17,11,19,9,1
12/17/2021,4157,3053,2867,3311,5323,2424
12/18/2020,39,35,21,37,14,1
12/18/2021,4158,3053,2867,3312,5324,2424
12/19/2020,39,35,21,37,14,1
12/19/2021,4159,3054,2867,3312,5324,2431
12/2/2021,4069,3002,2828,3276,5277,2180
12/20/2020,39,35,21,37,14,2
12/20/2021,4167,3054,2872,3312,5324,2440
12/21/2020,55,45,30,46,18,2
12/21/2021,4173,3057,2874,3317,5328,2452
12/22/2020,60,59,37,60,24,2
12/22/2021,4180,3059,2877,3320,5331,2471
12/23/2020,91,90,72,84,34,2
12/23/2021,4180,3059,2879,3320,5333,2480
12/24/2020,109,100,78,101,44,2
12/24/2021,4184,3059,2879,3320,5333,2483
12/25/2020,109,100,78,101,44,2
12/25/2021,4184,3059,2879,3320,5333,2483
12/26/2020,110,102,80,102,48,2
12/26/2021,4184,3059,2879,3320,5333,2484
12/27/2020,111,102,81,102,48,2
12/27/2021,4190,3065,2880,3326,5334,2502
12/28/2020,131,123,96,131,112,4
12/28/2021,4196,3067,2880,3326,5337,2519
12/29/2020,152,147,121,146,180,4
12/29/2021,4203,3068,2880,3327,5338,2535
12/3/2021,4081,3015,2836,3287,5286,2229
12/30/2020,163,169,142,173,217,5
12/30/2021,4205,3070,2880,3330,5340,2546
12/31/2020,177,180,159,193,241,5
12/4/2021,4086,3017,2839,3289,5290,2232
12/5/2021,4087,3018,2840,3289,5291,2232
12/6/2021,4095,3020,2842,3292,5294,2249
12/7/2021,4103,3020,2846,3295,5296,2255
12/8/2021,4107,3021,2846,3295,5297,2268
12/9/2021,4111,3022,2852,3299,5307,2276
2/1/2021,723,705,699,795,2273,46
2/10/2021,863,778,790,894,3053,61
2/11/2021,883,804,826,928,3122,63
2/12/2021,921,830,849,974,3191,68
2/13/2021,926,835,849,989,3334,68
2/14/2021,926,835,849,989,3334,68
2/15/2021,931,838,854,991,3363,68
2/16/2021,948,850,865,1009,3401,71
2/17/2021,961,862,874,1019,3446,72
2/18/2021,998,903,916,1048,3484,81
2/19/2021,1035,926,939,1073,3510,82
2/2/2021,733,713,711,806,2336,47
2/20/2021,1045,931,946,1081,3524,98
2/21/2021,1045,931,946,1081,3524,98
2/22/2021,1059,937,956,1092,3545,101
2/23/2021,1077,951,968,1109,3584,103
2/24/2021,1101,965,984,1128,3618,106
2/25/2021,1126,985,1002,1152,3669,107
2/26/2021,1134,996,1014,1171,3702,107
2/27/2021,1140,1006,1016,1173,3705,108
2/28/2021,1140,1006,1018,1173,3713,108
2/3/2021,745,724,716,814,2469,48
2/4/2021,751,730,724,825,2563,48
2/5/2021,768,739,743,849,2638,49
2/6/2021,801,753,755,861,2829,51
2/7/2021,801,753,755,861,2829,51
2/8/2021,832,763,761,869,2887,59
2/9/2021,842,769,770,876,2960,60
3/1/2021,1162,1022,1036,1198,3739,115
3/10/2021,1321,1129,1157,1503,3949,127
3/11/2021,1340,1143,1173,1563,3981,127
3/12/2021,1405,1186,1215,1654,4014,132
3/13/2021,1411,1189,1221,1726,4031,134
3/14/2021,1412,1189,1221,1726,4033,134
3/15/2021,1425,1204,1241,1805,4098,136
3/16/2021,1431,1214,1252,1856,4127,136
3/17/2021,1451,1231,1278,1914,4173,139
3/18/2021,1473,1241,1302,1945,4209,142
3/19/2021,1505,1251,1322,1970,4228,148
3/2/2021,1191,1038,1057,1239,3764,118
3/20/2021,1508,1251,1322,1974,4234,148
3/21/2021,1509,1252,1322,1975,4235,148
3/22/2021,1538,1287,1353,1988,4247,148
3/23/2021,1581,1309,1385,2026,4264,152
3/24/2021,1625,1330,1415,2067,4293,160
3/25/2021,1659,1351,1450,2108,4314,161
3/26/2021,1702,1379,1483,2144,4337,164
3/27/2021,1739,1404,1497,2151,4347,174
3/28/2021,1739,1404,1497,2151,4348,174
3/29/2021,1754,1420,1526,2199,4364,181
3/3/2021,1230,1062,1075,1276,3821,121
3/30/2021,1776,1439,1545,2221,4382,184
3/31/2021,1811,1469,1614,2272,4402,184
3/4/2021,1257,1083,1098,1320,3850,123
3/5/2021,1263,1093,1109,1344,3862,123
3/6/2021,1270,1095,1114,1358,3868,124
3/7/2021,1271,1095,1114,1358,3869,125
3/8/2021,1281,1103,1126,1391,3895,125
3/9/2021,1300,1115,1143,1441,3920,126
4/1/2021,1853,1499,1647,2315,4414,189
4/10/2021,2076,1724,1826,2436,4503,230
4/11/2021,2076,1724,1827,2439,4504,230
4/12/2021,2083,1730,1836,2451,4516,231
4/13/2021,2097,1734,1842,2459,4531,231
4/14/2021,2110,1792,1873,2467,4541,234
4/15/2021,2124,1807,1881,2481,4552,235
4/16/2021,2147,1822,1897,2500,4570,240
4/17/2021,2147,1824,1900,2501,4571,241
4/18/2021,2147,1824,1900,2501,4571,241
4/19/2021,2161,1825,1904,2512,4575,243
4/2/2021,1869,1516,1663,2322,4422,197
4/20/2021,2191,1830,1916,2518,4587,248
4/21/2021,2239,1859,1927,2525,4595,249
4/22/2021,2263,1894,1952,2538,4606,250
4/23/2021,2286,1916,1960,2549,4618,254
4/24/2021,2296,1921,1964,2552,4623,257
4/25/2021,2296,1921,1964,2552,4623,257
4/26/2021,2299,1925,1974,2559,4638,257
4/27/2021,2309,1933,1983,2572,4647,258
4/28/2021,2333,1945,1988,2581,4661,261
4/29/2021,2356,1955,2000,2592,4676,265
4/3/2021,1870,1518,1665,2326,4424,197
4/30/2021,2363,1960,2002,2597,4681,267
4/4/2021,1876,1518,1666,2328,4424,197
4/5/2021,1890,1531,1675,2338,4432,198
4/6/2021,1931,1556,1703,2367,4449,203
4/7/2021,2006,1656,1740,2393,4470,210
4/8/2021,2045,1697,1805,2416,4489,222
4/9/2021,2062,1714,1818,2429,4495,227
5/1/2021,2367,1961,2005,2599,4681,268
5/10/2021,2415,2003,2036,2638,4711,291
5/11/2021,2419,2006,2038,2646,4716,291
5/12/2021,2432,2006,2050,2652,4721,293
5/13/2021,2451,2014,2059,2660,4730,296
5/14/2021,2468,2021,2062,2669,4733,323
5/15/2021,2471,2024,2065,2669,4735,327
5/16/2021,2474,2024,2065,2670,4735,329
5/17/2021,2479,2034,2075,2676,4742,334
5/18/2021,2483,2040,2077,2680,4743,344
5/19/2021,2495,2043,2087,2689,4747,348
5/2/2021,2368,1961,2006,2600,4681,268
5/20/2021,2501,2052,2094,2692,4754,353
5/21/2021,2510,2060,2098,2696,4761,367
5/22/2021,2518,2060,2100,2701,4762,384
5/23/2021,2519,2061,2100,2702,4763,384
5/24/2021,2528,2065,2105,2710,4763,395
5/25/2021,2535,2074,2110,2713,4770,404
5/26/2021,2547,2076,2114,2715,4771,408
5/27/2021,2563,2084,2120,2724,4774,415
5/28/2021,2573,2088,2125,2731,4774,424
5/29/2021,2576,2089,2126,2731,4774,424
5/3/2021,2371,1963,2010,2606,4685,269
5/30/2021,2576,2089,2126,2731,4774,424
5/31/2021,2578,2090,2126,2731,4774,427
5/4/2021,2383,1972,2018,2612,4695,269
5/5/2021,2392,1980,2023,2619,4701,274
5/6/2021,2401,1992,2026,2629,4705,285
5/7/2021,2405,1993,2029,2635,4707,289
5/8/2021,2410,1999,2033,2637,4707,290
5/9/2021,2410,1999,2034,2637,4707,290
6/1/2021,2587,2102,2130,2738,4778,437
6/10/2021,2643,2143,2166,2779,4816,490
6/11/2021,2647,2145,2167,2781,4816,495
6/12/2021,2648,2146,2168,2784,4817,497
6/13/2021,2649,2146,2168,2784,4817,497
6/14/2021,2658,2151,2175,2789,4819,511
6/15/2021,2662,2155,2180,2791,4821,525
6/16/2021,2667,2156,2183,2792,4822,529
6/17/2021,2672,2159,2184,2794,4824,544
6/18/2021,2689,2163,2190,2797,4830,549
6/19/2021,2692,2163,2191,2798,4832,554
6/2/2021,2592,2108,2134,2744,4784,441
6/20/2021,2692,2163,2191,2802,4832,555
6/21/2021,2695,2166,2195,2806,4837,562
6/22/2021,2697,2172,2196,2811,4838,569
6/23/2021,2699,2174,2197,2814,4840,575
6/24/2021,2704,2179,2199,2816,4840,579
6/25/2021,2710,2182,2202,2819,4846,594
6/26/2021,2713,2182,2205,2821,4847,594
6/27/2021,2713,2182,2205,2822,4847,594
6/28/2021,2719,2189,2209,2826,4848,604
6/29/2021,2729,2193,2211,2828,4849,612
6/3/2021,2601,2112,2136,2748,4789,443
6/30/2021,2741,2198,2218,2833,4850,627
6/4/2021,2613,2118,2144,2755,4791,451
6/5/2021,2615,2121,2145,2757,4794,453
6/6/2021,2619,2121,2145,2759,4794,453
6/7/2021,2622,2121,2147,2761,4797,465
6/8/2021,2625,2124,2156,2764,4800,478
6/9/2021,2630,2130,2159,2765,4804,481
7/1/2021,2747,2201,2221,2834,4853,637
7/10/2021,2787,2225,2238,2854,4873,694
7/11/2021,2788,2225,2239,2854,4873,694
7/12/2021,2797,2227,2241,2856,4874,702
7/13/2021,2803,2229,2244,2856,4876,714
7/14/2021,2816,2239,2244,2858,4881,723
7/15/2021,2824,2247,2247,2865,4884,731
7/16/2021,2829,2250,2252,2868,4889,736
7/17/2021,2833,2251,2253,2868,4889,741
7/18/2021,2836,2251,2253,2869,4889,743
7/19/2021,2847,2259,2256,2872,4892,764
7/2/2021,2749,2204,2225,2837,4855,643
7/20/2021,2860,2263,2259,2873,4896,788
7/21/2021,2865,2274,2268,2880,4901,809
7/22/2021,2881,2291,2277,2888,4907,834
7/23/2021,2897,2299,2290,2901,4913,870
7/24/2021,2908,2301,2297,2905,4915,880
7/25/2021,2908,2301,2297,2906,4917,882
7/26/2021,2935,2313,2308,2912,4923,915
7/27/2021,2960,2322,2318,2916,4928,939
7/28/2021,2965,2334,2324,2930,4935,955
7/29/2021,2986,2348,2334,2938,4940,974
7/3/2021,2757,2206,2226,2838,4858,646
7/30/2021,3001,2358,2340,2943,4942,995
7/31/2021,3006,2361,2340,2946,4942,1008
7/4/2021,2757,2206,2226,2838,4858,646
7/5/2021,2759,2209,2227,2839,4861,649
7/6/2021,2762,2214,2227,2842,4861,654
7/7/2021,2767,2215,2232,2847,4864,667
7/8/2021,2773,2219,2235,2851,4870,675
7/9/2021,2785,2223,2235,2853,4872,690
8/1/2021,3008,2362,2341,2947,4943,1010
8/10/2021,3122,2437,2411,2989,4972,1172
8/11/2021,3142,2449,2417,2992,4976,1177
8/12/2021,3165,2468,2429,2998,4986,1195
8/13/2021,3178,2482,2438,3004,4998,1245
8/14/2021,3182,2485,2440,3007,4998,1246
8/15/2021,3185,2485,2442,3007,5000,1246
8/16/2021,3200,2494,2450,3010,5011,1254
8/17/2021,3228,2509,2457,3017,5014,1267
8/18/2021,3258,2522,2464,3023,5021,1281
8/19/2021,3286,2541,2484,3035,5038,1307
8/2/2021,3018,2372,2345,2952,4947,1036
8/20/2021,3303,2562,2496,3043,5048,1348
8/21/2021,3318,2569,2503,3049,5051,1360
8/22/2021,3320,2571,2504,3051,5052,1361
8/23/2021,3336,2577,2516,3062,5057,1373
8/24/2021,3346,2582,2523,3066,5060,1378
8/25/2021,3358,2588,2529,3071,5066,1383
8/26/2021,3381,2607,2543,3080,5069,1409
8/27/2021,3396,2622,2549,3087,5076,1432
8/28/2021,3402,2625,2553,3089,5077,1437
8/29/2021,3405,2627,2555,3090,5077,1438
8/3/2021,3035,2373,2348,2955,4950,1044
8/30/2021,3425,2647,2559,3095,5079,1445
8/31/2021,3437,2652,2561,3095,5084,1447
8/4/2021,3062,2391,2363,2967,4959,1077
8/5/2021,3077,2405,2387,2977,4961,1090
8/6/2021,3097,2416,2398,2979,4965,1125
8/7/2021,3100,2418,2401,2984,4966,1132
8/8/2021,3103,2420,2404,2984,4968,1133
8/9/2021,3112,2433,2409,2986,4971,1158
9/1/2021,3455,2657,2568,3101,5087,1451
9/10/2021,3537,2704,2607,3132,5112,1552
9/11/2021,3547,2709,2608,3132,5113,1554
9/12/2021,3551,2710,2608,3132,5113,1559
9/13/2021,3563,2722,2615,3136,5118,1563
9/14/2021,3574,2730,2619,3138,5123,1573
9/15/2021,3583,2738,2625,3141,5125,1576
9/16/2021,3594,2746,2631,3144,5128,1585
9/17/2021,3609,2753,2639,3149,5132,1601
9/18/2021,3618,2758,2642,3153,5133,1602
9/19/2021,3619,2758,2642,3154,5133,1606
9/2/2021,3464,2664,2572,3105,5092,1471
9/20/2021,3628,2763,2645,3155,5135,1611
9/21/2021,3640,2767,2647,3156,5135,1615
9/22/2021,3655,2771,2655,3158,5139,1621
9/23/2021,3677,2783,2666,3164,5144,1628
9/24/2021,3690,2790,2672,3168,5149,1630
9/25/2021,3692,2791,2672,3168,5152,1630
9/26/2021,3692,2791,2672,3168,5152,1631
9/27/2021,3702,2795,2676,3169,5154,1632
9/28/2021,3708,2799,2677,3171,5155,1633
9/29/2021,3715,2808,2680,3172,5159,1637
9/3/2021,3472,2671,2576,3119,5100,1496
9/30/2021,3730,2811,2687,3174,5161,1645
9/4/2021,3478,2674,2577,3119,5100,1502
9/5/2021,3478,2675,2577,3119,5100,1503
9/6/2021,3479,2675,2577,3119,5100,1504
9/7/2021,3490,2682,2583,3120,5102,1511
9/8/2021,3498,2688,2590,3125,5103,1523
9/9/2021,3516,2698,2597,3129,5107,1538
