date,Pinal_cume,Pinal
2020-12-01,5,
2020-12-03,6,1
2020-12-09,7,1
2020-12-16,13,6
2020-12-17,50,37
2020-12-18,84,34
2020-12-19,111,27
2020-12-20,122,11
2020-12-21,273,151
2020-12-22,523,250
2020-12-23,896,373
2020-12-24,966,70
2020-12-26,1279,313
2020-12-27,1355,76
2020-12-28,1795,440
2020-12-29,2425,630
2020-12-30,3280,855
2020-12-31,3822,542
2021-01-01,3899,77
2021-01-02,4417,518
2021-01-03,4585,168
2021-01-04,5168,583
2021-01-05,5798,630
2021-01-06,6586,788
2021-01-07,7333,747
2021-01-08,8210,877
2021-01-09,8531,321
2021-01-10,8612,81
2021-01-11,9210,598
2021-01-12,10056,846
2021-01-13,11230,1174
2021-01-14,12451,1221
2021-01-15,13553,1102
2021-01-16,14578,1025
2021-01-17,14785,207
2021-01-18,15457,672
2021-01-19,16582,1125
2021-01-20,18120,1538
2021-01-21,19729,1609
2021-01-22,21401,1672
2021-01-23,22792,1391
2021-01-24,23215,423
2021-01-25,24426,1211
2021-01-26,25789,1363
2021-01-27,27593,1804
2021-01-28,29477,1884
2021-01-29,31435,1958
2021-01-30,32818,1383
2021-01-31,33167,349
2021-02-01,34909,1742
2021-02-02,36950,2041
2021-02-03,39215,2265
2021-02-04,41519,2304
2021-02-05,44283,2764
2021-02-06,46430,2147
2021-02-07,46960,530
2021-02-08,49029,2069
2021-02-09,51470,2441
2021-02-10,54554,3084
2021-02-11,57763,3209
2021-02-12,61492,3729
2021-02-13,65039,3547
2021-02-14,65732,693
2021-02-15,67213,1481
2021-02-16,69319,2106
2021-02-17,71663,2344
2021-02-18,74136,2473
2021-02-19,76119,1983
2021-02-20,77903,1784
2021-02-21,78416,513
2021-02-22,79885,1469
2021-02-23,81849,1964
2021-02-24,84673,2824
2021-02-25,88399,3726
2021-02-26,92375,3976
2021-02-27,94740,2365
2021-02-28,95663,923
2021-03-01,98808,3145
2021-03-02,102353,3545
2021-03-03,106591,4238
2021-03-04,110800,4209
2021-03-05,114454,3654
2021-03-06,117556,3102
2021-03-07,118713,1157
2021-03-08,121830,3117
2021-03-09,125207,3377
2021-03-10,128847,3640
2021-03-11,133663,4816
2021-03-12,137979,4316
2021-03-13,140666,2687
2021-03-14,141895,1229
2021-03-15,144696,2801
2021-03-16,148179,3483
2021-03-17,151980,3801
2021-03-18,155977,3997
2021-03-19,159509,3532
2021-03-20,161960,2451
2021-03-21,163455,1495
2021-03-22,166256,2801
2021-03-23,169448,3192
2021-03-24,173520,4072
2021-03-25,177657,4137
2021-03-26,182180,4523
2021-03-27,184467,2287
2021-03-28,186382,1915
2021-03-29,189935,3553
2021-03-30,193753,3818
2021-03-31,198014,4261
2021-04-01,202515,4501
2021-04-02,205432,2917
2021-04-03,207872,2440
2021-04-04,208700,828
2021-04-05,211687,2987
2021-04-06,215289,3602
2021-04-07,219109,3820
2021-04-08,222754,3645
2021-04-09,226017,3263
2021-04-10,228318,2301
2021-04-11,229560,1242
2021-04-12,232531,2971
2021-04-13,235179,2648
2021-04-14,238163,2984
2021-04-15,241226,3063
2021-04-16,244680,3454
2021-04-17,246387,1707
2021-04-18,247688,1301
2021-04-19,250614,2926
2021-04-20,253934,3320
2021-04-21,257803,3869
2021-04-22,260730,2927
2021-04-23,263114,2384
2021-04-24,265220,2106
2021-04-25,266738,1518
2021-04-26,269173,2435
2021-04-27,271901,2728
2021-04-28,274386,2485
2021-04-29,276418,2032
2021-04-30,278582,2164
2021-05-01,279964,1382
2021-05-02,280867,903
2021-05-03,282567,1700
2021-05-04,284666,2099
2021-05-05,286745,2079
2021-05-06,288389,1644
2021-05-07,290095,1706
2021-05-08,291522,1427
2021-05-09,292160,638
2021-05-10,293576,1416
2021-05-11,295159,1583
2021-05-12,297204,2045
2021-05-13,299256,2052
2021-05-14,301355,2099
2021-05-15,302918,1563
2021-05-16,303894,976
2021-05-17,305531,1637
2021-05-18,307077,1546
2021-05-19,309050,1973
2021-05-20,310780,1730
2021-05-21,312406,1626
2021-05-22,313926,1520
2021-05-23,314455,529
2021-05-24,315605,1150
2021-05-25,316852,1247
2021-05-26,318226,1374
2021-05-27,319487,1261
2021-05-28,320990,1503
2021-05-29,321717,727
2021-05-30,322123,406
2021-05-31,322377,254
2021-06-01,323547,1170
2021-06-02,324698,1151
2021-06-03,325823,1125
2021-06-04,327169,1346
2021-06-05,328230,1061
2021-06-06,328704,474
2021-06-07,329703,999
2021-06-08,330642,939
2021-06-09,331851,1209
2021-06-10,332946,1095
2021-06-11,334215,1269
2021-06-12,335128,913
2021-06-13,335597,469
2021-06-14,336515,918
2021-06-15,337446,931
2021-06-16,338310,864
2021-06-17,339315,1005
2021-06-18,340520,1205
2021-06-19,341202,682
2021-06-20,341595,393
2021-06-21,342316,721
2021-06-22,343091,775
2021-06-23,344034,943
2021-06-24,344790,756
2021-06-25,345756,966
2021-06-26,346291,535
2021-06-27,346724,433
2021-06-28,347364,640
2021-06-29,348099,735
2021-06-30,348853,754
2021-07-01,349566,713
2021-07-02,350406,840
2021-07-03,350970,564
2021-07-04,351087,117
2021-07-05,351694,607
2021-07-06,352359,665
2021-07-07,353045,686
2021-07-08,353705,660
2021-07-09,354482,777
2021-07-10,354942,460
2021-07-11,355181,239
2021-07-12,355857,676
2021-07-13,356547,690
2021-07-14,357143,596
2021-07-15,357725,582
2021-07-16,358522,797
2021-07-17,359106,584
2021-07-18,359500,394
2021-07-19,360244,744
2021-07-20,361012,768
2021-07-21,361937,925
2021-07-22,362740,803
2021-07-23,363767,1027
2021-07-24,364513,746
2021-07-25,365033,520
2021-07-26,365867,834
2021-07-27,366682,815
2021-07-28,367626,944
2021-07-29,368488,862
2021-07-30,369670,1182
2021-07-31,370483,813
2021-08-01,370990,507
2021-08-02,371811,821
2021-08-03,372632,821
2021-08-04,373537,905
2021-08-05,374435,898
2021-08-06,375706,1271
2021-08-07,376523,817
2021-08-08,376997,474
2021-08-09,377937,940
2021-08-10,378816,879
2021-08-11,379706,890
2021-08-12,380659,953
2021-08-13,381919,1260
2021-08-14,382872,953
2021-08-15,383437,565
2021-08-16,384600,1163
2021-08-17,385661,1061
2021-08-18,386858,1197
2021-08-19,387781,923
2021-08-20,389035,1254
2021-08-21,389888,853
2021-08-22,390473,585
2021-08-23,391655,1182
2021-08-24,392627,972
2021-08-25,393669,1042
2021-08-26,394508,839
2021-08-27,395713,1205
2021-08-28,396562,849
2021-08-29,397082,520
2021-08-30,398068,986
2021-08-31,398935,867
2021-09-01,399876,941
2021-09-02,400595,719
2021-09-03,401876,1281
2021-09-04,402555,679
2021-09-05,402962,407
2021-09-06,403157,195
2021-09-07,404030,873
2021-09-08,404833,803
2021-09-09,405519,686
2021-09-10,406653,1134
2021-09-11,407460,807
2021-09-12,407897,437
2021-09-13,408850,953
2021-09-14,409687,837
2021-09-15,410243,556
2021-09-16,410923,680
2021-09-17,411988,1065
2021-09-18,412710,722
2021-09-19,413064,354
2021-09-20,413504,440
2021-09-21,414159,655
2021-09-22,414863,704
2021-09-23,415535,672
2021-09-24,416584,1049
2021-09-25,417363,779
2021-09-26,417788,425
2021-09-27,418731,943
2021-09-28,419660,929
2021-09-29,420614,954
2021-09-30,421531,917
2021-10-01,422567,1036
2021-10-02,423197,630
2021-10-03,423534,337
2021-10-04,424436,902
2021-10-05,425333,897
2021-10-06,426221,888
2021-10-07,427064,843
2021-10-08,427913,849
2021-10-09,428556,643
2021-10-10,428909,353
2021-10-11,429823,914
2021-10-12,430257,434
2021-10-13,430823,566
2021-10-14,431585,762
2021-10-15,432477,892
2021-10-16,432976,499
2021-10-17,433301,325
2021-10-18,434002,701
2021-10-19,434640,638
2021-10-20,435280,640
2021-10-21,435978,698
2021-10-22,437548,1570
2021-10-23,438561,1013
2021-10-24,439142,581
2021-10-25,440727,1585
2021-10-26,442202,1475
2021-10-27,443723,1521
2021-10-28,445378,1655
2021-10-29,447060,1682
2021-10-30,447788,728
2021-10-31,448196,408
2021-11-01,449630,1434
2021-11-02,451069,1439
2021-11-03,452371,1302
2021-11-04,453814,1443
2021-11-05,455669,1855
2021-11-06,457190,1521
2021-11-07,457705,515
2021-11-08,459312,1607
2021-11-09,460849,1537
2021-11-10,462432,1583
2021-11-11,463864,1432
2021-11-12,465610,1746
2021-11-13,466543,933
2021-11-14,467045,502
2021-11-15,468513,1468
2021-11-16,469892,1379
2021-11-17,471544,1652
2021-11-18,473193,1649
2021-11-19,474950,1757
2021-11-20,476199,1249
2021-11-21,476694,495
2021-11-22,478309,1615
2021-11-23,480127,1818
2021-11-24,481544,1417
2021-11-25,481553,9
2021-11-26,482622,1069
2021-11-27,483232,610
2021-11-28,483687,455
2021-11-29,485195,1508
2021-11-30,486913,1718
2021-12-01,488745,1832
2021-12-02,490583,1838
2021-12-03,492470,1887
2021-12-04,493368,898
2021-12-05,493885,517
2021-12-06,495601,1716
2021-12-07,497717,2116
2021-12-08,499646,1929
2021-12-09,501651,2005
2021-12-10,503672,2021
2021-12-11,504787,1115
2021-12-12,505270,483
2021-12-13,506650,1380
2021-12-14,507723,1073
2021-12-15,509175,1452
2021-12-16,510934,1759
2021-12-17,512396,1462
2021-12-18,513214,818
2021-12-19,513727,513
2021-12-20,515455,1728
2021-12-21,516939,1484
2021-12-22,518561,1622
2021-12-23,519886,1325
2021-12-24,520293,407
2021-12-25,520299,6
2021-12-26,520712,413
2021-12-27,521904,1192
2021-12-28,523304,1400
2021-12-29,524651,1347
2021-12-30,525363,712
