date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,168,154,194,243,283,3
1/10/2021,235,233,313,419,884,10
1/11/2021,247,248,328,444,1397,11
1/12/2021,258,263,350,481,1672,11
1/13/2021,269,287,388,532,1868,13
1/14/2021,308,323,416,603,2220,16
1/15/2021,328,343,449,645,2404,21
1/16/2021,328,343,450,648,2418,21
1/17/2021,328,343,451,648,2418,21
1/18/2021,335,350,463,658,2445,21
1/19/2021,353,370,482,696,2536,22
1/2/2021,173,157,195,244,284,3
1/20/2021,481,443,606,944,2678,61
1/21/2021,595,539,736,1138,2859,113
1/22/2021,652,600,805,1246,2985,125
1/23/2021,654,601,806,1248,3004,127
1/24/2021,654,601,806,1249,3006,127
1/25/2021,660,615,814,1263,3070,127
1/26/2021,673,628,829,1289,3164,133
1/27/2021,715,664,879,1365,3272,149
1/28/2021,823,757,1038,1571,3432,155
1/29/2021,869,806,1091,1647,3494,162
1/3/2021,173,157,195,244,284,3
1/30/2021,871,806,1091,1649,3495,169
1/31/2021,873,807,1091,1678,3504,173
1/4/2021,181,161,206,258,348,3
1/5/2021,189,176,226,282,426,6
1/6/2021,200,196,250,318,630,10
1/7/2021,211,218,284,384,800,10
1/8/2021,235,233,313,418,870,10
1/9/2021,235,233,313,419,883,10
10/1/2021,4142,2677,2900,3806,5747,5379
10/10/2021,4186,2709,2933,3851,5795,5402
10/11/2021,4187,2712,2934,3851,5803,5403
10/12/2021,4194,2719,2935,3854,5805,5406
10/13/2021,4195,2720,2938,3857,5811,5409
10/14/2021,4199,2723,2940,3860,5818,5413
10/15/2021,4202,2724,2942,3865,5820,5415
10/16/2021,4205,2725,2942,3867,5821,5415
10/17/2021,4206,2726,2942,3867,5821,5416
10/18/2021,4209,2731,2949,3872,5826,5423
10/19/2021,4217,2734,2952,3875,5834,5425
10/2/2021,4144,2678,2902,3809,5751,5380
10/20/2021,4223,2740,2952,3883,5845,5427
10/21/2021,4226,2745,2958,3888,5846,5430
10/22/2021,4230,2749,2959,3891,5851,5436
10/23/2021,4232,2751,2966,3899,5865,5437
10/24/2021,4233,2753,2966,3900,5869,5438
10/25/2021,4238,2755,2972,3906,5877,5443
10/26/2021,4248,2756,2977,3911,5885,5448
10/27/2021,4254,2768,2980,3920,5889,5460
10/28/2021,4261,2771,2984,3929,5897,5463
10/29/2021,4266,2774,2987,3937,5902,5464
10/3/2021,4146,2679,2905,3811,5752,5380
10/30/2021,4266,2776,2987,3939,5904,5465
10/31/2021,4272,2778,2989,3941,5907,5465
10/4/2021,4153,2683,2906,3817,5758,5389
10/5/2021,4159,2689,2911,3823,5761,5390
10/6/2021,4162,2692,2919,3829,5767,5394
10/7/2021,4171,2701,2925,3838,5781,5396
10/8/2021,4177,2705,2930,3843,5786,5402
10/9/2021,4183,2708,2933,3851,5794,5402
11/1/2021,4281,2785,2994,3950,5918,5469
11/10/2021,4334,2821,3039,4012,5974,5994
11/11/2021,4338,2827,3044,4015,5975,6083
11/12/2021,4341,2831,3052,4017,5980,6301
11/13/2021,4351,2837,3057,4028,5994,6337
11/14/2021,4363,2840,3063,4029,5999,6384
11/15/2021,4367,2843,3070,4035,6005,6459
11/16/2021,4377,2851,3079,4042,6008,6570
11/17/2021,4385,2862,3088,4055,6018,6656
11/18/2021,4397,2872,3096,4056,6033,6729
11/19/2021,4407,2873,3099,4067,6040,6846
11/2/2021,4283,2791,3006,3962,5929,5472
11/20/2021,4418,2885,3109,4079,6044,6886
11/21/2021,4429,2889,3111,4081,6047,6913
11/22/2021,4436,2897,3116,4092,6056,7064
11/23/2021,4445,2903,3123,4098,6066,7140
11/24/2021,4453,2907,3132,4102,6069,7198
11/25/2021,4453,2907,3132,4102,6069,7198
11/26/2021,4463,2910,3139,4106,6073,7242
11/27/2021,4464,2911,3140,4109,6073,7252
