Category,value
tests,503126
Yuma,10446
Yavapai,12957
Santa Cruz,1867
Pinal,32129
Pima,51712
Navajo,4204
Mohave,10433
Maricopa,348860
La Paz,1569
Greenlee,202
Graham,1080
Gila,5367
Coconino,6374
Cochise,5445
Apache,1187
Unknown,429
65 years and older,118958
55 - 64 years,95606
45 - 54 years,88887
20 - 44 years,174932
Less than 20 years,24314
positive,0.1728851222159062
