date,Maricopa_cume,Maricopa
2020-12-01 00:00:00,51,
2020-12-02 00:00:00,60,9
2020-12-03 00:00:00,65,5
2020-12-04 00:00:00,66,1
2020-12-07 00:00:00,69,3
2020-12-08 00:00:00,72,3
2020-12-09 00:00:00,76,4
2020-12-10 00:00:00,84,8
2020-12-11 00:00:00,88,4
2020-12-12 00:00:00,90,2
2020-12-14 00:00:00,94,4
2020-12-15 00:00:00,107,13
2020-12-16 00:00:00,143,36
2020-12-17 00:00:00,1392,1249
2020-12-18 00:00:00,3048,1656
2020-12-19 00:00:00,4731,1683
2020-12-20 00:00:00,5699,968
2020-12-21 00:00:00,8958,3259
2020-12-22 00:00:00,13215,4257
2020-12-23 00:00:00,18033,4818
2020-12-24 00:00:00,19595,1562
2020-12-25 00:00:00,19596,1
2020-12-26 00:00:00,24712,5116
2020-12-27 00:00:00,27027,2315
2020-12-28 00:00:00,32312,5285
2020-12-29 00:00:00,40274,7962
2020-12-30 00:00:00,49084,8810
2020-12-31 00:00:00,52856,3772
2021-01-01 00:00:00,53355,499
2021-01-02 00:00:00,59561,6206
2021-01-03 00:00:00,62253,2692
2021-01-04 00:00:00,66897,4644
2021-01-05 00:00:00,71264,4367
2021-01-06 00:00:00,76267,5003
2021-01-07 00:00:00,81540,5273
2021-01-08 00:00:00,86102,4562
2021-01-09 00:00:00,90742,4640
2021-01-10 00:00:00,93462,2720
2021-01-11 00:00:00,102446,8984
2021-01-12 00:00:00,113209,10763
2021-01-13 00:00:00,124749,11540
2021-01-14 00:00:00,136194,11445
2021-01-15 00:00:00,146010,9816
2021-01-16 00:00:00,152398,6388
2021-01-17 00:00:00,155123,2725
2021-01-18 00:00:00,161945,6822
2021-01-19 00:00:00,174197,12252
2021-01-20 00:00:00,187726,13529
2021-01-21 00:00:00,201976,14250
2021-01-22 00:00:00,219261,17285
2021-01-23 00:00:00,233161,13900
2021-01-24 00:00:00,240315,7154
2021-01-25 00:00:00,251873,11558
2021-01-26 00:00:00,268730,16857
2021-01-27 00:00:00,284521,15791
2021-01-28 00:00:00,298762,14241
2021-01-29 00:00:00,316104,17342
2021-01-30 00:00:00,327475,11371
2021-01-31 00:00:00,330967,3492
2021-02-01 00:00:00,339827,8860
2021-02-02 00:00:00,354191,14364
2021-02-03 00:00:00,368460,14269
2021-02-04 00:00:00,385207,16747
2021-02-05 00:00:00,400349,15142
2021-02-06 00:00:00,414794,14445
2021-02-07 00:00:00,417272,2478
2021-02-08 00:00:00,428536,11264
2021-02-09 00:00:00,446541,18005
2021-02-10 00:00:00,463068,16527
2021-02-11 00:00:00,480248,17180
2021-02-12 00:00:00,507018,26770
2021-02-13 00:00:00,526724,19706
2021-02-14 00:00:00,530598,3874
2021-02-15 00:00:00,539978,9380
2021-02-16 00:00:00,558096,18118
2021-02-17 00:00:00,577609,19513
2021-02-18 00:00:00,597660,20051
2021-02-19 00:00:00,618411,20751
2021-02-20 00:00:00,634567,16156
2021-02-21 00:00:00,637572,3005
2021-02-22 00:00:00,647041,9469
2021-02-23 00:00:00,666470,19429
2021-02-24 00:00:00,687936,21466
2021-02-25 00:00:00,707768,19832
2021-02-26 00:00:00,734465,26697
2021-02-27 00:00:00,753712,19247
2021-02-28 00:00:00,757806,4094
2021-03-01 00:00:00,772272,14466
2021-03-02 00:00:00,789575,17303
2021-03-03 00:00:00,807951,18376
2021-03-04 00:00:00,827107,19156
2021-03-05 00:00:00,847244,20137
2021-03-06 00:00:00,862019,14775
2021-03-07 00:00:00,866809,4790
2021-03-08 00:00:00,883880,17071
2021-03-09 00:00:00,903598,19718
2021-03-10 00:00:00,926478,22880
2021-03-11 00:00:00,950213,23735
2021-03-12 00:00:00,979874,29661
2021-03-13 00:00:00,997705,17831
2021-03-14 00:00:00,1004944,7239
2021-03-15 00:00:00,1022798,17854
2021-03-16 00:00:00,1043316,20518
2021-03-17 00:00:00,1067020,23704
2021-03-18 00:00:00,1090819,23799
2021-03-19 00:00:00,1112414,21595
2021-03-20 00:00:00,1130747,18333
2021-03-21 00:00:00,1139688,8941
2021-03-22 00:00:00,1156749,17061
2021-03-23 00:00:00,1175213,18464
2021-03-24 00:00:00,1197522,22309
2021-03-25 00:00:00,1221677,24155
2021-03-26 00:00:00,1244038,22361
2021-03-27 00:00:00,1260788,16750
