date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4301,4529,3859,3617,2482,23
1/1/2022,147399,92924,90679,107559,209906,93170
1/10/2021,6571,6535,5750,5570,4581,51
1/10/2022,149382,94019,91666,108405,210615,97005
1/11/2021,6881,6814,6019,5853,4976,60
1/11/2022,149629,94133,91767,108501,210691,97448
1/12/2021,7203,7078,6286,6116,5484,71
1/12/2022,149885,94275,91883,108590,210774,97918
1/13/2021,7420,7309,6535,6356,5933,78
1/13/2022,150137,94390,91971,108692,210846,98357
1/14/2021,7722,7617,6856,6661,6365,82
1/14/2022,150397,94511,92087,108780,210904,98980
1/15/2021,8336,8196,7429,7217,7694,90
1/15/2022,150561,94628,92174,108849,210921,99448
1/16/2021,8572,8395,7607,7384,7975,92
1/16/2022,150677,94692,92239,108892,210950,99703
1/17/2021,8655,8451,7659,7440,8112,96
1/17/2022,150829,94747,92300,108964,210993,99968
1/18/2021,8993,8753,7981,7731,9703,101
1/18/2022,150998,94832,92364,109022,211048,100281
1/19/2021,9353,9040,8309,8055,11360,109
1/19/2022,151174,94915,92451,109102,211097,100626
1/2/2021,4474,4653,3968,3735,2615,24
1/2/2022,147485,92986,90732,107605,209946,93351
1/20/2021,9841,9581,8832,8534,13476,120
1/20/2022,151342,95006,92528,109154,211156,100992
1/21/2021,10239,10035,9327,9019,16604,128
1/21/2022,151543,95107,92620,109227,211186,101410
1/22/2021,10920,10728,10068,9768,19661,135
1/22/2022,151668,95195,92708,109265,211214,101790
1/23/2021,11194,10967,10263,9969,20676,140
1/23/2022,151739,95274,92757,109302,211234,101995
1/24/2021,11333,11101,10369,10078,21004,143
1/24/2022,151865,95341,92820,109359,211277,102251
1/25/2021,12048,11738,11118,10835,24277,158
1/25/2022,152020,95400,92869,109407,211316,102547
1/26/2021,12748,12321,11777,11484,27350,167
1/26/2022,152144,95458,92924,109454,211372,102810
1/27/2021,13466,12915,12429,12218,30536,175
1/27/2022,152277,95532,92971,109493,211406,103115
1/28/2021,14299,13562,13109,12952,33888,184
1/28/2022,152444,95618,93027,109540,211445,103474
1/29/2021,15221,14290,13839,13719,37027,198
