date,Coconino_cume,Coconino
2020-12-01,1,
2020-12-02,2,1
2020-12-03,3,1
2020-12-12,4,1
2020-12-15,15,11
2020-12-16,147,132
2020-12-17,278,131
2020-12-18,481,203
2020-12-19,526,45
2020-12-20,531,5
2020-12-21,539,8
2020-12-22,595,56
2020-12-23,897,302
2020-12-24,1215,318
2020-12-25,1313,98
2020-12-26,1379,66
2020-12-27,1458,79
2020-12-28,1659,201
2020-12-29,1984,325
2020-12-30,2403,419
2020-12-31,2634,231
2021-01-01,2751,117
2021-01-02,2820,69
2021-01-03,2825,5
2021-01-04,3170,345
2021-01-05,3536,366
2021-01-06,3978,442
2021-01-07,4567,589
2021-01-08,5160,593
2021-01-09,5254,94
2021-01-10,5263,9
2021-01-11,5615,352
2021-01-12,6175,560
2021-01-13,6698,523
2021-01-14,7338,640
2021-01-15,8478,1140
2021-01-16,8614,136
2021-01-17,8650,36
2021-01-18,8980,330
2021-01-19,9545,565
2021-01-20,11071,1526
2021-01-21,11989,918
2021-01-22,12937,948
2021-01-23,13366,429
2021-01-24,13392,26
2021-01-25,14010,618
2021-01-26,14612,602
2021-01-27,15959,1347
2021-01-28,17306,1347
2021-01-29,18291,985
2021-01-30,18655,364
2021-01-31,18693,38
2021-02-01,19718,1025
2021-02-02,20606,888
2021-02-03,22296,1690
2021-02-04,24347,2051
2021-02-05,26503,2156
2021-02-06,28200,1697
2021-02-07,28267,67
2021-02-08,29267,1000
2021-02-09,30269,1002
2021-02-10,32948,2679
2021-02-11,34600,1652
2021-02-12,37253,2653
2021-02-13,38827,1574
2021-02-14,38885,58
2021-02-15,40163,1278
2021-02-16,41874,1711
2021-02-17,44545,2671
2021-02-18,45703,1158
2021-02-19,47050,1347
2021-02-20,48055,1005
2021-02-21,48089,34
2021-02-22,48606,517
2021-02-23,49244,638
2021-02-24,51241,1997
2021-02-25,52980,1739
2021-02-26,54679,1699
2021-02-27,56389,1710
2021-02-28,56503,114
2021-03-01,58126,1623
2021-03-02,59831,1705
2021-03-03,61532,1701
2021-03-04,63605,2073
2021-03-05,65294,1689
2021-03-06,66215,921
2021-03-07,66296,81
2021-03-08,67316,1020
2021-03-09,68254,938
2021-03-10,70982,2728
2021-03-11,72872,1890
2021-03-12,75316,2444
2021-03-13,76519,1203
2021-03-14,76604,85
2021-03-15,77853,1249
2021-03-16,79645,1792
2021-03-17,81229,1584
2021-03-18,82546,1317
2021-03-19,83936,1390
2021-03-20,84838,902
2021-03-21,84920,82
2021-03-22,85672,752
2021-03-23,87087,1415
2021-03-24,88621,1534
2021-03-25,90288,1667
2021-03-26,92203,1915
2021-03-27,92728,525
2021-03-28,92873,145
2021-03-29,94443,1570
2021-03-30,95995,1552
2021-03-31,97525,1530
2021-04-01,98761,1236
2021-04-02,100095,1334
2021-04-03,100599,504
2021-04-04,100681,82
2021-04-05,101463,782
2021-04-06,102575,1112
2021-04-07,103476,901
2021-04-08,104596,1120
2021-04-09,105653,1057
2021-04-10,106203,550
2021-04-11,106293,90
2021-04-12,106783,490
2021-04-13,107630,847
2021-04-14,108451,821
2021-04-15,109279,828
2021-04-16,110267,988
2021-04-17,110579,312
2021-04-18,110650,71
2021-04-19,111591,941
2021-04-20,112489,898
2021-04-21,113331,842
2021-04-22,114241,910
2021-04-23,115304,1063
2021-04-24,115659,355
2021-04-25,115821,162
2021-04-26,116384,563
2021-04-27,117178,794
2021-04-28,117933,755
2021-04-29,118670,737
2021-04-30,119395,725
2021-05-01,119790,395
2021-05-02,119878,88
2021-05-03,120303,425
2021-05-04,120840,537
2021-05-05,121405,565
2021-05-06,121824,419
2021-05-07,122419,595
2021-05-08,122618,199
2021-05-09,122702,84
2021-05-10,123155,453
2021-05-11,123457,302
2021-05-12,123899,442
2021-05-13,124657,758
2021-05-14,125721,1064
2021-05-15,126165,444
2021-05-16,126233,68
2021-05-17,126722,489
2021-05-18,127052,330
2021-05-19,127705,653
2021-05-20,128136,431
2021-05-21,128692,556
2021-05-22,129068,376
2021-05-23,129127,59
2021-05-24,129351,224
2021-05-25,129566,215
2021-05-26,130110,544
2021-05-27,130388,278
2021-05-28,130835,447
2021-05-29,130954,119
2021-05-30,130998,44
2021-05-31,131027,29
2021-06-01,131228,201
2021-06-02,131704,476
2021-06-03,132087,383
2021-06-04,132734,647
2021-06-05,133063,329
2021-06-06,133125,62
2021-06-07,133420,295
2021-06-08,133598,178
2021-06-09,134269,671
2021-06-10,134614,345
2021-06-11,135103,489
2021-06-12,135285,182
2021-06-13,135317,32
2021-06-14,135665,348
2021-06-15,135820,155
2021-06-16,136185,365
2021-06-17,136410,225
2021-06-18,136715,305
2021-06-19,136869,154
2021-06-20,136910,41
2021-06-21,137051,141
2021-06-22,137174,123
2021-06-23,137468,294
2021-06-24,137645,177
2021-06-25,137926,281
2021-06-26,138029,103
2021-06-27,138083,54
2021-06-28,138265,182
2021-06-29,138401,136
2021-06-30,138648,247
2021-07-01,138805,157
2021-07-02,139071,266
2021-07-03,139154,83
2021-07-04,139163,9
2021-07-05,139248,85
2021-07-06,139396,148
2021-07-07,139640,244
2021-07-08,139781,141
2021-07-09,139996,215
2021-07-10,140187,191
2021-07-11,140220,33
2021-07-12,140385,165
2021-07-13,140498,113
2021-07-14,140672,174
2021-07-15,140880,208
2021-07-16,141131,251
2021-07-17,141222,91
2021-07-18,141262,40
2021-07-19,141436,174
2021-07-20,141606,170
2021-07-21,141823,217
2021-07-22,141987,164
2021-07-23,142205,218
2021-07-24,142318,113
2021-07-25,142365,47
2021-07-26,142583,218
2021-07-27,142743,160
2021-07-28,143000,257
2021-07-29,143200,200
2021-07-30,143471,271
2021-07-31,143592,121
2021-08-01,143650,58
2021-08-02,143891,241
2021-08-03,144079,188
2021-08-04,144392,313
2021-08-05,144586,194
2021-08-06,144891,305
2021-08-07,145223,332
2021-08-08,145285,62
2021-08-09,145488,203
2021-08-10,145629,141
2021-08-11,145926,297
2021-08-12,146178,252
2021-08-13,146452,274
2021-08-14,146600,148
2021-08-15,146689,89
2021-08-16,146890,201
2021-08-17,147056,166
2021-08-18,147365,309
2021-08-19,147608,243
2021-08-20,147894,286
2021-08-21,148056,162
2021-08-22,148103,47
2021-08-23,148335,232
2021-08-24,148551,216
2021-08-25,148851,300
2021-08-26,149099,248
2021-08-27,149436,337
2021-08-28,149606,170
2021-08-29,149693,87
2021-08-30,149881,188
2021-08-31,150046,165
2021-09-01,150305,259
2021-09-02,150470,165
2021-09-03,150721,251
2021-09-04,150822,101
2021-09-05,150873,51
2021-09-06,150888,15
2021-09-07,151090,202
2021-09-08,151307,217
2021-09-09,151480,173
2021-09-10,151658,178
2021-09-11,151925,267
2021-09-12,152023,98
2021-09-13,152174,151
2021-09-14,152315,141
2021-09-15,152538,223
2021-09-16,152679,141
2021-09-17,152883,204
2021-09-18,153028,145
2021-09-19,153119,91
2021-09-20,153240,121
2021-09-21,153363,123
2021-09-22,153541,178
2021-09-23,153663,122
2021-09-24,153848,185
2021-09-25,154034,186
2021-09-26,154118,84
2021-09-27,154268,150
2021-09-28,154461,193
2021-09-29,154805,344
2021-09-30,155115,310
2021-10-01,155515,400
2021-10-02,155763,248
2021-10-03,155870,107
2021-10-04,156112,242
2021-10-05,156375,263
2021-10-06,156662,287
2021-10-07,156989,327
2021-10-08,157287,298
2021-10-09,157390,103
2021-10-10,157447,57
2021-10-11,157538,91
2021-10-12,157689,151
2021-10-13,157933,244
2021-10-14,158106,173
2021-10-15,158346,240
2021-10-16,158411,65
2021-10-17,158479,68
2021-10-18,158642,163
2021-10-19,158815,173
2021-10-20,159041,226
2021-10-21,159193,152
2021-10-22,159744,551
2021-10-23,160066,322
2021-10-24,160238,172
2021-10-25,160812,574
2021-10-26,161373,561
2021-10-27,162307,934
2021-10-28,162910,603
2021-10-29,163958,1048
2021-10-30,164431,473
2021-10-31,164621,190
2021-11-01,165154,533
2021-11-02,165645,491
2021-11-03,166445,800
2021-11-04,167056,611
2021-11-05,168124,1068
2021-11-06,169020,896
2021-11-07,169308,288
2021-11-08,169956,648
2021-11-09,170648,692
2021-11-10,171564,916
2021-11-11,172056,492
2021-11-12,173328,1272
2021-11-13,173809,481
2021-11-14,174083,274
2021-11-15,174737,654
2021-11-16,175459,722
2021-11-17,176285,826
2021-11-18,176981,696
2021-11-19,178231,1250
2021-11-20,178812,581
2021-11-21,179148,336
2021-11-22,179825,677
2021-11-23,180496,671
2021-11-24,181058,562
2021-11-25,181059,1
2021-11-26,181506,447
2021-11-27,181757,251
2021-11-28,181922,165
2021-11-29,182594,672
2021-11-30,183376,782
2021-12-01,184307,931
2021-12-02,184877,570
2021-12-03,186136,1259
2021-12-04,186970,834
2021-12-05,187367,397
2021-12-06,187904,537
2021-12-07,188373,469
2021-12-08,189244,871
2021-12-09,190275,1031
2021-12-10,191558,1283
2021-12-11,192156,598
2021-12-12,192477,321
2021-12-13,193048,571
2021-12-14,193576,528
2021-12-15,194094,518
2021-12-16,194728,634
2021-12-17,195866,1138
2021-12-18,196399,533
2021-12-19,196721,322
2021-12-20,197280,559
2021-12-21,197813,533
2021-12-22,198522,709
2021-12-23,198950,428
2021-12-24,199027,77
2021-12-26,199152,125
2021-12-27,199698,546
2021-12-28,200264,566
2021-12-29,200797,533
2021-12-30,201278,481
2021-12-31,201407,129
2022-01-01,201445,38
2022-01-02,201531,86
2022-01-03,202002,471
2022-01-04,202336,334
2022-01-05,202890,554
2022-01-06,203504,614
2022-01-07,204305,801
2022-01-08,204799,494
2022-01-09,205030,231
2022-01-10,205316,286
2022-01-11,205645,329
2022-01-12,206110,465
2022-01-13,206418,308
2022-01-14,207200,782
2022-01-15,207480,280
2022-01-16,207634,154
2022-01-17,207772,138
2022-01-18,208015,243
2022-01-19,208368,353
2022-01-20,208709,341
2022-01-21,209170,461
2022-01-22,209411,241
2022-01-23,209508,97
2022-01-24,209753,245
2022-01-25,209920,167
2022-01-26,210187,267
2022-01-27,210535,348
2022-01-28,210899,364
2022-01-29,211117,218
2022-01-30,211175,58
2022-01-31,211348,173
2022-02-01,211445,97
2022-02-02,211571,126
