date,Santa Cruz_cume,Santa Cruz
2020-12-01,1,
2020-12-03,2,1
2020-12-17,9,7
2020-12-18,16,7
2020-12-19,19,3
2020-12-20,21,2
2020-12-21,23,2
2020-12-22,70,47
2020-12-23,93,23
2020-12-24,118,25
2020-12-26,124,6
2020-12-28,167,43
2020-12-29,227,60
2020-12-30,298,71
2020-12-31,361,63
2021-01-01,396,35
2021-01-02,397,1
2021-01-03,403,6
2021-01-04,471,68
2021-01-05,548,77
2021-01-06,667,119
2021-01-07,835,168
2021-01-08,996,161
2021-01-09,1004,8
2021-01-10,1009,5
2021-01-11,1110,101
2021-01-12,1248,138
2021-01-13,1463,215
2021-01-14,1683,220
2021-01-15,1901,218
2021-01-16,1916,15
2021-01-17,1924,8
2021-01-18,1948,24
2021-01-19,2059,111
2021-01-20,2492,433
2021-01-21,2897,405
2021-01-22,3435,538
2021-01-23,3460,25
2021-01-24,3469,9
2021-01-25,3589,120
2021-01-26,4023,434
2021-01-27,4228,205
2021-01-28,4737,509
2021-01-29,5196,459
2021-01-30,5272,76
2021-01-31,5315,43
2021-02-01,5507,192
2021-02-02,6122,615
2021-02-03,6347,225
2021-02-04,6938,591
2021-02-05,7628,690
2021-02-06,7663,35
2021-02-07,7677,14
2021-02-08,7855,178
2021-02-09,8413,558
2021-02-10,9073,660
2021-02-11,9705,632
2021-02-12,10342,637
2021-02-13,10822,480
2021-02-14,11251,429
2021-02-15,11360,109
2021-02-16,11470,110
2021-02-17,11518,48
2021-02-18,11571,53
2021-02-19,11671,100
2021-02-20,11714,43
2021-02-21,11730,16
2021-02-22,11799,69
2021-02-23,12432,633
2021-02-24,13269,837
2021-02-25,14036,767
2021-02-26,14877,841
2021-02-27,15009,132
2021-02-28,15091,82
2021-03-01,15386,295
2021-03-02,16347,961
2021-03-03,17158,811
2021-03-04,18021,863
2021-03-05,18853,832
2021-03-06,18974,121
2021-03-07,19041,67
2021-03-08,19274,233
2021-03-09,19978,704
2021-03-10,20804,826
2021-03-11,21591,787
2021-03-12,22336,745
2021-03-13,22878,542
2021-03-14,23309,431
2021-03-15,23558,249
2021-03-16,24347,789
2021-03-17,25146,799
2021-03-18,25902,756
2021-03-19,26829,927
2021-03-20,26955,126
2021-03-21,27071,116
2021-03-22,27340,269
2021-03-23,28164,824
2021-03-24,28984,820
2021-03-25,29762,778
2021-03-26,30628,866
2021-03-27,30779,151
2021-03-28,30857,78
2021-03-29,31149,292
2021-03-30,32138,989
2021-03-31,33088,950
2021-04-01,34121,1033
2021-04-02,34924,803
2021-04-03,35047,123
2021-04-04,35117,70
2021-04-05,35806,689
2021-04-06,36641,835
2021-04-07,37535,894
2021-04-08,38424,889
2021-04-09,39271,847
2021-04-10,39914,643
2021-04-11,39991,77
2021-04-12,40446,455
2021-04-13,41346,900
2021-04-14,42318,972
2021-04-15,43261,943
2021-04-16,44314,1053
2021-04-17,44479,165
2021-04-18,44580,101
2021-04-19,44890,310
2021-04-20,45758,868
2021-04-21,46594,836
2021-04-22,47460,866
2021-04-23,48334,874
2021-04-24,48767,433
2021-04-25,48836,69
2021-04-26,49474,638
2021-04-27,50331,857
2021-04-28,51054,723
2021-04-29,51779,725
2021-04-30,52419,640
2021-05-01,52542,123
2021-05-02,52602,60
2021-05-03,53125,523
2021-05-04,53746,621
2021-05-05,54500,754
2021-05-06,55129,629
2021-05-07,55811,682
2021-05-08,55902,91
2021-05-09,55944,42
2021-05-10,56388,444
