date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20723,23219,21426,18700,13901,166
1/1/2022,933039,621737,633407,719781,1296041,563494
1/10/2021,34210,35501,33767,30650,31873,387
1/10/2022,944795,627541,638884,725445,1301933,582743
1/11/2021,36126,37325,35754,32361,36328,441
1/11/2022,946277,628288,639520,726095,1302681,585013
1/12/2021,38873,40030,38568,34933,44293,536
1/12/2022,947670,628999,640166,726800,1303364,587572
1/13/2021,41607,42962,41733,37719,53409,611
1/13/2022,949283,629744,640812,727477,1304053,590051
1/14/2021,44351,46029,45021,40783,63171,666
1/14/2022,950880,630545,641436,728099,1304569,593283
1/15/2021,47816,49278,48465,43948,72736,753
1/15/2022,951778,631030,641811,728436,1304758,595403
1/16/2021,49587,50848,50166,45571,78230,789
1/16/2022,952311,631279,642042,728641,1304934,596305
1/17/2021,50687,51854,51246,46662,81780,818
1/17/2022,953225,631710,642462,729091,1305345,597998
1/18/2021,52325,53379,53006,48431,89938,851
1/18/2022,954472,632285,642959,729569,1305870,599824
1/19/2021,54364,55233,55096,50652,100185,928
1/19/2022,955776,632920,643517,730124,1306393,602082
1/2/2021,22595,24940,23005,20123,15070,189
1/2/2022,933628,622051,633696,720092,1296329,564168
1/20/2021,56908,57792,58178,53862,112807,1034
1/20/2022,957029,633530,644061,730671,1306929,604087
1/21/2021,59705,60756,61712,57538,129049,1167
1/21/2022,958266,634140,644605,731131,1307335,606313
1/22/2021,64145,64915,66322,62484,145129,1290
1/22/2022,958974,634561,644939,731382,1307530,607885
1/23/2021,67391,67671,69403,65676,155829,1415
1/23/2022,959479,634854,645167,731543,1307659,608677
1/24/2021,68889,69054,70911,67365,163583,1462
1/24/2022,960534,635403,645615,732021,1308144,610267
1/25/2021,71260,71211,73516,70340,177493,1528
1/25/2022,961410,635858,646034,732412,1308553,611784
1/26/2021,74158,73736,76425,73606,195093,1620
1/26/2022,962373,636337,646447,732806,1308962,613517
1/27/2021,77274,76403,79398,77085,214296,1704
1/27/2022,963346,636809,646831,733186,1309325,615066
1/28/2021,80389,79068,82477,80855,235960,1815
1/28/2022,964313,637286,647223,733556,1309625,616958
1/29/2021,84240,82250,85887,84670,256351,1979
1/29/2022,964901,637585,647545,733768,1309755,618414
1/3/2021,23473,25682,23671,20682,15467,205
1/3/2022,935075,622704,634374,720864,1297219,566339
1/30/2021,87013,84379,88241,87135,267924,2132
1/30/2022,965375,637801,647725,733902,1309888,619131
1/31/2021,87919,85112,89109,88190,274056,2167
1/31/2022,966199,638197,648077,734280,1310246,620487
1/4/2021,25178,27340,25312,22216,17560,224
1/4/2022,936604,623425,635003,721591,1298117,568616
1/5/2021,26945,29022,26928,23808,19841,253
1/5/2022,938268,624216,635695,722409,1299063,571356
1/6/2021,29118,30971,28996,25905,23096,310
1/6/2022,939855,624943,636457,723175,1299905,573724
1/7/2021,30899,32623,30795,27738,26574,340
1/7/2022,941482,625814,637308,724005,1300640,577092
1/8/2021,32606,34215,32476,29444,29130,362
1/8/2022,942501,626366,637837,724457,1300959,579646
1/9/2021,33686,35059,33328,30241,31356,382
1/9/2022,943258,626783,638220,724746,1301201,580644
10/1/2021,826701,563319,581358,663625,1207211,363622
10/10/2021,836652,568592,585674,667126,1212919,368326
10/11/2021,837944,569336,586235,667647,1213855,368967
10/12/2021,839010,569848,586629,667988,1214470,369511
10/13/2021,840225,570473,587159,668412,1215177,370097
10/14/2021,841468,571109,587718,668889,1215904,370615
10/15/2021,843029,571879,588400,669436,1216596,371220
10/16/2021,844014,572327,588768,669743,1216908,372561
10/17/2021,844752,572629,589001,669913,1217103,372813
10/18/2021,846031,573333,589554,670403,1217859,373330
10/19/2021,847141,573955,590023,670887,1218530,373846
10/2/2021,827701,563813,581808,663965,1207689,364150
10/20/2021,848240,574519,590488,671357,1219273,374363
10/21/2021,849411,575146,591043,671818,1219961,374857
10/22/2021,850871,576003,591737,672452,1221342,375557
10/23/2021,851750,576487,592193,672879,1222233,376074
10/24/2021,852229,576776,592422,673137,1222820,376443
10/25/2021,853547,577482,593042,673788,1224584,377041
10/26/2021,854801,578218,593682,674402,1226304,377723
10/27/2021,856171,578986,594388,675127,1228029,378477
10/28/2021,857424,579693,594976,675829,1229635,379054
10/29/2021,858856,580536,595722,676594,1231196,380015
10/3/2021,828290,564101,582013,664146,1207962,364412
10/30/2021,859618,580959,596081,676984,1231874,380322
10/31/2021,860083,581222,596321,677203,1232342,380463
10/4/2021,829667,564788,582620,664596,1208929,365072
10/5/2021,831144,565511,583164,665080,1209871,365694
10/6/2021,832492,566250,583760,665527,1210726,366294
10/7/2021,833707,566973,584329,666017,1211456,366891
10/8/2021,835164,567784,584992,666558,1212243,367640
10/9/2021,836089,568298,585426,666917,1212637,368094
11/1/2021,861346,581929,596929,677866,1233868,381025
11/10/2021,872086,587696,602111,683144,1244635,416950
11/11/2021,873303,588335,602729,683747,1245949,422023
11/12/2021,874760,589190,603469,684456,1247239,427773
11/13/2021,875764,589829,603972,684975,1247886,436015
11/14/2021,876390,590212,604323,685290,1248313,438727
11/15/2021,877773,591048,605054,686060,1249767,443021
11/16/2021,879240,591913,605804,686847,1251302,447233
11/17/2021,880599,592705,606474,687612,1252778,452610
11/18/2021,882073,593458,607139,688409,1254219,456881
11/19/2021,883749,594483,607973,689279,1255535,461954
11/2/2021,862660,582621,597558,678505,1235369,381546
11/20/2021,884826,595190,608585,689871,1256150,468651
11/21/2021,885579,595573,608965,690271,1256574,470364
11/22/2021,887057,596383,609749,691300,1257901,473716
11/23/2021,888756,597207,610557,692259,1259159,477403
11/24/2021,890210,598081,611319,693116,1260290,481547
11/25/2021,890231,598087,611322,693122,1260314,481559
11/26/2021,891382,598765,611911,693871,1261074,483909
11/27/2021,892154,599262,612332,694369,1261583,485676
11/28/2021,892802,599641,612665,694790,1261970,486685
11/29/2021,894038,600425,613372,695646,1263246,489543
11/3/2021,863908,583242,598128,679129,1236660,382522
11/30/2021,895464,601315,614217,696612,1264599,493451
11/4/2021,865104,583861,598681,679731,1238056,385111
11/5/2021,866652,584661,599498,680476,1239446,389188
11/6/2021,867561,585164,599935,680882,1240145,395205
11/7/2021,868205,585547,600231,681149,1240547,398225
11/8/2021,869517,586281,600858,681840,1241903,403446
11/9/2021,870833,586980,601472,682522,1243300,408091
12/1/2020,70,62,72,50,72,2
12/1/2021,897069,602271,615071,697694,1266143,496565
12/10/2020,98,90,106,87,124,4
12/10/2021,909071,609151,621571,705720,1277117,520699
12/11/2020,100,93,111,93,126,4
12/11/2021,909970,609773,622105,706268,1277670,523195
12/12/2020,102,94,116,100,131,4
12/12/2021,910591,610165,622450,706609,1278102,524331
12/13/2020,105,95,120,103,136,4
12/13/2021,911873,610828,623022,707439,1279379,526228
12/14/2020,108,101,124,107,148,4
12/14/2021,913119,611478,623707,708234,1280561,528199
12/15/2020,129,130,149,136,166,4
12/15/2021,914502,612222,624428,709068,1281860,530585
12/16/2020,242,300,341,277,237,4
12/16/2021,916001,613035,625125,710038,1283306,533002
12/17/2020,868,1153,1179,962,529,6
12/17/2021,917379,613749,625863,710875,1284566,535949
12/18/2020,1705,2187,2051,1648,867,7
12/18/2021,918320,614262,626368,711434,1285149,538476
12/19/2020,2296,2912,2648,2082,1084,12
12/19/2021,919165,614717,626749,711840,1285605,539566
12/2/2020,74,66,77,57,83,3
12/2/2021,898537,603130,615898,698799,1267633,499084
12/20/2020,2509,3188,2920,2311,1197,14
12/20/2021,920700,615533,627528,712798,1286988,542463
12/21/2020,3828,4633,4208,3319,1724,19
12/21/2021,922262,616342,628203,713740,1288387,545228
12/22/2020,5598,6705,6029,4802,2426,24
12/22/2021,923861,617176,628956,714680,1289654,548076
12/23/2020,7791,9299,8351,6674,3390,35
12/23/2021,925337,617876,629639,715480,1290730,550111
12/24/2020,8723,10288,9178,7424,3770,38
12/24/2021,925807,618102,629846,715740,1291083,550489
12/25/2020,8760,10324,9208,7450,3789,38
12/25/2021,925811,618105,629848,715744,1291085,550490
12/26/2020,10215,12070,10654,8749,4379,48
12/26/2021,926435,618408,630132,716052,1291464,551108
12/27/2020,10821,12711,11276,9258,4646,56
12/27/2021,927977,619205,630907,716911,1292533,553654
12/28/2020,12873,14922,13312,11111,5964,74
12/28/2021,929562,619967,631589,717782,1293679,556562
12/29/2020,15632,17886,16049,13645,8243,108
12/29/2021,931054,620682,632292,718643,1294723,559565
