date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,343,326,284,295,214,2
1/1/2022,15129,10395,9811,12786,25859,12579
1/10/2021,464,470,398,409,669,4
1/10/2022,15324,10525,9944,12897,25965,12965
1/11/2021,478,486,422,429,876,4
1/11/2022,15351,10539,9953,12908,25971,12991
1/12/2021,486,494,430,439,1099,5
1/12/2022,15380,10553,9966,12929,25983,13044
1/13/2021,507,528,454,467,1421,5
1/13/2022,15422,10588,9992,12956,26006,13230
1/14/2021,515,538,468,480,1684,5
1/14/2022,15455,10623,10014,12986,26023,13334
1/15/2021,520,545,479,490,2113,5
1/15/2022,15467,10630,10019,12988,26028,13371
1/16/2021,538,550,489,500,2471,5
1/16/2022,15472,10634,10026,12995,26032,13382
1/17/2021,542,550,492,501,2488,5
1/17/2022,15483,10646,10035,13011,26043,13416
1/18/2021,545,554,501,510,2695,5
1/18/2022,15498,10659,10047,13022,26051,13442
1/19/2021,564,565,514,522,2912,5
1/19/2022,15520,10669,10056,13028,26061,13475
1/2/2021,344,329,288,297,217,2
1/2/2022,15135,10401,9814,12794,25859,12597
1/20/2021,577,584,532,544,3311,5
1/20/2022,15536,10685,10064,13042,26074,13528
1/21/2021,586,601,545,568,3719,5
1/21/2022,15574,10707,10083,13054,26090,13618
1/22/2021,602,606,553,576,3893,5
1/22/2022,15586,10714,10087,13056,26093,13635
1/23/2021,627,640,591,611,4252,5
1/23/2022,15597,10715,10089,13057,26097,13643
1/24/2021,639,644,597,632,4327,5
1/24/2022,15611,10723,10094,13068,26102,13669
1/25/2021,662,667,639,677,4534,5
1/25/2022,15630,10730,10100,13073,26107,13688
1/26/2021,685,713,687,742,4754,6
1/26/2022,15646,10741,10108,13082,26114,13722
1/27/2021,725,755,733,794,5186,7
1/27/2022,15668,10751,10117,13095,26129,13762
1/28/2021,784,797,791,877,5841,7
1/28/2022,15702,10784,10141,13115,26137,13861
1/29/2021,827,843,859,952,6219,8
1/29/2022,15718,10790,10145,13117,26139,13880
1/3/2021,355,343,298,313,243,2
1/3/2022,15158,10416,9827,12811,25874,12621
1/30/2021,829,848,861,957,6232,8
1/30/2022,15730,10792,10147,13117,26142,13887
1/31/2021,834,851,864,965,6260,8
1/31/2022,15741,10794,10154,13126,26145,13905
1/4/2021,360,354,308,317,263,2
1/4/2022,15178,10435,9842,12823,25889,12656
1/5/2021,381,381,322,332,275,2
1/5/2022,15205,10442,9854,12835,25902,12702
1/6/2021,403,399,342,355,293,2
1/6/2022,15230,10460,9864,12850,25919,12766
1/7/2021,413,407,351,365,330,2
1/7/2022,15286,10493,9909,12879,25948,12882
1/8/2021,443,440,379,389,371,3
1/8/2022,15298,10507,9918,12883,25954,12916
1/9/2021,458,465,398,407,666,4
1/9/2022,15306,10513,9925,12887,25957,12924
10/1/2021,13175,8937,8518,11495,24166,6103
10/10/2021,13337,9029,8620,11555,24226,6190
10/11/2021,13355,9039,8630,11560,24235,6200
10/12/2021,13378,9048,8636,11565,24239,6213
10/13/2021,13399,9071,8645,11571,24243,6231
10/14/2021,13431,9093,8662,11588,24253,6242
10/15/2021,13452,9108,8675,11604,24264,6249
10/16/2021,13490,9140,8692,11614,24268,6885
10/17/2021,13498,9143,8698,11615,24272,6890
10/18/2021,13521,9171,8713,11624,24280,6902
10/19/2021,13536,9179,8725,11636,24287,6909
10/2/2021,13183,8937,8522,11498,24168,6109
10/20/2021,13544,9192,8731,11643,24293,6913
10/21/2021,13558,9206,8739,11657,24303,6919
