date,Yavapai_cume,Yavapai
2020-12-01,2,
2020-12-06,3,1
2020-12-12,4,1
2020-12-16,7,3
2020-12-17,11,4
2020-12-19,14,3
2020-12-20,17,3
2020-12-21,21,4
2020-12-22,392,371
2020-12-23,844,452
2020-12-24,904,60
2020-12-25,921,17
2020-12-26,961,40
2020-12-27,976,15
2020-12-28,1054,78
2020-12-29,1360,306
2020-12-30,2135,775
2020-12-31,2281,146
2021-01-01,2316,35
2021-01-02,2445,129
2021-01-03,2451,6
2021-01-04,2500,49
2021-01-05,2580,80
2021-01-06,2678,98
2021-01-07,3363,685
2021-01-08,4125,762
2021-01-09,4317,192
2021-01-10,4326,9
2021-01-11,4418,92
2021-01-12,4653,235
2021-01-13,5186,533
2021-01-14,5531,345
2021-01-15,5653,122
2021-01-16,5994,341
2021-01-17,6027,33
2021-01-18,6240,213
2021-01-19,7022,782
2021-01-20,8022,1000
2021-01-21,9499,1477
2021-01-22,11225,1726
2021-01-23,12720,1495
2021-01-24,14077,1357
2021-01-25,15052,975
2021-01-26,15671,619
2021-01-27,17547,1876
2021-01-28,19638,2091
2021-01-29,21549,1911
2021-01-30,22534,985
2021-01-31,23492,958
2021-02-01,25624,2132
2021-02-02,27979,2355
2021-02-03,30600,2621
2021-02-04,32675,2075
2021-02-05,34678,2003
2021-02-06,35958,1280
2021-02-07,37015,1057
2021-02-08,38695,1680
2021-02-09,40415,1720
2021-02-10,42739,2324
2021-02-11,44507,1768
2021-02-12,46143,1636
2021-02-13,47510,1367
2021-02-14,48544,1034
2021-02-15,49369,825
2021-02-16,50982,1613
2021-02-17,52005,1023
2021-02-18,52625,620
2021-02-19,53238,613
2021-02-20,53557,319
2021-02-21,53787,230
2021-02-22,54116,329
2021-02-23,55695,1579
2021-02-24,58941,3246
2021-02-25,61954,3013
2021-02-26,65376,3422
2021-02-27,66602,1226
2021-02-28,67820,1218
2021-03-01,70735,2915
2021-03-02,73180,2445
2021-03-03,76058,2878
2021-03-04,77893,1835
2021-03-05,80055,2162
2021-03-06,81751,1696
2021-03-07,83393,1642
2021-03-08,86113,2720
2021-03-09,89166,3053
2021-03-10,92329,3163
2021-03-11,94507,2178
2021-03-12,96518,2011
2021-03-13,98364,1846
2021-03-14,100106,1742
2021-03-15,102289,2183
2021-03-16,104600,2311
2021-03-17,106607,2007
2021-03-18,107957,1350
2021-03-19,109305,1348
2021-03-20,110346,1041
2021-03-21,110660,314
2021-03-22,111849,1189
2021-03-23,113016,1167
2021-03-24,114623,1607
2021-03-25,116174,1551
2021-03-26,117751,1577
2021-03-27,118693,942
2021-03-28,118919,226
2021-03-29,120029,1110
2021-03-30,121201,1172
2021-03-31,122463,1262
2021-04-01,123971,1508
2021-04-02,125408,1437
2021-04-03,126257,849
2021-04-04,126494,237
2021-04-05,127979,1485
2021-04-06,129709,1730
2021-04-07,131401,1692
2021-04-08,133395,1994
2021-04-09,135481,2086
2021-04-10,136320,839
2021-04-11,137028,708
2021-04-12,138365,1337
2021-04-13,139218,853
2021-04-14,140911,1693
2021-04-15,142730,1819
2021-04-16,144353,1623
2021-04-17,146080,1727
2021-04-18,146858,778
2021-04-19,148494,1636
2021-04-20,149415,921
2021-04-21,150830,1415
2021-04-22,152420,1590
2021-04-23,153963,1543
2021-04-24,155218,1255
2021-04-25,155738,520
2021-04-26,156979,1241
2021-04-27,157881,902
2021-04-28,159068,1187
2021-04-29,159992,924
2021-04-30,161037,1045
2021-05-01,161671,634
2021-05-02,161900,229
2021-05-03,162678,778
2021-05-04,163610,932
2021-05-05,164305,695
2021-05-06,164944,639
2021-05-07,165589,645
2021-05-08,166072,483
2021-05-09,166234,162
2021-05-10,166868,634
2021-05-11,167411,543
2021-05-12,168162,751
2021-05-13,168762,600
2021-05-14,169529,767
2021-05-15,170020,491
2021-05-16,170216,196
2021-05-17,170672,456
2021-05-18,171205,533
2021-05-19,171821,616
2021-05-20,172522,701
2021-05-21,173069,547
2021-05-22,173359,290
2021-05-23,173557,198
2021-05-24,173967,410
2021-05-25,174369,402
2021-05-26,174810,441
2021-05-27,175195,385
2021-05-28,175644,449
2021-05-29,175852,208
2021-05-30,176000,148
2021-05-31,176106,106
2021-06-01,176535,429
2021-06-02,176945,410
2021-06-03,177388,443
2021-06-04,177837,449
2021-06-05,178059,222
2021-06-06,178199,140
2021-06-07,178498,299
2021-06-08,178846,348
2021-06-09,179179,333
2021-06-10,179495,316
2021-06-11,179861,366
2021-06-12,180086,225
2021-06-13,180215,129
2021-06-14,180485,270
2021-06-15,180795,310
2021-06-16,181110,315
2021-06-17,181372,262
2021-06-18,181715,343
2021-06-19,181857,142
2021-06-20,181939,82
2021-06-21,182126,187
2021-06-22,182388,262
2021-06-23,182674,286
2021-06-24,182891,217
2021-06-25,183182,291
2021-06-26,183304,122
2021-06-27,183386,82
2021-06-28,183594,208
2021-06-29,183795,201
2021-06-30,184065,270
2021-07-01,184301,236
2021-07-02,184568,267
2021-07-03,184701,133
2021-07-04,184717,16
2021-07-05,184872,155
2021-07-06,185085,213
2021-07-07,185338,253
2021-07-08,185533,195
2021-07-09,185766,233
2021-07-10,185902,136
2021-07-11,185961,59
2021-07-12,186122,161
2021-07-13,186299,177
2021-07-14,186471,172
2021-07-15,186655,184
2021-07-16,186972,317
2021-07-17,187149,177
2021-07-18,187248,99
2021-07-19,187490,242
2021-07-20,187751,261
2021-07-21,188082,331
2021-07-22,188375,293
2021-07-23,188686,311
2021-07-24,188939,253
2021-07-25,189091,152
2021-07-26,189367,276
2021-07-27,189679,312
2021-07-28,189987,308
2021-07-29,190249,262
2021-07-30,190737,488
2021-07-31,190968,231
2021-08-01,191115,147
2021-08-02,191397,282
2021-08-03,191698,301
2021-08-04,192015,317
2021-08-05,192329,314
2021-08-06,192750,421
2021-08-07,193028,278
2021-08-08,193186,158
2021-08-09,193502,316
2021-08-10,193761,259
2021-08-11,194038,277
2021-08-12,194428,390
2021-08-13,194954,526
2021-08-14,195286,332
2021-08-15,195473,187
2021-08-16,195856,383
2021-08-17,196264,408
2021-08-18,196676,412
2021-08-19,197085,409
2021-08-20,197620,535
2021-08-21,197905,285
2021-08-22,198072,167
2021-08-23,198407,335
2021-08-24,198751,344
2021-08-25,199189,438
2021-08-26,199563,374
2021-08-27,200098,535
2021-08-28,200367,269
2021-08-29,200559,192
2021-08-30,200908,349
2021-08-31,201241,333
2021-09-01,201619,378
2021-09-02,201910,291
2021-09-03,202376,466
2021-09-04,202627,251
2021-09-05,202784,157
2021-09-06,202847,63
2021-09-07,203160,313
2021-09-08,203494,334
2021-09-09,203805,311
2021-09-10,204325,520
2021-09-11,204531,206
2021-09-12,204689,158
2021-09-13,204963,274
2021-09-14,205227,264
2021-09-15,205496,269
2021-09-16,205772,276
2021-09-17,206157,385
2021-09-18,206343,186
2021-09-19,206457,114
2021-09-20,206692,235
2021-09-21,206919,227
2021-09-22,207198,279
2021-09-23,207469,271
2021-09-24,207881,412
2021-09-25,208112,231
2021-09-26,208204,92
2021-09-27,208487,283
2021-09-28,208721,234
2021-09-29,209026,305
2021-09-30,209329,303
2021-10-01,209675,346
2021-10-02,209840,165
2021-10-03,209911,71
2021-10-04,210155,244
2021-10-05,210392,237
2021-10-06,210649,257
2021-10-07,210856,207
2021-10-08,211152,296
2021-10-09,211279,127
2021-10-10,211361,82
2021-10-11,211581,220
2021-10-12,211771,190
2021-10-13,211996,225
2021-10-14,212230,234
2021-10-15,212499,269
2021-10-16,212620,121
2021-10-17,212713,93
2021-10-18,212943,230
2021-10-19,213144,201
2021-10-20,213371,227
2021-10-21,213584,213
2021-10-22,214463,879
2021-10-23,214975,512
2021-10-24,215323,348
2021-10-25,216449,1126
2021-10-26,217561,1112
