date,Maricopa_cume,Maricopa
2020-12-01 00:00:00,25,
2020-12-02 00:00:00,31,6
2020-12-03 00:00:00,36,5
2020-12-04 00:00:00,37,1
2020-12-08 00:00:00,38,1
2020-12-09 00:00:00,42,4
2020-12-10 00:00:00,47,5
2020-12-11 00:00:00,51,4
2020-12-12 00:00:00,53,2
2020-12-14 00:00:00,56,3
2020-12-15 00:00:00,63,7
2020-12-16 00:00:00,92,29
2020-12-17 00:00:00,1334,1242
2020-12-18 00:00:00,2986,1652
2020-12-19 00:00:00,4668,1682
2020-12-20 00:00:00,5633,965
2020-12-21 00:00:00,8879,3246
2020-12-22 00:00:00,13117,4238
2020-12-23 00:00:00,17930,4813
2020-12-24 00:00:00,19488,1558
2020-12-25 00:00:00,19489,1
2020-12-26 00:00:00,24599,5110
2020-12-27 00:00:00,26911,2312
2020-12-28 00:00:00,32079,5168
2020-12-29 00:00:00,40069,7990
2020-12-30 00:00:00,48899,8830
2020-12-31 00:00:00,52662,3763
2021-01-01 00:00:00,52965,303
2021-01-02 00:00:00,59151,6186
2021-01-03 00:00:00,61833,2682
2021-01-04 00:00:00,66420,4587
2021-01-05 00:00:00,70716,4296
2021-01-06 00:00:00,75725,5009
2021-01-07 00:00:00,80980,5255
2021-01-08 00:00:00,85523,4543
2021-01-09 00:00:00,90149,4626
2021-01-10 00:00:00,92850,2701
2021-01-11 00:00:00,101794,8944
2021-01-12 00:00:00,112505,10711
2021-01-13 00:00:00,124018,11513
2021-01-14 00:00:00,135415,11397
2021-01-15 00:00:00,145152,9737
2021-01-16 00:00:00,151493,6341
2021-01-17 00:00:00,154197,2704
2021-01-18 00:00:00,160963,6766
2021-01-19 00:00:00,173108,12145
2021-01-20 00:00:00,186289,13181
2021-01-21 00:00:00,200677,14388
2021-01-22 00:00:00,217851,17174
2021-01-23 00:00:00,231670,13819
2021-01-24 00:00:00,238884,7214
2021-01-25 00:00:00,250247,11363
2021-01-26 00:00:00,267085,16838
2021-01-27 00:00:00,282861,15776
2021-01-28 00:00:00,297115,14254
2021-01-29 00:00:00,314237,17122
2021-01-30 00:00:00,325548,11311
2021-01-31 00:00:00,329025,3477
2021-02-01 00:00:00,337326,8301
2021-02-02 00:00:00,351560,14234
2021-02-03 00:00:00,365687,14127
2021-02-04 00:00:00,382390,16703
2021-02-05 00:00:00,397317,14927
2021-02-06 00:00:00,411711,14394
2021-02-07 00:00:00,414127,2416
2021-02-08 00:00:00,425276,11149
2021-02-09 00:00:00,443164,17888
2021-02-10 00:00:00,459546,16382
2021-02-11 00:00:00,476606,17060
2021-02-12 00:00:00,503220,26614
2021-02-13 00:00:00,522882,19662
2021-02-14 00:00:00,526707,3825
2021-02-15 00:00:00,535882,9175
2021-02-16 00:00:00,553908,18026
2021-02-17 00:00:00,573290,19382
2021-02-18 00:00:00,593326,20036
2021-02-19 00:00:00,614008,20682
2021-02-20 00:00:00,630014,16006
2021-02-21 00:00:00,632941,2927
2021-02-22 00:00:00,642191,9250
2021-02-23 00:00:00,661530,19339
2021-02-24 00:00:00,682733,21203
2021-02-25 00:00:00,702528,19795
2021-02-26 00:00:00,729126,26598
2021-02-27 00:00:00,748292,19166
2021-02-28 00:00:00,752267,3975
2021-03-01 00:00:00,766042,13775
2021-03-02 00:00:00,783235,17193
2021-03-03 00:00:00,801440,18205
2021-03-04 00:00:00,819892,18452
2021-03-05 00:00:00,839441,19549
2021-03-06 00:00:00,853862,14421
2021-03-07 00:00:00,858583,4721
2021-03-08 00:00:00,875297,16714
2021-03-09 00:00:00,894641,19344
2021-03-10 00:00:00,917028,22387
2021-03-11 00:00:00,940298,23270
2021-03-12 00:00:00,969483,29185
2021-03-13 00:00:00,986536,17053
2021-03-14 00:00:00,993638,7102
2021-03-15 00:00:00,1010483,16845
2021-03-16 00:00:00,1030185,19702
2021-03-17 00:00:00,1053095,22910
2021-03-18 00:00:00,1075862,22767
2021-03-19 00:00:00,1096675,20813
2021-03-20 00:00:00,1114714,18039
2021-03-21 00:00:00,1123373,8659
2021-03-22 00:00:00,1139783,16410
2021-03-23 00:00:00,1157792,18009
2021-03-24 00:00:00,1179244,21452
2021-03-25 00:00:00,1202568,23324
2021-03-26 00:00:00,1224402,21834
2021-03-27 00:00:00,1240594,16192
2021-03-28 00:00:00,1248478,7884
2021-03-29 00:00:00,1267307,18829
2021-03-30 00:00:00,1287948,20641
2021-03-31 00:00:00,1313412,25464
