date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01,322,,2.0,,1.0,,4.0,,,,,,1.0,,,,187.0,,1.0,,,,5.0,,97,,1.0,,2.0,,8.0,
2020-12-02,354,32.0,3.0,1.0,2.0,1.0,,,,,,,,,,,206.0,19.0,,,1.0,,,,104,7.0,,,,,,
2020-12-03,385,31.0,5.0,2.0,3.0,1.0,,,,,,,,,,,218.0,12.0,,,,,6.0,1.0,113,9.0,2.0,1.0,,,9.0,1.0
2020-12-04,397,12.0,6.0,1.0,,,,,,,,,,,,,224.0,6.0,,,2.0,1.0,,,116,3.0,,,,,10.0,1.0
2020-12-05,401,4.0,,,,,,,,,,,,,,,226.0,2.0,,,,,,,117,1.0,,,,,,
2020-12-06,406,5.0,,,,,,,1.0,,,,,,,,,,,,3.0,1.0,,,119,2.0,,,3.0,1.0,,
2020-12-07,432,26.0,8.0,2.0,,,,,,,,,,,,,236.0,10.0,,,4.0,1.0,,,123,4.0,,,,,,
2020-12-08,454,22.0,9.0,1.0,,,,,,,,,,,,,245.0,9.0,,,,,,,126,3.0,,,,,11.0,1.0
2020-12-09,477,23.0,11.0,2.0,,,,,,,,,,,,,254.0,9.0,,,,,7.0,1.0,137,11.0,,,,,,
2020-12-10,505,28.0,,,,,,,,,,,,,,,270.0,16.0,,,6.0,2.0,,,141,4.0,,,,,12.0,1.0
2020-12-11,523,18.0,,,,,,,,,,,,,,,278.0,8.0,,,,,,,150,9.0,,,,,,
2020-12-12,545,22.0,,,4.0,1.0,,,,,,,,,,,287.0,9.0,3.0,2.0,,,,,156,6.0,,,4.0,1.0,14.0,2.0
2020-12-13,561,16.0,12.0,1.0,,,,,,,,,,,,,297.0,10.0,,,7.0,1.0,,,159,3.0,,,,,,
2020-12-14,586,25.0,,,,,,,,,,,,,,,311.0,14.0,,,8.0,1.0,,,166,7.0,,,,,,
2020-12-15,708,122.0,19.0,7.0,15.0,11.0,5.0,1.0,,,,,,,,,352.0,41.0,,,21.0,13.0,,,196,30.0,,,,,,
2020-12-16,1385,677.0,54.0,35.0,147.0,132.0,6.0,1.0,,,,,,,,,410.0,58.0,5.0,2.0,52.0,31.0,13.0,6.0,206,10.0,,,7.0,3.0,20.0,6.0
2020-12-17,4704,3319.0,102.0,48.0,277.0,130.0,17.0,11.0,81.0,80.0,,,69.0,68.0,,,1672.0,1262.0,,,137.0,85.0,50.0,37.0,1432,1226.0,11.0,9.0,11.0,4.0,45.0,25.0
2020-12-18,8499,3795.0,141.0,39.0,481.0,204.0,25.0,8.0,148.0,67.0,2.0,,109.0,40.0,,,3359.0,1687.0,7.0,2.0,209.0,72.0,84.0,34.0,2815,1383.0,18.0,7.0,,,46.0,1.0
2020-12-19,11095,2596.0,142.0,1.0,527.0,46.0,32.0,7.0,,,,,111.0,2.0,,,5023.0,1664.0,,,211.0,2.0,111.0,27.0,3550,735.0,22.0,4.0,14.0,3.0,50.0,4.0
2020-12-20,12218,1123.0,,,533.0,6.0,33.0,1.0,149.0,1.0,,,112.0,1.0,,,6035.0,1012.0,8.0,1.0,214.0,3.0,122.0,11.0,3579,29.0,24.0,2.0,17.0,3.0,53.0,3.0
