date,Pima_cume,Pima
2020-12-01,97,
2020-12-02,104,7
2020-12-03,113,9
2020-12-04,116,3
2020-12-05,117,1
2020-12-06,119,2
2020-12-07,123,4
2020-12-08,126,3
2020-12-09,137,11
2020-12-10,141,4
2020-12-11,150,9
2020-12-12,156,6
2020-12-13,159,3
2020-12-14,166,7
2020-12-15,196,30
2020-12-16,206,10
2020-12-17,1432,1226
2020-12-18,2815,1383
2020-12-19,3550,735
2020-12-20,3579,29
2020-12-21,5099,1520
2020-12-22,6669,1570
2020-12-23,8565,1896
2020-12-24,9635,1070
2020-12-25,9644,9
2020-12-26,10438,794
2020-12-27,10613,175
2020-12-28,12441,1828
2020-12-29,14411,1970
2020-12-30,16538,2127
2020-12-31,18152,1614
2021-01-01,19358,1206
2021-01-02,20035,677
2021-01-03,20423,388
2021-01-04,22286,1863
2021-01-05,24106,1820
2021-01-06,26267,2161
2021-01-07,28605,2338
2021-01-08,31301,2696
2021-01-09,33404,2103
2021-01-10,33867,463
2021-01-11,36738,2871
2021-01-12,39665,2927
2021-01-13,42312,2647
2021-01-14,44912,2600
2021-01-15,49214,4302
2021-01-16,50710,1496
2021-01-17,51282,572
2021-01-18,55305,4023
2021-01-19,59599,4294
2021-01-20,64693,5094
2021-01-21,70326,5633
2021-01-22,77087,6761
2021-01-23,80602,3515
2021-01-24,81728,1126
2021-01-25,89144,7416
2021-01-26,96086,6942
2021-01-27,103649,7563
2021-01-28,110831,7182
2021-01-29,118151,7320
2021-01-30,123233,5082
2021-01-31,124680,1447
2021-02-01,132026,7346
2021-02-02,138799,6773
2021-02-03,146085,7286
2021-02-04,153540,7455
2021-02-05,162515,8975
2021-02-06,167464,4949
2021-02-07,168781,1317
2021-02-08,176036,7255
2021-02-09,182641,6605
2021-02-10,190550,7909
2021-02-11,198686,8136
2021-02-12,207898,9212
2021-02-13,213231,5333
2021-02-14,214360,1129
2021-02-15,220730,6370
2021-02-16,228012,7282
2021-02-17,235878,7866
2021-02-18,243648,7770
2021-02-19,249700,6052
2021-02-20,253958,4258
2021-02-21,254925,967
2021-02-22,260424,5499
2021-02-23,266954,6530
2021-02-24,275443,8489
2021-02-25,285720,10277
2021-02-26,297997,12277
2021-02-27,305917,7920
2021-02-28,309850,3933
2021-03-01,321318,11468
2021-03-02,330444,9126
2021-03-03,340874,10430
2021-03-04,349659,8785
2021-03-05,360060,10401
2021-03-06,367258,7198
2021-03-07,371511,4253
2021-03-08,382074,10563
2021-03-09,392534,10460
2021-03-10,405030,12496
2021-03-11,417263,12233
2021-03-12,430247,12984
2021-03-13,438387,8140
2021-03-14,442349,3962
2021-03-15,451654,9305
2021-03-16,461617,9963
2021-03-17,472729,11112
2021-03-18,483764,11035
2021-03-19,495511,11747
2021-03-20,502358,6847
2021-03-21,508346,5988
2021-03-22,517375,9029
2021-03-23,527782,10407
2021-03-24,539979,12197
2021-03-25,553618,13639
2021-03-26,568039,14421
2021-03-27,576883,8844
2021-03-28,582832,5949
2021-03-29,593640,10808
2021-03-30,605935,12295
2021-03-31,619859,13924
2021-04-01,633705,13846
2021-04-02,646694,12989
2021-04-03,655379,8685
2021-04-04,660317,4938
2021-04-05,672493,12176
2021-04-06,684622,12129
2021-04-07,699242,14620
2021-04-08,713410,14168
2021-04-09,727986,14576
2021-04-10,736545,8559
2021-04-11,741292,4747
2021-04-12,752030,10738
2021-04-13,761811,9781
2021-04-14,773287,11476
2021-04-15,785177,11890
2021-04-16,797377,12200
2021-04-17,803853,6476
2021-04-18,808376,4523
