date,Graham_cume,Graham
2020-12-06,1,
2020-12-17,81,80
2020-12-18,148,67
2020-12-20,149,1
2020-12-21,197,48
2020-12-22,243,46
2020-12-23,374,131
2020-12-24,435,61
2020-12-26,445,10
2020-12-27,448,3
2020-12-28,603,155
2020-12-29,756,153
2020-12-30,875,119
2020-12-31,961,86
2021-01-01,973,12
2021-01-02,976,3
2021-01-04,1119,143
2021-01-05,1234,115
2021-01-06,1356,122
2021-01-07,1598,242
2021-01-08,1869,271
2021-01-09,1871,2
2021-01-11,2009,138
2021-01-12,2176,167
2021-01-13,2387,211
2021-01-14,2683,296
2021-01-15,3298,615
2021-01-16,3357,59
2021-01-17,3360,3
2021-01-18,3516,156
2021-01-19,3812,296
2021-01-20,4099,287
2021-01-21,4361,262
2021-01-22,4643,282
2021-01-23,4887,244
2021-01-24,4890,3
2021-01-25,5072,182
2021-01-26,5249,177
2021-01-27,5535,286
2021-01-28,5837,302
2021-01-29,6247,410
2021-01-30,6349,102
2021-01-31,6350,1
2021-02-01,6547,197
2021-02-02,6752,205
2021-02-03,7023,271
2021-02-04,7298,275
2021-02-05,7645,347
2021-02-06,7913,268
2021-02-07,7914,1
2021-02-08,8132,218
2021-02-09,8348,216
2021-02-10,8619,271
2021-02-11,9027,408
2021-02-12,9762,735
2021-02-13,9986,224
2021-02-14,9989,3
2021-02-15,10175,186
2021-02-16,10383,208
2021-02-17,10617,234
2021-02-18,11028,411
2021-02-19,11387,359
2021-02-20,11717,330
2021-02-21,11718,1
2021-02-22,11876,158
2021-02-23,12116,240
2021-02-24,12455,339
2021-02-25,12804,349
2021-02-26,13124,320
2021-02-27,13162,38
2021-02-28,13175,13
2021-03-01,13402,227
2021-03-02,13672,270
2021-03-03,14008,336
2021-03-04,14285,277
2021-03-05,14499,214
2021-03-06,14768,269
2021-03-07,14771,3
2021-03-08,14956,185
2021-03-09,15205,249
2021-03-10,15554,349
2021-03-11,15887,333
2021-03-12,16337,450
2021-03-13,16605,268
2021-03-14,16608,3
2021-03-15,16874,266
2021-03-16,17066,192
2021-03-17,17367,301
2021-03-18,17633,266
2021-03-19,17830,197
2021-03-20,17851,21
2021-03-21,17856,5
2021-03-22,18054,198
2021-03-23,18325,271
2021-03-24,18640,315
2021-03-25,18912,272
2021-03-26,19165,253
2021-03-27,19286,121
2021-03-28,19290,4
2021-03-29,19526,236
2021-03-30,19730,204
2021-03-31,20101,371
2021-04-01,20414,313
2021-04-02,20537,123
2021-04-03,20558,21
2021-04-04,20568,10
2021-04-05,20737,169
2021-04-06,20977,240
2021-04-07,21369,392
2021-04-08,21709,340
2021-04-09,21855,146
2021-04-10,21995,140
2021-04-11,22003,8
2021-04-12,22116,113
2021-04-13,22278,162
2021-04-14,22545,267
2021-04-15,22717,172
2021-04-16,22907,190
2021-04-17,22935,28
2021-04-18,22938,3
2021-04-19,23054,116
2021-04-20,23259,205
2021-04-21,23517,258
2021-04-22,23763,246
2021-04-23,23946,183
2021-04-24,24060,114
2021-04-25,24065,5
2021-04-26,24229,164
2021-04-27,24396,167
2021-04-28,24598,202
2021-04-29,24838,240
2021-04-30,24911,73
2021-05-01,24939,28
2021-05-02,24944,5
2021-05-03,25015,71
2021-05-04,25144,129
2021-05-05,25377,233
2021-05-06,25594,217
2021-05-07,25671,77
2021-05-08,25722,51
2021-05-09,25723,1
2021-05-10,25768,45
2021-05-11,25845,77
2021-05-12,26008,163
2021-05-13,26165,157
2021-05-14,26285,120
2021-05-15,26307,22
2021-05-16,26313,6
2021-05-17,26404,91
2021-05-18,26494,90
2021-05-19,26654,160
2021-05-20,26807,153
2021-05-21,26917,110
2021-05-22,26980,63
2021-05-23,26984,4
2021-05-24,27051,67
2021-05-25,27134,83
2021-05-26,27200,66
2021-05-27,27293,93
2021-05-28,27381,88
2021-05-29,27390,9
2021-05-30,27394,4
2021-05-31,27402,8
2021-06-01,27486,84
2021-06-02,27569,83
2021-06-03,27642,73
2021-06-04,27733,91
2021-06-05,27750,17
2021-06-06,27760,10
2021-06-07,27796,36
2021-06-08,27851,55
2021-06-09,27886,35
2021-06-10,28020,134
2021-06-11,28063,43
2021-06-12,28098,35
2021-06-13,28101,3
2021-06-14,28180,79
2021-06-15,28235,55
2021-06-16,28282,47
2021-06-17,28343,61
2021-06-18,28418,75
2021-06-19,28436,18
2021-06-20,28443,7
2021-06-21,28485,42
2021-06-22,28532,47
2021-06-23,28564,32
2021-06-24,28611,47
2021-06-25,28681,70
2021-06-26,28695,14
2021-06-27,28697,2
2021-06-28,28756,59
2021-06-29,28806,50
2021-06-30,28881,75
2021-07-01,28930,49
2021-07-02,28972,42
2021-07-03,28995,23
2021-07-05,29023,28
2021-07-06,29058,35
2021-07-07,29115,57
2021-07-08,29193,78
2021-07-09,29250,57
2021-07-10,29275,25
2021-07-11,29281,6
2021-07-12,29327,46
2021-07-13,29372,45
2021-07-14,29432,60
2021-07-15,29494,62
2021-07-16,29556,62
2021-07-17,29572,16
2021-07-18,29580,8
2021-07-19,29649,69
2021-07-20,29719,70
2021-07-21,29796,77
2021-07-22,29901,105
2021-07-23,30019,118
2021-07-24,30064,45
2021-07-25,30070,6
2021-07-26,30199,129
2021-07-27,30300,101
2021-07-28,30387,87
2021-07-29,30485,98
2021-07-30,30583,98
2021-07-31,30623,40
2021-08-01,30636,13
2021-08-02,30710,74
2021-08-03,30767,57
2021-08-04,30904,137
2021-08-05,31007,103
2021-08-06,31114,107
2021-08-07,31140,26
2021-08-08,31151,11
2021-08-09,31245,94
2021-08-10,31307,62
2021-08-11,31408,101
2021-08-12,31555,147
2021-08-13,31714,159
2021-08-14,31737,23
2021-08-15,31747,10
2021-08-16,31854,107
2021-08-17,31987,133
2021-08-18,32114,127
2021-08-19,32295,181
2021-08-20,32517,222
2021-08-21,32716,199
2021-08-22,32731,15
2021-08-23,32924,193
2021-08-24,33073,149
2021-08-25,33259,186
2021-08-26,33472,213
2021-08-27,33722,250
2021-08-28,33768,46
2021-08-29,33832,64
2021-08-30,34007,175
2021-08-31,34113,106
2021-09-01,34233,120
2021-09-02,34374,141
2021-09-03,34540,166
2021-09-04,34577,37
2021-09-05,34586,9
2021-09-06,34600,14
2021-09-07,34680,80
2021-09-08,34790,110
2021-09-09,34941,151
2021-09-10,35112,171
2021-09-11,35176,64
2021-09-12,35195,19
2021-09-13,35292,97
2021-09-14,35398,106
2021-09-15,35485,87
2021-09-16,35605,120
2021-09-17,35747,142
2021-09-18,35818,71
2021-09-19,35824,6
2021-09-20,35919,95
2021-09-21,35979,60
2021-09-22,36081,102
2021-09-23,36229,148
2021-09-24,36335,106
2021-09-25,36362,27
2021-09-26,36367,5
2021-09-27,36425,58
2021-09-28,36482,57
2021-09-29,36569,87
2021-09-30,36695,126
2021-10-01,36778,83
2021-10-02,36805,27
2021-10-03,36814,9
2021-10-04,36864,50
2021-10-05,36923,59
2021-10-06,36973,50
2021-10-07,37065,92
2021-10-08,37136,71
2021-10-09,37167,31
2021-10-10,37180,13
2021-10-11,37238,58
2021-10-12,37300,62
2021-10-13,37372,72
2021-10-14,37453,81
2021-10-15,37524,71
2021-10-16,37563,39
2021-10-17,37569,6
2021-10-18,37613,44
2021-10-19,37649,36
2021-10-20,37697,48
2021-10-21,37784,87
2021-10-22,37864,80
2021-10-23,37907,43
2021-10-24,37919,12
2021-10-25,37990,71
2021-10-26,38071,81
2021-10-27,38153,82
2021-10-28,38326,173
2021-10-29,38436,110
2021-10-30,38564,128
2021-10-31,38576,12
2021-11-01,38710,134
2021-11-02,38789,79
2021-11-03,38920,131
2021-11-04,39099,179
2021-11-05,39264,165
2021-11-06,39289,25
2021-11-07,39305,16
2021-11-08,39441,136
2021-11-09,39556,115
2021-11-10,39649,93
2021-11-11,39756,107
2021-11-12,39899,143
2021-11-13,40004,105
2021-11-14,40012,8
2021-11-15,40155,143
2021-11-16,40282,127
2021-11-17,40394,112
2021-11-18,40659,265
2021-11-19,40850,191
2021-11-20,40890,40
2021-11-21,40918,28
2021-11-22,41103,185
2021-11-23,41189,86
2021-11-24,41281,92
2021-11-26,41339,58
2021-11-27,41371,32
2021-11-28,41381,10
2021-11-29,41551,170
2021-11-30,41752,201
2021-12-01,41935,183
2021-12-02,42172,237
2021-12-03,42476,304
2021-12-04,42588,112
2021-12-05,42604,16
2021-12-06,42786,182
2021-12-07,42916,130
2021-12-08,42995,79
2021-12-09,43200,205
2021-12-10,43392,192
2021-12-11,43421,29
2021-12-12,43442,21
2021-12-13,43590,148
2021-12-14,43696,106
2021-12-15,43776,80
2021-12-16,44054,278
2021-12-17,44220,166
2021-12-18,44247,27
2021-12-19,44275,28
2021-12-20,44466,191
2021-12-21,44594,128
2021-12-22,44751,157
2021-12-23,44821,70
2021-12-24,44851,30
2021-12-25,44853,2
2021-12-26,44868,15
2021-12-27,45054,186
2021-12-28,45215,161
2021-12-29,45366,151
2021-12-30,45522,156
2021-12-31,45658,136
2022-01-01,45664,6
2022-01-02,45668,4
2022-01-03,45955,287
2022-01-04,46062,107
2022-01-05,46168,106
2022-01-06,46433,265
2022-01-07,46661,228
2022-01-08,46807,146
2022-01-09,46824,17
2022-01-10,47090,266
2022-01-11,47201,111
2022-01-12,47420,219
2022-01-13,47621,201
2022-01-14,47875,254
2022-01-15,47910,35
2022-01-16,47912,2
2022-01-17,48019,107
2022-01-18,48125,106
2022-01-19,48229,104
2022-01-20,48390,161
2022-01-21,48573,183
2022-01-22,48590,17
2022-01-23,48606,16
2022-01-24,48752,146
2022-01-25,48849,97
2022-01-26,48937,88
2022-01-27,49036,99
2022-01-28,49140,104
