date,Coconino_cume,Coconino
2020-12-01,1,
2020-12-02,2,1
2020-12-03,3,1
2020-12-12,4,1
2020-12-15,14,10
2020-12-16,147,133
2020-12-17,279,132
2020-12-18,485,206
2020-12-19,530,45
2020-12-20,535,5
2020-12-21,543,8
2020-12-22,599,56
2020-12-23,905,306
2020-12-24,1224,319
2020-12-25,1322,98
2020-12-26,1387,65
2020-12-27,1466,79
2020-12-28,1666,200
2020-12-29,1992,326
2020-12-30,2412,420
2020-12-31,2643,231
2021-01-01,2761,118
2021-01-02,2830,69
2021-01-03,2835,5
2021-01-04,3180,345
2021-01-05,3546,366
2021-01-06,3988,442
2021-01-07,4576,588
2021-01-08,5170,594
2021-01-09,5264,94
2021-01-10,5273,9
2021-01-11,5625,352
2021-01-12,6185,560
2021-01-13,6706,521
2021-01-14,7347,641
2021-01-15,8484,1137
2021-01-16,8617,133
2021-01-17,8653,36
2021-01-18,8984,331
2021-01-19,9547,563
2021-01-20,11074,1527
2021-01-21,11983,909
2021-01-22,12933,950
2021-01-23,13364,431
2021-01-24,13390,26
2021-01-25,14008,618
2021-01-26,14611,603
2021-01-27,15958,1347
2021-01-28,17306,1348
2021-01-29,18286,980
2021-01-30,18651,365
2021-01-31,18689,38
2021-02-01,19710,1021
2021-02-02,20602,892
2021-02-03,22294,1692
2021-02-04,24338,2044
2021-02-05,26494,2156
2021-02-06,28208,1714
2021-02-07,28275,67
2021-02-08,29272,997
2021-02-09,30274,1002
2021-02-10,32952,2678
2021-02-11,34605,1653
2021-02-12,37262,2657
2021-02-13,38833,1571
2021-02-14,38891,58
2021-02-15,40172,1281
2021-02-16,41885,1713
2021-02-17,44554,2669
2021-02-18,45710,1156
2021-02-19,47055,1345
2021-02-20,48064,1009
2021-02-21,48098,34
2021-02-22,48619,521
2021-02-23,49260,641
2021-02-24,51253,1993
2021-02-25,52991,1738
2021-02-26,54687,1696
2021-02-27,56414,1727
2021-02-28,56526,112
2021-03-01,58149,1623
2021-03-02,59854,1705
2021-03-03,61546,1692
2021-03-04,63615,2069
2021-03-05,65304,1689
2021-03-06,66226,922
2021-03-07,66307,81
2021-03-08,67323,1016
2021-03-09,68262,939
2021-03-10,70988,2726
2021-03-11,72877,1889
2021-03-12,75321,2444
2021-03-13,76523,1202
2021-03-14,76610,87
2021-03-15,77858,1248
2021-03-16,79648,1790
2021-03-17,81235,1587
2021-03-18,82550,1315
2021-03-19,83942,1392
2021-03-20,84846,904
2021-03-21,84930,84
2021-03-22,85683,753
2021-03-23,87101,1418
2021-03-24,88633,1532
2021-03-25,90297,1664
2021-03-26,92209,1912
2021-03-27,92733,524
2021-03-28,92878,145
2021-03-29,94444,1566
2021-03-30,95992,1548
2021-03-31,97524,1532
2021-04-01,98758,1234
2021-04-02,100092,1334
2021-04-03,100595,503
2021-04-04,100677,82
2021-04-05,101457,780
2021-04-06,102568,1111
2021-04-07,103468,900
2021-04-08,104585,1117
2021-04-09,105644,1059
2021-04-10,106194,550
2021-04-11,106284,90
2021-04-12,106776,492
2021-04-13,107623,847
2021-04-14,108443,820
2021-04-15,109270,827
2021-04-16,110255,985
2021-04-17,110565,310
2021-04-18,110634,69
2021-04-19,111577,943
2021-04-20,112475,898
2021-04-21,113318,843
2021-04-22,114227,909
2021-04-23,115284,1057
2021-04-24,115639,355
2021-04-25,115803,164
2021-04-26,116367,564
2021-04-27,117160,793
2021-04-28,117916,756
2021-04-29,118654,738
2021-04-30,119380,726
2021-05-01,119775,395
2021-05-02,119863,88
2021-05-03,120288,425
2021-05-04,120823,535
2021-05-05,121388,565
2021-05-06,121807,419
2021-05-07,122403,596
2021-05-08,122602,199
2021-05-09,122686,84
2021-05-10,123139,453
2021-05-11,123440,301
2021-05-12,123881,441
2021-05-13,124638,757
2021-05-14,125702,1064
2021-05-15,126146,444
2021-05-16,126214,68
2021-05-17,126704,490
2021-05-18,127034,330
2021-05-19,127687,653
2021-05-20,128121,434
2021-05-21,128678,557
2021-05-22,129054,376
2021-05-23,129113,59
2021-05-24,129337,224
2021-05-25,129552,215
2021-05-26,130098,546
2021-05-27,130376,278
2021-05-28,130822,446
2021-05-29,130943,121
2021-05-30,130987,44
2021-05-31,131016,29
2021-06-01,131218,202
2021-06-02,131694,476
2021-06-03,132077,383
2021-06-04,132725,648
2021-06-05,133054,329
2021-06-06,133116,62
2021-06-07,133412,296
2021-06-08,133590,178
2021-06-09,134262,672
2021-06-10,134607,345
2021-06-11,135095,488
2021-06-12,135277,182
2021-06-13,135309,32
2021-06-14,135657,348
2021-06-15,135811,154
2021-06-16,136175,364
2021-06-17,136400,225
2021-06-18,136704,304
2021-06-19,136858,154
2021-06-20,136899,41
2021-06-21,137041,142
2021-06-22,137166,125
2021-06-23,137459,293
2021-06-24,137634,175
2021-06-25,137915,281
2021-06-26,138018,103
2021-06-27,138072,54
2021-06-28,138253,181
2021-06-29,138389,136
2021-06-30,138636,247
2021-07-01,138795,159
2021-07-02,139062,267
2021-07-03,139145,83
2021-07-04,139154,9
2021-07-05,139238,84
2021-07-06,139386,148
2021-07-07,139630,244
2021-07-08,139771,141
2021-07-09,139986,215
2021-07-10,140178,192
2021-07-11,140211,33
2021-07-12,140376,165
2021-07-13,140489,113
2021-07-14,140663,174
2021-07-15,140873,210
2021-07-16,141124,251
2021-07-17,141215,91
2021-07-18,141255,40
2021-07-19,141429,174
2021-07-20,141596,167
2021-07-21,141813,217
2021-07-22,141978,165
2021-07-23,142196,218
2021-07-24,142310,114
2021-07-25,142357,47
2021-07-26,142575,218
2021-07-27,142735,160
2021-07-28,142992,257
2021-07-29,143192,200
2021-07-30,143463,271
2021-07-31,143584,121
2021-08-01,143642,58
2021-08-02,143885,243
2021-08-03,144073,188
2021-08-04,144386,313
2021-08-05,144581,195
2021-08-06,144887,306
2021-08-07,145219,332
2021-08-08,145281,62
2021-08-09,145483,202
2021-08-10,145623,140
2021-08-11,145921,298
2021-08-12,146174,253
2021-08-13,146449,275
2021-08-14,146597,148
2021-08-15,146686,89
2021-08-16,146889,203
2021-08-17,147055,166
2021-08-18,147364,309
2021-08-19,147608,244
2021-08-20,147894,286
2021-08-21,148059,165
2021-08-22,148106,47
2021-08-23,148340,234
2021-08-24,148556,216
2021-08-25,148866,310
2021-08-26,149114,248
2021-08-27,149452,338
2021-08-28,149625,173
2021-08-29,149712,87
2021-08-30,149903,191
2021-08-31,150078,175
2021-09-01,150342,264
2021-09-02,150517,175
2021-09-03,150774,257
2021-09-04,150881,107
2021-09-05,150932,51
2021-09-06,150948,16
2021-09-07,151152,204
2021-09-08,151375,223
2021-09-09,151559,184
2021-09-10,151746,187
2021-09-11,152018,272
2021-09-12,152119,101
2021-09-13,152271,152
2021-09-14,152409,138
2021-09-15,152661,252
2021-09-16,152806,145
2021-09-17,153013,207
2021-09-18,153161,148
2021-09-19,153254,93
2021-09-20,153388,134
2021-09-21,153511,123
2021-09-22,153694,183
2021-09-23,153816,122
2021-09-24,154002,186
2021-09-25,154192,190
2021-09-26,154279,87
2021-09-27,154430,151
2021-09-28,154635,205
2021-09-29,154991,356
2021-09-30,155307,316
2021-10-01,155713,406
2021-10-02,155963,250
2021-10-03,156069,106
2021-10-04,156324,255
2021-10-05,156587,263
2021-10-06,156879,292
2021-10-07,157219,340
2021-10-08,157529,310
2021-10-09,157634,105
2021-10-10,157690,56
2021-10-11,157784,94
2021-10-12,157946,162
2021-10-13,158210,264
2021-10-14,158386,176
2021-10-15,158636,250
2021-10-16,158704,68
2021-10-17,158774,70
2021-10-18,158939,165
2021-10-19,159114,175
2021-10-20,159346,232
2021-10-21,159501,155
2021-10-22,160057,556
2021-10-23,160388,331
2021-10-24,160564,176
2021-10-25,161148,584
2021-10-26,161719,571
2021-10-27,162675,956
2021-10-28,163284,609
2021-10-29,164356,1072
2021-10-30,164842,486
2021-10-31,165045,203
2021-11-01,165621,576
2021-11-02,166141,520
2021-11-03,166957,816
2021-11-04,167608,651
2021-11-05,168748,1140
2021-11-06,169632,884
2021-11-07,169925,293
2021-11-08,170584,659
2021-11-09,171293,709
2021-11-10,172230,937
2021-11-11,172729,499
2021-11-12,174000,1271
2021-11-13,174471,471
2021-11-14,174746,275
2021-11-15,175401,655
2021-11-16,176140,739
2021-11-17,177014,874
2021-11-18,177765,751
2021-11-19,179028,1263
2021-11-20,179624,596
2021-11-21,179966,342
2021-11-22,180643,677
2021-11-23,181318,675
2021-11-24,181889,571
2021-11-25,181890,1
2021-11-26,182355,465
2021-11-27,182611,256
2021-11-28,182780,169
2021-11-29,183464,684
2021-11-30,184275,811
2021-12-01,185236,961
2021-12-02,185829,593
2021-12-03,187181,1352
2021-12-04,188032,851
2021-12-05,188444,412
2021-12-06,188997,553
2021-12-07,189478,481
2021-12-08,190365,887
2021-12-09,191416,1051
2021-12-10,192717,1301
2021-12-11,193331,614
2021-12-12,193663,332
2021-12-13,194245,582
2021-12-14,194798,553
2021-12-15,195338,540
2021-12-16,195985,647
2021-12-17,197137,1152
2021-12-18,197691,554
2021-12-19,198016,325
2021-12-20,198578,562
2021-12-21,199149,571
2021-12-22,199870,721
2021-12-23,200306,436
2021-12-24,200385,79
2021-12-26,200513,128
2021-12-27,201064,551
2021-12-28,201639,575
2021-12-29,202198,559
2021-12-30,202683,485
2021-12-31,202813,130
2022-01-01,202851,38
2022-01-02,202936,85
2022-01-03,203406,470
2022-01-04,203746,340
2022-01-05,204299,553
2022-01-06,204924,625
2022-01-07,205782,858
2022-01-08,206278,496
2022-01-09,206520,242
2022-01-10,206850,330
2022-01-11,207181,331
2022-01-12,207678,497
2022-01-13,208028,350
2022-01-14,208827,799
2022-01-15,209107,280
2022-01-16,209262,155
2022-01-17,209399,137
2022-01-18,209670,271
2022-01-19,210026,356
2022-01-20,210378,352
2022-01-21,210852,474
2022-01-22,211102,250
2022-01-23,211201,99
2022-01-24,211447,246
2022-01-25,211617,170
2022-01-26,211891,274
2022-01-27,212248,357
2022-01-28,212655,407
2022-01-29,212877,222
2022-01-30,212937,60
2022-01-31,213110,173
2022-02-01,213218,108
2022-02-02,213404,186
2022-02-03,213589,185
2022-02-04,213879,290
2022-02-05,213992,113
2022-02-06,214103,111
2022-02-07,214222,119
2022-02-08,214360,138
2022-02-09,214461,101
2022-02-10,214582,121
2022-02-11,214850,268
2022-02-12,214914,64
2022-02-13,214945,31
2022-02-14,215041,96
2022-02-15,215159,118
2022-02-16,215269,110
2022-02-17,215406,137
2022-02-18,215593,187
2022-02-19,215626,33
