date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,263,343,340,396,957,4
1/1/2022,7674,5434,5916,8239,16458,9888
1/10/2021,427,563,575,678,2305,28
1/10/2022,7759,5480,5959,8278,16501,10108
1/11/2021,467,611,647,732,2558,31
1/11/2022,7769,5483,5962,8283,16507,10145
1/12/2021,496,637,711,806,2825,32
1/12/2022,7780,5487,5968,8287,16514,10203
1/13/2021,520,668,743,886,3051,32
1/13/2022,7787,5492,5976,8289,16519,10245
1/14/2021,555,717,792,978,3318,40
1/14/2022,7797,5501,5985,8298,16528,10314
1/15/2021,591,765,856,1072,3609,41
1/15/2022,7801,5504,5987,8302,16528,10321
1/16/2021,595,766,857,1074,3618,41
1/16/2022,7802,5504,5987,8302,16529,10323
1/17/2021,597,767,857,1076,3620,41
1/17/2022,7802,5509,5989,8304,16534,10326
1/18/2021,608,779,884,1105,3643,41
1/18/2022,7807,5513,5989,8304,16535,10357
1/19/2021,645,806,935,1190,3822,42
1/19/2022,7818,5517,5992,8306,16543,10414
1/2/2021,263,344,341,396,958,4
1/2/2022,7677,5434,5918,8239,16458,9889
1/20/2021,683,853,1005,1305,4006,48
1/20/2022,7827,5520,5994,8314,16545,10446
1/21/2021,790,946,1128,1499,4231,62
1/21/2022,7843,5530,5998,8315,16552,10487
1/22/2021,868,1007,1191,1612,4378,74
1/22/2022,7845,5531,6001,8317,16554,10491
1/23/2021,874,1012,1196,1618,4502,106
1/23/2022,7847,5532,6001,8318,16557,10498
1/24/2021,875,1013,1196,1619,4514,108
1/24/2022,7853,5537,6007,8324,16565,10514
1/25/2021,895,1037,1231,1678,4650,109
1/25/2022,7859,5543,6012,8330,16570,10559
1/26/2021,940,1058,1268,1740,4795,111
1/26/2022,7861,5547,6013,8331,16574,10574
1/27/2021,976,1092,1312,1795,4971,124
1/27/2022,7872,5549,6015,8334,16578,10609
1/28/2021,1141,1184,1439,1943,5200,170
1/28/2022,7879,5557,6020,8335,16586,10630
1/29/2021,1230,1234,1518,2059,5449,220
1/29/2022,7882,5559,6020,8336,16586,10634
1/3/2021,263,344,341,397,960,4
1/3/2022,7693,5441,5923,8247,16471,9919
1/30/2021,1240,1254,1565,2091,5470,220
1/30/2022,7883,5559,6020,8336,16588,10635
1/31/2021,1240,1255,1568,2096,5481,220
1/31/2022,7891,5563,6022,8340,16593,10663
1/4/2021,280,371,363,432,1102,4
1/4/2022,7703,5450,5928,8251,16479,9959
1/5/2021,325,409,413,475,1342,4
1/5/2022,7723,5457,5935,8256,16483,9992
1/6/2021,342,435,436,512,1699,23
1/6/2022,7736,5460,5941,8259,16486,10020
1/7/2021,384,515,533,620,2088,28
1/7/2022,7741,5470,5948,8263,16490,10073
1/8/2021,426,562,574,673,2302,28
1/8/2022,7749,5475,5954,8272,16494,10078
1/9/2021,427,563,574,678,2305,28
1/9/2022,7754,5477,5956,8272,16495,10081
10/1/2021,6762,4930,5391,7611,15415,6642
10/10/2021,6828,4972,5427,7655,15490,6698
10/11/2021,6840,4982,5428,7664,15502,6711
10/12/2021,6857,4984,5431,7668,15513,6718
10/13/2021,6874,4986,5438,7673,15528,6738
10/14/2021,6888,4992,5442,7681,15543,6748
10/15/2021,6898,5002,5445,7688,15559,6761
10/16/2021,6903,5002,5446,7690,15562,6762
10/17/2021,6904,5002,5446,7692,15562,6762
10/18/2021,6916,5007,5447,7699,15573,6766
10/19/2021,6926,5013,5451,7707,15589,6774
10/2/2021,6765,4932,5393,7616,15421,6643
10/20/2021,6932,5016,5453,7713,15608,6782
10/21/2021,6942,5024,5458,7716,15620,6787
10/22/2021,6961,5034,5468,7722,15637,6797
10/23/2021,6966,5037,5469,7723,15644,6800
10/24/2021,6968,5038,5469,7724,15649,6802
10/25/2021,6976,5040,5475,7733,15672,6804
10/26/2021,6983,5046,5483,7738,15694,6814
10/27/2021,6995,5051,5489,7749,15717,6825
10/28/2021,7014,5069,5503,7769,15744,6830
10/29/2021,7031,5078,5512,7784,15767,6842
10/3/2021,6766,4932,5393,7616,15422,6643
10/30/2021,7037,5081,5516,7786,15773,6847
10/31/2021,7039,5081,5517,7787,15778,6847
10/4/2021,6775,4937,5394,7622,15435,6653
10/5/2021,6790,4943,5399,7632,15445,6661
10/6/2021,6800,4951,5406,7638,15462,6672
10/7/2021,6811,4960,5414,7648,15476,6684
10/8/2021,6824,4970,5426,7654,15490,6698
10/9/2021,6827,4971,5427,7655,15490,6698
11/1/2021,7055,5084,5525,7801,15796,6849
11/10/2021,7136,5139,5595,7867,15947,7854
11/11/2021,7143,5145,5597,7876,15955,7879
11/12/2021,7159,5154,5609,7883,15970,8042
11/13/2021,7167,5155,5610,7890,15976,8066
11/14/2021,7172,5156,5611,7893,15980,8071
11/15/2021,7190,5167,5618,7907,15999,8130
11/16/2021,7204,5175,5622,7916,16020,8180
11/17/2021,7222,5190,5641,7927,16028,8286
11/18/2021,7235,5192,5645,7932,16050,8323
11/19/2021,7252,5201,5659,7946,16062,8419
11/2/2021,7067,5094,5535,7810,15817,6854
11/20/2021,7261,5205,5662,7956,16070,8497
11/21/2021,7261,5205,5665,7958,16076,8499
11/22/2021,7272,5217,5675,7965,16089,8570
11/23/2021,7283,5223,5683,7971,16102,8612
11/24/2021,7290,5228,5691,7980,16111,8653
11/25/2021,7290,5228,5691,7980,16111,8653
11/26/2021,7304,5237,5695,7985,16121,8692
11/27/2021,7310,5237,5697,7988,16122,8702
11/28/2021,7315,5239,5697,7991,16124,8709
11/29/2021,7331,5243,5712,8002,16148,8741
11/3/2021,7072,5098,5544,7816,15838,6861
11/30/2021,7356,5262,5737,8015,16168,8792
11/4/2021,7085,5105,5552,7827,15860,6884
11/5/2021,7101,5112,5566,7836,15880,6951
11/6/2021,7107,5119,5577,7842,15902,7013
11/7/2021,7109,5124,5578,7843,15908,7030
11/8/2021,7116,5129,5583,7851,15926,7150
11/9/2021,7127,5135,5588,7860,15937,7278
12/1/2020,,2,,,,
12/1/2021,7364,5271,5749,8028,16186,8954
12/10/2020,1,2,1,1,2,1
12/10/2021,7486,5333,5823,8120,16307,9296
12/11/2020,1,2,1,1,2,1
12/11/2021,7491,5339,5825,8126,16313,9330
12/12/2020,1,2,1,1,2,1
12/12/2021,7494,5339,5828,8126,16318,9338
12/13/2020,2,2,1,1,2,1
12/13/2021,7513,5356,5835,8133,16332,9369
12/14/2020,2,2,1,3,2,1
12/14/2021,7522,5364,5845,8144,16344,9434
12/15/2020,5,7,5,4,5,1
12/15/2021,7529,5367,5851,8148,16353,9475
12/16/2020,14,16,20,15,10,1
12/16/2021,7542,5370,5861,8155,16360,9493
12/17/2020,26,44,46,42,18,1
12/17/2021,7557,5377,5868,8165,16369,9524
12/18/2020,41,69,63,60,37,1
12/18/2021,7559,5380,5870,8170,16375,9539
12/19/2020,42,69,63,61,37,1
12/19/2021,7562,5384,5872,8172,16379,9541
12/2/2020,,2,,,,1
12/2/2021,7377,5276,5762,8037,16200,8981
12/20/2020,42,69,63,63,38,1
12/20/2021,7574,5389,5878,8178,16389,9569
12/21/2020,44,70,66,67,43,1
12/21/2021,7585,5393,5881,8186,16396,9604
12/22/2020,48,83,85,79,81,1
12/22/2021,7597,5400,5886,8193,16408,9656
12/23/2020,85,121,118,120,132,1
12/23/2021,7606,5409,5897,8207,16416,9686
12/24/2020,97,140,132,136,178,1
12/24/2021,7611,5412,5898,8208,16418,9686
12/25/2020,100,141,133,136,178,1
12/25/2021,7611,5412,5898,8208,16418,9686
12/26/2020,100,141,134,137,178,1
12/26/2021,7613,5414,5900,8209,16422,9686
12/27/2020,101,141,134,137,178,1
12/27/2021,7634,5420,5905,8221,16430,9726
12/28/2020,138,196,195,212,299,1
12/28/2021,7646,5425,5907,8228,16438,9773
12/29/2020,161,253,252,275,490,2
12/29/2021,7654,5429,5909,8232,16444,9836
12/3/2020,,2,,,,1
12/3/2021,7396,5284,5771,8057,16218,9063
12/30/2020,212,296,302,337,683,2
12/30/2021,7671,5432,5914,8233,16455,9879
12/31/2020,259,338,339,391,875,4
12/31/2021,7674,5434,5916,8238,16458,9885
12/4/2020,,2,,,,1
12/4/2021,7413,5291,5779,8070,16246,9114
12/5/2020,,2,,,,1
12/5/2021,7416,5294,5781,8071,16248,9117
12/6/2020,,2,1,,,1
12/6/2021,7431,5304,5790,8083,16263,9155
12/7/2020,1,2,1,,1,1
12/7/2021,7441,5308,5796,8092,16271,9186
12/8/2020,1,2,1,,1,1
12/8/2021,7454,5316,5808,8103,16285,9218
12/9/2020,1,2,1,,1,1
12/9/2021,7467,5323,5816,8111,16294,9250
2/1/2021,1276,1290,1612,2194,5752,232
2/1/2022,7898,5566,6022,8345,16596,10682
2/10/2021,1747,1629,2115,2978,7544,423
2/10/2022,7945,5595,6041,8373,16621,10867
2/11/2021,1882,1720,2203,3090,7810,460
2/11/2022,7951,5599,6047,8374,16621,10898
2/12/2021,1953,1780,2253,3176,8063,476
2/12/2022,7953,5599,6048,8375,16623,10904
2/13/2021,2166,1887,2344,3254,8171,504
2/13/2022,7954,5599,6048,8375,16623,10904
2/14/2021,2170,1888,2346,3261,8202,506
2/14/2022,7960,5606,6050,8379,16623,10917
2/15/2021,2176,1894,2352,3274,8290,507
2/15/2022,7963,5609,6053,8380,16629,10952
2/16/2021,2207,1918,2385,3309,8586,529
2/16/2022,7967,5612,6053,8382,16630,10966
2/17/2021,2275,1965,2435,3360,8828,610
2/17/2022,7970,5613,6055,8384,16630,10975
2/18/2021,2316,1996,2473,3422,9036,628
2/18/2022,7975,5617,6058,8384,16630,11009
2/19/2021,2372,2027,2513,3473,9122,643
2/19/2022,7975,5618,6059,8384,16630,11012
2/2/2021,1302,1309,1650,2229,6005,239
2/2/2022,7904,5569,6022,8346,16598,10695
2/20/2021,2411,2048,2525,3492,9143,664
2/20/2022,7975,5618,6060,8384,16630,11012
2/21/2021,2417,2049,2529,3493,9155,667
2/22/2021,2480,2089,2569,3529,9211,679
2/23/2021,2554,2132,2607,3601,9339,712
2/24/2021,2597,2157,2630,3646,9466,721
2/25/2021,2649,2210,2679,3723,9755,851
2/26/2021,2711,2252,2728,3758,9877,931
2/27/2021,2744,2268,2737,3780,9920,934
2/28/2021,2747,2268,2741,3784,9926,936
2/3/2021,1337,1341,1695,2299,6325,241
2/3/2022,7912,5574,6025,8352,16605,10715
2/4/2021,1365,1374,1750,2363,6546,260
2/4/2022,7918,5578,6028,8355,16608,10754
2/5/2021,1386,1396,1785,2498,6713,268
2/5/2022,7921,5582,6028,8356,16608,10760
2/6/2021,1626,1515,1980,2822,6865,365
2/6/2022,7922,5582,6029,8357,16609,10760
