date,Pima_cume,Pima
2020-12-01,97,
2020-12-02,104,7
2020-12-03,113,9
2020-12-04,116,3
2020-12-05,117,1
2020-12-06,119,2
2020-12-07,123,4
2020-12-08,126,3
2020-12-09,137,11
2020-12-10,141,4
2020-12-11,150,9
2020-12-12,156,6
2020-12-13,158,2
2020-12-14,165,7
2020-12-15,195,30
2020-12-16,207,12
2020-12-17,1427,1220
2020-12-18,2803,1376
2020-12-19,3540,737
2020-12-20,3570,30
2020-12-21,5082,1512
2020-12-22,6647,1565
2020-12-23,8537,1890
2020-12-24,9608,1071
2020-12-25,9617,9
2020-12-26,10408,791
2020-12-27,10585,177
2020-12-28,12386,1801
2020-12-29,14331,1945
2020-12-30,16430,2099
2020-12-31,18000,1570
2021-01-01,19227,1227
2021-01-02,19900,673
2021-01-03,20276,376
2021-01-04,22118,1842
2021-01-05,23902,1784
2021-01-06,26026,2124
2021-01-07,28262,2236
2021-01-08,30917,2655
2021-01-09,32472,1555
2021-01-10,32934,462
2021-01-11,35781,2847
2021-01-12,38634,2853
2021-01-13,41234,2600
2021-01-14,43797,2563
2021-01-15,48017,4220
2021-01-16,49481,1464
2021-01-17,50046,565
2021-01-18,54053,4007
2021-01-19,58240,4187
2021-01-20,63221,4981
2021-01-21,68781,5560
2021-01-22,75456,6675
2021-01-23,78133,2677
2021-01-24,79242,1109
2021-01-25,86520,7278
2021-01-26,93340,6820
2021-01-27,100764,7424
2021-01-28,107803,7039
2021-01-29,115047,7244
2021-01-30,118890,3843
2021-01-31,120338,1448
2021-02-01,127623,7285
2021-02-02,134269,6646
2021-02-03,141440,7171
2021-02-04,148785,7345
2021-02-05,157625,8840
2021-02-06,161968,4343
2021-02-07,163277,1309
2021-02-08,170398,7121
2021-02-09,176827,6429
2021-02-10,184605,7778
2021-02-11,192573,7968
2021-02-12,201554,8981
2021-02-13,206125,4571
2021-02-14,207250,1125
2021-02-15,213562,6312
2021-02-16,220684,7122
2021-02-17,228368,7684
2021-02-18,236024,7656
2021-02-19,241955,5931
2021-02-20,245440,3485
2021-02-21,246388,948
2021-02-22,251794,5406
2021-02-23,258158,6364
2021-02-24,266393,8235
2021-02-25,276446,10053
2021-02-26,288511,12065
2021-02-27,295189,6678
2021-02-28,299088,3899
2021-03-01,310390,11302
2021-03-02,319284,8894
2021-03-03,329531,10247
2021-03-04,338172,8641
2021-03-05,348408,10236
2021-03-06,354949,6541
2021-03-07,359111,4162
2021-03-08,369531,10420
2021-03-09,379836,10305
2021-03-10,392166,12330
2021-03-11,404225,12059
2021-03-12,417021,12796
2021-03-13,424467,7446
2021-03-14,428415,3948
2021-03-15,437633,9218
2021-03-16,447483,9850
2021-03-17,458495,11012
2021-03-18,469407,10912
2021-03-19,481128,11721
2021-03-20,487952,6824
2021-03-21,493909,5957
2021-03-22,502898,8989
2021-03-23,513232,10334
2021-03-24,525299,12067
2021-03-25,538798,13499
2021-03-26,553104,14306
2021-03-27,561935,8831
2021-03-28,567838,5903
2021-03-29,578507,10669
2021-03-30,590672,12165
2021-03-31,604482,13810
2021-04-01,618331,13849
2021-04-02,631245,12914
2021-04-03,639374,8129
2021-04-04,644239,4865
2021-04-05,656334,12095
2021-04-06,668409,12075
2021-04-07,682993,14584
2021-04-08,697106,14113
2021-04-09,711644,14538
2021-04-10,720173,8529
2021-04-11,724907,4734
2021-04-12,735580,10673
2021-04-13,745389,9809
2021-04-14,756817,11428
2021-04-15,768668,11851
2021-04-16,780896,12228
2021-04-17,787355,6459
2021-04-18,791891,4536
