date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20772,23466,21631,18918,14155,161
1/1/2022,937530,623853,635130,720788,1302053,568205
1/10/2021,34186,35776,34000,30882,32275,377
1/10/2022,949059,629568,640537,726396,1308004,587275
1/11/2021,36087,37595,35993,32599,36749,429
1/11/2022,950519,630305,641169,727044,1308744,589524
1/12/2021,38834,40282,38810,35184,44718,520
1/12/2022,951916,631019,641821,727759,1309427,592116
1/13/2021,41546,43211,41979,37971,53865,592
1/13/2022,953537,631777,642495,728461,1310126,594580
1/14/2021,44263,46275,45273,41054,63657,643
1/14/2022,955131,632576,643111,729069,1310657,597888
1/15/2021,47728,49513,48715,44237,73264,728
1/15/2022,956052,633073,643498,729404,1310855,600082
1/16/2021,49490,51077,50412,45860,78741,762
1/16/2022,956593,633321,643716,729608,1311034,600974
1/17/2021,50580,52081,51486,46952,82288,790
1/17/2022,957514,633751,644125,730050,1311455,602646
1/18/2021,52210,53598,53238,48709,90426,820
1/18/2022,958788,634355,644642,730561,1311991,604481
1/19/2021,54246,55452,55328,50927,100697,896
1/19/2022,960153,635013,645235,731134,1312529,606762
1/2/2021,22628,25185,23217,20341,15328,184
1/2/2022,938075,624149,635401,721086,1302339,568848
1/20/2021,56768,58013,58419,54149,113347,997
1/20/2022,961486,635676,645840,731710,1313073,608818
1/21/2021,59572,60973,61963,57849,129568,1128
1/21/2022,962748,636317,646401,732170,1313493,611151
1/22/2021,63998,65125,66577,62807,145646,1242
1/22/2022,963498,636750,646745,732428,1313692,612787
1/23/2021,67221,67866,69661,65998,156319,1362
1/23/2022,964002,637041,646978,732586,1313818,613584
1/24/2021,68714,69238,71170,67678,164062,1408
1/24/2022,965081,637598,647449,733078,1314312,615188
1/25/2021,71062,71396,73764,70655,177951,1469
1/25/2022,965993,638082,647877,733477,1314731,616793
1/26/2021,73935,73910,76667,73901,195498,1555
1/26/2022,967009,638594,648314,733886,1315167,618571
1/27/2021,77036,76562,79644,77345,214642,1637
1/27/2022,968006,639091,648703,734283,1315540,620169
1/28/2021,80144,79228,82739,81109,236235,1749
1/28/2022,969057,639623,649150,734681,1315859,622212
1/29/2021,83978,82398,86154,84908,256555,1907
1/29/2022,969660,639935,649494,734907,1315995,623719
1/3/2021,23508,25924,23881,20903,15733,198
1/3/2022,939453,624769,636064,721835,1303234,570992
1/30/2021,86750,84522,88502,87361,268122,2055
1/30/2022,970131,640149,649675,735041,1316127,624450
1/31/2021,87651,85252,89367,88422,274264,2091
1/31/2022,970992,640570,650043,735431,1316506,625800
1/4/2021,25205,27581,25523,22437,17853,217
1/4/2022,940937,625477,636683,722547,1304132,573251
1/5/2021,26958,29279,27151,24026,20162,245
1/5/2022,942586,626268,637368,723362,1305091,575995
1/6/2021,29128,31227,29216,26126,23447,299
1/6/2022,944165,626984,638121,724128,1305951,578337
1/7/2021,30901,32889,31016,27980,26946,330
1/7/2022,945774,627839,638972,724967,1306702,581668
1/8/2021,32593,34493,32701,29684,29531,352
1/8/2022,946776,628385,639498,725408,1307023,584188
1/9/2021,33661,35335,33558,30476,31756,372
1/9/2022,947512,628808,639876,725696,1307265,585164
10/1/2021,828630,563703,581455,662512,1207265,362248
10/10/2021,838787,569124,585874,666179,1213644,366988
10/11/2021,840068,569838,586428,666718,1214674,367634
10/12/2021,841231,570423,586865,667104,1215447,368230
10/13/2021,842527,571098,587413,667552,1216249,368826
10/14/2021,843748,571724,587968,668020,1217004,369343
10/15/2021,845313,572512,588643,668587,1217781,369969
10/16/2021,846311,572959,589019,668909,1218136,371375
10/17/2021,847054,573269,589254,669084,1218357,371622
10/18/2021,848346,573979,589825,669569,1219172,372154
10/19/2021,849464,574618,590302,670062,1219899,372684
10/2/2021,829637,564207,581904,662866,1207785,362761
10/20/2021,850589,575199,590776,670546,1220724,373198
10/21/2021,851777,575825,591347,671015,1221461,373742
10/22/2021,853246,576704,592054,671670,1222934,374506
10/23/2021,854157,577207,592524,672110,1223915,375116
10/24/2021,854634,577498,592757,672381,1224551,375572
10/25/2021,855983,578216,593385,673063,1226465,376262
10/26/2021,857284,578974,594048,673709,1228303,376981
10/27/2021,858674,579765,594784,674470,1230195,377788
10/28/2021,859941,580466,595373,675205,1231941,378465
10/29/2021,861455,581360,596147,676035,1233658,379728
10/3/2021,830253,564521,582126,663065,1208118,363028
10/30/2021,862250,581806,596552,676455,1234416,380035
10/31/2021,862752,582100,596821,676708,1234969,380189
10/4/2021,831624,565217,582744,663529,1209164,363705
10/5/2021,833111,565943,583293,664022,1210176,364330
10/6/2021,834461,566683,583882,664482,1211128,364919
10/7/2021,835765,567459,584481,665007,1211998,365549
10/8/2021,837303,568311,585189,665602,1212928,366329
10/9/2021,838235,568823,585624,665966,1213338,366767
11/1/2021,864058,582839,597462,677437,1236675,380816
11/10/2021,875064,588730,602834,682903,1248196,418273
11/11/2021,876306,589382,603473,683545,1249604,423380
11/12/2021,877803,590263,604226,684293,1250988,429186
11/13/2021,878824,590926,604744,684837,1251674,437748
11/14/2021,879436,591311,605096,685148,1252113,440521
11/15/2021,880820,592158,605852,685948,1253648,444913
11/16/2021,882289,593027,606603,686758,1255259,449242
11/17/2021,883697,593831,607287,687528,1256779,454820
11/18/2021,885170,594603,607958,688331,1258262,459257
11/19/2021,886860,595657,608808,689212,1259652,464460
11/2/2021,865407,583529,598106,678097,1238286,381351
11/20/2021,887956,596397,609440,689822,1260308,471253
