date,Graham_cume,Graham
2020-12-17,80,
2020-12-18,147,67
2020-12-20,148,1
2020-12-21,196,48
2020-12-22,242,46
2020-12-23,373,131
2020-12-24,434,61
2020-12-26,444,10
2020-12-27,447,3
2020-12-28,602,155
2020-12-29,755,153
2020-12-30,874,119
2020-12-31,960,86
2021-01-01,972,12
2021-01-02,975,3
2021-01-04,1117,142
2021-01-05,1232,115
2021-01-06,1354,122
2021-01-07,1596,242
2021-01-08,1867,271
2021-01-09,1869,2
2021-01-11,2006,137
2021-01-12,2173,167
2021-01-13,2384,211
2021-01-14,2680,296
2021-01-15,3295,615
2021-01-16,3354,59
2021-01-17,3357,3
2021-01-18,3506,149
2021-01-19,3802,296
2021-01-20,4090,288
2021-01-21,4351,261
2021-01-22,4633,282
2021-01-23,4877,244
2021-01-24,4880,3
2021-01-25,5062,182
2021-01-26,5238,176
2021-01-27,5523,285
2021-01-28,5824,301
2021-01-29,6235,411
2021-01-30,6336,101
2021-01-31,6337,1
2021-02-01,6529,192
2021-02-02,6732,203
2021-02-03,7002,270
2021-02-04,7278,276
2021-02-05,7627,349
2021-02-06,7893,266
2021-02-07,7894,1
2021-02-08,8108,214
2021-02-09,8323,215
2021-02-10,8594,271
2021-02-11,9000,406
2021-02-12,9735,735
2021-02-13,9959,224
2021-02-14,9960,1
2021-02-15,10135,175
2021-02-16,10343,208
2021-02-17,10576,233
2021-02-18,10987,411
2021-02-19,11345,358
2021-02-20,11674,329
2021-02-21,11675,1
2021-02-22,11833,158
2021-02-23,12072,239
2021-02-24,12410,338
2021-02-25,12757,347
2021-02-26,13076,319
2021-02-27,13114,38
2021-02-28,13127,13
2021-03-01,13348,221
2021-03-02,13616,268
2021-03-03,13948,332
2021-03-04,14225,277
2021-03-05,14440,215
2021-03-06,14708,268
2021-03-07,14711,3
2021-03-08,14890,179
2021-03-09,15137,247
2021-03-10,15485,348
2021-03-11,15815,330
2021-03-12,16260,445
2021-03-13,16529,269
2021-03-14,16532,3
2021-03-15,16793,261
2021-03-16,16984,191
2021-03-17,17286,302
2021-03-18,17550,264
2021-03-19,17748,198
2021-03-20,17768,20
2021-03-21,17773,5
2021-03-22,17970,197
2021-03-23,18239,269
2021-03-24,18554,315
2021-03-25,18825,271
2021-03-26,19079,254
2021-03-27,19200,121
2021-03-28,19204,4
2021-03-29,19438,234
2021-03-30,19642,204
2021-03-31,20008,366
2021-04-01,20320,312
2021-04-02,20443,123
2021-04-03,20464,21
2021-04-04,20474,10
2021-04-05,20642,168
2021-04-06,20882,240
2021-04-07,21272,390
2021-04-08,21607,335
2021-04-09,21753,146
2021-04-10,21893,140
2021-04-11,21901,8
2021-04-12,22014,113
2021-04-13,22176,162
2021-04-14,22443,267
2021-04-15,22614,171
2021-04-16,22802,188
2021-04-17,22830,28
2021-04-18,22833,3
2021-04-19,22948,115
2021-04-20,23153,205
2021-04-21,23409,256
2021-04-22,23651,242
2021-04-23,23835,184
2021-04-24,23948,113
2021-04-25,23953,5
2021-04-26,24117,164
2021-04-27,24284,167
2021-04-28,24486,202
2021-04-29,24726,240
2021-04-30,24799,73
2021-05-01,24827,28
2021-05-02,24832,5
2021-05-03,24903,71
2021-05-04,25032,129
2021-05-05,25264,232
2021-05-06,25477,213
2021-05-07,25554,77
2021-05-08,25605,51
2021-05-09,25606,1
2021-05-10,25651,45
2021-05-11,25728,77
2021-05-12,25891,163
2021-05-13,26047,156
2021-05-14,26167,120
2021-05-15,26189,22
2021-05-16,26195,6
2021-05-17,26286,91
2021-05-18,26376,90
2021-05-19,26536,160
2021-05-20,26686,150
2021-05-21,26796,110
2021-05-22,26859,63
2021-05-23,26863,4
2021-05-24,26930,67
2021-05-25,27013,83
2021-05-26,27079,66
2021-05-27,27172,93
2021-05-28,27259,87
2021-05-29,27268,9
2021-05-30,27272,4
2021-05-31,27280,8
2021-06-01,27363,83
2021-06-02,27445,82
2021-06-03,27518,73
2021-06-04,27609,91
2021-06-05,27626,17
2021-06-06,27636,10
2021-06-07,27672,36
2021-06-08,27727,55
2021-06-09,27762,35
2021-06-10,27896,134
2021-06-11,27939,43
2021-06-12,27974,35
2021-06-13,27977,3
2021-06-14,28056,79
2021-06-15,28111,55
2021-06-16,28158,47
2021-06-17,28219,61
2021-06-18,28294,75
2021-06-19,28312,18
2021-06-20,28319,7
2021-06-21,28361,42
2021-06-22,28407,46
2021-06-23,28439,32
2021-06-24,28486,47
2021-06-25,28552,66
2021-06-26,28566,14
2021-06-27,28568,2
2021-06-28,28627,59
2021-06-29,28677,50
2021-06-30,28751,74
2021-07-01,28800,49
2021-07-02,28842,42
2021-07-03,28865,23
2021-07-05,28893,28
2021-07-06,28928,35
2021-07-07,28985,57
2021-07-08,29063,78
2021-07-09,29120,57
2021-07-10,29145,25
2021-07-11,29151,6
2021-07-12,29197,46
2021-07-13,29242,45
2021-07-14,29302,60
2021-07-15,29364,62
2021-07-16,29426,62
2021-07-17,29442,16
2021-07-18,29450,8
2021-07-19,29519,69
2021-07-20,29589,70
2021-07-21,29666,77
2021-07-22,29771,105
2021-07-23,29887,116
2021-07-24,29932,45
2021-07-25,29938,6
2021-07-26,30067,129
2021-07-27,30168,101
2021-07-28,30255,87
2021-07-29,30353,98
2021-07-30,30451,98
2021-07-31,30491,40
2021-08-01,30504,13
2021-08-02,30578,74
2021-08-03,30635,57
2021-08-04,30772,137
2021-08-05,30875,103
2021-08-06,30982,107
2021-08-07,31008,26
2021-08-08,31019,11
2021-08-09,31113,94
2021-08-10,31175,62
2021-08-11,31275,100
2021-08-12,31422,147
2021-08-13,31581,159
2021-08-14,31604,23
2021-08-15,31614,10
2021-08-16,31721,107
2021-08-17,31854,133
2021-08-18,31977,123
2021-08-19,32158,181
2021-08-20,32379,221
2021-08-21,32576,197
2021-08-22,32591,15
2021-08-23,32782,191
2021-08-24,32927,145
2021-08-25,33113,186
2021-08-26,33324,211
2021-08-27,33569,245
2021-08-28,33614,45
2021-08-29,33677,63
2021-08-30,33852,175
2021-08-31,33958,106
2021-09-01,34071,113
2021-09-02,34206,135
2021-09-03,34371,165
2021-09-04,34406,35
2021-09-05,34415,9
2021-09-06,34429,14
2021-09-07,34508,79
2021-09-08,34618,110
2021-09-09,34762,144
2021-09-10,34929,167
2021-09-11,34993,64
2021-09-12,35012,19
2021-09-13,35109,97
2021-09-14,35215,106
2021-09-15,35300,85
2021-09-16,35419,119
2021-09-17,35561,142
2021-09-18,35630,69
2021-09-19,35636,6
2021-09-20,35731,95
2021-09-21,35791,60
2021-09-22,35893,102
2021-09-23,36040,147
2021-09-24,36145,105
2021-09-25,36171,26
2021-09-26,36176,5
2021-09-27,36234,58
2021-09-28,36290,56
2021-09-29,36376,86
2021-09-30,36498,122
2021-10-01,36579,81
2021-10-02,36601,22
2021-10-03,36609,8
2021-10-04,36658,49
2021-10-05,36717,59
2021-10-06,36767,50
2021-10-07,36859,92
2021-10-08,36929,70
2021-10-09,36959,30
2021-10-10,36972,13
2021-10-11,37030,58
2021-10-12,37092,62
2021-10-13,37157,65
2021-10-14,37238,81
2021-10-15,37309,71
2021-10-16,37348,39
2021-10-17,37354,6
2021-10-18,37396,42
2021-10-19,37432,36
2021-10-20,37479,47
2021-10-21,37562,83
2021-10-22,37637,75
2021-10-23,37679,42
2021-10-24,37691,12
2021-10-25,37761,70
2021-10-26,37836,75
2021-10-27,37907,71
2021-10-28,38078,171
2021-10-29,38188,110
2021-10-30,38316,128
2021-10-31,38328,12
2021-11-01,38453,125
2021-11-02,38529,76
2021-11-03,38657,128
2021-11-04,38830,173
2021-11-05,38994,164
2021-11-06,39020,26
2021-11-07,39035,15
2021-11-08,39167,132
2021-11-09,39281,114
2021-11-10,39372,91
2021-11-11,39478,106
2021-11-12,39614,136
2021-11-13,39716,102
2021-11-14,39723,7
2021-11-15,39856,133
2021-11-16,39956,100
2021-11-17,40061,105
2021-11-18,40314,253
2021-11-19,40504,190
2021-11-20,40543,39
2021-11-21,40571,28
2021-11-22,40752,181
2021-11-23,40836,84
2021-11-24,40927,91
2021-11-26,40983,56
2021-11-27,41007,24
2021-11-28,41016,9
2021-11-29,41162,146
2021-11-30,41355,193
2021-12-01,41537,182
2021-12-02,41766,229
2021-12-03,42056,290
2021-12-04,42164,108
2021-12-05,42179,15
2021-12-06,42356,177
2021-12-07,42481,125
2021-12-08,42554,73
2021-12-09,42758,204
2021-12-10,42943,185
2021-12-11,42970,27
2021-12-12,42990,20
2021-12-13,43137,147
2021-12-14,43238,101
2021-12-15,43314,76
2021-12-16,43585,271
2021-12-17,43750,165
2021-12-18,43777,27
2021-12-19,43804,27
2021-12-20,43991,187
2021-12-21,44106,115
2021-12-22,44257,151
2021-12-23,44324,67
2021-12-24,44352,28
2021-12-25,44354,2
2021-12-26,44368,14
2021-12-27,44554,186
2021-12-28,44714,160
2021-12-29,44828,114
2021-12-30,44984,156
2021-12-31,45094,110
2022-01-01,45098,4
2022-01-02,45102,4
2022-01-03,45330,228
2022-01-04,45419,89
2022-01-05,45456,37
