date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,331,326,277,285,216,2
1/1/2022,14426,9938,9364,12289,24796,11797
1/10/2021,450,465,390,395,654,4
1/11/2021,462,480,414,413,853,4
1/12/2021,468,488,422,423,1069,5
1/13/2021,487,522,445,450,1385,5
1/14/2021,492,530,458,461,1637,5
1/15/2021,497,537,468,472,2063,5
1/16/2021,512,543,476,484,2420,5
1/17/2021,515,544,479,486,2434,5
1/18/2021,518,549,486,495,2612,5
1/19/2021,536,561,501,512,2823,5
1/2/2021,332,329,281,288,219,2
1/2/2022,14432,9945,9367,12296,24798,11816
1/20/2021,547,576,516,536,3203,6
1/21/2021,553,591,528,559,3582,6
1/22/2021,568,599,536,568,3749,6
1/23/2021,594,636,570,603,4107,6
1/24/2021,604,640,576,624,4181,6
1/25/2021,629,662,617,671,4372,6
1/26/2021,651,705,666,730,4589,7
1/27/2021,678,744,709,775,4978,7
1/28/2021,728,783,763,853,5594,8
1/29/2021,769,828,831,925,5969,8
1/3/2021,343,343,293,303,244,2
1/3/2022,14458,9958,9382,12314,24812,11841
1/30/2021,771,833,833,930,5987,8
1/31/2021,776,836,836,938,6014,8
1/4/2021,349,352,298,305,265,2
1/4/2022,14477,9978,9397,12326,24831,11891
1/5/2021,369,379,312,320,277,2
1/5/2022,14492,9980,9404,12336,24840,11924
1/6/2021,391,396,332,344,295,2
1/7/2021,399,403,341,354,325,2
1/8/2021,429,436,370,377,356,3
1/9/2021,444,460,390,393,651,4
10/1/2021,12602,8578,8156,11059,23178,5980
10/10/2021,12749,8663,8249,11110,23233,6058
10/11/2021,12765,8674,8257,11115,23241,6068
10/12/2021,12786,8680,8263,11121,23245,6080
10/13/2021,12807,8701,8269,11124,23249,6092
10/14/2021,12839,8720,8286,11141,23260,6103
10/15/2021,12858,8734,8298,11156,23267,6111
10/16/2021,12890,8763,8312,11165,23271,6667
10/17/2021,12900,8765,8318,11166,23274,6674
10/18/2021,12920,8787,8332,11175,23283,6686
10/19/2021,12937,8795,8343,11187,23290,6692
10/2/2021,12610,8579,8160,11062,23179,5987
10/20/2021,12945,8807,8348,11194,23296,6697
10/21/2021,12955,8819,8356,11208,23305,6704
10/22/2021,12987,8848,8374,11220,23329,6723
10/23/2021,12998,8849,8374,11225,23337,6728
10/24/2021,13003,8850,8377,11230,23347,6729
10/25/2021,13018,8860,8388,11237,23378,6733
10/26/2021,13031,8881,8401,11247,23401,6739
10/27/2021,13046,8898,8414,11259,23424,6741
10/28/2021,13067,8912,8429,11270,23461,6750
10/29/2021,13087,8926,8445,11285,23499,6767
10/3/2021,12615,8581,8162,11062,23179,5988
10/30/2021,13093,8929,8450,11291,23507,6772
10/31/2021,13099,8931,8451,11293,23513,6772
10/4/2021,12636,8586,8178,11066,23187,5995
10/5/2021,12669,8600,8189,11074,23191,6004
10/6/2021,12690,8617,8209,11082,23203,6010
10/7/2021,12714,8632,8222,11093,23211,6028
10/8/2021,12729,8652,8240,11106,23229,6050
10/9/2021,12745,8659,8245,11109,23231,6058
11/1/2021,13118,8942,8460,11304,23541,6782
11/10/2021,13315,9077,8592,11417,23748,7204
11/11/2021,13338,9100,8611,11432,23777,7306
11/12/2021,13382,9141,8645,11464,23827,7562
11/13/2021,13418,9177,8670,11477,23843,8145
11/14/2021,13434,9184,8681,11487,23847,8196
11/15/2021,13451,9207,8693,11502,23867,8295
11/16/2021,13474,9226,8705,11520,23891,8425
11/17/2021,13499,9240,8724,11534,23917,8703
11/18/2021,13521,9255,8739,11553,23951,8781
11/19/2021,13551,9285,8773,11580,23986,8902
11/2/2021,13144,8957,8472,11315,23564,6793
11/20/2021,13560,9308,8787,11587,23996,9249
11/21/2021,13566,9322,8801,11589,24002,9270
11/22/2021,13589,9338,8812,11608,24013,9324
11/23/2021,13612,9358,8828,11623,24045,9384
11/24/2021,13644,9379,8841,11641,24069,9459
11/25/2021,13644,9379,8841,11641,24069,9459
11/26/2021,13657,9384,8853,11659,24078,9514
11/27/2021,13673,9407,8862,11669,24088,9597
11/28/2021,13688,9417,8866,11680,24097,9618
11/29/2021,13722,9442,8882,11702,24124,9735
11/3/2021,13157,8973,8482,11323,23581,6800
11/30/2021,13752,9469,8892,11729,24152,9809
11/4/2021,13187,8989,8498,11340,23626,6845
11/5/2021,13237,9011,8531,11364,23659,7006
11/6/2021,13246,9016,8539,11373,23666,7040
11/7/2021,13256,9019,8541,11375,23673,7052
11/8/2021,13275,9038,8553,11392,23696,7078
11/9/2021,13292,9057,8573,11407,23726,7135
12/1/2020,,1,,1,2,
12/1/2021,13793,9502,8924,11765,24183,9892
12/10/2020,,1,,1,2,
12/10/2021,14025,9666,9107,11948,24443,10733
12/11/2020,,1,,1,2,
12/11/2021,14038,9682,9117,11958,24461,10837
12/12/2020,,1,,1,2,
12/12/2021,14049,9695,9129,11962,24468,10848
12/13/2020,,1,,1,2,
12/13/2021,14073,9710,9142,11978,24485,10892
12/14/2020,,1,,1,2,
12/14/2021,14100,9722,9155,11997,24497,10924
12/15/2020,,1,,2,2,
12/15/2021,14129,9736,9166,12025,24524,10961
12/16/2020,,1,1,2,2,
12/16/2021,14162,9757,9178,12067,24557,11023
12/17/2020,,1,6,5,5,
12/17/2021,14207,9794,9208,12099,24605,11146
12/18/2020,1,3,7,9,5,
12/18/2021,14217,9799,9211,12109,24614,11180
12/19/2020,1,5,9,10,6,
12/19/2021,14231,9805,9219,12119,24620,11188
12/2/2020,,1,,1,2,
12/2/2021,13824,9532,8950,11793,24223,10011
12/20/2020,1,5,10,10,6,
12/20/2021,14252,9821,9242,12138,24648,11347
12/21/2020,3,7,11,14,8,
12/21/2021,14277,9833,9251,12152,24671,11372
12/22/2020,70,86,61,62,22,
12/22/2021,14299,9849,9267,12171,24690,11542
12/23/2020,176,185,152,154,47,1
12/23/2021,14321,9869,9279,12195,24718,11591
12/24/2020,206,213,178,169,57,1
12/24/2021,14329,9874,9289,12203,24729,11603
12/25/2020,206,213,178,169,57,1
12/25/2021,14329,9874,9289,12203,24729,11603
12/26/2020,208,218,180,180,58,1
12/26/2021,14339,9877,9292,12209,24731,11612
12/27/2020,208,218,180,180,58,1
12/27/2021,14356,9888,9299,12218,24743,11639
12/28/2020,224,233,200,200,70,1
12/28/2021,14369,9898,9311,12245,24750,11674
12/29/2020,240,253,213,219,77,1
12/29/2021,14387,9913,9324,12262,24770,11713
12/3/2020,,1,,1,2,
12/3/2021,13872,9560,8988,11825,24276,10161
12/30/2020,284,288,249,253,135,1
12/30/2021,14413,9930,9352,12283,24794,11777
12/31/2020,329,322,274,282,198,2
12/31/2021,14421,9936,9361,12287,24796,11797
12/4/2020,,1,,1,2,
12/4/2021,13887,9577,9000,11835,24281,10258
12/5/2020,,1,,1,2,
12/5/2021,13898,9585,9003,11840,24286,10271
12/6/2020,,1,,1,2,
12/6/2021,13916,9597,9017,11854,24299,10311
12/7/2020,,1,,1,2,
12/7/2021,13939,9610,9037,11875,24318,10352
12/8/2020,,1,,1,2,
12/8/2021,13954,9623,9056,11887,24340,10504
12/9/2020,,1,,1,2,
12/9/2021,13979,9645,9075,11914,24385,10593
2/1/2021,784,852,850,957,6180,8
2/10/2021,1044,1091,1098,1258,8121,14
2/11/2021,1158,1204,1233,1414,9159,17
2/12/2021,1229,1261,1299,1492,9836,21
2/13/2021,1253,1276,1322,1524,10024,22
2/14/2021,1253,1277,1322,1525,10036,22
2/15/2021,1256,1288,1336,1539,10192,22
2/16/2021,1266,1296,1346,1564,10431,24
2/17/2021,1272,1303,1361,1589,10609,24
2/18/2021,1277,1316,1377,1613,10800,24
2/19/2021,1281,1321,1389,1628,10983,25
2/2/2021,792,864,862,975,6326,9
2/20/2021,1286,1327,1398,1635,10995,25
2/21/2021,1288,1327,1400,1640,11002,25
2/22/2021,1289,1332,1406,1648,11037,25
2/23/2021,1291,1332,1407,1649,11083,25
2/24/2021,1324,1354,1436,1675,11318,25
2/25/2021,1365,1378,1485,1769,12074,26
2/26/2021,1407,1411,1522,1850,12550,28
2/27/2021,1467,1464,1584,1937,12863,30
2/28/2021,1470,1466,1586,1940,12893,30
2/3/2021,817,893,888,1005,6600,10
2/4/2021,837,910,905,1032,6865,11
2/5/2021,872,948,963,1071,7060,12
2/6/2021,875,951,969,1084,7143,12
2/7/2021,876,954,970,1086,7161,12
2/8/2021,887,963,980,1101,7273,12
2/9/2021,921,997,1026,1154,7576,13
3/1/2021,1473,1473,1597,1981,13139,32
3/10/2021,1724,1742,1951,3833,15913,48
3/11/2021,1777,1790,2021,4058,16215,50
3/12/2021,1816,1827,2047,4233,16402,52
3/13/2021,1839,1850,2070,4368,16562,53
3/14/2021,1841,1852,2071,4376,16579,53
3/15/2021,1898,1894,2113,4672,16814,55
3/16/2021,1959,1948,2197,4873,17016,63
3/17/2021,2004,1996,2260,5083,17264,73
3/18/2021,2142,2078,2428,5390,17650,84
3/19/2021,2214,2141,2550,5639,17916,95
3/2/2021,1480,1486,1612,2022,13381,32
3/20/2021,2272,2197,2755,5960,18161,98
3/21/2021,2277,2204,2769,5968,18170,98
3/22/2021,2307,2250,2870,6137,18303,101
3/23/2021,2345,2281,2940,6214,18375,110
3/24/2021,2425,2349,3031,6380,18518,129
3/25/2021,2755,2615,3306,6652,18768,173
3/26/2021,2956,2722,3457,6825,18935,201
