date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,227,283,300,355,933,6
1/1/2022,6714,5009,5506,7752,15773,9092
1/10/2021,374,477,509,609,2247,31
1/11/2021,413,524,578,660,2490,34
1/12/2021,440,551,640,731,2742,35
1/13/2021,459,576,667,804,2943,35
1/14/2021,493,625,708,891,3171,43
1/15/2021,527,673,769,977,3441,44
1/16/2021,531,674,770,979,3449,44
1/17/2021,533,675,770,980,3451,44
1/18/2021,546,686,798,1008,3474,44
1/19/2021,577,713,841,1089,3632,45
1/2/2021,227,284,300,355,934,6
1/2/2022,6717,5010,5507,7752,15773,9093
1/20/2021,607,757,901,1193,3797,51
1/21/2021,708,848,1017,1366,4013,65
1/22/2021,780,905,1072,1473,4143,78
1/23/2021,786,909,1076,1478,4267,112
1/24/2021,787,910,1076,1479,4279,114
1/25/2021,801,926,1104,1529,4398,115
1/26/2021,836,947,1135,1584,4540,117
1/27/2021,867,975,1177,1635,4712,130
1/28/2021,1021,1066,1293,1771,4933,177
1/29/2021,1104,1114,1368,1880,5176,232
1/3/2021,227,284,300,356,936,6
1/3/2022,6736,5019,5513,7762,15787,9128
1/30/2021,1115,1134,1418,1909,5197,232
1/31/2021,1115,1135,1421,1910,5206,232
1/4/2021,243,304,319,388,1074,6
1/4/2022,6747,5026,5517,7764,15796,9168
1/5/2021,286,338,360,426,1307,6
1/5/2022,6754,5030,5521,7768,15799,9171
1/6/2021,297,362,381,456,1658,25
1/7/2021,335,432,469,555,2038,30
1/8/2021,373,476,508,604,2244,31
1/9/2021,374,477,508,609,2247,31
10/1/2021,5974,4558,5046,7226,14973,6375
10/10/2021,6021,4595,5072,7251,15012,6418
10/11/2021,6031,4602,5073,7259,15024,6431
10/12/2021,6042,4604,5076,7263,15029,6436
10/13/2021,6055,4606,5081,7267,15038,6449
10/14/2021,6065,4611,5085,7273,15049,6454
10/15/2021,6074,4620,5088,7278,15056,6464
10/16/2021,6078,4620,5089,7281,15059,6465
10/17/2021,6079,4620,5090,7281,15059,6465
10/18/2021,6089,4624,5091,7287,15070,6469
10/19/2021,6098,4630,5093,7296,15081,6477
10/2/2021,5977,4560,5047,7232,14980,6375
10/20/2021,6104,4632,5095,7303,15099,6488
10/21/2021,6110,4640,5098,7306,15112,6494
10/22/2021,6129,4649,5107,7311,15125,6504
10/23/2021,6131,4650,5108,7311,15130,6507
10/24/2021,6132,4651,5108,7313,15135,6509
10/25/2021,6141,4654,5113,7322,15154,6512
10/26/2021,6147,4661,5122,7326,15176,6519
10/27/2021,6159,4666,5128,7337,15192,6531
10/28/2021,6179,4684,5145,7355,15221,6537
10/29/2021,6194,4696,5153,7370,15240,6552
10/3/2021,5978,4560,5047,7232,14981,6375
10/30/2021,6198,4699,5156,7373,15244,6555
10/31/2021,6201,4699,5156,7373,15246,6555
